subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
11,1385491690,1,2500933.62882165,2500935.84009897,OK,0,j,2.13891380792484,11,CFS,0,1,0.5,3,2.39722989029918,2.34671662001737,j
11,1385491690,2,2500946.04604663,2500948.85768713,OK,12,j,2.75286389747635,13,CFS,0,1,0.389400391535702,2,3.42313652641678,2.49054657589196,j
11,1385491690,3,2500956.81231844,2500963.2260547,OK,0,f,6.40161027852446,4,CFS,0,1,0.343644639395486,,2.95019900341106,2.56660933584118,j
11,1385491690,4,2500969.02942196,2500970.3401859,OK,5,j,1.21615663077682,19,CFS,0,1,0.343644639395486,2,2.50373854965542,2.56660933584118,j
11,1385491690,5,2500977.49434465,2500981.80684902,OK,1,f,4.2944408156909,3,CATCH,0,0,0,,0,NaN,f
11,1385491690,6,2500986.16938165,2500987.48014439,OK,11,j,1.24315357068554,14,CFS,0,1,0.303265329856317,3,3.19330575663645,2.64557860575162,j
11,1385491690,7,2500992.92330563,2500994.7343518,OK,9,j,1.72083672415465,6,CFS,0,1,0.267630714259495,2,2.49965335940011,2.72756544917343,j
11,1385491690,8,2501000.49772228,2501001.90851285,OK,10,j,1.31396530242637,10,CFS,0,1,0.236183276370507,2,5.16890059517275,2.81268517361682,j
11,1385491690,9,2501007.49175815,2501008.90256833,OK,4,j,1.33547441475093,2,CFS,0,1,0.208431009839254,2,3.96119405096212,2.90105749272224,j
11,1385491690,10,2501013.16503419,2501016.17679766,OK,1,f,2.93362990487367,12,CATCH,0,0,0,,0,NaN,f
11,1385491690,11,2501021.92010276,2501023.13083887,OK,11,j,1.19419777067378,17,CFS,0,1,0.183939720585721,2,4.05281072879832,2.99280669462744,j
11,1385491690,12,2501028.53363238,2501030.84527348,OK,0,j,2.2842233912088,7,CFS,0,1,0.162326233679175,1,3.55142896120259,3.0880618167681,j
11,1385491690,13,2501038.7098336,2501040.32075438,OK,5,j,1.58745783241466,5,CFS,0,1,0.143252398430095,3,3.28219073857026,3.18695682735802,j
11,1385491690,14,2501044.93342526,2501048.04522501,OK,1,f,3.01140819955617,8,CATCH,0,0,0,,0,NaN,f
11,1385491690,15,2501051.57726395,2501052.58787226,OK,6,j,0.991269761696458,9,CFS,0,1,0.126419797902373,2,3.70525070562839,3.28963081380402,j
11,1385491690,16,2501057.52070319,2501060.3323295,OK,1,f,2.77536668023095,20,CATCH,0,0,0,,0,NaN,f
11,1385491690,17,2501063.61422447,2501064.62481105,OK,5,j,0.961507929023355,18,CFS,0,1,0.111565080074215,2,3.7973139026926,3.39622817832047,j
11,1385491690,18,2501068.46703258,2501070.97844199,OK,1,f,2.45231918944046,1,CFS,0,1,0.1,,4.55818411526981,3.49289347245332,j
11,1385491690,19,2501075.08085529,2501076.19150079,OK,9,j,1.00619474705309,16,CFS,0,1,0.1,2,4.99081156995641,3.49289347245332,j
11,1385491690,20,2501080.65407242,2501083.1655262,OK,7,f,2.47258802410215,15,CFS,0,1,0.1,,3.97677123313727,3.49289347245332,j
