subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
34,1928350845,1,591.202134756102,596.445351583983,OK,0,LeftArrow,5.20271731354694,1,\LEFT,0,1,right,3
34,1928350845,2,600.297729112599,602.008776997614,OK,4,RightArrow,1.65085913640235,4,\RIGHT,1,0,left,3
34,1928350845,3,604.720442453889,606.131271321452,OK,1,LeftArrow,1.33175710795535,1,\LEFT,0,1,right,3
34,1928350845,4,609.223184096001,610.634086915156,OK,1,RightArrow,1.39671407416529,3,\RIGHT,0,1,right,3
34,1928350845,5,613.986103741105,615.497069404023,OK,9,RightArrow,1.41746640032011,4,\RIGHT,1,0,left,3
34,1928350845,6,620.339705244043,621.650832272354,OK,8,RightArrow,1.29549698186941,3,\RIGHT,0,1,right,3
34,1928350845,7,627.864620592108,629.67577478631,OK,9,LeftArrow,1.73011109642141,1,\LEFT,0,1,right,3
34,1928350845,8,632.287327896533,633.398045806522,OK,6,RightArrow,1.09910871729301,3,\RIGHT,0,1,right,3
34,1928350845,9,635.909595837944,636.820150631848,OK,5,RightArrow,0.868706342148926,3,\RIGHT,0,1,right,3
34,1928350845,10,640.852627152972,641.963325744994,OK,0,LeftArrow,1.05332272052522,2,\LEFT,1,0,left,3
34,1928350845,11,653.230242096386,654.641086357953,OK,10,LeftArrow,1.33089232708448,2,\LEFT,1,0,left,3
34,1928350845,12,658.023158016745,659.233919452529,OK,5,LeftArrow,1.11363884698301,1,\LEFT,0,1,right,3
34,1928350845,13,662.475933133272,663.486503079706,OK,6,RightArrow,0.948603643006436,3,\RIGHT,0,1,right,3
34,1928350845,14,665.747911395729,666.758530844455,OK,0,RightArrow,0.988433970886604,4,\RIGHT,1,0,left,3
34,1928350845,15,669.630289425405,671.241276277717,OK,7,LeftArrow,1.52977200573014,1,\LEFT,0,1,right,3
34,1928350845,16,674.453262895196,675.964188111119,OK,7,RightArrow,1.41050831004611,3,\RIGHT,0,1,right,3
34,1928350845,17,680.276840655145,681.287418751347,OK,1,LeftArrow,0.978574563428992,2,\LEFT,1,0,left,3
34,1928350845,18,683.588889814542,684.799650344796,OK,1,RightArrow,1.1702969352649,4,\RIGHT,1,0,left,3
34,1928350845,19,687.75143179339,688.962209226865,OK,10,LeftArrow,1.15944899120973,2,\LEFT,1,0,left,3
34,1928350845,20,692.68446092911,694.495594597972,OK,8,RightArrow,1.71411612150757,4,\RIGHT,1,0,left,3
34,1928350845,21,703.751282079145,705.362267422241,OK,0,LeftArrow,1.56654858559273,2,\LEFT,1,0,left,3
34,1928350845,22,707.353473823249,708.764376038718,OK,1,LeftArrow,1.38817462717839,2,\LEFT,1,0,left,3
34,1928350845,23,711.896262214841,713.006993104089,OK,12,LeftArrow,1.03708204521729,1,\LEFT,0,1,right,3
34,1928350845,24,715.388449606366,716.599183272572,OK,3,LeftArrow,1.13668578541728,2,\LEFT,1,0,left,3
34,1928350845,25,719.100733539432,720.011267807996,OK,7,LeftArrow,0.888139915206239,1,\LEFT,0,1,right,3
34,1928350845,26,722.963092420173,724.473996808913,OK,11,RightArrow,1.40953818588594,4,\RIGHT,1,0,left,3
34,1928350845,27,727.455837919841,728.566529569469,OK,8,LeftArrow,1.05251800645817,2,\LEFT,1,0,left,3
34,1928350845,28,732.789098508955,733.799695621281,OK,6,RightArrow,0.998844845936219,3,\RIGHT,0,1,right,3
34,1928350845,29,737.251869164238,738.262500083007,OK,11,RightArrow,0.919896540212449,3,\RIGHT,0,1,right,3
34,1928350845,30,741.264280656255,742.174944113725,OK,12,RightArrow,0.899122179501433,4,\RIGHT,1,0,left,3
34,1928350845,31,748.628879817494,750.640104461907,OK,8,LeftArrow,1.96604293780399,2,\LEFT,1,0,left,3
34,1928350845,32,754.01214586997,755.322983128774,OK,12,LeftArrow,1.2225031376604,1,\LEFT,0,1,right,3
34,1928350845,33,758.234783931556,759.945796500912,OK,1,RightArrow,1.65547794159818,3,\RIGHT,0,1,right,3
34,1928350845,34,762.807554411771,764.318495625386,OK,1,RightArrow,1.4264583103178,4,\RIGHT,1,0,left,3
34,1928350845,35,768.07083174111,769.181484754804,OK,5,RightArrow,1.09092242689201,4,\RIGHT,1,0,left,3
34,1928350845,36,771.552939681459,772.763685723237,OK,1,LeftArrow,1.12855050652308,1,\LEFT,0,1,right,3
34,1928350845,37,775.985662446295,777.096348059057,OK,12,RightArrow,1.05557356553527,4,\RIGHT,1,0,left,3
34,1928350845,38,779.287721198269,781.098807779587,OK,2,LeftArrow,1.72118529009254,1,\LEFT,0,1,right,3
34,1928350845,39,783.460244529242,785.07123560736,OK,4,RightArrow,1.58040801961261,3,\RIGHT,0,1,right,3
34,1928350845,40,787.662826315176,789.173803448136,OK,5,LeftArrow,1.40957772734976,2,\LEFT,1,0,left,3
