subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
17,1697643278,1,5622365.80218855,5622368.51372334,OK,11,j,2.60674627684057,15,CFS,0,1,0.5,3#,1.35432546012672,2.34671662001737,j
17,1697643278,2,5622379.78030576,5622383.19223548,OK,12,j,3.31573622208089,10,CFS,0,1,0.389400391535702,2@,3.56659465761101,2.49054657589196,j
17,1697643278,3,5622389.58598363,5622392.39761658,OK,0,j,2.78145457524806,17,CFS,0,1,0.580917121364142,3#,3.75745766740182,2.26545643839594,j
17,1697643278,4,5622398.74128938,5622405.95546108,OK,1,f,7.12138632126153,16,CATCH,0,0,0,,0,NaN,f
17,1697643278,5,5622409.71764774,5622411.4286377,OK,1,j,1.61666125338525,8,CFS,0,1,0.534469552873623,3#,0.831443755529902,2.31014918091457,j
17,1697643278,6,5622416.87178959,5622419.18312945,OK,4,j,2.23804938606918,12,CFS,0,1,0.491735726910809,2@,2.97008207286222,2.35597332559661,j
17,1697643278,7,5622424.10598231,5622426.11714541,OK,4,j,1.9794462248683,5,CFS,0,1,0.45241870901798,2@,4.24413444132741,2.40295751402422,j
17,1697643278,8,5622432.92103033,5622434.13178455,OK,11,j,1.18787655048072,11,CFS,0,1,0.416245306305801,2@,2.73862380248697,2.45113111284461,j
17,1697643278,9,5622438.65439902,5622439.66498469,OK,6,j,0.990224475972354,18,CFS,0,1,0.382964169182325,2@,1.13262284746397,2.50052423212523,j
17,1697643278,10,5622444.44775048,5622445.65845339,OK,11,j,1.1164608290419,9,CFS,0,1,0.352344044859357,2@,3.51024614829696,2.55116774417352,j
17,1697643278,11,5622458.05562052,5622459.46644218,OK,10,j,1.3477576598525,2,CFS,0,1,0.324172170500755,1!,1.72862021112275,2.6030933028331,j
17,1697643278,12,5622466.8206913,5622472.73411273,OK,7,f,5.89386586286128,1,CFS,0,1,0.298252794847484,,2.99249944381836,2.65633336326843,j
17,1697643278,13,5622475.4056571,5622484.72104802,OK,4,f,9.22017115820199,7,CFS,0,1,0.298252794847484,,2.86066179958465,2.65633336326843,j
17,1697643278,14,5622487.60271092,5622492.91578397,OK,1,f,5.2545364163816,13,CATCH,0,0,0,,0,NaN,f
17,1697643278,15,5622496.5879112,5622497.69854523,OK,12,j,1.08514600805938,6,CFS,0,1,0.298252794847484,2@,3.86961349052841,2.65633336326843,j
17,1697643278,16,5622501.76085341,5622508.07455068,OK,1,f,6.27153688203543,19,CATCH,0,0,0,,0,NaN,f
17,1697643278,17,5622511.41654643,5622513.3275827,OK,5,j,1.88755279220641,3,CFS,0,1,0.274405818047013,1!,2.96644888986472,2.71092120225042,j
17,1697643278,18,5622517.35991534,5622523.87368305,OK,1,f,6.43148500099778,4,CFS,0,1,0.252465540235945,,2.0255524658324,2.76689093895541,j
17,1697643278,19,5622527.56580716,5622528.97662942,OK,8,j,1.32122857775539,20,CFS,0,1,0.252465540235945,3#,2.64249049619056,2.76689093895541,j
17,1697643278,20,5622534.7899865,5622541.90409114,OK,1,f,7.05631204415113,14,CATCH,0,0,0,,0,NaN,f
