subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
29,1825219570,1,5500206.43490931,5500235.70324205,OK,2,RightArrow,29.2446978352964,4,\RIGHT,1,0,left,3
29,1825219570,2,5500239.59568317,5500243.80834872,OK,6,LeftArrow,4.14755568932742,1,\LEFT,0,1,right,3
29,1825219570,3,5500246.75016322,5500249.56193398,OK,7,LeftArrow,2.80065736174583,1,\LEFT,0,1,right,3
29,1825219570,4,5500252.88405823,5500255.19548775,OK,11,RightArrow,2.28261914849281,4,\RIGHT,1,0,left,3
29,1825219570,5,5500258.11731155,5500259.52817212,OK,2,RightArrow,1.35309916641563,3,\RIGHT,0,1,right,3
29,1825219570,6,5500263.03037665,5500264.74145494,OK,6,LeftArrow,1.61577590182424,1,\LEFT,0,1,right,3
29,1825219570,7,5500267.91345177,5500270.12484262,OK,5,RightArrow,2.13235408160836,3,\RIGHT,0,1,right,3
29,1825219570,8,5500273.25677171,5500275.36809492,OK,9,LeftArrow,2.03676493931562,1,\LEFT,0,1,right,3
29,1825219570,9,5500278.29996296,5500282.81275931,OK,9,RightArrow,4.44126318115741,4,\RIGHT,1,0,left,3
29,1825219570,10,5500285.62452614,5500289.63704071,OK,8,LeftArrow,3.94832865893841,2,\LEFT,1,0,left,3
29,1825219570,11,5500299.18306223,5500306.89788493,OK,2,RightArrow,7.67686003353447,3,\RIGHT,0,1,right,3
29,1825219570,12,5500309.34940788,5500315.06298878,OK,2,RightArrow,5.62207242567092,3,\RIGHT,0,1,right,3
29,1825219570,13,5500319.53577232,5500324.94915813,OK,10,LeftArrow,5.37118069455028,2,\LEFT,1,0,left,3
29,1825219570,14,5500327.83098421,5500330.14242701,OK,7,RightArrow,2.23573872074485,3,\RIGHT,0,1,right,3
29,1825219570,15,5500333.08429464,5500336.29630699,OK,5,RightArrow,3.15009754244238,3,\RIGHT,0,1,right,3
29,1825219570,16,5500339.18811303,5500342.0999137,OK,3,RightArrow,2.81386315915734,4,\RIGHT,1,0,left,3
29,1825219570,17,5500345.52207541,5500347.23318479,OK,11,RightArrow,1.64775023050606,3,\RIGHT,0,1,right,3
29,1825219570,18,5500350.02488244,5500351.83602203,OK,9,RightArrow,1.80056831706315,3,\RIGHT,0,1,right,3
29,1825219570,19,5500354.95798776,5500364.27383299,OK,12,LeftArrow,9.2508820714429,2,\LEFT,1,0,left,3
29,1825219570,20,5500367.21565897,5500373.02930057,OK,8,LeftArrow,5.79273418523371,2,\LEFT,1,0,left,3
29,1825219570,21,5500381.11437156,5500383.62594421,OK,12,LeftArrow,2.42947908211499,1,\LEFT,0,1,right,3
29,1825219570,22,5500386.63785207,5500388.44896269,OK,7,LeftArrow,1.71374903153628,2,\LEFT,1,0,left,3
29,1825219570,23,5500390.42015654,5500392.13129218,OK,4,LeftArrow,1.65929919015616,1,\LEFT,0,1,right,3
29,1825219570,24,5500395.06313337,5500397.77481535,OK,10,RightArrow,2.65595744457096,4,\RIGHT,1,0,left,3
29,1825219570,25,5500400.65660672,5500405.36960717,OK,10,LeftArrow,4.67809307668358,2,\LEFT,1,0,left,3
29,1825219570,26,5500408.12130589,5500409.63225372,OK,10,RightArrow,1.40516079496592,4,\RIGHT,1,0,left,3
29,1825219570,27,5500412.59409334,5500413.9049729,OK,11,RightArrow,1.2841866388917,4,\RIGHT,1,0,left,3
29,1825219570,28,5500416.5365547,5500419.34832395,OK,8,LeftArrow,2.70944409165531,2,\LEFT,1,0,left,3
29,1825219570,29,5500421.23950396,5500423.0506508,OK,0,RightArrow,1.77430794760585,4,\RIGHT,1,0,left,3
29,1825219570,30,5500425.50213602,5500428.21388984,OK,6,RightArrow,2.66335812397301,3,\RIGHT,0,1,right,3
29,1825219570,31,5500433.63730512,5500434.94812159,OK,11,LeftArrow,1.26385001372546,1,\LEFT,0,1,right,3
29,1825219570,32,5500437.53973164,5500438.95061756,OK,7,LeftArrow,1.34521402232349,1,\LEFT,0,1,right,3
29,1825219570,33,5500441.64232091,5500442.85308513,OK,7,LeftArrow,1.14643553644419,1,\LEFT,0,1,right,3
29,1825219570,34,5500445.43469137,5500448.94685957,OK,7,LeftArrow,3.43366599828005,2,\LEFT,1,0,left,3
29,1825219570,35,5500451.67858509,5500453.68987355,OK,9,LeftArrow,1.98154146503657,1,\LEFT,0,1,right,3
29,1825219570,36,5500456.20142387,5500461.91499783,OK,7,RightArrow,5.67428890243173,3,\RIGHT,0,1,right,3
29,1825219570,37,5500464.08637406,5500468.19896925,OK,4,LeftArrow,4.05299071315676,2,\LEFT,1,0,left,3
29,1825219570,38,5500470.51038066,5500472.22147435,OK,6,RightArrow,1.66882094740868,4,\RIGHT,1,0,left,3
29,1825219570,39,5500474.53289873,5500475.94379884,OK,5,RightArrow,1.39798891544342,4,\RIGHT,1,0,left,3
29,1825219570,40,5500477.98508484,5500481.39719959,OK,3,LeftArrow,3.31363511364907,2,\LEFT,1,0,left,3
