subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
14,1496373519,1,2211841.92011957,2211947.39618266,2211848.23404657,2211949.20732981,OK,OK,10,11,j,j,6.22664618911222,1.72122758673504,50,80,dresser,1,CFS,11,53,23,Binocular,floss,j,j,go,1,0,2212120.45458489,2212135.45398693,2212139.10627875,2212142.31827571,Return,OK,7,0.962268714363257,0.967216100482006,2@,2@,3.13146630685717,3.77444481761847,2.01740792953551,2.01507525062625,bag,14.9889113563113,2,NO RESPONSE,NaN,2
14,1496373519,2,2211855.78880746,2211953.40995624,2211858.60057218,2211956.92216549,OK,OK,11,4,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,purse,1,Binocular,12,8,153,CFS,bed,z,z,go,1,1,2212145.03998293,2212155.41648609,2212160.42961974,2212161.94058206,Return,Return,4,1,1,,,0,0,NaN,NaN,window,10.3544463086873,2,Return,1.4445720249787,2
14,1496373519,3,2211862.00271481,2211958.95344194,2211868.5167946,2211964.9671974,OK,OK,4,1,j,j,6.50287795811892,5.91511404234916,53,23,floss,1,CFS,1,56,99,Binocular,clothes pin,j,j,go,1,0,2212164.02190683,2212168.8949057,2212171.90680873,2212173.71795617,Return,Return,3,1,0.935506985031618,3#,2@,3.00686335177407,1.70245191296699,2,2.03030201004013,flower,4.85173949785531,2,Return,1.77474834257737,2
14,1496373519,4,2211874.76067685,2211969.16982896,2211881.47492212,2211975.38374326,OK,OK,0,0,f,f,6.67232659598812,6.13822379475459,32,122,chain,1,Not Studied,8,172,170,Not Studied,paint brush,f,f,go,0,0,2212175.74920878,2212195.81175114,2212198.51346705,2212200.02441578,Return,Return,2,0,0,,,0,0,NaN,NaN,clothespin,20.0350637305528,2,Return,1.4706594357267,2
14,1496373519,5,2211884.24664988,2211978.02539014,2211890.16034403,2211983.23865184,OK,OK,0,0,f,f,5.86592388199642,5.19419283000752,8,153,bed,1,Not Studied,2,153,8,CFS,knife,f,f,go,0,0,2212201.99565673,2212210.97125272,2212212.92250687,2212215.83431388,Return,Return,0,0,0,,,0,0,NaN,NaN,paintbrush,8.96384237706661,2,Return,2.84479792695493,2
14,1496373519,6,2211893.74258264,2211986.05041566,2211897.25480487,2211988.46199704,OK,OK,11,6,j,j,3.4815201847814,2.36092726141214,172,170,paint brush,1,CFS,4,143,128,Not Studied,high heel,j,j,go,1,0,2212217.90563424,2212223.54918518,2212227.78180703,2212229.19269658,Return,Return,8,1,1,3#,3#,0.938679270561066,4.04891462223538,2,2,belt,5.62121638795361,2,Return,1.4007375324145,2
14,1496373519,7,2211902.50807516,2211993.65517808,2211906.22038377,2211996.66705001,OK,OK,2,9,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,knife,1,Binocular,5,85,25,Binocular,foot stool,z,z,go,1,1,2212231.70428312,2212236.13703331,2212238.81871293,2212241.33028921,Return,Return,2,1,1,,,0,0,NaN,NaN,table,4.40587104065344,2,Return,2.4912121836096,2
14,1496373519,8,2211908.61189415,2211998.67831222,2211915.22607419,2212003.39126467,OK,OK,0,0,f,f,6.55522724660113,4.64424367574975,184,181,mailbox,1,Not Studied,9,32,122,Not Studied,chain,f,f,nogo,0,0,2212243.77182375,2212255.4091008,2212258.66114015,2212261.57300029,Return,OK,10,0,0,,,0,0,NaN,NaN,necklace,11.60929253418,2,NO RESPONSE,NaN,2
14,1496373519,9,2211918.01778542,2212005.83279469,2211920.82955859,2212009.94538716,OK,OK,4,0,j,j,2.76517678098753,4.057371113915,56,99,clothes pin,1,CFS,3,184,181,CFS,mailbox,j,j,go,1,0,2212263.93444461,2212273.77058769,2212276.68242397,2212279.09395193,Return,Return,5,1,0.971016551792437,3#,3#,1.87427547798796,1.11695615978076,2,2.01329385723886,bag,9.82172053307295,2,Return,2.33758212905377,2
14,1496373519,10,2211925.39240264,2212015.54888937,2211928.80455692,2212018.36064021,OK,OK,5,11,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,glass,1,Binocular,10,61,121,CFS,glass,z,z,nogo,1,1,2212281.07522082,2212287.27905434,2212290.1305424,2212293.6430541,Return,OK,4,1,1,,,0,0,NaN,NaN,wine glass,6.18422132125124,2,NO RESPONSE,NaN,2
