subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
196,1109181412,32,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,85,25,foot stool,3,Not Studied,29,121,61,Binocular,mug,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,33,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,6,,,NaN,NaN,53,23,floss,3,Binocular,35,78,98,CFS,sweater,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,34,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,4,34,bandana,3,Not Studied,34,4,34,Binocular,bandana,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,35,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,78,98,sweater,3,Not Studied,33,53,23,CFS,floss,f,f,nogo,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,36,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,2,,,NaN,NaN,110,102,lazy chair,3,CFS,26,23,53,CFS,bucket,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,37,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,9,,,NaN,NaN,6,3,tub,4,CFS,48,13,16,Not Studied,binder,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,38,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,0,,,NaN,NaN,47,31,dice,4,Binocular,40,144,140,Binocular,marker,z,z,nogo,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,39,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,6,,,NaN,NaN,11,103,bib,4,Binocular,46,76,113,Not Studied,thimble,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,40,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,7,,,NaN,NaN,115,118,pot,4,CFS,43,47,31,Binocular,dice,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,41,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,144,140,marker,4,Not Studied,38,98,78,Not Studied,scarf,f,f,nogo,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,42,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,4,,,NaN,NaN,76,113,thimble,4,Binocular,39,129,166,Not Studied,knot,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,43,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,4,,,NaN,NaN,98,78,scarf,4,Binocular,41,115,118,CFS,pot,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,44,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,147,146,hole punch,4,Not Studied,47,45,165,Binocular,cutting board,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,45,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,45,165,cutting board,4,Not Studied,44,40,88,CFS,cookie cutter,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,46,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,9,,,NaN,NaN,129,166,knot,4,CFS,42,11,103,Binocular,bib,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,47,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,13,16,binder,4,Not Studied,37,147,146,CFS,hole punch,f,f,nogo,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,48,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,7,,,NaN,NaN,40,88,cookie cutter,4,CFS,45,6,3,CFS,tub,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,49,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,5,,,NaN,NaN,8,153,bed,5,Binocular,52,68,73,Not Studied,vase,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,50,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,7,,,NaN,NaN,97,151,scissors,5,CFS,55,141,155,Binocular,purse,j,j,nogo,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,51,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,10,,,NaN,NaN,118,115,pillow,5,Binocular,57,33,157,Not Studied,office chair,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,52,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,4,,,NaN,NaN,68,73,vase,5,CFS,49,8,153,Binocular,bed,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,53,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,10,,,NaN,NaN,69,30,umbrella,5,Binocular,56,143,128,Not Studied,high heel,z,z,nogo,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,54,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,66,95,wallet,5,Not Studied,54,66,95,Not Studied,wallet,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,55,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,7,,,NaN,NaN,143,128,high heel,5,CFS,53,97,151,CFS,scissors,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,56,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,14,139,binoculars,5,Not Studied,60,69,30,Binocular,umbrella,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,57,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,8,,,NaN,NaN,31,47,cell phone,5,CFS,59,118,115,CFS,pillow,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,58,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,141,155,purse,5,Not Studied,50,123,62,Binocular,helmet,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,59,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,123,62,helmet,5,Not Studied,58,31,47,CFS,cell phone,f,f,nogo,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,60,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,1,,,NaN,NaN,33,157,office chair,5,Binocular,51,14,139,CFS,binoculars,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,61,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,4,,,NaN,NaN,103,11,rug,6,CFS,72,146,147,Not Studied,hinge,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,62,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,8,,,NaN,NaN,146,147,hinge,6,CFS,61,102,110,Binocular,saddle,j,j,nogo,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,63,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,3,,,NaN,NaN,111,125,kid toy,6,Binocular,70,131,174,Not Studied,glove,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,64,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,0,,,NaN,NaN,137,28,flask,6,Binocular,69,25,85,Binocular,calculator,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,65,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,44,43,crib,6,Not Studied,66,113,76,Not Studied,radio,f,f,nogo,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,66,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,3,6,balloon,6,Not Studied,68,44,43,Not Studied,crib,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,67,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,57,90,computer drive,6,Not Studied,71,140,144,CFS,hammer,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,68,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,10,,,NaN,NaN,140,144,hammer,6,Binocular,67,3,6,Binocular,balloon,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,69,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,10,,,NaN,NaN,131,174,glove,6,CFS,63,137,28,CFS,flask,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,70,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,25,85,calculator,6,Not Studied,64,111,125,Binocular,kid toy,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,71,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,10,,,NaN,NaN,113,76,radio,6,CFS,65,57,90,CFS,computer drive,j,j,nogo,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,72,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,6,,,NaN,NaN,102,110,saddle,6,Binocular,62,103,11,CFS,rug,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,73,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,0,,,NaN,NaN,43,44,crayon,7,CFS,83,139,14,Not Studied,bobby pin,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
