subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
8,1384412948,1,1092355.04887533,1092361.56290472,OK,5,j,6.41091580619104,2,CFS,0,1,0.5,2,2.08866513778239,2.34671662001737,j
8,1384412948,2,1092374.99131768,1092387.5091606,OK,2,j,12.45109402854,10,CFS,0,1,1,2,0.785063709244597,2,j
8,1384412948,3,1092402.65865203,1092410.37350612,OK,5,j,7.65456804377027,14,CFS,0,1,1,3,3.21035572286538,2,j
8,1384412948,4,1092420.76999818,1092430.08585519,OK,11,j,9.2221806680318,4,CFS,0,1,1,2,2.95003642965898,2,j
8,1384412948,5,1092444.8750958,1092450.98892766,OK,7,j,6.03594693401828,11,CFS,0,1,1,2,1.10698124299043,2,j
8,1384412948,6,1092460.52492756,1092468.23973638,OK,6,j,7.66520391707309,18,CFS,0,1,1,2,2.4659820857163,2,j
8,1384412948,7,1092477.64565904,1092497.26793642,OK,1,f,19.5509627552237,13,CATCH,0,0,0,,0,NaN,f
8,1384412948,8,1092505.80329731,1092520.62258134,OK,1,f,14.7520802526269,3,CATCH,0,0,0,,0,NaN,f
8,1384412948,9,1092530.20855862,1092537.4231071,OK,0,j,7.12994232610799,5,CFS,0,1,1,2,2.42462383197128,2,j
8,1384412948,10,1092544.29737734,1092549.11042642,OK,3,j,4.80041558272205,20,CFS,0,1,1,2,2.62480392200323,2,j
8,1384412948,11,1092741.71104448,1092755.02935068,OK,1,f,13.2159583983012,19,CATCH,0,0,0,,0,NaN,f
8,1384412948,12,1092765.77610846,1092767.58723568,OK,5,j,1.7261362192221,16,CFS,0,1,1,2,1.29124230912055,2,j
8,1384412948,13,1092776.46274773,1092791.08197978,OK,1,f,14.5182899534702,6,CATCH,0,0,0,,0,NaN,f
8,1384412948,14,1092796.27517742,1092808.09258245,OK,12,j,11.8009513607249,1,CFS,0,1,0.90483741803596,2,1.89378299116419,2.04568180093028,j
8,1384412948,15,1092815.23705507,1092820.15013135,OK,3,j,4.82247696095146,17,CFS,0,1,1,2,1.44793776988544,2,j
8,1384412948,16,1092827.20454768,1092831.81744185,OK,6,j,4.52632300183177,9,CFS,0,1,1,2,4.18712386052228,2,j
8,1384412948,17,1092839.2620984,1092841.77370576,OK,3,j,2.46030488330871,8,CFS,0,1,1,3,3.12540132330547,2,j
8,1384412948,18,1092848.78809631,1092853.00074375,OK,11,j,4.12569413450547,12,CFS,0,1,0.931062779704023,2,1.72606508763922,2.03248971804528,j
8,1384412948,19,1092862.48667603,1092866.599251,OK,11,j,4.05039211409166,7,CFS,0,1,1,2,2.59213549637046,2,j
8,1384412948,20,1092877.29597044,1092881.80875953,OK,12,j,4.4962481954135,15,CFS,0,1,1,3,1.63167911612029,2,j
