subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
4,1098921478,1,1881032.94539585,1881082.88221254,1881037.06234857,1881086.69914844,OK,OK,5,8,NO RESPONSE,NO RESPONSE,NaN,NaN,107,64,ring,1,Binocular,2,102,110,Binocular,saddle,z,z,nogo,1,1,1881137.21100314,1881137.22767091,1881138.58610719,1881143.303101,OK,OK,4,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00573608325794339,2,NaN,NO RESPONSE,NaN,2,NaN
4,1098921478,2,1881038.82914036,1881088.56594826,1881043.14611034,1881092.78290978,OK,OK,3,4,NO RESPONSE,NO RESPONSE,NaN,NaN,31,47,cell phone,1,Binocular,6,107,64,CFS,ring,z,z,go,1,1,1881144.59485739,1881144.61151865,1881145.97828389,1881148.89515039,OK,OK,8,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00554273766465485,2,NaN,Return,2.90549487806857,2,NaN
4,1098921478,3,1881044.71288379,1881095.14973613,1881048.62982866,1881098.16661958,OK,OK,1,9,j,j,3.90463612647727,3.00452311104164,117,135,plane,1,CFS,3,117,135,Not Studied,plane,j,j,go,0,1,1881150.17858249,1881150.1952459,1881151.56201264,1881153.67882046,OK,OK,4,1,0.994334292819405,0.841072914439683,2@,2@,3.77786325495771,2.24194920215864,2.00255899852688,2.07994207508977,NO RESPONSE,0.00553715811111033,2,NaN,Return,2.10546729736961,2,NaN
4,1098921478,4,1881050.37161733,1881099.90840688,1881050.48829282,1881100.02507663,OK,OK,0,0,f,f,0.104251453652978,0.104298723163083,85,25,foot stool,1,Not Studied,10,89,72,Binocular,sponge,f,f,go,0,0,1881154.97057822,1881154.98725115,1881156.35402348,1881158.57082952,OK,OK,8,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00563421472907066,2,NaN,Return,2.20546837989241,2,NaN
4,1098921478,5,1881052.68844333,1881102.12522369,1881055.40530195,1881105.84215036,OK,OK,6,5,j,j,2.70458414871246,3.70459197903983,139,14,bobby pin,1,CFS,5,139,14,CFS,bobby pin,j,j,go,0,1,1881159.85425422,1881159.87092155,1881161.27103382,1881163.78785944,OK,OK,4,5,1,0.887359132206028,2@,2@,2.15910413921787,3.2507117807762,2,2.05475310244134,NO RESPONSE,0.00561353377997875,2,NaN,Return,2.50550484703854,2,NaN
4,1098921478,6,1881057.1470873,1881107.58394386,1881057.26376187,1881107.70061255,OK,OK,0,0,f,f,0.104179476387799,0.104080617660657,115,118,pot,1,Not Studied,9,31,47,Binocular,cell phone,f,f,go,0,0,1881165.07961778,1881165.09628588,1881166.46304566,1881169.3799164,OK,OK,3,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00560870417393744,2,NaN,Return,2.90542183141224,2,NaN
4,1098921478,7,1881058.86387814,1881110.30079096,1881063.48085755,1881113.91771929,OK,OK,0,10,NO RESPONSE,NO RESPONSE,NaN,NaN,2,187,backpack,1,Binocular,11,33,157,CFS,office chair,z,z,nogo,1,1,1881170.66333806,1881170.68000765,1881172.03843923,1881176.75542836,OK,OK,3,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00564114795997739,2,NaN,NO RESPONSE,NaN,2,NaN
4,1098921478,8,1881065.34765724,1881115.48449123,1881067.26446247,1881117.40129115,OK,OK,4,1,j,j,1.90452110557817,1.9044100176543,124,100,magnifying glass,1,CFS,8,124,100,Binocular,magnifying glass,j,j,nogo,0,1,1881178.03885275,1881178.05551917,1881179.41395362,1881184.13094348,OK,OK,10,5,0.943940345941181,0.936192589240614,2@,2@,1.56393479952982,1.76150269554715,2.02618750740583,2.02996571688468,NO RESPONSE,0.00554817100055516,2,NaN,NO RESPONSE,NaN,2,NaN
4,1098921478,9,1881069.00624631,1881119.14308,1881069.12292196,1881119.25975078,OK,OK,0,0,f,f,0.104303535073996,0.104076236253604,33,157,office chair,1,Not Studied,7,115,118,CFS,pot,f,f,nogo,0,0,1881185.41437091,1881185.4310399,1881186.78946981,1881191.50645485,OK,OK,4,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00556281488388777,2,NaN,NO RESPONSE,NaN,2,NaN
4,1098921478,10,1881070.72303504,1881120.85986813,1881070.83971069,1881120.97653604,OK,OK,0,0,f,f,0.104074278846383,0.104338988894597,146,147,hinge,1,Not Studied,12,85,25,Not Studied,foot stool,f,f,go,0,0,1881192.79822063,1881192.81488279,1881194.18164244,1881196.39846619,OK,OK,3,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00554393627680838,2,NaN,Return,2.20546101545915,2,NaN
