subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
59,283525619,1,2691701.71175206,2691703.62297213,OK,2,LeftArrow,1.8074852572754,1,\LEFT,0,1,right,3
59,283525619,2,2691706.7749421,2691707.48537565,OK,5,RightArrow,0.656372251920402,2,\LEFT,1,0,left,3
59,283525619,3,2691710.47699823,2691711.18773454,OK,1,LeftArrow,0.674065270926803,4,\RIGHT,1,0,left,3
59,283525619,4,2691714.5298358,2691716.04076512,OK,1,LeftArrow,1.4613068215549,1,\LEFT,0,1,right,3
59,283525619,5,2691719.16279938,2691720.37354052,OK,1,RightArrow,1.14031952153891,2,\LEFT,1,0,left,3
59,283525619,6,2691722.8550168,2691723.46544769,OK,1,LeftArrow,0.551971847657114,3,\RIGHT,0,1,right,3
59,283525619,7,2691726.44734596,2691727.95829973,OK,5,LeftArrow,1.42352615529671,2,\LEFT,1,0,left,3
59,283525619,8,2691731.41047569,2691732.02079973,OK,10,LeftArrow,0.596265068743378,4,\RIGHT,1,0,left,3
59,283525619,9,2691734.08216203,2691735.49307028,OK,1,LeftArrow,1.38055929169059,3,\RIGHT,0,1,right,3
59,283525619,10,2691737.87459551,2691738.48493887,OK,5,RightArrow,0.532104555983096,1,\LEFT,0,1,right,3
59,283525619,11,2691746.69011317,2691748.30112665,OK,3,RightArrow,1.51636273739859,3,\RIGHT,0,1,right,3
59,283525619,12,2691750.32240844,2691751.83335799,OK,2,LeftArrow,1.41999050974846,3,\RIGHT,0,1,right,3
59,283525619,13,2691754.77521106,2691755.58570522,OK,10,RightArrow,0.783093739766628,1,\LEFT,0,1,right,3
59,283525619,14,2691757.56695812,2691759.47818453,OK,0,RightArrow,1.87931956723332,2,\LEFT,1,0,left,3
59,283525619,15,2691762.28993321,2691763.30059327,OK,9,RightArrow,0.924261176027358,4,\RIGHT,1,0,left,3
59,283525619,16,2691766.09232946,2691767.50324103,OK,9,LeftArrow,1.36179287079722,1,\LEFT,0,1,right,3
59,283525619,17,2691769.6946217,2691770.60518493,OK,3,LeftArrow,0.863284947816283,4,\RIGHT,1,0,left,3
59,283525619,18,2691772.85660245,2691774.46762951,OK,4,LeftArrow,1.54933965858072,3,\RIGHT,0,1,right,3
59,283525619,19,2691779.78096535,2691782.29256871,OK,10,RightArrow,2.40880944160745,3,\RIGHT,0,1,right,3
59,283525619,20,2691784.35383865,2691786.56524056,OK,1,RightArrow,2.17185296444222,1,\LEFT,0,1,right,3
59,283525619,21,2691793.50966756,2691795.02058782,OK,1,LeftArrow,1.43171552289277,1,\LEFT,0,1,right,3
59,283525619,22,2691797.11190607,2691798.2226038,OK,1,LeftArrow,1.06156816892326,1,\LEFT,0,1,right,3
59,283525619,23,2691801.02437884,2691801.63475661,OK,8,RightArrow,0.50898475991562,4,\RIGHT,1,0,left,3
59,283525619,24,2691803.93622526,2691804.74671339,OK,4,LeftArrow,0.789136908017099,3,\RIGHT,0,1,right,3
59,283525619,25,2691806.92807242,2691808.53910521,OK,2,LeftArrow,1.58116831770167,4,\RIGHT,1,0,left,3
59,283525619,26,2691810.45029087,2691812.16141235,OK,0,LeftArrow,1.67478731181473,4,\RIGHT,1,0,left,3
59,283525619,27,2691814.37275992,2691815.88371611,OK,3,LeftArrow,1.44033292401582,2,\LEFT,1,0,left,3
59,283525619,28,2691818.22487829,2691821.43725519,OK,4,RightArrow,3.1401236159727,3,\RIGHT,0,1,right,3
59,283525619,29,2691823.37842034,2691828.39159275,OK,1,RightArrow,4.93840285250917,2,\LEFT,1,0,left,3
59,283525619,30,2691830.48289379,2691832.99449233,OK,4,LeftArrow,2.40980164380744,1,\LEFT,0,1,right,3
59,283525619,31,2691837.91758381,2691840.32907404,OK,0,LeftArrow,2.32699545286596,2,\LEFT,1,0,left,3
59,283525619,32,2691842.34035653,2691844.45167458,OK,2,LeftArrow,2.04813343985006,4,\RIGHT,1,0,left,3
59,283525619,33,2691847.18343128,2691848.29409279,OK,10,LeftArrow,1.04498235974461,2,\LEFT,1,0,left,3
59,283525619,34,2691851.1759066,2691851.78628497,OK,10,RightArrow,0.588399291038513,1,\LEFT,0,1,right,3
59,283525619,35,2691854.90826791,2691855.91888541,OK,9,LeftArrow,0.943992631975561,4,\RIGHT,1,0,left,3
59,283525619,36,2691858.4805221,2691859.89139081,OK,7,LeftArrow,1.35563590284437,3,\RIGHT,0,1,right,3
59,283525619,37,2691862.09275418,2691863.20344829,OK,4,LeftArrow,1.03139821160585,2,\LEFT,1,0,left,3
59,283525619,38,2691865.97519977,2691868.28663542,OK,10,RightArrow,2.26882830169052,2,\LEFT,1,0,left,3
59,283525619,39,2691870.85821587,2691872.0689881,OK,7,LeftArrow,1.16168251214549,3,\RIGHT,0,1,right,3
59,283525619,40,2691874.81069671,2691875.52116497,OK,9,LeftArrow,0.657080709468573,4,\RIGHT,1,0,left,3
