subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
57,283378969,1,761490.881688681,761623.885476568,761493.093143258,761625.196316311,OK,OK,10,9,j,j,2.13595069490839,1.26956720172893,208,202,1,CFS,7,200,196,Binocular,go,hockey stick,tape,j,j,0,1,761822.170363748,761831.495930037,761838.230423894,761839.641375653,Return,Return,6,0.5,0.267630714259495,3#,3#,3.19941186989146,3.14455586572332,2.34671662001737,2.72756544917343,cassette tape,9.3103317336645,1,Return,1.36189697997179,1
57,283378969,2,761503.879933738,761631.120053282,761507.792398509,761635.032497527,OK,OK,10,8,NO RESPONSE,NO RESPONSE,NaN,NaN,201,203,1,Binocular,8,202,208,Not Studied,go,bellow,zip tie,z,z,1,1,761842.162920183,761854.200496902,761857.352468465,761859.964137777,Return,Return,0,1,1,,,0,0,NaN,NaN,pipe,12.0206388365477,1,Return,2.56686213321518,1
57,283378969,3,761514.536629671,761638.554729063,761515.547264973,761639.465287062,OK,OK,3,5,j,j,0.975895046372898,0.81556079222355,206,207,1,CFS,6,203,201,Binocular,go,frame,bowling pin,j,j,0,1,761862.355633338,761871.13085611,761874.683409152,761876.294420436,Return,Return,6,0.389400391535702,0.236183276370507,3#,3#,3.09029321401361,1.39683662623593,2.49054657589196,2.81268517361682,bowling pin,8.74707698239945,1,Return,1.52308968896978,1
57,283378969,4,761523.572010749,761644.017850669,761535.189644269,761652.133270287,OK,OK,0,0,f,f,11.5635001534829,8.05585661507212,205,204,1,Not Studied,3,206,207,CFS,go,cheese grater,frame,f,f,0,0,761878.185599812,761883.168735279,761886.210644418,761888.121835693,Return,Return,6,0,0,,,0,0,NaN,NaN,painting frame,4.95651129260659,1,Return,1.87524423247669,1
57,283378969,5,761541.213424435,761656.85623809,761542.324151227,761657.76686491,OK,OK,5,10,j,j,1.02571470744442,0.897097100503743,197,194,1,CFS,12,199,195,Not Studied,nogo,pipe,scroll,j,j,0,1,761889.9530165,761914.658552598,761917.780557024,761921.692975008,Return,OK,3,0.343644639395486,0.208431009839254,3#,3#,2.70408748921252,4.32484988278851,2.56660933584118,2.90105749272224,pipe,24.6835147992242,1,NO RESPONSE,NaN,1
57,283378969,6,761548.31790147,761662.589888887,761552.230345112,761666.502341885,OK,OK,4,10,NO RESPONSE,NO RESPONSE,NaN,NaN,203,201,1,Binocular,1,208,202,CFS,go,bowling pin,hockey stick,z,z,1,1,761924.58480879,761935.001054354,761939.814404716,761941.725614403,Return,Return,7,1,1,,,0,0,NaN,NaN,hockey stick,10.4027523681289,1,Return,1.82089383748826,1
57,283378969,7,761556.743201862,761671.745633547,761560.655642484,761675.658083225,OK,OK,9,7,NO RESPONSE,NO RESPONSE,NaN,NaN,200,196,1,Binocular,11,207,206,CFS,nogo,tape,axe,z,z,1,1,761944.367272586,761956.24467835,761962.79886469,761966.711313765,Return,OK,8,1,1,,,0,0,NaN,NaN,pipe,11.859194688499,1,NO RESPONSE,NaN,1
57,283378969,8,761566.159130787,761680.571174028,761574.074152812,761687.785751823,OK,OK,0,0,f,f,7.86245132330805,7.14074343268294,202,208,1,Not Studied,10,198,193,Binocular,go,zip tie,chest,f,f,0,0,761976.607564786,761980.560044903,761984.092253713,761985.503168646,Return,Return,6,0,0,,,0,0,NaN,NaN,chest,3.92970178357791,1,Return,1.34886259248015,1
57,283378969,9,761578.28677403,761691.287926484,761587.302478562,761696.701364865,OK,OK,0,0,f,f,8.99809896317311,5.36757835745811,204,205,1,Not Studied,4,205,204,Not Studied,go,bowtie,cheese grater,f,f,0,0,761989.155479336,761992.937845936,761996.600152916,761998.811552557,Return,Return,6,0,0,,,0,0,NaN,NaN,pipe,3.76515886688139,1,Return,2.12026789586525,1
57,283378969,10,761596.158023308,761700.733863599,761600.070483551,761704.646345273,OK,OK,2,8,NO RESPONSE,NO RESPONSE,NaN,NaN,198,193,1,Binocular,5,197,194,CFS,go,chest,pipe,z,z,1,1,762000.922866442,762016.282537597,762018.433866225,762020.745358262,Return,Return,0,1,1,,,0,0,NaN,NaN,pipe,15.3326301288325,1,Return,2.28545465355273,1
57,283378969,11,761603.152457236,761708.028478123,761604.663396952,761709.239206454,OK,OK,5,10,j,j,1.48356061964296,1.14638134418055,207,206,1,CFS,9,204,205,Not Studied,go,axe,bowtie,j,j,0,1,762022.696617404,762030.491475066,762033.723448948,762035.134414894,Return,Return,4,0.303265329856317,0.183939720585721,3#,3#,4.11395076754267,3.04866940352121,2.64557860575162,2.99280669462744,shirt,7.77413430833258,1,Return,1.37118483381346,1
57,283378969,12,761613.308822495,761714.48252498,761619.022417021,761720.596365935,OK,OK,0,0,f,f,5.6465577740455,6.09176502120681,199,195,1,Not Studied,2,201,203,Binocular,nogo,scroll,bellow,f,f,0,0,762037.295771506,762065.023225973,762067.955040992,762071.867537155,Return,OK,1,0,0,,,0,0,NaN,NaN,plant,27.7012737067416,1,NO RESPONSE,NaN,1
