subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
21,1749813612,1,4746185.25035324,4746190.1631002,OK,8,LeftArrow,4.80883891973645,2,\LEFT,1,0,left,3
21,1749813612,2,4746192.87511934,4746194.48612818,OK,2,RightArrow,1.52785155456513,4,\RIGHT,1,0,left,3
21,1749813612,3,4746199.57931583,4746201.19036239,OK,1,RightArrow,1.56727878190577,4,\RIGHT,1,0,left,3
21,1749813612,4,4746206.98399216,4746208.39483975,OK,12,LeftArrow,1.3621992431581,2,\LEFT,1,0,left,3
21,1749813612,5,4746213.53809714,4746215.94961241,OK,8,LeftArrow,2.39966929703951,1,\LEFT,0,1,right,3
21,1749813612,6,4746220.25227419,4746222.96397489,OK,12,LeftArrow,2.66115977428854,2,\LEFT,1,0,left,3
21,1749813612,7,4746225.69568742,4746227.60692062,OK,2,RightArrow,1.84952545166016,3,\RIGHT,0,1,right,3
21,1749813612,8,4746230.7388497,4746232.95026048,OK,11,LeftArrow,2.16603716555983,1,\LEFT,0,1,right,3
21,1749813612,9,4746235.75199181,4746237.36305498,OK,9,RightArrow,1.50467605981976,3,\RIGHT,0,1,right,3
21,1749813612,10,4746240.01469662,4746241.52562875,OK,8,LeftArrow,1.45780106447637,1,\LEFT,0,1,right,3
21,1749813612,11,4746248.890231,4746250.50129115,OK,3,RightArrow,1.5337958233431,3,\RIGHT,0,1,right,3
21,1749813612,12,4746252.34238964,4746253.55316594,OK,1,RightArrow,1.113411385566,3,\RIGHT,0,1,right,3
21,1749813612,13,4746255.25427694,4746256.96532505,OK,1,RightArrow,1.61740647815168,4,\RIGHT,1,0,left,3
21,1749813612,14,4746259.02657791,4746260.83771087,OK,4,LeftArrow,1.74085608031601,2,\LEFT,1,0,left,3
21,1749813612,15,4746263.14912016,4746265.76080332,OK,3,LeftArrow,2.51408220920712,1,\LEFT,0,1,right,3
21,1749813612,16,4746268.50251393,4746269.91345419,OK,11,LeftArrow,1.34445880260319,1,\LEFT,0,1,right,3
21,1749813612,17,4746272.19483637,4746274.6063441,OK,2,RightArrow,2.33186847157776,3,\RIGHT,0,1,right,3
21,1749813612,18,4746276.6176389,4746278.52883618,OK,2,LeftArrow,1.87684530299157,2,\LEFT,1,0,left,3
21,1749813612,19,4746281.03036548,4746282.34121365,OK,8,LeftArrow,1.24796170461923,2,\LEFT,1,0,left,3
21,1749813612,20,4746285.30304874,4746286.81399446,OK,11,LeftArrow,1.47905590757728,2,\LEFT,1,0,left,3
21,1749813612,21,4746292.22739085,4746294.33869836,OK,3,LeftArrow,2.0982040418312,2,\LEFT,1,0,left,3
21,1749813612,22,4746295.94973527,4746297.56080206,OK,0,RightArrow,1.57575101777911,4,\RIGHT,1,0,left,3
21,1749813612,23,4746299.39188406,4746300.70270536,OK,2,LeftArrow,1.28550359699875,1,\LEFT,0,1,right,3
21,1749813612,24,4746303.14423145,4746304.75526262,OK,8,RightArrow,1.5968163004145,3,\RIGHT,0,1,right,3
21,1749813612,25,4746307.21678153,4746308.52760857,OK,8,RightArrow,1.21213973499835,4,\RIGHT,1,0,left,3
21,1749813612,26,4746310.74900021,4746312.46010476,OK,6,LeftArrow,1.65572985261679,1,\LEFT,0,1,right,3
21,1749813612,27,4746315.13178027,4746316.44259433,OK,9,RightArrow,1.21671271324158,3,\RIGHT,0,1,right,3
21,1749813612,28,4746319.23431883,4746320.44510992,OK,11,RightArrow,1.11390067823231,4,\RIGHT,1,0,left,3
21,1749813612,29,4746323.0667178,4746324.7778305,OK,10,RightArrow,1.68932298477739,3,\RIGHT,0,1,right,3
21,1749813612,30,4746327.03920869,4746328.24996808,OK,6,LeftArrow,1.16468217503279,2,\LEFT,1,0,left,3
21,1749813612,31,4746333.12302279,4746334.33380421,OK,9,LeftArrow,1.17654686700553,2,\LEFT,1,0,left,3
21,1749813612,32,4746336.40507718,4746337.81596522,OK,4,LeftArrow,1.35027720127255,1,\LEFT,0,1,right,3
21,1749813612,33,4746340.0473661,4746341.55831001,OK,6,RightArrow,1.43581092171371,4,\RIGHT,1,0,left,3
21,1749813612,34,4746344.3500149,4746345.56082137,OK,12,RightArrow,1.1809179103002,4,\RIGHT,1,0,left,3
21,1749813612,35,4746348.43265149,4746349.74345619,OK,12,LeftArrow,1.29803235083818,1,\LEFT,0,1,right,3
21,1749813612,36,4746352.61525461,4746354.12616411,OK,12,LeftArrow,1.41925462521613,1,\LEFT,0,1,right,3
21,1749813612,37,4746357.03802756,4746358.14874195,OK,12,RightArrow,1.09221660904586,4,\RIGHT,1,0,left,3
21,1749813612,38,4746361.03050796,4746362.44145938,OK,12,RightArrow,1.36353189777583,3,\RIGHT,0,1,right,3
21,1749813612,39,4746365.14308926,4746367.05429016,OK,11,RightArrow,1.8347745006904,3,\RIGHT,0,1,right,3
21,1749813612,40,4746369.49584946,4746370.70660643,OK,6,RightArrow,1.11371564678848,4,\RIGHT,1,0,left,3
