subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
64,284990805,1,2706355.21302982,2706364.42850286,OK,7,LeftArrow,9.14882040489465,2,\LEFT,1,0,left,3
64,284990805,2,2706367.76093445,2706375.37575434,OK,6,RightArrow,7.56869922764599,3,\RIGHT,0,1,right,3
64,284990805,3,2706378.94801638,2706386.36266343,OK,10,LeftArrow,7.39730629278347,1,\LEFT,0,1,right,3
64,284990805,4,2706389.74480897,2706396.45899551,OK,7,RightArrow,6.60838551400229,4,\RIGHT,1,0,left,3
64,284990805,5,2706399.44091943,2706403.45345734,OK,0,RightArrow,3.95213279733434,4,\RIGHT,1,0,left,3
64,284990805,6,2706405.79491112,2706409.20705729,OK,0,LeftArrow,3.31004258571193,1,\LEFT,0,1,right,3
64,284990805,7,2706411.60857085,2706417.72238798,OK,4,RightArrow,6.07219110429287,3,\RIGHT,0,1,right,3
64,284990805,8,2706420.46411982,2706426.7780787,OK,7,RightArrow,6.28841275349259,3,\RIGHT,0,1,right,3
64,284990805,9,2706429.68991063,2706433.50229441,OK,8,RightArrow,3.73454102082178,3,\RIGHT,0,1,right,3
64,284990805,10,2706435.87372918,2706441.08699656,OK,5,LeftArrow,5.17458114400506,1,\LEFT,0,1,right,3
64,284990805,11,2706451.98379091,2706455.79615417,OK,8,LeftArrow,3.78420668467879,1,\LEFT,0,1,right,3
64,284990805,12,2706458.1276343,2706462.74051808,OK,4,LeftArrow,4.55220095720142,2,\LEFT,1,0,left,3
64,284990805,13,2706464.71169048,2706468.92430434,OK,0,LeftArrow,4.14401907473803,2,\LEFT,1,0,left,3
64,284990805,14,2706471.66602593,2706474.37767083,OK,8,LeftArrow,2.62957765441388,1,\LEFT,0,1,right,3
64,284990805,15,2706477.22948553,2706480.44144889,OK,9,LeftArrow,3.19395610783249,1,\LEFT,0,1,right,3
64,284990805,16,2706482.32260797,2706485.33445855,OK,0,LeftArrow,2.98880987614393,2,\LEFT,1,0,left,3
64,284990805,17,2706488.02609791,2706492.03859749,OK,7,LeftArrow,3.94915588805452,2,\LEFT,1,0,left,3
64,284990805,18,2706495.2505856,2706497.96226069,OK,6,RightArrow,2.66851171432063,4,\RIGHT,1,0,left,3
64,284990805,19,2706500.27369242,2706504.08603243,OK,3,RightArrow,3.78929357090965,4,\RIGHT,1,0,left,3
64,284990805,20,2706506.84781269,2706509.259251,OK,5,RightArrow,2.35101810190827,4,\RIGHT,1,0,left,3
64,284990805,21,2706518.10471222,2706521.31672177,OK,3,RightArrow,3.16598698636517,4,\RIGHT,1,0,left,3
64,284990805,22,2706523.47803148,2706526.48989747,OK,2,LeftArrow,3.00047904625535,1,\LEFT,0,1,right,3
64,284990805,23,2706528.92141407,2706530.93263196,OK,4,RightArrow,1.96499973442405,4,\RIGHT,1,0,left,3
64,284990805,24,2706533.01391981,2706541.12895311,OK,0,LeftArrow,8.09627110557631,2,\LEFT,1,0,left,3
64,284990805,25,2706543.89064583,2706547.10263817,OK,7,LeftArrow,3.1074283272028,2,\LEFT,1,0,left,3
64,284990805,26,2706549.49411802,2706553.30653199,OK,3,RightArrow,3.7037872732617,3,\RIGHT,0,1,right,3
64,284990805,27,2706555.49784354,2706559.5103253,OK,3,RightArrow,3.98003822704777,3,\RIGHT,0,1,right,3
64,284990805,28,2706562.52215959,2706564.93365525,OK,9,RightArrow,2.31555599533021,3,\RIGHT,0,1,right,3
64,284990805,29,2706567.44519885,2706569.65657178,OK,6,LeftArrow,2.17648283997551,2,\LEFT,1,0,left,3
64,284990805,30,2706572.37825432,2706574.48955667,OK,9,LeftArrow,2.08329278370366,2,\LEFT,1,0,left,3
64,284990805,31,2706580.30318199,2706583.01478403,OK,2,LeftArrow,2.64617342501879,1,\LEFT,0,1,right,3
64,284990805,32,2706586.06670094,2706589.07857809,OK,10,RightArrow,2.93054009415209,3,\RIGHT,0,1,right,3
64,284990805,33,2706591.71023946,2706594.2217574,OK,6,RightArrow,2.46289307717234,4,\RIGHT,1,0,left,3
64,284990805,34,2706596.49314755,2706599.00473794,OK,4,LeftArrow,2.48798309126869,2,\LEFT,1,0,left,3
64,284990805,35,2706601.86650304,2706604.67826138,OK,10,LeftArrow,2.77033124538139,1,\LEFT,0,1,right,3
64,284990805,36,2706606.90959819,2706610.12160472,OK,2,RightArrow,3.18321454292163,3,\RIGHT,0,1,right,3
64,284990805,37,2706613.22350424,2706615.13467601,OK,10,RightArrow,1.8532602917403,4,\RIGHT,1,0,left,3
64,284990805,38,2706618.04644335,2706620.35792186,OK,10,LeftArrow,2.29414983931929,1,\LEFT,0,1,right,3
64,284990805,39,2706622.45921133,2706624.87069613,OK,2,RightArrow,2.40128566743806,3,\RIGHT,0,1,right,3
64,284990805,40,2706627.18213571,2706629.19343963,OK,3,RightArrow,1.99024671362713,4,\RIGHT,1,0,left,3
