subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
2,1159684143,1,241920.930010091,241934.339323364,OK,1,f,13.394201661431,4,CATCH,0,0,0,,0,NaN,f
2,1159684143,2,241938.889656617,241944.198378846,OK,7,j,5.25811988051282,12,CFS,0,1,0.5,2@,3.42594365369956,2.34671662001737,j
2,1159684143,3,241953.207411886,241961.016277341,OK,3,j,7.79532283774461,5,CFS,0,1,0.934122978716111,2@,1.16779275900067,2.03098185102209,j
2,1159684143,4,241970.350288821,241980.45936747,OK,6,f,10.0834643092821,10,CFS,0,1,1,,2.86618687008745,2,j
2,1159684143,5,241983.609582279,241988.418321562,OK,7,j,4.71172752734856,2,CFS,0,1,1,3#,1.3479141688735,2,j
2,1159684143,6,241995.160444667,242000.369164753,OK,9,j,5.16019232411054,9,CFS,0,1,1,3#,2.00026120147143,2,j
2,1159684143,7,242005.811219551,242009.61985017,OK,10,j,3.74890196014894,14,CFS,0,1,1,3#,1.69701668077074,2,j
2,1159684143,8,242014.228502461,242018.337138,OK,6,j,4.09114055181271,6,CFS,0,1,1,3#,3.62952941340016,2,j
2,1159684143,9,242025.179303092,242027.287791632,OK,4,j,2.06773240395705,19,CFS,0,1,1,2@,2.75601145186431,2,j
2,1159684143,10,242033.238225822,242037.546877419,OK,3,j,4.27233501028968,17,CFS,0,1,0.778800783071405,3#,1.91481608357609,2.11682622632695,j
2,1159684143,11,242048.347665479,242051.656242822,OK,0,j,3.25811927681207,20,CFS,0,1,0.959189457109138,3#,1.09226382484035,2.01886767731095,j
2,1159684143,12,242056.256573222,242060.365224457,OK,2,j,4.06868472771021,1,CFS,0,1,1,3#,4.2864872259016,2,j
2,1159684143,13,242064.382168274,242067.39072168,OK,4,j,2.98273713237722,13,CFS,0,1,1,3#,1.14306430582779,2,j
2,1159684143,14,242072.007726047,242081.91678411,OK,1,f,9.81237743169186,18,CATCH,0,0,0,,0,NaN,f
2,1159684143,15,242084.23362056,242086.342112722,OK,0,j,2.02615826565307,8,CFS,0,1,0.836464307292983,3#,1.87735713512387,2.08254852279457,j
2,1159684143,16,242091.484168335,242094.892734238,OK,0,j,3.37515850682394,16,CFS,0,1,0.69967253737513,2@,3.63649908235315,2.16963988466618,j
2,1159684143,17,242100.384795842,242107.493677083,OK,1,f,7.07381218363298,15,CATCH,0,0,0,,0,NaN,f
2,1159684143,18,242109.952164673,242116.460975705,OK,1,f,6.40992511503282,3,CATCH,0,0,0,,0,NaN,f
2,1159684143,19,242118.977823383,242123.686487779,OK,0,f,4.67184674437158,11,CFS,0,1,0.818000069723487,,2.82235157868772,2.0931815077165,j
2,1159684143,20,242126.470041042,242132.778834809,OK,0,j,6.25123568155686,7,CFS,0,1,0.818000069723487,3#,2.44046919784609,2.0931815077165,j
