subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
41,22856422,1,2420346.49848112,2420471.93558997,2420358.31575036,2420478.94990429,OK,OK,0,0,j,j,11.7246673540212,6.95977365365252,8,153,bed,1,Not Studied,11,32,122,Binocular,chain,f,f,nogo,0,0,2420629.35230992,2420637.52738382,2420641.2396424,2420644.45162992,Return,OK,7,0,0,,,0,0,NaN,NaN,necklace,8.16478165565059,2,NO RESPONSE,NaN,2
41,22856422,2,2420361.39764043,2420482.29195304,2420368.41196319,2420495.71020544,OK,OK,3,10,f,f,6.92082802858204,13.3543123439886,172,170,paint brush,1,CFS,3,184,181,CFS,mailbox,j,j,nogo,1,0,2420647.06323072,2420656.01874296,2420658.45023088,2420662.3626399,Return,OK,0,1,1,,,3.60389651773303,3.89963494716672,2,2,park bench ,8.93257395643741,2,NO RESPONSE,NaN,2
41,22856422,3,2420372.83464605,2420498.70201553,2420377.94784421,2420502.51438796,OK,OK,12,5,j,j,5.0592463943176,3.76781131653115,50,80,dresser,1,CFS,7,172,170,Binocular,paint brush,j,j,go,1,0,2420664.97424432,2420673.91977097,2420677.03161506,2420680.54381104,Return,OK,4,1,1,0,0,4.16780263089222,1.82462586395055,2,2,shoe,8.93242061976343,2,NO RESPONSE,NaN,2
41,22856422,4,2420383.37114131,2420507.17722514,2420399.99135098,2420512.59054965,OK,OK,0,0,j,j,16.6092428020202,5.37194723263383,143,128,high heel,1,Not Studied,6,61,121,Not Studied,glass,f,f,go,0,0,2420683.05537314,2420688.12846508,2420692.21098208,2420694.82259134,Return,Return,12,0,0,,,0,0,NaN,NaN,wine glass,5.05037250462919,2,Return,2.52644116524607,2
41,22856422,5,2420405.75489967,2420515.34223952,2420408.66667029,2420519.15461286,OK,OK,10,1,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,knife,1,Binocular,12,56,99,CFS,clothes pin,z,z,go,1,1,2420697.09395957,2420703.42787275,2420705.44911315,2420709.16137143,Return,OK,2,1,1,,,0,0,NaN,NaN,flower,6.30679195560515,2,NO RESPONSE,NaN,2
41,22856422,6,2420411.12788072,2420521.5760977,2420414.84049758,2420525.0882321,OK,OK,2,4,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,purse,1,Binocular,8,143,128,Not Studied,high heel,z,z,nogo,1,1,2420711.17260966,2420714.97497206,2420716.9461563,2420720.65845261,Return,OK,2,1,1,,,0,0,NaN,NaN,belt,3.7873689471744,2,NO RESPONSE,NaN,2
41,22856422,7,2420417.47209007,2420528.23018837,2420424.48635367,2420531.24201368,OK,OK,4,11,j,j,6.93079670332372,2.92577312607318,56,99,clothes pin,1,CFS,5,50,80,Binocular,dresser,j,j,go,1,0,2420722.52961625,2420726.84223197,2420729.98414659,2420732.09548811,Return,Return,2,1,1,1,0,2.78326194270427,2.91263610466674,2,2,house,4.2856107102707,2,Return,2.03086226386949,2
41,22856422,8,2420431.65081265,2420536.66534701,2420434.46255574,2420539.57716321,OK,OK,11,10,NO RESPONSE,NO RESPONSE,NaN,NaN,85,25,foot stool,1,Binocular,9,141,155,Not Studied,purse,z,z,go,1,1,2420735.05729256,2420743.19228863,2420747.38487488,2420749.89643668,Return,Return,8,1,1,,,0,0,NaN,NaN,shoelace,8.12488009268418,2,Return,2.50086870463565,2
41,22856422,9,2420437.37434991,2420541.9986565,2420440.78644289,2420545.21063074,OK,OK,5,7,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,glass,1,Binocular,4,85,25,CFS,foot stool,z,z,go,1,1,2420751.62749104,2420762.00387657,2420766.56667385,2420768.27774649,Return,Return,8,1,1,,,0,0,NaN,NaN,corkscrew,10.3534656735137,2,Return,1.66995162656531,2
41,22856422,10,2420443.03786261,2420547.11177708,2420448.95146542,2420549.72343402,OK,OK,0,0,j,j,5.88341878494248,2.53099779132754,32,122,chain,1,Not Studied,1,53,23,CFS,floss,f,f,go,0,0,2420770.68921375,2420776.38269436,2420778.52403306,2420781.4358233,Return,Return,1,0,0,,,0,0,NaN,NaN,floor,5.6828370122239,2,Return,2.87176039209589,2
