subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
62,284390453,17,2700779.79521056,2700872.64280108,2700783.70757286,2700876.55521016,OK,OK,4,8,NO RESPONSE,NO RESPONSE,NaN,NaN,69,30,2,Binocular,20,25,85,CFS,go,umbrella,calculator,z,z,1,1,2700986.57342449,2700993.58779316,2700996.27913459,2700998.09054247,Return,Return,7,1,1,,,0,0,NaN,NaN,calculator,6.99482919741422,1,Return,1.75297358911484,1
62,284390453,18,2700785.55877026,2700880.59767685,2700786.66946649,2700886.01107481,OK,OK,0,0,j,f,1.04572039842606,5.36491346359253,25,85,2,Not Studied,17,45,165,Not Studied,go,calculator,cutting board,f,f,0,0,2701000.02179133,2701003.44390268,2701005.99554581,2701008.50703477,Return,Return,7,0,0,,,0,0,NaN,NaN,wheel,3.40228088852018,1,Return,2.48443446587771,1
62,284390453,19,2700790.06155911,2700888.6427054,2700791.3723654,2700891.55453401,OK,OK,6,2,j,f,1.2629164410755,2.8796606650576,110,102,2,CFS,21,16,13,Binocular,go,lazy chair,book,j,j,1,0,2701010.25812779,2701013.08988171,2701015.36131292,2701016.67213611,Return,Return,4,1,1,1,,0.904063027894235,3.82645277219558,2,2,book,2.80571758560836,1,Return,1.20650790631771,1
62,284390453,20,2700800.00773145,2700894.56638157,2700803.92015955,2700898.47881571,OK,OK,7,8,NO RESPONSE,NO RESPONSE,NaN,NaN,107,64,2,Binocular,22,69,30,Not Studied,nogo,ring,umbrella,z,z,1,1,2701019.20368011,2701024.31687485,2701026.70835285,2701030.62076978,Return,OK,5,1,1,,,0,0,NaN,NaN,umbrella,5.09194942563772,1,NO RESPONSE,NaN,1
62,284390453,21,2700806.81196753,2700901.43063307,2700808.72315741,2700904.4424918,OK,OK,10,10,j,j,1.84009210253134,2.92349657323211,161,163,2,CFS,23,110,102,CFS,go,pen,lazy chair,j,j,1,0,2701032.36183392,2701037.47498968,2701040.05662466,2701041.16728044,Return,Return,8,0.951229424500714,1,2,2,1.29496027205524,2.5377249654079,2.02266959692358,2,chair,5.10150861833245,1,Return,1.08667448256165,1
62,284390453,22,2700816.19777429,2700910.58631859,2700818.00891262,2700912.69763091,OK,OK,5,3,j,j,1.71024760697037,2.07165289390832,81,96,2,CFS,13,107,64,CFS,nogo,stroller,ring,j,j,1,0,2701043.17856112,2701046.23043638,2701048.36177687,2701052.27421916,Return,OK,2,0.90483741803596,0.959189457109138,1,1,2.32724877478232,1.75020814121771,2.04568180093028,2.01886767731095,ring,3.02860392583534,1,NO RESPONSE,NaN,1
62,284390453,23,2700824.43290937,2700919.67198367,2700828.34530275,2700923.58438309,OK,OK,4,8,NO RESPONSE,NO RESPONSE,NaN,NaN,16,13,2,Binocular,19,161,163,Not Studied,go,book,pen,z,z,1,1,2701054.12533536,2701056.99714172,2701059.5687442,2701060.4792863,Return,Return,6,1,1,,,0,0,NaN,NaN,pen,2.84963348554447,1,Return,0.878146854229271,1
62,284390453,24,2700835.389666,2700927.67690967,2700840.10260406,2700930.98896835,OK,OK,0,0,f,f,4.70177087141201,3.21272252872586,177,179,2,Not Studied,15,4,34,Binocular,nogo,paper towel,bandana,f,f,0,0,2701062.38048956,2701067.82384286,2701070.89574207,2701074.30787375,Return,Return,10,0,0,,,0,0,NaN,NaN,shirt,5.42627365328372,1,Return,3.36689002020285,1
62,284390453,25,2701083.75373638,2701173.93968635,2701087.66618229,2701177.85209875,OK,OK,1,0,NO RESPONSE,NO RESPONSE,NaN,NaN,174,131,3,Binocular,28,95,66,Binocular,go,paint tray,shoe,z,z,1,1,2701271.86034728,2701275.59271041,2701279.19496038,2701280.40573051,Return,Return,8,1,1,,,0,0,NaN,NaN,shoe,3.71010120678693,1,Return,1.15945994248614,1
62,284390453,26,2701090.66808942,2701183.02533693,2701093.37972043,2701186.43744627,OK,OK,0,0,f,f,2.67414767760783,3.35496880020946,52,26,3,Not Studied,35,11,103,CFS,go,deoderant,bib,f,f,0,0,2701282.30689422,2701285.30873736,2701287.64017463,2701289.15114108,Return,Return,0,0,0,,,0,0,NaN,NaN,bib,2.99135211203247,1,Return,1.40197782451287,1
62,284390453,27,2701096.3516031,2701190.0897169,2701100.26399679,2701194.00215314,OK,OK,4,10,NO RESPONSE,NO RESPONSE,NaN,NaN,97,151,3,Binocular,27,97,151,Binocular,go,scissors,scissors,z,z,1,1,2701290.9222321,2701294.96472655,2701297.81649175,2701299.22738249,Return,Return,9,1,1,,,0,0,NaN,NaN,scissors,4.02377995662391,1,Return,1.3375380942598,1
62,284390453,28,2701103.15579027,2701200.49616521,2701106.16764961,2701202.00707763,OK,OK,10,6,j,j,2.9302303888835,1.47585962712765,122,32,3,CFS,33,174,131,Not Studied,go,lure,paint tray,j,j,1,0,2701300.96848044,2701307.82275558,2701309.82395032,2701311.535006,Return,Return,1,0.920044414629323,0.778800783071405,1,1,3.09791740134631,2.90377733114966,2.03797268078664,2.11682622632695,razor,6.84127779491246,1,Return,1.6738153337501,1
62,284390453,29,2701112.93183928,2701208.05084864,2701114.84302615,2701209.66183646,OK,OK,4,2,j,j,1.89789129048586,1.51311777951196,163,161,3,CFS,29,163,161,CFS,go,moccosin,moccosin,j,j,1,0,2701313.59634476,2701318.38927238,2701320.86078407,2701322.47181535,Return,Return,6,0.882496902584595,0.747017500310432,2,2,4.86847101323321,2.3215226824975,2.05731799562274,2.13716339666443,hat,4.76526065915823,1,Return,1.58077077241614,1
62,284390453,30,2701122.11754565,2701215.24531458,2701126.02996017,2701219.15773181,OK,OK,5,6,NO RESPONSE,NO RESPONSE,NaN,NaN,121,61,3,Binocular,34,111,125,Not Studied,go,mug,kid toy,z,z,1,1,2701324.50274659,2701328.62529129,2701331.42735249,2701333.33855867,Return,Return,8,1,1,,,0,0,NaN,NaN,shoe,4.09859902318567,1,Return,1.81392053654417,1
62,284390453,31,2701128.1712731,2701221.49918921,2701133.58465959,2701226.11204402,OK,OK,0,0,f,f,5.31412972370163,4.51235951576382,113,76,3,Not Studied,32,78,98,Binocular,go,radio,sweater,f,f,0,0,2701335.11964989,2701339.7925337,2701343.83503782,2701345.44603047,Return,Return,6,0,0,,,0,0,NaN,NaN,sweater,4.65751991048455,1,Return,1.5900365607813,1
62,284390453,32,2701136.24630709,2701229.24398581,2701138.75781537,2701232.35591059,OK,OK,3,1,j,f,2.48694621399045,3.07152007706463,78,98,3,CFS,31,113,76,Not Studied,nogo,sweater,radio,j,j,1,0,2701347.37721382,2701351.72993831,2701354.22149871,2701358.13392711,Return,OK,6,0.846481724890614,0.716531310573789,1,,1.14205164438562,1.7371357704541,2.07690664456404,2.15775637711347,door,4.32768247835338,1,NO RESPONSE,NaN,1
62,284390453,33,2701144.76160518,2701243.99308749,2701146.57272962,2701245.10385465,OK,OK,9,5,j,j,1.78754491591826,1.01001650514081,95,66,3,CFS,25,122,32,CFS,go,shoe,lure,j,j,1,0,2701360.15516452,2701365.02817861,2701367.6298131,2701369.1407231,Return,Return,6,0.811936346150635,0.716531310573789,1,1,1.31942330452232,1.68829038088214,2.09674168837679,2.15775637711347,fishhook,4.86148407170549,1,Return,1.48273290041834,1
62,284390453,34,2701152.68649935,2701250.63724904,2701156.79906587,2701253.84925043,OK,OK,0,0,f,f,4.00648719863966,3.10966689512134,111,125,3,Not Studied,30,121,61,CFS,nogo,kid toy,mug,f,f,0,0,2701371.56192194,2701377.41584572,2701380.40771068,2701384.3201255,Return,OK,9,0,0,,,0,0,NaN,NaN,mug,5.83043390046805,1,NO RESPONSE,NaN,1
62,284390453,35,2701160.19117027,2701256.65098623,2701164.10358147,2701260.56340225,OK,OK,8,1,NO RESPONSE,NO RESPONSE,NaN,NaN,11,103,3,Binocular,26,52,26,Not Studied,go,bib,deoderant,z,z,1,1,2701386.30138685,2701394.71660954,2701396.78788451,2701398.99926649,Return,Return,3,1,1,,,0,0,NaN,NaN,sweatshirt,8.39460588432848,1,Return,2.13203295553103,1
62,284390453,36,2701166.49504835,2701262.32449487,2701170.10730487,2701267.23752759,OK,OK,0,0,f,f,3.58960732072592,4.89418509602547,117,135,3,Not Studied,36,117,135,Binocular,nogo,plane,plane,f,f,0,0,2701403.65215773,2701408.3650324,2701410.27625065,2701414.18869324,Return,OK,0,0,0,,,0,0,NaN,NaN,plane,4.69159226911142,1,NO RESPONSE,NaN,1
62,284390453,37,2701427.83716832,2701510.01815788,2701431.64950924,2701513.33023286,OK,OK,0,0,f,j,3.7861129087396,3.25941641442478,139,14,4,Not Studied,42,89,72,Binocular,go,bobby pin,sponge,f,f,0,0,2701604.41671205,2701608.22905508,2701610.79059699,2701611.90128446,Return,Return,0,0,0,,,0,0,NaN,NaN,sponge,3.78695508884266,1,Return,1.07699605682865,1
62,284390453,38,2701434.55134912,2701515.79174193,2701437.36307606,2701520.00434462,OK,OK,0,0,f,f,2.71186555828899,4.14976944215596,119,7,4,Not Studied,48,62,123,CFS,go,pill,watering pot,f,f,0,0,2701613.69243656,2701626.99068682,2701630.19267805,2701631.40342342,Return,Return,10,0,0,,,0,0,NaN,NaN,water jug,13.2867597872391,1,Return,1.15449983580038,1
62,284390453,39,2701440.68513043,2701524.10685148,2701444.59754826,2701528.01934448,OK,OK,5,4,NO RESPONSE,NO RESPONSE,NaN,NaN,62,123,4,Binocular,38,157,33,Binocular,go,watering pot,axe,z,z,1,1,2701633.21454695,2701638.00755939,2701639.91871879,2701642.53033658,Return,Return,1,1,1,,,0,0,NaN,NaN,wood,4.7724922359921,1,Return,2.54022781737149,1
62,284390453,40,2701447.10911329,2701533.07240995,2701451.02155618,2701536.98488001,OK,OK,5,4,NO RESPONSE,NO RESPONSE,NaN,NaN,133,192,4,Binocular,40,133,192,Not Studied,go,guitar,guitar,z,z,1,1,2701644.33147017,2701650.90549687,2701653.71725853,2701655.52838629,Return,Return,8,1,1,,,0,0,NaN,NaN,coin,6.55130444280803,1,Return,1.78939227806404,1
62,284390453,41,2701453.82329409,2701543.38885884,2701456.53496736,2701545.80035088,OK,OK,9,10,f,j,2.69546539057046,2.37609634269029,43,44,4,CFS,46,154,176,CFS,go,crayon,ladle,j,j,1,0,2701657.61971811,2701670.17747806,2701672.30881554,2701674.21999274,Return,Return,0,0.687289278790972,0.63233666218625,,1,1.43561787407762,2.657548915421,2.17860838536917,2.22110255895811,toothpick,12.5426019188017,1,Return,1.82947882683948,1
62,284390453,42,2701460.32732448,2701554.01517191,2701464.23975288,2701557.92788677,OK,OK,9,4,NO RESPONSE,NO RESPONSE,NaN,NaN,125,111,4,Binocular,44,139,14,Not Studied,go,cork screw,bobby pin,z,z,1,1,2701676.0210877,2701681.83470608,2701683.88598546,2701685.69709874,Return,Return,2,1,1,,,0,0,NaN,NaN,string,5.79705339716747,1,Return,1.76409126725048,1
62,284390453,43,2701466.81137166,2701564.70204798,2701468.62247708,2701566.21301442,OK,OK,4,1,j,j,1.71517330175266,1.44646272435784,89,72,4,CFS,37,26,52,Binocular,go,sponge,camera,j,j,1,0,2701688.23869879,2701695.14295503,2701697.84466644,2701699.6557616,Return,Return,10,0.687289278790972,0.606530659712633,2,2,2.76423416536598,1.85075482207269,2.17860838536917,2.24275136409242,level,6.89109468879178,1,Return,1.76507260277867,1
62,284390453,44,2701478.97886823,2701571.57632835,2701483.0914574,2701573.88780807,OK,OK,0,0,f,f,4.07538776472211,2.25997696258128,26,52,4,Not Studied,43,125,111,Not Studied,nogo,camera,cork screw,f,f,0,0,2701701.55696878,2701710.71262322,2701713.22419066,2701717.13660669,Return,OK,7,0,0,,,0,0,NaN,NaN,book,9.13256814703345,1,NO RESPONSE,NaN,1
62,284390453,45,2701485.51295085,2701576.40932562,2701488.724945,2701579.12101398,OK,OK,0,0,f,f,3.17327319923788,2.68295554956421,154,176,4,Not Studied,41,64,107,CFS,go,ladle,watch,f,f,0,0,2701718.93781514,2701723.75072898,2701726.10220621,2701727.81326913,Return,Return,4,0,0,,,0,0,NaN,NaN,stopwatch,4.79945164732635,1,Return,1.63493711687624,1
62,284390453,46,2701491.54670234,2701582.67321705,2701494.05831174,2701585.58502725,OK,OK,0,4,j,f,2.42732471786439,2.82688708649948,157,33,4,CFS,39,43,44,CFS,nogo,axe,crayon,j,j,1,0,2701730.25476299,2701737.54929347,2701739.75069397,2701743.6630792,Return,OK,4,0.659240630200444,0.581777814209808,1,,3.33131826318899,3.67083880892341,2.19972267960024,2.26467247767304,bat,7.26623293943703,1,NO RESPONSE,NaN,1
62,284390453,47,2701499.21145141,2701588.43678551,2701500.92253878,2701589.7476093,OK,OK,2,1,f,j,1.69040536927059,1.27126700058579,64,107,4,CFS,45,59,79,Not Studied,go,watch,keys,j,j,1,0,2701745.45420384,2701753.48920953,2701756.30095338,2701758.4122005,Return,Return,10,0.63233666218625,0.581777814209808,,2,2.30050396469051,4.12565469390124,2.22110255895811,2.26467247767304,cup,8.01845732005313,1,Return,2.09953266568482,1
62,284390453,48,2701504.30462004,2701596.01147991,2701508.21706051,2701599.92392793,OK,OK,4,10,NO RESPONSE,NO RESPONSE,NaN,NaN,59,79,4,Binocular,47,119,7,Binocular,nogo,keys,pill,z,z,1,1,2701764.07576358,2701769.32900974,2701771.29024351,2701775.2026701,Return,OK,2,1,1,,,0,0,NaN,NaN,telescope,5.22854132065549,1,NO RESPONSE,NaN,1
62,284390453,49,2701784.89875279,2701851.56011141,2701788.81112565,2701855.47250177,OK,OK,8,3,NO RESPONSE,NO RESPONSE,NaN,NaN,170,172,5,Binocular,58,86,29,Binocular,go,notebook,steering wheel,z,z,1,1,2701954.77408966,2701959.70712158,2701962.8590982,2701964.06985323,Return,Return,8,1,1,,,0,0,NaN,NaN,handle,4.91027103085071,1,Return,1.12919791880995,1
62,284390453,50,2701790.8323691,2701857.80393995,2701794.74481863,2701861.7163762,OK,OK,1,4,NO RESPONSE,NO RESPONSE,NaN,NaN,185,183,5,Binocular,51,124,100,CFS,go,lock,magnifying glass,z,z,1,1,2701965.95098937,2701970.47382089,2701972.42503182,2701974.73646264,Return,Return,2,1,1,,,0,0,NaN,NaN,bar,4.50116184586659,1,Return,2.21910619083792,1
62,284390453,51,2701796.62596685,2701867.77012387,2701799.33765944,2701870.78198804,OK,OK,0,0,f,f,2.65374157205224,2.91611286066473,151,97,5,Not Studied,56,185,183,Binocular,go,key,lock,f,f,0,0,2701976.46752235,2701985.65323415,2701988.29487248,2701989.80582505,Return,Return,8,0,0,,,0,0,NaN,NaN,shovel,9.16037335991859,1,Return,1.44489488145337,1
62,284390453,52,2701801.68911886,2701875.72507299,2701804.30071039,2701878.4367354,OK,OK,0,0,f,f,2.53448952455074,2.6890349406749,86,29,5,Not Studied,49,72,89,Not Studied,go,steering wheel,blanket,f,f,0,0,2701992.18732553,2701996.07968982,2701998.66129161,2702000.77266037,Return,Return,3,0,0,,,0,0,NaN,NaN,rug ,3.87232615472749,1,Return,2.0542994630523,1
62,284390453,53,2701806.61221849,2701881.00834392,2701809.12373764,2701884.82069903,OK,OK,0,0,f,f,2.45930853113532,3.75757750496268,144,140,5,Not Studied,60,71,20,CFS,go,marker,truck,f,f,0,0,2702004.50492841,2702011.09906207,2702013.81070335,2702015.3216378,Return,Return,9,0,0,,,0,0,NaN,NaN,gun,6.57838610559702,1,Return,1.44055388262495,1
62,284390453,54,2701811.71533781,2701887.75246919,2701813.52647191,2701889.26346069,OK,OK,3,5,f,j,1.74011963186786,1.42942080972716,124,100,5,CFS,50,20,71,Not Studied,go,magnifying glass,briefcase,j,j,1,0,2702017.1227883,2702021.29534761,2702023.06644285,2702024.77746351,Return,Return,0,0.558035145770047,0.53526142851899,,3,2.78545259763329,2.07423317730184,2.28686932491854,2.30934537413147,table,4.14428833127022,1,Return,1.61665940191597,1
62,284390453,55,2701816.68838595,2701899.94008359,2701818.39948781,2701902.5517041,OK,OK,9,6,f,j,1.65492756664753,2.50549439247698,72,89,5,CFS,52,181,184,Binocular,go,blanket,clipboard,j,j,1,0,2702026.43853235,2702030.92132713,2702033.63300735,2702037.14517911,Return,Return,7,0.558035145770047,0.513417119032592,,1,0.757202237210104,2.9322022327642,2.28686932491854,2.33210413724025,clipboard,4.46042298572138,1,Return,3.43385900650173,1
62,284390453,56,2701821.24124495,2701908.06512796,2701823.85287543,2701911.77746713,OK,OK,0,0,f,f,2.58997377473861,3.6442783693783,20,71,5,Not Studied,54,151,97,Not Studied,nogo,briefcase,key,f,f,0,0,2702038.88627313,2702042.55853934,2702044.43971502,2702048.35213497,Return,OK,1,0,0,,,0,0,NaN,NaN,key,3.64443231653422,1,NO RESPONSE,NaN,1
62,284390453,57,2701826.5545485,2701914.8493274,2701830.46698052,2701918.76176335,OK,OK,3,6,NO RESPONSE,NO RESPONSE,NaN,NaN,181,184,5,Binocular,55,98,78,CFS,go,clipboard,scarf,z,z,1,1,2702060.78985261,2702064.09192618,2702066.85365542,2702068.36453282,Return,Return,9,1,1,,,0,0,NaN,NaN,dress,3.28443337930366,1,Return,1.43651202367619,1
62,284390453,58,2701832.96853659,2701922.68423361,2701836.88097706,2701926.59661643,OK,OK,7,8,NO RESPONSE,NO RESPONSE,NaN,NaN,71,20,5,Binocular,53,170,172,CFS,nogo,truck,notebook,z,z,1,1,2702070.09567011,2702075.00867566,2702076.75975842,2702080.67217716,Return,OK,0,1,1,,,0,0,NaN,NaN,board,4.89037083648145,1,NO RESPONSE,NaN,1
62,284390453,59,2701840.2030432,2701929.33831719,2701841.51382412,2701931.84987376,OK,OK,1,8,f,j,1.21178918844089,2.46674989862368,159,162,5,CFS,59,159,162,Not Studied,go,crowbar,crowbar,j,j,1,0,2702082.62340559,2702086.27565901,2702088.80721842,2702091.11866645,Return,Return,7,0.558035145770047,0.49246428767541,,3,4.07747698152063,1.99643525120047,2.28686932491854,2.35514917034793,chair,3.64241259405389,1,Return,2.29051910853013,1
62,284390453,60,2701844.61576017,2701937.86359314,2701845.92658336,2701939.77482408,OK,OK,3,2,j,j,1.28700006520376,1.86119579849765,98,78,5,CFS,57,144,140,Binocular,nogo,scarf,marker,j,j,1,0,2702094.34036377,2702098.61335317,2702100.61456905,2702104.52700046,Return,OK,3,0.558035145770047,0.472366552741015,2,1,2.96289066556072,3.1880234369362,2.28686932491854,2.3784840742878,pipe,4.26115963608027,1,NO RESPONSE,NaN,1
62,284390453,61,2702149.43484034,2702247.41565494,2702151.44612132,2702248.52634332,OK,OK,0,2,j,j,1.94163332181051,1.03083766391501,150,156,6,CFS,72,129,166,Binocular,go,eletric kettle,knot,j,j,1,0,2702334.76984556,2702337.86175272,2702340.26322162,2702341.47399295,Return,Return,7,0.453089017280169,0.383531572876311,2,3,4.03154120453893,2.93829672543798,2.40211249518608,2.4996358882448,rope,3.07475718623027,1,Return,1.18135601188987,1
62,284390453,62,2702158.25033838,2702255.02036807,2702162.16278187,2702258.9328007,OK,OK,7,0,NO RESPONSE,NO RESPONSE,NaN,NaN,13,16,6,Binocular,63,73,68,CFS,go,binder,toothbrush,z,z,1,1,2702343.13502073,2702348.68844783,2702350.53931108,2702352.25066922,Return,Return,0,1,1,,,0,0,NaN,NaN,dog toy,5.53338654059917,1,Return,1.64108140720055,1
62,284390453,63,2702166.9657589,2702262.7151398,2702171.07829193,2702266.32740869,OK,OK,0,0,f,f,4.05824472848326,3.50696352822706,162,159,6,Not Studied,64,13,16,Binocular,go,egg beater,binder,f,f,0,0,2702353.93169288,2702358.36443774,2702360.44577328,2702362.25687539,Return,Return,4,0,0,,,0,0,NaN,NaN,book,4.40848373854533,1,Return,1.79033739119768,1
62,284390453,64,2702173.67990952,2702269.46938209,2702175.09078788,2702270.78016392,OK,OK,2,9,j,f,1.35204230062664,1.2966422685422,103,11,6,CFS,68,162,159,Not Studied,go,rug,egg beater,j,j,1,0,2702364.06801733,2702370.58206936,2702372.53324074,2702374.3443996,Return,Return,2,0.434598208507078,0.367879441171443,1,,1.95430676318495,3.36911992154707,2.42603812503161,2.524788211364,bib,6.48796286666766,1,Return,1.74266699887812,1
