subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
7,1375358981,1,1001749.41832252,1001769.55094615,OK,11,RightArrow,20.0221199364169,3,\RIGHT,0,1,right,3
7,1375358981,2,1001773.38330286,1001782.99934529,OK,1,LeftArrow,9.52057674468961,2,\LEFT,1,0,left,3
7,1375358981,3,1001786.23138941,1001789.34333774,OK,3,LeftArrow,3.08814831776544,1,\LEFT,0,1,right,3
7,1375358981,4,1001792.22515476,1001797.23830019,OK,2,LeftArrow,4.94198202865664,2,\LEFT,1,0,left,3
7,1375358981,5,1001800.45032824,1001805.06319917,OK,7,RightArrow,4.52437156252563,3,\RIGHT,0,1,right,3
7,1375358981,6,1001808.77553526,1001811.18703997,OK,11,RightArrow,2.35081086610444,4,\RIGHT,1,0,left,3
7,1375358981,7,1001813.53843943,1001819.25209338,OK,0,LeftArrow,5.65154353878461,1,\LEFT,0,1,right,3
7,1375358981,8,1001822.19392268,1001824.70548839,OK,2,LeftArrow,2.41162303322926,1,\LEFT,0,1,right,3
7,1375358981,9,1001828.06761519,1001830.57917155,OK,10,LeftArrow,2.48167322122026,2,\LEFT,1,0,left,3
7,1375358981,10,1001833.11077294,1001835.12203243,OK,4,LeftArrow,1.9583366913721,1,\LEFT,0,1,right,3
7,1375358981,11,1001853.62363267,1001855.13460858,OK,4,RightArrow,1.41239817580208,3,\RIGHT,0,1,right,3
7,1375358981,12,1001858.04639415,1001860.55796409,OK,3,LeftArrow,2.47734986967407,1,\LEFT,0,1,right,3
7,1375358981,13,1001863.15959968,1001865.77120768,OK,7,LeftArrow,2.59579696459696,2,\LEFT,1,0,left,3
7,1375358981,14,1001867.56237136,1001869.37349224,OK,1,RightArrow,1.76089236780535,4,\RIGHT,1,0,left,3
7,1375358981,15,1001872.19524537,1001873.90633453,OK,10,RightArrow,1.65580138959922,3,\RIGHT,0,1,right,3
7,1375358981,16,1001875.93760736,1001877.5486322,OK,3,RightArrow,1.54525211604778,3,\RIGHT,0,1,right,3
7,1375358981,17,1001879.33972403,1001881.65123113,OK,1,LeftArrow,2.29485873412341,2,\LEFT,1,0,left,3
7,1375358981,18,1001883.68244661,1001885.49356508,OK,4,LeftArrow,1.71992330683861,1,\LEFT,0,1,right,3
7,1375358981,19,1001888.25534427,1001890.36663669,OK,10,LeftArrow,2.06686238420662,2,\LEFT,1,0,left,3
7,1375358981,20,1001892.07772313,1001893.48860181,OK,0,RightArrow,1.35625165444799,4,\RIGHT,1,0,left,3
7,1375358981,21,1001902.88452761,1001906.29660643,OK,1,LeftArrow,3.35685112222563,1,\LEFT,0,1,right,3
7,1375358981,22,1001909.94893054,1001912.56055303,OK,9,LeftArrow,2.54009747842792,1,\LEFT,0,1,right,3
7,1375358981,23,1001915.99268384,1001919.20479158,OK,10,LeftArrow,3.16798800101969,2,\LEFT,1,0,left,3
7,1375358981,24,1001922.23660351,1001924.24789832,OK,11,RightArrow,1.90763216582127,4,\RIGHT,1,0,left,3
7,1375358981,25,1001926.03898864,1001927.95018532,OK,1,RightArrow,1.81722633587196,3,\RIGHT,0,1,right,3
7,1375358981,26,1001930.10156239,1001936.31538522,OK,1,RightArrow,6.16215118963737,3,\RIGHT,0,1,right,3
7,1375358981,27,1001938.68691364,1001940.09780108,OK,7,RightArrow,1.37663657555822,3,\RIGHT,0,1,right,3
7,1375358981,28,1001942.42924998,1001946.24164707,OK,4,LeftArrow,3.72202174563427,2,\LEFT,1,0,left,3
7,1375358981,29,1001948.25294338,1001950.46429651,OK,1,LeftArrow,2.13806773978285,2,\LEFT,1,0,left,3
7,1375358981,30,1001953.15597963,1001954.76701292,OK,9,LeftArrow,1.51483290211763,1,\LEFT,0,1,right,3
7,1375358981,31,1001960.52062746,1001961.83140831,OK,7,RightArrow,1.26170569390524,4,\RIGHT,1,0,left,3
7,1375358981,32,1001963.90242712,1001965.41368495,OK,4,RightArrow,1.42376753687859,3,\RIGHT,0,1,right,3
7,1375358981,33,1001967.39490736,1001969.10600588,OK,1,RightArrow,1.68314961425494,3,\RIGHT,0,1,right,3
7,1375358981,34,1001971.19725688,1001974.9096313,OK,3,RightArrow,3.66445714817382,4,\RIGHT,1,0,left,3
7,1375358981,35,1001977.40120358,1001979.01221755,OK,7,RightArrow,1.57228159043007,4,\RIGHT,1,0,left,3
7,1375358981,36,1001981.59382802,1001983.30487401,OK,7,RightArrow,1.61144168372266,4,\RIGHT,1,0,left,3
7,1375358981,37,1001985.25610372,1001987.26740094,OK,1,LeftArrow,1.90895395295229,1,\LEFT,0,1,right,3
7,1375358981,38,1001990.01910388,1001991.73018036,OK,8,LeftArrow,1.65773411467671,2,\LEFT,1,0,left,3
7,1375358981,39,1001993.77147119,1001995.48255039,OK,3,RightArrow,1.62512530409731,4,\RIGHT,1,0,left,3
7,1375358981,40,1001997.60385839,1001999.21483221,OK,4,RightArrow,1.56856374361087,4,\RIGHT,1,0,left,3
