subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
27,1818917585,1,781660.301548565,781662.112656768,OK,12,RightArrow,1.73604252899531,4,\RIGHT,1,0,left,3
27,1818917585,2,781676.161038884,781677.671946571,OK,4,LeftArrow,1.41960748448037,1,\LEFT,0,1,right,3
27,1818917585,3,781681.544268397,781682.754979491,OK,3,RightArrow,1.16417386487592,3,\RIGHT,0,1,right,3
27,1818917585,4,781685.266457668,781686.677303446,OK,10,LeftArrow,1.37779234698974,2,\LEFT,1,0,left,3
27,1818917585,5,781688.15817949,781689.569060282,OK,1,LeftArrow,1.30990428745281,1,\LEFT,0,1,right,3
27,1818917585,6,781691.890418749,781693.301252755,OK,5,RightArrow,1.33750455407426,3,\RIGHT,0,1,right,3
27,1818917585,7,781694.602071454,781696.213035918,OK,0,RightArrow,1.57767468702514,3,\RIGHT,0,1,right,3
27,1818917585,8,781698.414321544,781699.725106318,OK,8,LeftArrow,1.2051999749383,1,\LEFT,0,1,right,3
27,1818917585,9,781701.996498275,781703.807551543,OK,5,LeftArrow,1.77484372630715,1,\LEFT,0,1,right,3
27,1818917585,10,781705.958836248,781707.769939622,OK,8,RightArrow,1.7722086039139,3,\RIGHT,0,1,right,3
27,1818917585,11,781711.352093111,781713.063116767,OK,2,RightArrow,1.65876069560181,4,\RIGHT,1,0,left,3
27,1818917585,12,781714.534000173,781716.044867714,OK,1,LeftArrow,1.42068326647859,2,\LEFT,1,0,left,3
27,1818917585,13,781718.536390196,781719.947238389,OK,12,RightArrow,1.33007791568525,4,\RIGHT,1,0,left,3
27,1818917585,14,781722.348638777,781724.059701673,OK,11,RightArrow,1.69355366949458,4,\RIGHT,1,0,left,3
27,1818917585,15,781725.720691205,781727.531774053,OK,3,LeftArrow,1.70542228512932,2,\LEFT,1,0,left,3
27,1818917585,16,781729.432914702,781730.843727578,OK,1,LeftArrow,1.32895112165716,2,\LEFT,1,0,left,3
27,1818917585,17,781732.414666554,781734.12569172,OK,2,RightArrow,1.64303568517789,3,\RIGHT,0,1,right,3
27,1818917585,18,781736.447112971,781738.058044836,OK,10,RightArrow,1.53838268679101,4,\RIGHT,1,0,left,3
27,1818917585,19,781740.499541344,781741.61017272,OK,11,LeftArrow,1.07777505111881,2,\LEFT,1,0,left,3
27,1818917585,20,781743.8915712,781745.602563766,OK,9,LeftArrow,1.66959488228895,1,\LEFT,0,1,right,3
27,1818917585,21,781748.674449786,781750.385438126,OK,3,LeftArrow,1.61443992785644,2,\LEFT,1,0,left,3
27,1818917585,22,781752.946961595,781754.657986459,OK,12,LeftArrow,1.61370221432298,2,\LEFT,1,0,left,3
27,1818917585,23,781756.308964638,781758.220119054,OK,3,RightArrow,1.81151358352508,4,\RIGHT,1,0,left,3
27,1818917585,24,781760.641601611,781762.052449502,OK,11,LeftArrow,1.35062492848374,1,\LEFT,0,1,right,3
27,1818917585,25,781764.123686551,781765.53453414,OK,7,LeftArrow,1.38037917390466,1,\LEFT,0,1,right,3
27,1818917585,26,781767.235536483,781768.64639856,OK,3,RightArrow,1.35635669715703,3,\RIGHT,0,1,right,3
27,1818917585,27,781770.297368288,781771.708198068,OK,3,RightArrow,1.35839355934877,4,\RIGHT,1,0,left,3
27,1818917585,28,781774.279759754,781775.590519475,OK,12,RightArrow,1.25580489111599,3,\RIGHT,0,1,right,3
27,1818917585,29,781778.2121014,781779.322768696,OK,12,LeftArrow,1.07523108634632,1,\LEFT,0,1,right,3
27,1818917585,30,781780.693578119,781782.504695076,OK,0,RightArrow,1.72958029108122,4,\RIGHT,1,0,left,3
27,1818917585,31,781785.44642144,781787.057391337,OK,5,RightArrow,1.54450202675071,4,\RIGHT,1,0,left,3
27,1818917585,32,781789.298761915,781791.109815786,OK,9,LeftArrow,1.72395265952218,2,\LEFT,1,0,left,3
27,1818917585,33,781792.790818968,781794.201695534,OK,4,LeftArrow,1.37574431637768,1,\LEFT,0,1,right,3
27,1818917585,34,781796.753190445,781797.963913613,OK,12,LeftArrow,1.14113208837807,1,\LEFT,0,1,right,3
27,1818917585,35,781800.415401853,781801.926336404,OK,11,RightArrow,1.48677654494531,3,\RIGHT,0,1,right,3
27,1818917585,36,781804.497829873,781806.10882603,OK,12,LeftArrow,1.58808628830593,2,\LEFT,1,0,left,3
27,1818917585,37,781807.459603693,781808.870487202,OK,0,RightArrow,1.37820466968697,3,\RIGHT,0,1,right,3
27,1818917585,38,781810.221248867,781811.33194846,OK,0,LeftArrow,1.04842135636136,2,\LEFT,1,0,left,3
27,1818917585,39,781813.673314239,781815.08417692,OK,10,RightArrow,1.36411717813462,3,\RIGHT,0,1,right,3
27,1818917585,40,781817.645688919,781818.956519876,OK,12,RightArrow,1.21555060322862,4,\RIGHT,1,0,left,3
