subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
32,1868314936,1,1275688.05874391,1275702.17702771,OK,1,f,14.0154400668107,2,CATCH,0,0,0,,0,NaN,f
32,1868314936,2,1275708.0505044,1275710.46191071,OK,5,j,2.32721761544235,13,CFS,0,1,0.5,3,4.07174918417671,2.34671662001737,j
32,1868314936,3,1275720.68789193,1275733.60547417,OK,1,f,12.8806491759606,15,CATCH,0,0,0,,0,NaN,f
32,1868314936,4,1275737.65783282,1275740.76967309,OK,1,j,3.03825606196187,5,CFS,0,1,0.389400391535702,3,2.68740503128699,2.49054657589196,j
32,1868314936,5,1275749.17458215,1275751.28582265,OK,9,j,2.07298927032389,9,CFS,0,1,0.580917121364142,3,2.4082027739782,2.26545643839594,j
32,1868314936,6,1275756.95916707,1275759.5706981,OK,12,j,2.56796125741676,16,CFS,0,1,0.534469552873623,2,1.12491649694211,2.31014918091457,j
32,1868314936,7,1275766.84496455,1275773.25869326,OK,1,f,6.35342304827645,11,CATCH,0,0,0,,0,NaN,f
32,1868314936,8,1275776.9808928,1275778.99209101,OK,10,j,1.90513106342405,10,CFS,0,1,0.491735726910809,3,4.1331868924343,2.35597332559661,j
32,1868314936,9,1275785.31578638,1275787.42703593,OK,2,j,2.08984318748116,12,CFS,0,1,0.45241870901798,3,5.25216500823476,2.40295751402422,j
32,1868314936,10,1275792.33988401,1275794.75133107,OK,7,j,2.32139891502447,7,CFS,0,1,0.416245306305801,2,3.27392984601689,2.45113111284461,j
32,1868314936,11,1275807.54881451,1275808.8596011,OK,5,j,1.23162002069876,20,CFS,0,1,0.382964169182325,2,2.72959025680754,2.50052423212523,j
32,1868314936,12,1275815.93379443,1275817.04443124,OK,9,j,1.04629394039512,19,CFS,0,1,0.352344044859357,2,1.56601667540469,2.55116774417352,j
32,1868314936,13,1275823.68826894,1275824.79892174,OK,4,j,1.00344407185912,17,CFS,0,1,0.324172170500755,3,3.53522922431633,2.6030933028331,j
32,1868314936,14,1275831.86308954,1275833.27392989,OK,4,j,1.34814163506962,14,CFS,0,1,0.298252794847484,3,2.96705567701082,2.65633336326843,j
32,1868314936,15,1275838.33687913,1275845.15086604,OK,12,f,6.79375623865053,1,CFS,0,1,0.274405818047013,,2.55251299731556,2.71092120225042,j
32,1868314936,16,1275849.19323386,1275850.20386098,OK,4,j,0.929083511698991,18,CFS,0,1,0.274405818047013,2,4.15174455327531,2.71092120225042,j
32,1868314936,17,1275854.90660347,1275856.01727107,OK,4,j,1.08745467383415,8,CFS,0,1,0.252465540235945,3,3.26897379412109,2.76689093895541,j
32,1868314936,18,1275861.45042151,1275862.6611471,OK,12,j,1.11126736714505,6,CFS,0,1,0.232279510180456,2,2.9415375772713,2.8242775562908,j
32,1868314936,19,1275867.30389271,1275875.11849267,OK,1,f,7.76112780836411,3,CATCH,0,0,0,,0,NaN,f
32,1868314936,20,1275878.17024129,1275883.08312529,OK,3,f,4.87833491666242,4,CFS,0,1,0.213707465974364,,3.90858895058901,2.88311692276053,j
