subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
1,1152450076,1,171454.824315281,171461.033138048,OK,2,j,6.1730408348667,10,CFS,0,1,0.5,2@,4.42583332992845,2.34671662001737,j
1,1152450076,2,171483.126661332,171488.435436437,OK,9,j,5.27734642065479,4,CFS,0,1,0.934122978716111,3#,1.90800388437474,2.03098185102209,j
1,1152450076,3,171497.319198812,171502.02823906,OK,2,j,4.61214502333314,2,CFS,0,1,1,3#,3.14835835817299,2,j
1,1152450076,4,171509.087159429,171520.696479762,OK,1,f,11.5393118898792,20,CATCH,0,0,0,,0,NaN,f
1,1152450076,5,171526.521937234,171533.430886687,OK,6,j,6.83183159073815,16,CFS,0,1,1,2@,1.56804661263704,2,j
1,1152450076,6,171547.398681348,171552.707457661,OK,8,j,5.29012635044637,11,CFS,0,1,1,3#,4.39306023118977,2,j
1,1152450076,7,171560.791488438,171567.90045576,OK,1,f,7.00854379916564,3,CATCH,0,0,0,,0,NaN,f
1,1152450076,8,171571.484050518,171576.292769027,OK,8,j,4.75557369325543,17,CFS,0,1,1,3#,2.50071136516818,2,j
1,1152450076,9,171587.79373177,171592.302442038,OK,1,f,4.46908007989987,1,CATCH,0,0,0,,0,NaN,f
1,1152450076,10,171596.761150933,171598.869675746,OK,10,j,2.06940716205281,9,CFS,0,1,1,3#,1.47425383875139,2,j
1,1152450076,11,171608.745466927,171616.954498874,OK,1,f,8.1321673359198,18,CATCH,0,0,0,,0,NaN,f
1,1152450076,12,171620.538130458,171627.147033939,OK,9,j,6.56295531839714,12,CFS,0,1,0.778800783071405,3#,3.0300829762679,2.11682622632695,j
1,1152450076,13,171639.423003028,171642.331630107,OK,10,j,2.87730585230747,14,CFS,0,1,0.959189457109138,3#,3.44903232460862,2.01886767731095,j
1,1152450076,14,171651.232353606,171654.540986541,OK,4,j,3.27536177201546,6,CFS,0,1,0.802327744803528,3#,2.81326381209985,2.10245453269924,j
1,1152450076,15,171663.725074096,171666.133613186,OK,1,j,2.32609210762894,8,CFS,0,1,0.938016166323383,3#,2.6006004137552,2.02907279701416,j
1,1152450076,16,171671.742398041,171673.550914915,OK,9,j,1.7323996378982,19,CFS,0,1,0.816378662782687,3#,2.88129113217212,2.09413011233731,j
1,1152450076,17,171682.701659166,171685.510240636,OK,1,j,2.74852766239201,15,CFS,0,1,0.710514535862572,3#,2.02546060417931,2.16195541508744,j
1,1152450076,18,171691.419095006,171695.127684596,OK,6,j,3.6306313839159,5,CFS,0,1,0.618378368625232,3#,2.61496311114411,2.23266647456316,j
1,1152450076,19,171701.986607018,171705.695265428,OK,5,j,3.62254639322055,7,CFS,0,1,0.700714491817669,3#,2.54310663891645,2.16889467607125,j
1,1152450076,20,171710.887365229,171714.595985909,OK,8,j,3.6972760357894,13,CFS,0,1,0.794013542444699,3#,2.87017828248289,2.10747003575583,j
