subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
6,231739134,14,245433.343956964,245528.70395834,245437.256401511,245537.619638694,OK,OK,0,0,f,f,3.87503957978333,8.8780809972086,161,163,2,Not Studied,13,45,165,Not Studied,go,pen,cutting board,f,f,0,0,245629.377367278,245633.009346714,245635.170991289,245636.681946398,Return,Return,2,1,1,,,0.1,0.1,board,3.6158492983086,1,Return,1.48609463108005,1
6,231739134,15,245439.84807643,245540.4713868,245444.661057028,245544.183734393,OK,OK,0,5,f,j,4.74660247773863,3.61432013785816,4,34,2,CFS,22,69,30,CFS,go,bandana,umbrella,j,j,1,0,245638.583161003,245646.047835616,245647.919029053,245649.02970121,Return,Return,2,1,1,,3,0.1,0.1,lamp,7.4413728757936,1,Return,1.00140993061359,1
6,231739134,16,245446.812450554,245547.956078745,245452.025677882,245553.469577525,OK,OK,0,0,f,f,5.15784069019719,5.44119086163118,81,96,2,Not Studied,21,25,85,Binocular,go,stroller,calculator,f,f,0,0,245650.730805278,245654.172641792,245656.074132286,245657.585107317,Return,Return,3,1,1,,,0.1,0.1,calculator,3.41330254889908,1,Return,1.48595940330415,1
6,231739134,17,245455.968188875,245556.681568485,245460.881296279,245561.594661099,OK,OK,9,8,NO RESPONSE,NO RESPONSE,NaN,NaN,155,141,2,Binocular,23,107,64,Not Studied,go,lamp,ring,z,z,1,1,245659.07596269,245661.277422184,245663.248665456,245665.560077502,Return,Return,2,1,1,,,0.1,0.1,NO RESPONSE,2.17184159395401,1,Return,2.20702677298686,1
6,231739134,18,245464.103294698,245564.106274236,245468.115850958,245566.217583293,OK,OK,7,6,j,j,3.97017141027027,2.04229761639726,16,13,2,CFS,20,147,146,Binocular,go,book,hole punch,j,j,1,0,245667.15112971,245669.752442325,245672.264348557,245674.475745783,Return,Return,9,1,1,3,3,0.1,0.1,NO RESPONSE,2.58417521172669,1,Return,2.13484200838138,1
6,231739134,19,245472.138370004,245570.030028413,245479.553017285,245577.044415078,OK,OK,0,0,f,f,7.35058584110811,6.9420506747847,147,146,2,Not Studied,18,110,102,CFS,go,hole punch,lazy chair,f,f,0,0,245675.896604787,245677.217453196,245679.328761649,245681.340020568,Return,Return,6,1,1,,,0.1,0.1,NO RESPONSE,1.29437032909482,1,Return,1.95813583690324,1
6,231739134,20,245482.69499286,245580.006265755,245487.608106603,245584.919329693,OK,OK,3,5,NO RESPONSE,NO RESPONSE,NaN,NaN,45,165,2,Binocular,14,16,13,Binocular,nogo,cutting board,book,z,z,1,1,245682.85100707,245685.292528756,245687.033625532,245691.946740483,Return,OK,2,1,1,,,0.1,0.1,book,2.42756515459041,1,NO RESPONSE,NaN,1
6,231739134,21,245490.079644629,245587.681069833,245494.992801234,245592.594171502,OK,OK,8,8,NO RESPONSE,NO RESPONSE,NaN,NaN,25,85,2,Binocular,16,81,96,Not Studied,go,calculator,stroller,z,z,1,1,245693.807879976,245700.652173651,245703.033683185,245704.444601137,Return,Return,8,1,1,,,0.1,0.1,baby car,6.82994866475929,1,Return,1.35599314080901,1
6,231739134,22,245498.124677589,245595.345935274,245499.735729924,245596.556699525,OK,OK,9,8,j,j,1.53122931398684,1.14516157755861,107,64,2,CFS,17,4,34,Not Studied,nogo,ring,bandana,j,j,1,0,245705.865479459,245707.546543557,245709.597851629,245714.510948167,Return,OK,6,1,1,3,3,0.1,0.1,NO RESPONSE,1.65197744956822,1,NO RESPONSE,NaN,1
6,231739134,23,245504.258568475,245599.998827322,245509.972163303,245604.511705805,OK,OK,0,0,f,f,5.60469723318238,4.44381693660398,110,102,2,Not Studied,19,155,141,Binocular,go,lazy chair,lamp,f,f,0,0,245717.612898435,245719.563779061,245721.375273361,245724.887448841,Return,Return,3,1,1,,,0.1,0.1,NO RESPONSE,1.93611514163786,1,Return,3.41345317091327,1
6,231739134,24,245514.174854638,245607.46355838,245519.087923104,245612.376679066,OK,OK,9,6,NO RESPONSE,NO RESPONSE,NaN,NaN,177,179,2,Binocular,24,177,179,CFS,nogo,paper towel,paper towel,z,z,1,1,245729.150191266,245733.782736968,245737.795573041,245742.708694331,Return,OK,9,1,1,,,0.1,0.1,paper towe,4.6219849565241,1,NO RESPONSE,NaN,1
6,231739134,25,245753.80569158,245842.991793063,245755.716854481,245845.003054095,OK,OK,7,0,j,j,1.86148722172948,1.97488446024363,97,151,3,CFS,27,121,61,CFS,go,scissors,mug,j,j,1,0,245932.137897915,245935.820173931,245938.26178587,245939.5726072,Return,Return,6,1,1,3,3,0.1,0.1,mug,3.6561984877917,1,Return,1.21219500931329,1
6,231739134,26,245760.800075703,245849.045616432,245765.71317858,245853.958767302,OK,OK,2,8,NO RESPONSE,NO RESPONSE,NaN,NaN,111,125,3,Binocular,30,52,26,Not Studied,go,kid toy,deoderant,z,z,1,1,245941.203638533,245942.724584499,245944.655781636,245946.767131442,Return,Return,4,1,1,,,0.1,0.1,NO RESPONSE,1.51009423987125,1,Return,2.08987092689495,1
6,231739134,27,245768.414896607,245856.380220041,245770.326057697,245861.193251953,OK,OK,4,3,j,j,1.80339542441652,4.71369021188002,174,131,3,CFS,28,97,151,CFS,go,paint tray,scissors,j,j,1,0,245948.198040163,245955.332533839,245957.973879911,245959.685326791,Return,Return,7,1,1,3,3,0.1,0.1,NO RESPONSE,7.10709978992236,1,Return,1.67512282938696,1
6,231739134,28,245774.148459566,245864.615391395,245779.061579044,245869.52852174,OK,OK,1,0,NO RESPONSE,NO RESPONSE,NaN,NaN,117,135,3,Binocular,31,174,131,Binocular,go,plane,paint tray,z,z,1,1,245961.106164666,245963.847879324,245965.969197348,245969.581505671,Return,Return,6,1,1,,,0.1,0.1,NO RESPONSE,2.72653352969792,1,Return,3.53531633186503,1
6,231739134,29,245781.503129708,245872.410337197,245786.416172819,245877.323419548,OK,OK,6,6,NO RESPONSE,NO RESPONSE,NaN,NaN,113,76,3,Binocular,34,11,103,Not Studied,go,radio,bib,z,z,1,1,245975.475212418,245977.29629974,245978.897331334,245982.009325585,Return,Return,1,1,1,,,0.1,0.1,NO RESPONSE,1.79681544640334,1,Return,3.02252146060346,1
6,231739134,30,245788.14731345,245879.304662128,245793.360534138,245887.319725838,OK,OK,0,0,f,f,5.1499657855602,7.98788534253254,163,161,3,Not Studied,35,111,125,Binocular,go,moccosin,kid toy,f,f,0,0,245983.400168552,245985.141273477,245987.622817754,245989.23382934,Return,Return,10,1,1,,,0.1,0.1,NO RESPONSE,1.71946818058495,1,Return,1.56866174918832,1
6,231739134,31,245796.442508729,245890.761858162,245798.153597013,245893.673737952,OK,OK,6,8,j,j,1.65455522891716,2.89834192037233,11,103,3,CFS,29,117,135,CFS,go,bib,plane,j,j,1,0,245990.624745656,245994.627247369,245997.408986429,245999.820503548,Return,Return,6,1,1,3,3,0.1,0.1,airplant,3.99040275238804,1,Return,2.38200064050034,1
6,231739134,32,245801.515708909,245897.696221984,245806.128570821,245900.908260636,OK,OK,0,0,f,f,4.54897433661972,3.13170279227779,78,98,3,Not Studied,32,78,98,Binocular,nogo,sweater,sweater,f,f,0,0,246001.25141559,246005.123843584,246007.695486683,246012.608581711,Return,OK,9,1,1,,,0.1,0.1,sweater,3.85924177669222,1,NO RESPONSE,NaN,1
6,231739134,33,245808.349989994,245903.35980759,245815.164301137,245906.771966136,OK,OK,0,0,f,f,6.77818902849685,3.34786740073469,122,32,3,Not Studied,33,122,32,Not Studied,go,lure,lure,f,f,0,0,246014.759934789,246016.440982889,246018.922566708,246022.93508735,Return,Return,10,1,1,,,0.1,0.1,NO RESPONSE,1.67014536078204,1,Return,3.92325190186966,1
6,231739134,34,245818.116151901,245909.903953873,245823.029230328,245914.817030791,OK,OK,6,8,NO RESPONSE,NO RESPONSE,NaN,NaN,52,26,3,Binocular,26,113,76,Not Studied,nogo,deoderant,radio,z,z,1,1,246024.255911008,246026.247180365,246027.678041697,246031.890769467,Return,Return,0,1,1,,,0.1,0.1,NO RESPONSE,1.96568595344434,1,Return,4.13537265665946,1
6,231739134,35,245824.900419236,245916.808269057,245834.216272066,245922.421819785,OK,OK,0,0,f,f,9.23471616808092,5.51452415669337,95,66,3,Not Studied,36,163,161,Binocular,go,shoe,moccosin,f,f,0,0,246033.341632435,246605.421722892,NaN,NaN,ESCAPE,EMPTY,8,1,1,,,0.1,0.1,Escape,572.067091084638,1,,NaN,1
6,231739134,36,245836.938009236,245925.183525817,245839.549642929,245926.994697743,OK,OK,0,2,j,j,2.54896165899117,1.73109354291228,121,61,3,CFS,25,95,66,CFS,nogo,mug,shoe,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,1,3,3,0.1,0.1,,NaN,1,,NaN,1
6,231739134,37,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,157,33,4,Not Studied,37,157,33,CFS,go,axe,axe,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,38,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,89,72,4,Not Studied,47,43,44,Not Studied,go,sponge,crayon,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,39,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,10,,,NaN,NaN,125,111,4,CFS,46,62,123,CFS,go,cork screw,watering pot,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,40,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,5,,,NaN,NaN,119,7,4,Binocular,44,139,14,Binocular,go,pill,bobby pin,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,41,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,10,,,NaN,NaN,133,192,4,CFS,41,133,192,Not Studied,go,guitar,guitar,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,42,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,2,,,NaN,NaN,139,14,4,Binocular,40,64,107,Binocular,go,bobby pin,watch,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,43,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,8,,,NaN,NaN,59,79,4,CFS,43,59,79,CFS,go,keys,keys,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,44,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,3,,,NaN,NaN,154,176,4,Binocular,48,119,7,Binocular,nogo,ladle,pill,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,45,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,43,44,4,Not Studied,38,26,52,Not Studied,go,crayon,camera,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,46,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,,,NaN,NaN,26,52,4,Binocular,45,125,111,Not Studied,nogo,camera,cork screw,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,47,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,9,,,NaN,NaN,62,123,4,CFS,39,89,72,Binocular,go,watering pot,sponge,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,48,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,64,107,4,Not Studied,42,154,176,CFS,nogo,watch,ladle,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,49,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,5,,,NaN,NaN,181,184,5,CFS,60,170,172,CFS,go,clipboard,notebook,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,50,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,98,78,5,Not Studied,52,20,71,Not Studied,go,scarf,briefcase,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,51,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,7,,,NaN,NaN,86,29,5,Binocular,55,185,183,CFS,go,steering wheel,lock,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,52,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,5,,,NaN,NaN,170,172,5,CFS,49,98,78,Binocular,go,notebook,scarf,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,53,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,124,100,5,Not Studied,53,124,100,Not Studied,go,magnifying glass,magnifying glass,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,54,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,4,,,NaN,NaN,71,20,5,CFS,54,71,20,Binocular,go,truck,truck,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,55,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,72,89,5,Not Studied,56,86,29,CFS,go,blanket,steering wheel,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,56,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,3,,,NaN,NaN,144,140,5,Binocular,58,72,89,Binocular,nogo,marker,blanket,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,57,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,4,,,NaN,NaN,185,183,5,CFS,51,159,162,Not Studied,go,lock,crowbar,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,58,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,0,,,NaN,NaN,20,71,5,Binocular,50,144,140,Not Studied,nogo,briefcase,marker,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,59,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,159,162,5,Not Studied,57,151,97,Binocular,go,crowbar,key,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,60,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,,,NaN,NaN,151,97,5,Binocular,59,181,184,CFS,nogo,key,clipboard,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,61,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,5,,,NaN,NaN,90,57,6,CFS,66,129,166,CFS,go,speakers,knot,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,62,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,0,,,NaN,NaN,162,159,6,Binocular,64,7,119,Not Studied,go,egg beater,battery,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,63,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,7,119,6,Not Studied,62,103,11,CFS,go,battery,rug,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,64,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,10,,,NaN,NaN,165,45,6,CFS,72,162,159,Binocular,go,mouse trap,egg beater,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,65,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,8,,,NaN,NaN,13,16,6,CFS,65,13,16,Not Studied,go,binder,binder,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,66,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,103,11,6,Not Studied,63,90,57,Binocular,go,rug,speakers,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,67,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,10,,,NaN,NaN,73,68,6,Binocular,71,150,156,CFS,go,toothbrush,eletric kettle,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,68,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,150,156,6,Not Studied,67,123,62,Binocular,nogo,eletric kettle,helmet,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,69,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,7,,,NaN,NaN,129,166,6,CFS,61,128,143,Not Studied,go,knot,pfd,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,70,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,7,,,NaN,NaN,128,143,6,Binocular,69,140,144,Not Studied,nogo,pfd,hammer,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,71,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,123,62,6,Not Studied,68,73,68,Binocular,go,helmet,toothbrush,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,72,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,9,,,NaN,NaN,140,144,6,Binocular,70,165,45,CFS,nogo,hammer,mouse trap,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,73,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,44,43,7,Not Studied,79,40,88,CFS,go,crib,cookie cutter,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,74,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,79,59,7,Not Studied,78,37,112,Not Studied,go,glasses,comb,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,75,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,9,,,NaN,NaN,37,112,7,Binocular,74,47,31,CFS,go,comb,dice,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,76,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,10,,,NaN,NaN,167,126,7,CFS,83,166,129,Binocular,go,nail clippers,nail,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,77,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,47,31,7,Not Studied,75,74,58,Not Studied,go,dice,wheel,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,78,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,74,58,7,Not Studied,77,79,59,Binocular,go,wheel,glasses,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,79,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,8,,,NaN,NaN,40,88,7,Binocular,73,44,43,CFS,go,cookie cutter,crib,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,80,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,1,,,NaN,NaN,31,47,7,CFS,81,99,56,Binocular,nogo,cell phone,saw,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,1,,,0.1,0.1,,NaN,1,,NaN,1
