subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
29,1825286544,1,5500885.60043726,5501001.52304464,5500888.91249703,5501004.83512253,OK,OK,6,6,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,glass,1,Binocular,6,153,8,Binocular,knife,z,z,nogo,1,1,5501180.67527383,5501186.09859493,5501191.34193204,5501194.15368167,Return,OK,11,1,1,,,0,0,NaN,NaN,knife ,5.40209191851318,2,NO RESPONSE,NaN,2
29,1825286544,2,5500892.74493916,5501008.05715228,5500896.25712668,5501011.8695548,OK,OK,4,1,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,purse,1,Binocular,4,56,99,CFS,clothes pin,z,z,nogo,1,1,5501203.37949084,5501213.93607821,5501218.56896852,5501221.78100321,Return,OK,7,1,1,,,0,0,NaN,NaN,flower ,10.5363995535299,2,NO RESPONSE,NaN,2
29,1825286544,3,5500900.73991522,5501014.51116909,5500908.65487291,5501021.62563814,OK,OK,0,0,f,f,7.88819926977158,7.02298714220524,8,153,bed,1,Not Studied,9,143,128,Binocular,high heel,f,f,go,0,0,5501231.00676771,5501240.30257635,5501245.59592525,5501247.1068589,Return,Return,12,0,0,,,0,0,NaN,NaN,bag,9.26769493799657,2,Return,1.41417363844812,2
29,1825286544,4,5500913.72805657,5501026.24853884,5500917.24027548,5501028.96022957,OK,OK,4,12,NO RESPONSE,NO RESPONSE,NaN,NaN,85,25,foot stool,1,Binocular,12,141,155,Not Studied,purse,z,z,go,1,1,5501250.11873415,5501256.37266125,5501259.7647708,5501262.77669193,Return,OK,9,1,1,,,0,0,NaN,NaN,bag,6.22691030520946,2,NO RESPONSE,NaN,2
29,1825286544,5,5500920.15210573,5501031.2316496,5500928.16712683,5501038.74638531,OK,OK,0,0,f,f,7.91498605906963,7.42957205045968,184,181,mailbox,1,Not Studied,8,53,23,CFS,floss,f,f,go,0,0,5501267.76980379,5501280.58780165,5501283.81990311,5501286.23135862,Return,Return,12,0,0,,,0,0,NaN,NaN,i dont know,12.7905415706337,2,Return,2.32425498962402,2
29,1825286544,6,5500932.36974058,5501042.4386516,5500937.88318288,5501044.75013787,OK,OK,12,7,j,j,5.43285825662315,2.23825823608786,56,99,clothes pin,1,CFS,2,61,121,Not Studied,glass,j,j,nogo,0,1,5501289.49310356,5501294.99683514,5501299.20950552,5501302.12130317,Return,OK,10,0.496289805255775,0.883086067154001,3#,3#,3.53669360168261,2.17376457553407,2.35084756892163,2.05700622615353,wine glass,5.48251386452466,2,NO RESPONSE,NaN,2
29,1825286544,7,5500945.18776832,5501049.1128421,5500948.80002529,5501053.02531227,OK,OK,3,0,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,knife,1,Binocular,1,50,80,Binocular,dresser,z,z,go,1,1,5501304.36269186,5501308.8154871,5501313.03819026,5501314.84926858,Return,Return,3,1,1,,,0,0,NaN,NaN,dresser,4.42818838451058,2,Return,1.72048111911863,2
29,1825286544,8,5500951.75186866,5501058.48871078,5500955.16400966,5501060.4999926,OK,OK,4,12,j,j,3.33779372368008,1.92339219059795,50,80,dresser,1,CFS,7,184,181,Not Studied,mailbox,j,j,go,0,1,5501317.34085656,5501325.15573363,5501328.11757144,5501330.72924102,Return,Return,2,0.61979096199074,0.84704684533409,3#,3#,0.929028830763535,1.85364862513531,2.23148082895498,2.07659095351766,table,7.80120310094208,2,Return,2.53625617548823,2
29,1825286544,9,5500960.17711313,5501065.38303482,5500967.0914961,5501070.49624367,OK,OK,0,0,f,f,6.83988144621253,5.04449734836817,143,128,high heel,1,Not Studied,3,8,153,CFS,bed,f,f,go,0,0,5501333.20074773,5501339.43465847,5501341.9862877,5501344.59791563,Return,Return,3,0,0,,,0,0,NaN,NaN,chair,6.21244791988283,2,Return,2.51478702202439,2
29,1825286544,10,5500971.93453336,5501074.0984757,5500974.3460435,5501076.20982246,OK,OK,6,7,j,j,2.3220946714282,2.05673029273748,172,170,paint brush,1,CFS,10,172,170,CFS,paint brush,j,j,go,0,1,5501347.1495017,5501355.29459764,5501358.38652387,5501360.49790352,Return,Return,5,0.7740252418996,0.812478403722014,3#,3#,3.59638861016262,1.56962813068077,2.11981240993572,2.09642202642589,i dont know,8.11888296157122,2,Return,2.08968532178551,2
29,1825286544,11,5500980.01956329,5501080.50259694,5500986.63373458,5501085.91588466,OK,OK,0,0,f,f,6.52442891336977,5.3721272861585,32,122,chain,1,Not Studied,11,32,122,Not Studied,chain,f,f,go,0,0,5501363.67985797,5501366.53164275,5501369.87374232,5501372.68551609,Return,Return,6,0,0,,,0,0,NaN,NaN,chain,2.83596438076347,2,Return,2.73786840029061,2
29,1825286544,12,5500991.66688792,5501089.51816831,5500995.57931402,5501092.83022537,OK,OK,11,8,j,j,3.82061305642128,3.29222240485251,53,23,floss,1,CFS,5,85,25,Binocular,foot stool,j,j,go,0,1,5501374.70678422,5501387.34466557,5501389.63610589,5501393.14830608,Return,OK,4,0.736275585401183,0.779320718979017,3#,3#,2.42758236696544,1.840226824576,2.14429273955242,2.11650254352369,bottle opener,12.6239502150565,2,NO RESPONSE,NaN,2
29,1825286544,13,5501403.58483781,5501495.77259104,5501408.99824174,5501500.8857531,OK,OK,0,0,f,f,5.38478764612228,5.02417671959847,45,165,cutting board,2,Not Studied,24,177,179,Binocular,paper towel,f,f,nogo,0,0,5501585.24862516,5501601.98906469,5501605.70141074,5501608.71329717,Return,OK,9,0,0,,,0,0,NaN,NaN,i dont know,16.7107311664149,2,NO RESPONSE,NaN,2
29,1825286544,14,5501414.30156305,5501504.55807125,5501417.71369862,5501507.77010322,OK,OK,5,7,NO RESPONSE,NO RESPONSE,NaN,NaN,16,13,book,2,Binocular,15,147,146,CFS,hole punch,z,z,nogo,1,1,5501612.11541565,5501623.63232465,5501627.8852786,5501630.79713602,Return,OK,10,1,1,,,0,0,NaN,NaN,hole puncher,11.4908022759482,2,NO RESPONSE,NaN,2
29,1825286544,15,5501420.50543883,5501510.09152417,5501424.01762876,5501513.90393605,OK,OK,4,1,NO RESPONSE,NO RESPONSE,NaN,NaN,69,30,umbrella,2,Binocular,18,16,13,Binocular,book,z,z,go,1,1,5501632.91844009,5501635.4300049,5501639.54261156,5501640.45313874,Return,Return,12,1,1,,,0,0,NaN,NaN,book,2.49516788497567,2,Return,0.854797507636249,2
29,1825286544,16,5501426.45916451,5501516.23537952,5501432.77316123,5501520.34795872,OK,OK,0,0,f,f,6.21320223528892,4.04039917420596,155,141,lamp,2,Not Studied,21,110,102,Not Studied,lazy chair,f,f,go,0,0,5501642.82464301,5501654.46192942,5501657.04323321,5501658.95474773,Return,Return,4,0,0,,,0,0,NaN,NaN,chair,11.6119536161423,2,Return,1.88122177869082,2
29,1825286544,17,5501435.8647663,5501523.81014592,5501438.076475,5501525.82138639,OK,OK,1,6,j,j,2.18326899502426,1.90529768262059,147,146,hole punch,2,CFS,14,81,96,CFS,stroller,j,j,go,0,1,5501661.14614093,5501664.99822092,5501667.24995872,5501668.76089599,Return,Return,3,0.908930670321776,0.787931910507066,3#,3#,1.56534660416336,3.93023417387043,2.04359026735912,2.11118218889323,stroller,3.82588692381978,2,Return,1.48999785352498,2
29,1825286544,18,5501442.8894634,5501532.6456702,5501446.50173939,5501535.75761341,OK,OK,3,8,NO RESPONSE,NO RESPONSE,NaN,NaN,4,34,bandana,2,Binocular,22,69,30,Not Studied,umbrella,z,z,nogo,1,1,5501671.22241158,5501674.55451942,5501677.19615846,5501680.80842237,Return,OK,3,1,1,,,0,0,NaN,NaN,umbrella,3.30915721692145,2,NO RESPONSE,NaN,2
