subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
7,231820957,11,2174754.36021144,2174841.91436994,2174756.07130546,2174843.42530379,OK,OK,3,3,j,j,1.67643544869497,1.44049049308524,143,128,1,CFS,10,85,25,CFS,go,high heel,foot stool,j,j,0,1,2175051.06367392,2175057.5076581,2175060.01924154,2175062.63078719,Return,Return,8,1,1,2@,3#,0.1,0.1,clamp,6.41470228508115,1,Return,2.51509614754468,1
7,231820957,12,2174761.56470778,2174848.0681737,2174764.37642899,2174850.9799522,OK,OK,2,10,j,j,2.77581145055592,2.83050362952054,184,181,1,CFS,1,153,8,Not Studied,go,mailbox,knife,j,j,0,1,2175067.05326047,2175074.22769763,2175076.46938782,2175081.38243684,Return,OK,1,1,1,2@,2@,0.1,0.1,NO RESPONSE,7.14480963721871,1,NO RESPONSE,NaN,1
7,231820957,13,2175092.83951405,2175192.30104304,2175094.5505818,2175194.01210475,OK,OK,8,8,j,j,1.68617394426838,1.6306015518494,155,141,2,CFS,13,155,141,Not Studied,go,lamp,lamp,j,j,0,1,2175278.5843846,2175291.58241891,2175296.4254188,2175297.23592594,Return,Return,5,1,1,3#,3#,0.1,0.1,lamp,12.9851546953432,1,Return,0.720150916371495,1
7,231820957,14,2175103.48612818,2175198.83506438,2175107.2984685,2175201.54678595,OK,OK,5,8,j,j,3.72731578303501,2.65643896209076,177,179,2,CFS,18,25,85,Binocular,go,paper towel,calculator,j,j,0,1,2175298.8469198,2175302.89911079,2175305.48101383,2175306.59170432,Return,Return,6,1,1,3#,3#,0.1,0.1,calculator,4.04241416417062,1,Return,1.04030871484429,1
7,231820957,15,2175119.61611093,2175205.07896356,2175122.42782157,2175208.09079875,OK,OK,0,0,f,f,2.78102058870718,2.91641652863473,107,64,2,Not Studied,21,69,30,Not Studied,nogo,ring,umbrella,f,f,0,0,2175308.18241009,2175312.84556838,2175315.37713141,2175320.29017409,Return,OK,9,1,1,,,0.1,0.1,umbrella,4.63468868937343,1,NO RESPONSE,NaN,1
7,231820957,16,2175125.07947762,2175210.52230539,2175129.99250551,2175215.43537735,OK,OK,1,2,NO RESPONSE,NO RESPONSE,NaN,NaN,147,146,2,Binocular,16,147,146,CFS,nogo,hole punch,hole punch,z,z,1,1,2175322.01123902,2175329.35547169,2175331.4270772,2175336.34009754,Return,OK,2,1,1,,,0.1,0.1,hole puncher,7.32552088377997,1,NO RESPONSE,NaN,1
7,231820957,17,2175132.94428906,2175218.05696365,2175134.45526969,2175219.26772139,OK,OK,8,2,j,j,1.47656838642433,1.13016204861924,25,85,2,CFS,14,16,13,Binocular,go,calculator,book,j,j,0,1,2175338.051168,2175341.20279477,2175343.64463939,2175344.75526166,Return,Return,7,1,1,3#,3#,0.1,0.1,book,3.13336836872622,1,Return,1.0599251636304,1
7,231820957,18,2175143.99116074,2175223.37025361,2175146.30259428,2175227.28267265,OK,OK,5,1,j,j,2.23749227263033,3.84071483276784,45,165,2,CFS,19,177,179,CFS,go,cutting board,paper towel,j,j,0,1,2175346.25593752,2175351.29905139,2175353.87094033,2175355.28181055,Return,Return,10,1,1,2@,2@,0.1,0.1,toilet paper,5.01640228042379,1,Return,1.36942621925846,1
7,231820957,19,2175154.6577623,2175236.08811253,2175156.8691304,2175238.5996688,OK,OK,0,0,f,f,2.19456978188828,2.40257670776919,69,30,2,Not Studied,15,45,165,Not Studied,go,umbrella,cutting board,f,f,0,0,2175356.8427747,2175364.18701643,2175365.83804612,2175367.54940184,Return,Return,1,1,1,,,0.1,0.1,cutting board,7.31729348190129,1,Return,1.68205390451476,1
7,231820957,20,2175159.31065022,2175240.91110506,2175162.02231414,2175243.02240017,OK,OK,0,0,f,f,2.61364325182512,2.00351753411815,16,13,2,Not Studied,17,161,163,CFS,go,book,pen,f,f,0,0,2175369.22045609,2175384.73002464,2175387.53176074,2175389.34288609,Return,Return,6,1,1,,,0.1,0.1,pool stick,15.4831974576227,1,Return,1.70783516904339,1
7,231820957,21,2175164.23368164,2175245.18374158,2175169.14671979,2175250.09677128,OK,OK,0,2,NO RESPONSE,NO RESPONSE,NaN,NaN,161,163,2,Binocular,20,107,64,Binocular,nogo,pen,ring,z,z,1,1,2175394.05582354,2175408.86496629,2175410.76614208,2175415.67918446,Return,OK,1,1,1,,,0.1,0.1,bowl,14.7993553550914,1,NO RESPONSE,NaN,1
7,231820957,22,2175171.10793665,2175253.19869314,2175176.02097028,2175258.1117319,OK,OK,0,10,NO RESPONSE,NO RESPONSE,NaN,NaN,81,96,2,Binocular,24,110,102,Binocular,go,stroller,lazy chair,z,z,1,1,2175417.42026097,2175425.19506785,2175428.45708807,2175429.5678009,Return,Return,10,1,1,,,0.1,0.1,NO RESPONSE,7.76252674451098,1,Return,1.09363046474755,1
7,231820957,23,2175178.38216456,2175259.70271115,2175181.094108,2175263.61514801,OK,OK,0,0,f,f,2.67771833902225,3.87551013752818,4,34,2,Not Studied,23,4,34,CFS,go,bandana,bandana,f,f,0,0,2175433.24005503,2175448.70962367,2175450.76089612,2175453.17238876,Return,Return,3,1,1,,,0.1,0.1,suit,15.4543019388802,1,Return,2.3813377795741,1
7,231820957,24,2175183.67570707,2175266.51688223,2175188.5887428,2175271.42996566,OK,OK,2,4,NO RESPONSE,NO RESPONSE,NaN,NaN,110,102,2,Binocular,22,81,96,Not Studied,go,lazy chair,stroller,z,z,1,1,2175454.99320823,2175459.19611167,2175461.1273083,2175462.238,Return,Return,2,1,1,,,0.1,0.1,stroller,4.18891027383506,1,Return,1.01479670545086,1
7,231820957,25,2175465.70013904,2175551.52326922,2175468.81208948,2175554.03483545,OK,OK,0,0,f,f,3.02588842436671,2.47297629341483,97,151,3,Not Studied,28,163,161,Not Studied,go,scissors,moccosin,f,f,0,0,2175633.59402348,2175641.47890596,2175646.13176732,2175646.94229167,Return,Return,4,1,1,,,0.1,0.1,mocassin shoe,7.85633500292897,1,Return,0.71857190458104,1
7,231820957,26,2175472.82454559,2175556.06608304,2175477.737594,2175560.97913658,OK,OK,2,0,NO RESPONSE,NO RESPONSE,NaN,NaN,95,66,3,Binocular,32,117,135,Binocular,go,shoe,plane,z,z,1,1,2175648.43319522,2175651.6751921,2175653.36623952,2175654.97727111,Return,Return,0,1,1,,,0.1,0.1,airplane,3.22497216891497,1,Return,1.52392303664237,1
7,231820957,27,2175480.95959258,2175562.59012168,2175482.87077401,2175564.80148948,OK,OK,0,0,f,f,1.86211797036231,2.10987396864221,174,131,3,Not Studied,27,174,131,Not Studied,nogo,paint tray,paint tray,f,f,0,0,2175656.67829187,2175679.47238284,2175682.34415841,2175687.25719385,Return,OK,5,1,1,,,0.1,0.1,iron,22.7792858197354,1,NO RESPONSE,NaN,1
7,231820957,28,2175485.95268338,2175567.57319146,2175488.56431114,2175569.28427279,OK,OK,10,8,j,j,2.59685640549287,1.63874171674252,117,135,3,CFS,26,97,151,CFS,nogo,plane,scissors,j,j,0,1,2175691.57987396,2175696.38283288,2175698.47415021,2175703.3871778,Return,OK,2,1,1,2@,3#,0.1,0.1,scissors,4.78937175218016,1,NO RESPONSE,NaN,1
7,231820957,29,2175494.18777922,2175573.16666043,2175499.10078809,2175578.0797022,OK,OK,4,7,NO RESPONSE,NO RESPONSE,NaN,NaN,78,98,3,Binocular,36,11,103,Binocular,go,sweater,bib,z,z,1,1,2175705.1579573,2175722.07873686,2175724.20005059,2175726.8116714,Return,Return,3,1,1,,,0.1,0.1,hat,16.9067707024515,1,Return,2.51258711609989,1
7,231820957,30,2175502.00261891,2175580.24105237,2175505.61485249,2175583.65314601,OK,OK,7,4,f,j,3.55459709372371,3.3705720664002,111,125,3,CFS,30,111,125,CFS,go,kid toy,kid toy,j,j,0,1,2175729.20284186,2175738.98920531,2175742.6414708,2175743.95227618,Return,Return,2,1,1,,2@,0.1,0.1,rattle toy,9.77352156722918,1,Return,1.27887408714741,1
7,231820957,31,2175510.71800502,2175588.09589741,2175514.13012341,2175592.00831766,OK,OK,3,2,j,j,3.38296176819131,3.80354753881693,52,26,3,CFS,33,121,61,Not Studied,go,deoderant,mug,j,j,0,1,2175745.69334817,2175748.62515938,2175751.26682035,2175751.97724153,Return,Return,10,1,1,2@,2@,0.1,0.1,mug,2.90686246706173,1,Return,0.685377344489098,1
7,231820957,32,2175518.33272258,2175596.10084967,2175523.24576284,2175601.01389234,OK,OK,4,5,NO RESPONSE,NO RESPONSE,NaN,NaN,122,32,3,Binocular,35,95,66,CFS,go,lure,shoe,z,z,1,1,2175753.50818997,2175761.53314898,2175764.39492404,2175765.20543752,Return,Return,8,1,1,,,0.1,0.1,sneaker,8.01171142980456,1,Return,0.700871339067817,1
7,231820957,33,2175526.36769386,2175602.8750332,2175528.37895492,2175605.38659099,OK,OK,0,0,f,f,1.94109148904681,2.42417363729328,121,61,3,Not Studied,31,52,26,Binocular,nogo,mug,deoderant,f,f,0,0,2175766.71636896,2175777.66312871,2175780.15470178,2175785.0677191,Return,OK,8,1,1,,,0.1,0.1,trash,10.9312014617026,1,NO RESPONSE,NaN,1
7,231820957,34,2175530.7303917,2175607.63798376,2175535.64344253,2175612.55098055,OK,OK,2,1,NO RESPONSE,NO RESPONSE,NaN,NaN,163,161,3,Binocular,25,113,76,Binocular,go,moccosin,radio,z,z,1,1,2175786.91890383,2175794.12333979,2175796.91504761,2175798.1258132,Return,Return,10,1,1,,,0.1,0.1,bench,7.18433050625026,1,Return,1.14817775227129,1
7,231820957,35,2175538.36511752,2175618.77488596,2175539.97611439,2175620.48593318,OK,OK,10,4,j,j,1.5993056697771,1.6039998405613,113,76,3,CFS,34,122,32,CFS,go,radio,lure,j,j,0,1,2175803.75900891,2175810.6232278,2175813.0050078,2175814.01563768,Return,Return,6,1,1,3#,3#,0.1,0.1,fishing bait,6.84787154942751,1,Return,0.921889790799469,1
7,231820957,36,2175544.84914659,2175625.43899389,2175547.86100925,2175627.65037285,OK,OK,0,0,f,f,2.93922390276566,2.19566431362182,11,103,3,Not Studied,29,78,98,Not Studied,go,bib,sweater,f,f,0,0,2175815.32642977,2175818.56844808,2175820.8598797,2175821.77043539,Return,Return,6,1,1,,,0.1,0.1,sweater,3.21633846824989,1,Return,0.890831167809665,1
7,231820957,37,2175846.0054624,2175927.47584544,2175848.51699694,2175929.28697924,OK,OK,3,8,j,j,2.41674555186182,1.72069938946515,26,52,4,CFS,40,89,72,Not Studied,go,camera,sponge,j,j,0,1,2175993.18648516,2175996.82870426,2175999.17018098,2176000.1808332,Return,Return,6,1,1,2@,3#,0.1,0.1,sponge,3.62457528803498,1,Return,0.97688865615055,1
7,231820957,38,2175853.21991668,2175932.4088997,2175854.93096873,2175934.62030281,OK,OK,0,0,f,f,1.64217020338401,2.10752975102514,59,79,4,Not Studied,47,125,111,Binocular,go,keys,cork screw,f,f,0,0,2176001.55138021,2176012.09817703,2176014.74981587,2176016.76105761,Return,Return,10,1,1,,,0.1,0.1,toothbrush,10.5313481036574,1,Return,1.95693714637309,1
7,231820957,39,2175857.21234219,2175936.52143604,2175858.92342413,2175937.63216366,OK,OK,0,0,f,f,1.66564015299082,1.00285556260496,133,192,4,Not Studied,44,43,44,Not Studied,nogo,guitar,crayon,f,f,0,0,2176021.28354652,2176024.45582028,2176026.18688663,2176031.0999287,Return,OK,2,1,1,,,0.1,0.1,crayon,3.14296650094911,1,NO RESPONSE,NaN,1
7,231820957,40,2175860.68452883,2175939.35319751,2175862.99594999,2175941.36444257,OK,OK,0,0,f,f,2.23338853288442,1.92310355603695,125,111,4,Not Studied,38,26,52,CFS,nogo,cork screw,camera,f,f,0,0,2176032.85107576,2176036.45323759,2176038.65459703,2176043.56763458,Return,OK,5,1,1,,,0.1,0.1,camera,3.59115675045177,1,NO RESPONSE,NaN,1
7,231820957,41,2175864.90713172,2175944.01607507,2175869.82016716,2175948.9291111,OK,OK,1,9,NO RESPONSE,NO RESPONSE,NaN,NaN,43,44,4,Binocular,39,154,176,Binocular,go,crayon,ladle,z,z,1,1,2176044.98852643,2176050.33185655,2176052.36307606,2176053.67388235,Return,Return,3,1,1,,,0.1,0.1,spoon,5.33341020625085,1,Return,1.2309130076319,1
7,231820957,42,2175871.73135855,2175951.19054724,2175873.84266181,2175952.80151121,OK,OK,0,0,f,f,2.01831786194816,1.58145357202739,62,123,4,Not Studied,43,64,107,CFS,go,watering pot,watch,f,f,0,0,2176055.02472205,2176058.0565981,2176060.58816747,2176061.5987901,Return,Return,9,1,1,,,0.1,0.1,watch,3.01707632653415,1,Return,0.965646311175078,1
7,231820957,43,2175876.79444566,2175955.47316103,2175881.70755082,2175960.38620552,OK,OK,8,8,NO RESPONSE,NO RESPONSE,NaN,NaN,157,33,4,Binocular,48,62,123,Not Studied,go,axe,watering pot,z,z,1,1,2176062.92961641,2176085.44323376,2176088.07516409,2176089.28591851,Return,Return,7,1,1,,,0.1,0.1,watering pale,22.4956399844959,1,Return,1.1100994553417,1
7,231820957,44,2175883.9589288,2175962.41745522,2175887.27100589,2175964.02845481,OK,OK,2,4,j,j,3.23848326783627,1.59429545514286,154,176,4,CFS,41,133,192,CFS,go,ladle,guitar,j,j,0,1,2176090.94690072,2176098.36152844,2176100.40279737,2176101.81366547,Return,Return,4,1,1,2@,3#,0.1,0.1,guitar,7.39807542273775,1,Return,1.34217974217609,1
7,231820957,45,2175896.74683564,2175967.45056918,2175901.6598762,2175972.36360401,OK,OK,4,0,NO RESPONSE,NO RESPONSE,NaN,NaN,89,72,4,Binocular,37,139,14,Binocular,nogo,sponge,bobby pin,z,z,1,1,2176103.28462385,2176107.38711048,2176109.19823402,2176114.11128998,Return,OK,0,1,1,,,0.1,0.1,bobby pin,4.08411021158099,1,NO RESPONSE,NaN,1
7,231820957,46,2175904.8918777,2175974.22475604,2175907.8036879,2175975.93581926,OK,OK,2,0,j,j,2.84106377838179,1.64276184234768,139,14,4,CFS,45,119,7,Binocular,go,bobby pin,pill,j,j,0,1,2176115.95245277,2176122.70628604,2176124.61778835,2176125.52833708,Return,Return,1,1,1,2@,3#,0.1,0.1,capsule,6.7359908381477,1,Return,0.89462852338329,1
7,231820957,47,2175912.73672556,2175980.42860157,2175917.64976793,2175985.3416853,OK,OK,7,9,NO RESPONSE,NO RESPONSE,NaN,NaN,64,107,4,Binocular,42,59,79,CFS,go,watch,keys,z,z,1,1,2176126.86916662,2176133.49296131,2176135.23434602,2176136.94540442,Return,Return,1,1,1,,,0.1,0.1,NO RESPONSE,6.61106720753014,1,Return,1.66192882694304,1
7,231820957,48,2175920.3814555,2175987.70309029,2175922.49276178,2175988.51359592,OK,OK,8,6,j,f,2.07923553045839,0.772181927692145,119,7,4,CFS,46,157,33,Not Studied,go,pill,axe,j,j,0,1,2176138.38635192,2176140.94787722,2176142.78902009,2176143.99977089,Return,Return,0,1,1,2@,,0.1,0.1,axe,2.54970671609044,1,Return,1.13908130582422,1
7,231820957,49,2176147.52195131,2176218.47586627,2176152.43499459,2176223.38888812,OK,OK,0,6,NO RESPONSE,NO RESPONSE,NaN,NaN,159,162,5,Binocular,59,71,20,Not Studied,go,crowbar,truck,z,z,1,1,2176285.45727885,2176294.69299228,2176297.28458431,2176299.09572324,Return,Return,6,1,1,,,0.1,0.1,NO RESPONSE,9.2196459104307,1,Return,1.73631956009194,1
7,231820957,50,2176156.59756909,2176225.22002293,2176158.4086893,2176227.7316115,OK,OK,0,0,f,f,1.72223100950941,2.49043114762753,71,20,5,Not Studied,49,181,184,Binocular,go,truck,clipboard,f,f,0,0,2176302.91808368,2176315.46582109,2176317.99738653,2176319.60838853,Return,Return,4,1,1,,,0.1,0.1,clipboard,12.5184310586192,1,Return,1.5830392241478,1
7,231820957,51,2176161.11036147,2176230.11304739,2176161.92086378,2176232.02423485,OK,OK,8,2,f,j,0.777402234729379,1.8132332097739,86,29,5,CFS,52,185,183,Not Studied,nogo,steering wheel,lock,j,j,0,1,2176321.64968975,2176327.66336144,2176329.83471362,2176334.74776898,Return,OK,5,1,1,,3#,0.1,0.1,lock,5.98647652519867,1,NO RESPONSE,NaN,1
7,231820957,52,2176165.66318063,2176235.27624069,2176170.57621908,2176240.18928126,OK,OK,5,0,NO RESPONSE,NO RESPONSE,NaN,NaN,72,89,5,Binocular,53,86,29,CFS,nogo,blanket,steering wheel,z,z,1,1,2176336.51883343,2176345.46437006,2176347.79584808,2176352.70886269,Return,OK,7,1,1,,,0.1,0.1,key,8.91706189746037,1,NO RESPONSE,NaN,1
7,231820957,53,2176172.63749173,2176241.90034116,2176174.44861526,2176244.11170986,OK,OK,0,0,f,f,1.78601722046733,2.12971530109644,185,183,5,Not Studied,51,72,89,Binocular,go,lock,blanket,f,f,0,0,2176356.23104341,2176358.69255821,2176360.52338573,2176361.834531,Return,Return,2,1,1,,,0.1,0.1,towel,2.44458125252277,1,Return,1.20824177050963,1
7,231820957,54,2176176.55987717,2176246.04290196,2176178.9714652,2176247.85402761,OK,OK,0,0,f,f,2.34346927376464,1.77896041795611,181,184,5,Not Studied,50,144,140,CFS,go,clipboard,marker,f,f,0,0,2176363.32543214,2176368.07805799,2176369.81943636,2176370.83006352,Return,Return,0,1,1,,,0.1,0.1,marker,4.72606187080964,1,Return,0.911975312978029,1
7,231820957,55,2176181.12274906,2176250.32556948,2176186.03578026,2176255.23859254,OK,OK,1,7,NO RESPONSE,NO RESPONSE,NaN,NaN,124,100,5,Binocular,58,98,78,Not Studied,go,magnifying glass,scarf,z,z,1,1,2176372.1709154,2176375.35255576,2176377.13396544,2176377.84440714,Return,Return,4,1,1,,,0.1,0.1,scarf,3.15235906885937,1,Return,0.645358714275062,1
7,231820957,56,2176188.83752662,2176257.95025284,2176193.75055542,2176262.86330396,OK,OK,9,7,NO RESPONSE,NO RESPONSE,NaN,NaN,98,78,5,Binocular,55,151,97,CFS,go,scarf,key,z,z,1,1,2176379.115196,2176381.3165488,2176383.00759863,2176383.71805513,Return,Return,0,1,1,,,0.1,0.1,key,2.18396284477785,1,Return,0.699525662697852,1
7,231820957,57,2176196.3721867,2176265.28484179,2176197.38278458,2176267.49617125,OK,OK,9,5,f,j,0.938838129863143,2.20061536505818,144,140,5,CFS,54,20,71,Binocular,nogo,marker,briefcase,j,j,0,1,2176385.06887732,2176392.27330936,2176394.12447507,2176399.03751201,Return,OK,2,1,1,,3#,0.1,0.1,briefcase,7.18206024356186,1,NO RESPONSE,NaN,1
7,231820957,58,2176200.9249971,2176270.72816913,2176203.33649518,2176273.03961927,OK,OK,0,0,f,f,2.35390083165839,2.28523631719872,170,172,5,Not Studied,60,124,100,Binocular,go,notebook,magnifying glass,f,f,0,0,2176400.76827651,2176419.15965826,2176421.63149927,2176422.54205707,Return,Return,8,1,1,,,0.1,0.1,magnifine glass,18.3780725975521,1,Return,0.858900481369346,1
7,231820957,59,2176206.30832714,2176275.59117094,2176208.0193973,2176276.90198356,OK,OK,8,9,j,j,1.62642687605694,1.26225537527353,151,97,5,CFS,56,159,162,CFS,go,key,crowbar,j,j,0,1,2176423.96293504,2176431.46756793,2176433.45880896,2176434.96974069,Return,Return,3,1,1,3#,3#,0.1,0.1,NO RESPONSE,7.48719192529097,1,Return,1.43933045817539,1
7,231820957,60,2176212.26200815,2176279.89383464,2176214.77358224,2176281.70495848,OK,OK,6,1,j,j,2.40865821158513,1.70335501432419,20,71,5,CFS,57,170,172,Not Studied,go,briefcase,notebook,j,j,0,1,2176437.61142853,2176441.8740081,2176443.71515036,2176444.52565569,Return,Return,4,1,1,3#,3#,0.1,0.1,notebook,4.23842953704298,1,Return,0.742814908735454,1
7,231820957,61,2176447.84771006,2176521.53328874,2176450.2592021,2176523.84472017,OK,OK,0,0,f,f,2.39401092473418,2.25109905935824,165,45,6,Not Studied,68,103,11,Not Studied,go,mouse trap,rug,f,f,0,0,2176595.41895665,2176598.53087479,2176600.45206488,2176601.16250809,Return,Return,0,1,1,,,0.1,0.1,rug,3.091734202113,1,Return,0.66666435264051,1
7,231820957,62,2176452.67068931,2176525.74589626,2176454.48181797,2176527.35689223,OK,OK,0,0,f,f,1.75504643749446,1.55029231775552,90,57,6,Not Studied,70,162,159,Binocular,go,speakers,egg beater,f,f,0,0,2176603.16372789,2176619.51353796,2176621.76523198,2176622.57573128,Return,Return,5,1,1,,,0.1,0.1,electric wisk,16.3304743492045,1,Return,0.792949657421559,1
7,231820957,63,2176457.08342409,2176529.14799483,2176461.99647673,2176534.0610372,OK,OK,7,1,NO RESPONSE,NO RESPONSE,NaN,NaN,150,156,6,Binocular,65,73,68,Not Studied,nogo,eletric kettle,toothbrush,z,z,1,1,2176624.01632108,2176631.4312084,2176633.84270105,2176638.75573558,Return,OK,6,1,1,,,0.1,0.1,bong,7.39773281570524,1,NO RESPONSE,NaN,1
7,231820957,64,2176465.20845458,2176535.87215017,2176466.61933476,2176537.38310123,OK,OK,9,1,j,j,1.3210358992219,1.42378544993699,140,144,6,CFS,64,140,144,CFS,nogo,hammer,hammer,j,j,0,1,2176640.52683384,2176643.53868895,2176646.35043099,2176651.26342145,Return,OK,5,1,1,3#,3#,0.1,0.1,hammer,2.99092136276886,1,NO RESPONSE,NaN,1
7,231820957,65,2176474.71430878,2176541.46561281,2176475.62489194,2176543.97716667,OK,OK,10,9,f,j,0.830955810379237,2.45427658269182,162,159,6,CFS,62,150,156,Binocular,go,egg beater,eletric kettle,j,j,0,1,2176652.92449421,2176659.90880642,2176661.89003517,2176663.2008481,Return,Return,3,1,1,,3#,0.1,0.1,kettle,6.96092708595097,1,Return,1.29931852873415,1
7,231820957,66,2176478.59673868,2176548.2898342,2176480.80810225,2176549.70067453,OK,OK,3,6,j,j,2.1324790995568,1.35789892170578,128,143,6,CFS,72,123,62,CFS,go,pfd,helmet,j,j,0,1,2176664.61173552,2176668.83432634,2176671.05570219,2176671.66607694,Return,Return,8,1,1,2@,3#,0.1,0.1,helmet,4.20953492354602,1,Return,0.581590011250228,1
7,231820957,67,2176484.19019558,2176552.87266454,2176486.10137731,2176554.48365749,OK,OK,0,0,f,f,1.8589031980373,1.59094303613529,129,166,6,Not Studied,71,13,16,Not Studied,go,knot,binder,f,f,0,0,2176673.03692913,2176678.76046114,2176681.15194009,2176681.96244935,Return,Return,9,1,1,,,0.1,0.1,binder,5.69612041907385,1,Return,0.757135586813092,1
7,231820957,68,2176488.34276414,2176556.45487577,2176493.2558038,2176561.3679103,OK,OK,5,1,NO RESPONSE,NO RESPONSE,NaN,NaN,123,62,6,Binocular,66,165,45,CFS,go,helmet,mouse trap,z,z,1,1,2176683.27322484,2176689.06683224,2176690.56776196,2176691.87856191,Return,Return,0,1,1,,,0.1,0.1,mouse trap,5.77960246661678,1,Return,1.27699170960113,1
