subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
46,23128260,1,1795219.05573667,1795232.57420222,OK,7,f,13.4645736075472,11,CFS,0,1,0.5,,3.75651747177027,2.34671662001737,j
46,23128260,2,1795237.30717266,1795250.8256384,OK,7,j,13.5001968950965,1,CFS,0,1,0.5,1!,2.08574631597099,2.34671662001737,j
46,23128260,3,1795257.79000132,1795277.91260394,OK,1,f,20.0720301379915,19,CATCH,0,0,0,,0,NaN,f
46,23128260,4,1795281.56488634,1795294.78316424,OK,1,f,13.1121323958505,7,CATCH,0,0,0,,0,NaN,f
46,23128260,5,1795298.42545142,1795307.54115708,OK,7,j,9.08295036386698,20,CFS,0,1,1,3#,3.40635260153544,2,j
46,23128260,6,1795315.93641347,1795331.45613617,OK,1,f,15.4108085825574,16,CATCH,0,0,0,,0,NaN,f
46,23128260,7,1795335.44863511,1795340.16158394,OK,12,j,4.61818672623485,4,CFS,0,1,1,2@,1.56934017781277,2,j
46,23128260,8,1795346.48554597,1795352.39925526,OK,4,j,5.80467153550126,12,CFS,0,1,1,2@,1.31806881843663,2,j
46,23128260,9,1795359.52371481,1795361.2347814,OK,12,j,1.69398318580352,9,CFS,0,1,1,2@,2.54912861387702,2,j
46,23128260,10,1795367.41867451,1795369.22979203,OK,9,j,1.78264915687032,15,CFS,0,1,0.90483741803596,2@,1.89222065466565,2.04568180093028,j
46,23128260,11,1795376.19415456,1795378.90584841,OK,7,j,2.63871116260998,8,CFS,0,1,0.818730753077982,3#,2.69984634622022,2.09275481981804,j
46,23128260,12,1795388.49186091,1795390.1028663,OK,10,j,1.52443524543196,18,CFS,0,1,0.740818220681718,2@,1.13337321859841,2.14126142555782,j
46,23128260,13,1795395.00594146,1795397.01719369,OK,11,j,1.90604307479225,13,CFS,0,1,0.670320046035639,1!,1.51031488753932,2.19124527736906,j
46,23128260,14,1795405.6926331,1795407.30363976,OK,6,j,1.52298848936334,17,CFS,0,1,0.606530659712634,1!,4.10827646338706,2.24275136409242,j
46,23128260,15,1795412.07663438,1795413.98782108,OK,6,j,1.8424607750494,6,CFS,0,1,0.548811636094027,2@,1.91846780420802,2.29582604468272,j
46,23128260,16,1795418.76082058,1795420.07163242,OK,1,j,1.28614450944588,14,CFS,0,1,0.49658530379141,2@,3.4628236122535,2.35051708993511,j
46,23128260,17,1795425.28490285,1795431.49879788,OK,0,f,6.18550656782463,10,CFS,0,1,0.449328964117222,,3.33337121434073,2.40687372548211,j
46,23128260,18,1795435.19074662,1795443.40624789,OK,1,f,8.13487038202584,5,CATCH,0,0,0,,0,NaN,f
46,23128260,19,1795446.06792595,1795448.6795555,OK,0,f,2.50564022222534,3,CFS,0,1,0.449328964117222,,1.63843331803447,2.40687372548211,j
46,23128260,20,1795452.061673,1795456.07418855,OK,4,j,3.95150687918067,2,CFS,0,1,0.449328964117222,1!,2.78265414622276,2.40687372548211,j
