subject,seed,dominantEye,sex,ethnicity,race,trial,item,tStart,tEnd,exitFlag,jitter,tType,eyes_1,eyes_2,transparency,pas,response,rt,RoboRT,meanRoboRT
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,1,98,1822002.50445068,1822008.25533278,OK,4,CFS,1,0,0.606530659712633,3#,Return,5.68287048558705,1.94652395343084,2.24275136409242
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,2,45,1822015.03926878,1822019.28976012,OK,6,CFS,1,0,0.472366552741015,2@,Return,4.19568916410208,3.09400509679643,2.3784840742878
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,3,50,1822024.3402645,1822027.96561431,OK,0,CFS,1,0,0.416862019678508,3#,Return,3.62238198355772,4.78945418949884,2.45026470225274
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,4,18,1822030.73256167,1822036.73314787,SPACE,3,NULL,0,0,0,,space,5.98986857593991,0,NaN
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,5,82,1822040.01680904,1822043.51714153,OK,6,CFS,1,0,0.367879441171442,3#,Return,3.48946243152022,2.87560058273308,2.52478821136401
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,6,4,1822046.71746204,1822050.84286935,OK,7,CFS,1,0,0.32465246735835,3#,Return,4.12450235616416,2.68085949041268,2.60215941258796
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,7,40,1822053.72648898,1822058.47697775,OK,2,CFS,1,0,0.28650479686019,1!,Return,4.71522892126814,3.62585478411741,2.6824871219273
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,8,95,1822061.33554049,1822068.08627407,OK,0,CFS,1,0,0.252839595804746,1!,Return,6.72200191905722,1.49881641825219,2.76588431346151
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,9,100,1822070.91986322,1822076.42043961,SPACE,8,CFS,1,0,0.22313016014843,,space,5.45744267571718,5.64535536629099,2.85246827823525
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,10,47,1822080.02078475,1822087.39653037,SPACE,6,CFS,1,0,0.196911675204194,,space,7.26011927472427,5.36532869878021,2.94236078921826
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,11,63,1822093.92217452,1822098.0475607,SPACE,2,NULL,0,0,0,,space,4.00640684901737,0,NaN
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,12,42,1822101.05618859,1822105.05661964,SPACE,7,CFS,1,0,0.173773943450445,,space,3.91223748913035,3.77805482939088,3.03568827256864
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,13,78,1822107.37348594,1822115.99932264,SPACE,2,CFS,1,0,0.153354966844928,,space,8.53869812213816,5.24068624912792,3.13258198544045
4,773482016,Right,Male,Not Hispanic or Latino,Black or African American,14,60,1822118.0495626,1822130.67584755,SPACE,2,CFS,1,0,0.135335283236613,,space,12.5020784151275,3.54762615411366,3.23317820058576
