subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
3,1093164960,1,1823470.17152656,1823526.40878164,1823474.68850783,1823530.72575137,OK,OK,1,3,NO RESPONSE,NO RESPONSE,NaN,NaN,124,100,magnifying glass,1,Binocular,9,89,72,Not Studied,sponge,z,z,go,1,1,1823581.54595038,1823581.56261878,1823582.92938231,1823585.84625306,OK,OK,4,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00582600175403059,2,NaN,Return,2.90546814980917,2,NaN
3,1093164960,2,1823476.95498965,1823532.8925698,1823480.57225294,1823535.20939028,OK,OK,8,7,j,j,3.60499542858452,2.30444440268911,85,25,foot stool,1,CFS,10,33,157,Binocular,office chair,j,j,nogo,1,0,1823587.12967683,1823587.14633903,1823588.5047727,1823593.22176264,OK,OK,1,3,0.388009214675896,0.437945959256886,2@,2@,2.9157089136733,1.66730372835855,2.49268497947183,2.42160934445128,NO RESPONSE,0.00566996051929891,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,3,1823482.31404415,1823536.95118495,1823482.43071696,1823537.06785699,OK,OK,0,0,f,f,0.104357403935865,0.104151249863207,2,187,backpack,1,Not Studied,12,107,64,CFS,ring,f,f,nogo,0,0,1823594.51351644,1823594.53018572,1823595.88861576,1823600.60561038,OK,OK,4,6,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00561772123910487,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,4,1823484.23084711,1823538.6679717,1823488.64781748,1823543.28495513,OK,OK,2,0,NO RESPONSE,NO RESPONSE,NaN,NaN,117,135,plane,1,Binocular,6,102,110,Not Studied,saddle,z,z,nogo,1,1,1823601.88902631,1823601.90569906,1823603.26413345,1823607.98111649,OK,OK,1,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00578130851499736,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,5,1823490.11459178,1823544.75172461,1823490.23126021,1823544.86839935,OK,OK,0,0,f,f,0.10430594929494,0.104254159610718,31,47,cell phone,1,Not Studied,7,139,14,Binocular,bobby pin,f,f,nogo,0,0,1823609.26454414,1823609.28120876,1823610.63964937,1823615.35662859,OK,OK,4,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00560188433155417,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,6,1823491.83137764,1823547.26857151,1823494.44821872,1823551.18550986,OK,OK,0,8,j,j,2.60449264105409,3.90449816477485,33,157,office chair,1,CFS,2,117,135,Not Studied,plane,j,j,nogo,1,0,1823616.64005838,1823616.65672105,1823618.01515167,1823622.73214326,OK,OK,8,6,0.415387120824745,0.415101925421723,2@,2@,2.52084232394386,3.2082643040917,2.45233954441241,2.45274185362095,NO RESPONSE,0.00556943262927234,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,7,1823496.59004189,1823553.02730294,1823501.80706698,1823556.944241,OK,OK,4,1,j,j,5.20471679815091,3.90456501347944,146,147,hinge,1,CFS,11,31,47,Binocular,cell phone,j,j,go,1,0,1823624.02389903,1823624.04056471,1823625.44900035,1823627.96584606,OK,OK,4,6,0.390220087427245,0.436384656245893,2@,2@,4.84062877030032,3.74531321298421,2.48929125055203,2.42366931496462,NO RESPONSE,0.0057392178568989,2,NaN,Return,2.50548491254449,2,NaN
3,1093164960,8,1823504.34891487,1823558.88604223,1823508.16584808,1823563.3030135,OK,OK,8,2,NO RESPONSE,NO RESPONSE,NaN,NaN,89,72,sponge,1,Binocular,1,115,118,Not Studied,pot,z,z,go,1,1,1823629.24926711,1823629.26593564,1823630.63269726,1823633.44955319,OK,OK,4,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00557683780789375,2,NaN,Return,2.80557993683033,2,NaN
3,1093164960,9,1823509.63261697,1823564.76978809,1823509.74928314,1823564.88646015,OK,OK,0,0,f,f,0.104398300638422,0.10416137194261,107,64,ring,1,Not Studied,3,124,100,Binocular,magnifying glass,f,f,go,0,0,1823634.73298147,1823634.74964669,1823636.10808065,1823638.82493429,OK,OK,6,8,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00563840777613223,2,NaN,Return,2.70551140769385,2,NaN
3,1093164960,10,1823512.04944757,1823567.38663053,1823516.56642925,1823569.80346748,OK,OK,7,9,j,j,4.50480666477233,2.40453226352111,115,118,pot,1,CFS,8,85,25,CFS,foot stool,j,j,nogo,1,0,1823640.11668795,1823640.13335724,1823641.49178594,1823646.20877767,OK,OK,6,3,0.413394860284487,0.458758576013295,2@,2@,3.8201391102358,1.60987765221135,2.45515745041057,2.39502961001969,NO RESPONSE,0.00562362372875214,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,11,1823518.30821686,1823571.5452539,1823518.42488816,1823571.66192639,OK,OK,0,0,f,f,0.104254327015951,0.104216710664332,102,110,saddle,1,Not Studied,4,146,147,CFS,hinge,f,f,go,0,0,1823647.50052712,1823647.51720393,1823648.88396689,1823651.10077828,OK,OK,1,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00566902197897434,2,NaN,Return,2.20559832919389,2,NaN
3,1093164960,12,1823520.92507105,1823573.96209562,1823524.64198855,1823577.87902931,OK,OK,9,7,NO RESPONSE,NO RESPONSE,NaN,NaN,139,14,bobby pin,1,Binocular,5,2,187,CFS,backpack,z,z,go,1,1,1823652.39253964,1823652.40920485,1823653.77597276,1823656.09279897,OK,OK,8,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.0057619905564934,2,NaN,Return,2.30547974747606,2,NaN
3,1093164960,13,1823657.95959692,1823712.79672981,1823658.07626475,1823712.91340699,OK,OK,0,0,f,f,0.104183111106977,0.104256285587326,90,57,speakers,2,Not Studied,18,39,18,Not Studied,mouse,f,f,go,0,0,1823763.88361026,1823763.90027458,1823765.27537497,1823767.49219735,OK,OK,0,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00558513542637229,2,NaN,Return,2.20547638367862,2,NaN
3,1093164960,14,1823659.67637768,1823714.51353181,1823659.79305002,1823714.63019616,OK,OK,0,0,f,f,0.104298088001087,0.104223243659362,45,165,cutting board,2,Not Studied,22,6,3,Binocular,tub,f,f,nogo,0,0,1823768.78394816,1823768.8006191,1823770.1590481,1823774.87603803,OK,OK,3,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.0056667746976018,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,15,1823661.69318204,1823717.13036685,1823665.91014041,1823721.24731886,OK,OK,3,9,j,j,4.20460449159145,4.1045800189022,144,140,marker,2,CFS,16,53,23,CFS,floss,j,j,nogo,1,0,1823776.15946299,1823776.17612775,1823777.53455148,1823782.25154578,OK,OK,5,1,0.437750491302418,0.479304151640371,2@,2@,3.88900307352352,3.31331337785089,2.42186672008021,2.37028547828552,NO RESPONSE,0.00549729145132005,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,16,1823668.3519836,1823722.98910374,1823672.56894303,1823727.10605845,OK,OK,7,0,j,j,4.20467121293768,4.10457624215633,122,32,lure,2,CFS,24,144,140,Not Studied,marker,j,j,nogo,1,0,1823783.5349754,1823783.55164078,1823784.90974959,1823789.62706726,OK,OK,2,1,0.457495359072261,0.498602433738268,2@,2@,3.60947942806116,4.05685369922315,2.39659783819469,2.3482679848193,NO RESPONSE,0.00601270329207182,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,17,1823674.3107231,1823728.8478465,1823674.42739605,1823728.96452261,OK,OK,0,0,f,f,0.104331579525024,0.104233050020412,25,85,calculator,2,Not Studied,17,25,85,Binocular,calculator,f,f,nogo,0,0,1823790.91048224,1823790.92715651,1823792.28558249,1823797.00257226,OK,OK,2,3,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00553971063345671,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,18,1823676.02751603,1823731.36468889,1823680.64449387,1823735.1816215,OK,OK,0,8,NO RESPONSE,NO RESPONSE,NaN,NaN,23,53,bucket,2,Binocular,21,90,57,Not Studied,speakers,z,z,nogo,1,1,1823798.29432773,1823798.3109955,1823799.66942888,1823804.38641773,OK,OK,10,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00561289838515222,2,NaN,NO RESPONSE,NaN,2,NaN
3,1093164960,19,1823682.91132229,1823737.14842568,1823686.72825232,1823741.26537423,OK,OK,8,5,NO RESPONSE,NO RESPONSE,NaN,NaN,118,115,pillow,2,Binocular,20,128,143,Binocular,pfd,z,z,go,1,1,1823805.66983715,1823805.68650642,1823807.05327435,1823809.37009978,OK,OK,0,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00566404475830495,2,NaN,Return,2.30547460936941,2,NaN
3,1093164960,20,1823688.19502857,1823742.73214399,1823688.31170106,1823742.8488147,OK,OK,0,0,f,f,0.104169816710055,0.104279091581702,128,143,pfd,2,Not Studied,19,118,115,Not Studied,pillow,f,f,go,0,0,1823810.65351768,1823810.6701924,1823812.07028429,1823814.38710942,OK,OK,6,3,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.005624670535326,2,NaN,Return,2.30556333204731,2,NaN
3,1093164960,21,1823690.21183142,1823744.84895925,1823694.52879376,1823749.0659098,OK,OK,3,4,NO RESPONSE,NO RESPONSE,NaN,NaN,86,29,steering wheel,2,Binocular,23,23,53,Binocular,bucket,z,z,go,1,1,1823815.67887214,1823815.69553509,1823817.06230741,1823819.27912088,OK,OK,7,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00563281355425715,2,NaN,Return,2.20549629209563,2,NaN
3,1093164960,22,1823696.99563477,1823750.63269152,1823700.91257706,1823753.04952227,OK,OK,10,1,j,j,3.90477601042949,2.40444065653719,6,3,tub,2,CFS,14,45,165,CFS,cutting board,j,j,nogo,1,0,1823820.57087666,1823820.58754217,1823821.94596668,1823826.66296292,OK,OK,6,7,0.478130825050431,0.518677724945423,2@,2@,2.97621201540391,2.26581360822676,2.37166119391184,2.32650968708773,NO RESPONSE,0.0056667746976018,2,NaN,NO RESPONSE,NaN,2,NaN
