subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
13,1395159676,1,2597567.69089197,2597569.74205033,OK,0,LeftArrow,2.00276489229873,1,\LEFT,0,1,right,3
13,1395159676,2,2597573.77437663,2597575.58552543,OK,7,LeftArrow,1.76689029298723,1,\LEFT,0,1,right,3
13,1395159676,3,2597578.08699148,2597580.69851776,OK,8,RightArrow,2.53398221777752,3,\RIGHT,0,1,right,3
13,1395159676,4,2597582.87978514,2597584.39067899,OK,5,RightArrow,1.46094468748197,4,\RIGHT,1,0,left,3
13,1395159676,5,2597585.91157385,2597587.62258464,OK,0,LeftArrow,1.63697717571631,2,\LEFT,1,0,left,3
13,1395159676,6,2597589.31360339,2597591.32478762,OK,2,LeftArrow,1.97871455410495,2,\LEFT,1,0,left,3
13,1395159676,7,2597594.12645308,2597596.63796149,OK,10,RightArrow,2.46146567072719,3,\RIGHT,0,1,right,3
13,1395159676,8,2597599.00924579,2597600.92044777,OK,8,RightArrow,1.86650761496276,4,\RIGHT,1,0,left,3
13,1395159676,9,2597602.9616335,2597604.5725902,OK,4,LeftArrow,1.58587948931381,2,\LEFT,1,0,left,3
13,1395159676,10,2597606.75396835,2597608.16470337,OK,6,RightArrow,1.39325432665646,3,\RIGHT,0,1,right,3
13,1395159676,11,2597619.8616108,2597621.87280408,OK,2,RightArrow,1.98085855366662,3,\RIGHT,0,1,right,3
13,1395159676,12,2597624.57441756,2597625.98522533,OK,10,LeftArrow,1.33167027262971,1,\LEFT,0,1,right,3
13,1395159676,13,2597628.51673364,2597630.62798524,OK,9,LeftArrow,2.02915422059596,1,\LEFT,0,1,right,3
13,1395159676,14,2597632.9693604,2597634.38021074,OK,7,LeftArrow,1.38429891271517,2,\LEFT,1,0,left,3
13,1395159676,15,2597635.97113042,2597637.38194996,OK,0,RightArrow,1.32632310362533,4,\RIGHT,1,0,left,3
13,1395159676,16,2597640.10356635,2597641.31427167,OK,12,RightArrow,1.12163141928613,4,\RIGHT,1,0,left,3
13,1395159676,17,2597643.85579728,2597645.56677758,OK,11,RightArrow,1.64912610081956,4,\RIGHT,1,0,left,3
13,1395159676,18,2597647.56796202,2597648.97880933,OK,5,LeftArrow,1.36081634368747,2,\LEFT,1,0,left,3
13,1395159676,19,2597650.60947314,2597652.3207731,OK,1,RightArrow,1.68702565180138,4,\RIGHT,1,0,left,3
13,1395159676,20,2597655.09240325,2597656.80344634,OK,12,RightArrow,1.65192661061883,4,\RIGHT,1,0,left,3
13,1395159676,21,2597669.91116334,2597671.22195445,OK,11,LeftArrow,1.27222840674222,2,\LEFT,1,0,left,3
13,1395159676,22,2597673.29318213,2597674.90414818,OK,5,RightArrow,1.54596090270206,3,\RIGHT,0,1,right,3
13,1395159676,23,2597676.66512807,2597678.27610861,OK,2,RightArrow,1.5178504595533,3,\RIGHT,0,1,right,3
13,1395159676,24,2597680.22726057,2597681.53800942,OK,4,LeftArrow,1.235493672546,2,\LEFT,1,0,left,3
13,1395159676,25,2597684.06950384,2597686.08069381,OK,9,RightArrow,1.92898210929707,3,\RIGHT,0,1,right,3
13,1395159676,26,2597687.84173979,2597689.552753,OK,2,LeftArrow,1.62046630121768,1,\LEFT,0,1,right,3
13,1395159676,27,2597697.59716212,2597699.60869317,OK,11,LeftArrow,2.00041382806376,2,\LEFT,1,0,left,3
13,1395159676,28,2597702.23022347,2597703.44092276,OK,9,LeftArrow,1.1591850570403,1,\LEFT,0,1,right,3
13,1395159676,29,2597705.23198987,2597706.74288342,OK,2,LeftArrow,1.46122178062797,2,\LEFT,1,0,left,3
13,1395159676,30,2597709.28439756,2597710.79525398,OK,9,RightArrow,1.43255383055657,3,\RIGHT,0,1,right,3
13,1395159676,31,2597729.19580901,2597730.70698268,OK,7,LeftArrow,1.47991679981351,1,\LEFT,0,1,right,3
13,1395159676,32,2597733.43853155,2597734.94946254,OK,10,RightArrow,1.48493194021285,4,\RIGHT,1,0,left,3
13,1395159676,33,2597737.70108374,2597739.01184738,OK,11,LeftArrow,1.29406501958147,1,\LEFT,0,1,right,3
13,1395159676,34,2597741.51333246,2597743.12429489,OK,9,RightArrow,1.55367966135964,4,\RIGHT,1,0,left,3
13,1395159676,35,2597745.76581301,2597747.27671653,OK,11,RightArrow,1.404859630391,3,\RIGHT,0,1,right,3
13,1395159676,36,2597749.24786204,2597751.05891666,OK,5,RightArrow,1.72261156793684,3,\RIGHT,0,1,right,3
13,1395159676,37,2597753.53038273,2597755.34137396,OK,10,LeftArrow,1.77578986575827,1,\LEFT,0,1,right,3
13,1395159676,38,2597757.21252514,2597758.72341236,OK,4,LeftArrow,1.48552446020767,1,\LEFT,0,1,right,3
13,1395159676,39,2597760.64456192,2597762.35554796,OK,4,LeftArrow,1.68518440239131,2,\LEFT,1,0,left,3
13,1395159676,40,2597764.10657906,2597765.61748529,OK,2,RightArrow,1.47898108279333,4,\RIGHT,1,0,left,3
