subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
24,1807059877,1,5318621.23145381,5318628.95622859,OK,5,RightArrow,7.65612727683038,3,\RIGHT,0,1,right,3
24,1807059877,2,5318633.10882995,5318635.42028332,OK,12,RightArrow,2.242346749641,4,\RIGHT,1,0,left,3
24,1807059877,3,5318638.1019557,5318640.11321247,OK,0,LeftArrow,1.97708530165255,1,\LEFT,0,1,right,3
24,1807059877,4,5318642.86464164,5318645.37648746,OK,5,LeftArrow,2.47806675639004,2,\LEFT,1,0,left,3
24,1807059877,5,5318648.25835036,5318650.36961985,OK,9,LeftArrow,2.03604261949658,1,\LEFT,0,1,right,3
24,1807059877,6,5318653.24147713,5318654.95247875,OK,10,LeftArrow,1.69267378561199,2,\LEFT,1,0,left,3
24,1807059877,7,5318657.16390009,5318659.07507443,OK,2,RightArrow,1.81009611021727,4,\RIGHT,1,0,left,3
24,1807059877,8,5318661.5866664,5318663.49787756,OK,7,RightArrow,1.81107469834387,3,\RIGHT,0,1,right,3
24,1807059877,9,5318666.67984047,5318668.69114101,OK,2,LeftArrow,1.97363307978958,1,\LEFT,0,1,right,3
24,1807059877,10,5318671.95317511,5318673.7642966,OK,10,RightArrow,1.78806431312114,4,\RIGHT,1,0,left,3
24,1807059877,11,5318684.67115,5318686.58236267,OK,8,LeftArrow,1.87740341760218,2,\LEFT,1,0,left,3
24,1807059877,12,5318689.49413195,5318691.70554423,OK,8,LeftArrow,2.17414144892246,2,\LEFT,1,0,left,3
24,1807059877,13,5318694.85749541,5318696.76873193,OK,9,RightArrow,1.8184802075848,3,\RIGHT,0,1,right,3
24,1807059877,14,5318699.26027886,5318701.17149365,OK,7,LeftArrow,1.88748117629439,2,\LEFT,1,0,left,3
24,1807059877,15,5318703.18272235,5318704.99388579,OK,2,LeftArrow,1.76491507980973,2,\LEFT,1,0,left,3
24,1807059877,16,5318706.9651207,5318708.77625909,OK,1,LeftArrow,1.76624833699316,2,\LEFT,1,0,left,3
24,1807059877,17,5318710.83755209,5318712.94887832,OK,2,LeftArrow,2.07756798435003,1,\LEFT,0,1,right,3
24,1807059877,18,5318714.96013057,5318716.77127077,OK,4,RightArrow,1.77076155040413,3,\RIGHT,0,1,right,3
24,1807059877,19,5318718.35223709,5318721.06396073,OK,0,RightArrow,2.62645946722478,4,\RIGHT,1,0,left,3
24,1807059877,20,5318723.21528317,5318725.32661241,OK,6,LeftArrow,2.07522595580667,1,\LEFT,0,1,right,3
24,1807059877,21,5318736.7737942,5318738.48488276,OK,10,LeftArrow,1.68399719987065,1,\LEFT,0,1,right,3
24,1807059877,22,5318740.22597639,5318742.23721475,OK,2,RightArrow,1.99156187288463,3,\RIGHT,0,1,right,3
24,1807059877,23,5318744.09840235,5318746.10963075,OK,3,RightArrow,1.92699050623924,4,\RIGHT,1,0,left,3
24,1807059877,24,5318747.70066005,5318749.71188694,OK,1,RightArrow,1.9964686948806,4,\RIGHT,1,0,left,3
24,1807059877,25,5318752.29351703,5318753.80449625,OK,10,RightArrow,1.41146667674184,3,\RIGHT,0,1,right,3
24,1807059877,26,5318756.57620922,5318758.58745603,OK,11,RightArrow,1.94449399784207,3,\RIGHT,0,1,right,3
24,1807059877,27,5318760.71878414,5318762.42986695,OK,5,RightArrow,1.61771888937801,4,\RIGHT,1,0,left,3
24,1807059877,28,5318764.96144632,5318767.17283234,OK,8,LeftArrow,2.19873743504286,1,\LEFT,0,1,right,3
24,1807059877,29,5318769.28417789,5318771.39548268,OK,4,LeftArrow,2.06789741665125,2,\LEFT,1,0,left,3
24,1807059877,30,5318773.787,5318776.59878253,OK,7,LeftArrow,2.74873156379908,1,\LEFT,0,1,right,3
24,1807059877,31,5318781.98213308,5318783.89333731,OK,3,RightArrow,1.88925482798368,4,\RIGHT,1,0,left,3
24,1807059877,32,5318785.88458194,5318787.59566113,OK,3,LeftArrow,1.65862124226987,2,\LEFT,1,0,left,3
24,1807059877,33,5318790.04717413,5318791.75827928,OK,9,RightArrow,1.6078035235405,3,\RIGHT,0,1,right,3
24,1807059877,34,5318793.46931743,5318795.68073393,OK,2,RightArrow,2.13748366571963,3,\RIGHT,0,1,right,3
24,1807059877,35,5318798.20230406,5318799.71326577,OK,9,LeftArrow,1.49222880322486,1,\LEFT,0,1,right,3
24,1807059877,36,5318801.96466732,5318803.87586339,OK,6,LeftArrow,1.80160365160555,1,\LEFT,0,1,right,3
24,1807059877,37,5318805.47687567,5318807.38806359,OK,1,RightArrow,1.83322180062532,4,\RIGHT,1,0,left,3
24,1807059877,38,5318809.1091475,5318810.72017203,OK,2,RightArrow,1.56084733176976,4,\RIGHT,1,0,left,3
24,1807059877,39,5318813.52191634,5318815.13292608,OK,12,RightArrow,1.5078711071983,3,\RIGHT,0,1,right,3
24,1807059877,40,5318817.62448328,5318819.2354743,OK,10,LeftArrow,1.52504498232156,2,\LEFT,1,0,left,3
