subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
12,1395134865,1,2597746.47307805,2597759.23110468,OK,4,RightArrow,12.6517922310159,3,\RIGHT,0,1,right,3
12,1395134865,2,2597764.64450468,2597783.76654542,OK,8,RightArrow,19.0312776379287,4,\RIGHT,1,0,left,3
12,1395134865,3,2597788.59958767,2597791.71154574,OK,4,RightArrow,3.07583876419812,4,\RIGHT,1,0,left,3
12,1395134865,4,2597794.14307814,2597798.45578993,OK,1,LeftArrow,4.26005566073582,1,\LEFT,0,1,right,3
12,1395134865,5,2597801.29758883,2597804.40955203,OK,7,LeftArrow,3.01729265227914,1,\LEFT,0,1,right,3
12,1395134865,6,2597807.28135929,2597814.69603762,OK,1,LeftArrow,7.32906689262018,1,\LEFT,0,1,right,3
12,1395134865,7,2597828.05446118,2597833.66800124,OK,10,RightArrow,5.53103917744011,3,\RIGHT,0,1,right,3
12,1395134865,8,2597837.3603388,2597846.27598909,OK,12,RightArrow,8.85666770301759,4,\RIGHT,1,0,left,3
12,1395134865,9,2597848.84758354,2597851.05899345,OK,3,LeftArrow,2.16123136458918,1,\LEFT,0,1,right,3
12,1395134865,10,2597854.24098934,2597856.25225889,OK,12,RightArrow,1.9436012445949,4,\RIGHT,1,0,left,3
12,1395134865,11,2597867.17916092,2597870.49125059,OK,11,RightArrow,3.27680468233302,3,\RIGHT,0,1,right,3
12,1395134865,12,2597873.32303836,2597880.7377185,OK,6,LeftArrow,7.38046732358634,1,\LEFT,0,1,right,3
12,1395134865,13,2597883.67957717,2597886.1911709,OK,8,RightArrow,2.43968806881458,3,\RIGHT,0,1,right,3
12,1395134865,14,2597889.41319565,2597892.12495842,OK,9,LeftArrow,2.60981071041897,2,\LEFT,1,0,left,3
12,1395134865,15,2597894.67653936,2597896.58773948,OK,0,RightArrow,1.83429613243788,3,\RIGHT,0,1,right,3
12,1395134865,16,2597899.22940285,2597900.84042186,OK,7,LeftArrow,1.57720916066319,1,\LEFT,0,1,right,3
12,1395134865,17,2597903.94238419,2597907.55466765,OK,11,LeftArrow,3.57591513171792,2,\LEFT,1,0,left,3
12,1395134865,18,2597909.61596542,2597911.42711725,OK,2,LeftArrow,1.75016556447372,1,\LEFT,0,1,right,3
12,1395134865,19,2597913.3083238,2597915.01938779,OK,1,LeftArrow,1.69755471777171,2,\LEFT,1,0,left,3
12,1395134865,20,2597918.01127649,2597920.92311895,OK,10,RightArrow,2.85044809570536,3,\RIGHT,0,1,right,3
12,1395134865,21,2597934.55171707,2597936.36283237,OK,12,RightArrow,1.74132620589808,3,\RIGHT,0,1,right,3
12,1395134865,22,2597938.384152,2597942.19656284,OK,1,RightArrow,3.74863518774509,4,\RIGHT,1,0,left,3
12,1395134865,23,2597949.88141936,2597953.29358057,OK,8,LeftArrow,3.32286328310147,2,\LEFT,1,0,left,3
12,1395134865,24,2597956.97590427,2597959.38742767,OK,11,RightArrow,2.32401906466112,3,\RIGHT,0,1,right,3
12,1395134865,25,2597962.34930167,2597965.06101675,OK,12,RightArrow,2.66243815887719,4,\RIGHT,1,0,left,3
12,1395134865,26,2597967.61263089,2597969.82403054,OK,5,RightArrow,2.18293494265527,4,\RIGHT,1,0,left,3
12,1395134865,27,2597971.8453076,2597973.35626292,OK,0,LeftArrow,1.46203096350655,1,\LEFT,0,1,right,3
12,1395134865,28,2597975.32751448,2597979.03985892,OK,1,RightArrow,3.6676486833021,3,\RIGHT,0,1,right,3
12,1395134865,29,2597981.14118554,2597982.5520802,OK,3,RightArrow,1.34982688911259,3,\RIGHT,0,1,right,3
12,1395134865,30,2597984.67341491,2597985.8841843,OK,4,LeftArrow,1.16147827776149,1,\LEFT,0,1,right,3
12,1395134865,31,2597993.94928356,2597995.46023858,OK,3,LeftArrow,1.42916861642152,2,\LEFT,1,0,left,3
12,1395134865,32,2597998.21197467,2597999.52280955,OK,10,LeftArrow,1.27826865203679,1,\LEFT,0,1,right,3
12,1395134865,33,2598001.49406805,2598003.30519875,OK,3,RightArrow,1.73198939906433,4,\RIGHT,1,0,left,3
12,1395134865,34,2598005.27644578,2598007.28771775,OK,0,LeftArrow,1.97348071634769,2,\LEFT,1,0,left,3
12,1395134865,35,2598009.61920366,2598011.03011129,OK,6,LeftArrow,1.39843521267176,2,\LEFT,1,0,left,3
12,1395134865,36,2598013.25148706,2598018.46478987,OK,5,LeftArrow,5.17396337352693,2,\LEFT,1,0,left,3
12,1395134865,37,2598020.95637732,2598024.26846156,OK,8,LeftArrow,3.23675862001255,2,\LEFT,1,0,left,3
12,1395134865,38,2598026.86009611,2598028.6712591,OK,8,RightArrow,1.74086739495397,4,\RIGHT,1,0,left,3
12,1395134865,39,2598030.96270439,2598032.7738363,OK,4,LeftArrow,1.73395866481587,2,\LEFT,1,0,left,3
12,1395134865,40,2598035.29543362,2598037.60689122,OK,7,RightArrow,2.22516820533201,4,\RIGHT,1,0,left,3
