subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
1,893524713,11,3022504.940961,3022568.94736634,3022507.34958756,3022571.45592345,OK,OK,5,1,Return,Return,2.38098761159927,2.46869669482112,40,88,cooler,1,CFS,match,12,26,52,BINOCULAR,mismatch,brush,p,0,1,3022752.78232169,3022763.58307698,3022764.80819509,3022770.11732608,OK,OK,4,5,0.60311512471049,0.60311512471049,1,1,3.56053567560109,3.09834098763596,2.2457063559788,2.2457063559788,clip,10.7880321573466,2,NaN,p,5.23402943881229,2,NaN
1,893524713,12,3022511.5582984,3022576.24806746,3022516.26710749,3022580.95688832,OK,OK,7,3,NO RESPONSE,NO RESPONSE,NaN,NaN,26,52,brush,1,BINOCULAR,mismatch,3,81,96,NOT STUDIED,mismatch,lamp,p,1,1,3022772.01757484,3022781.93490189,3022783.16001124,3022785.86896613,OK,OK,7,0,1,1,,,0,0,NaN,NaN,stroller,9.90420968458056,2,NaN,q,2.60981942759827,2,NaN
1,893524713,13,3022791.52786247,3022870.21899198,3022796.23668273,3022873.22761716,OK,OK,0,8,NO RESPONSE,Return,NaN,2.99614291079342,56,99,computer drive,2,CFS,match,20,59,79,BINOCULAR,match,ethernet cable,q,0,1,3022952.11051958,3022956.11057119,3022957.34400991,3022963.15326209,OK,OK,7,8,0.60311512471049,0.60311512471049,,1,1.16937699797511,2.30233169442929,2.2457063559788,2.2457063559788,keys,3.99017012771219,2,NaN,p,5.74060819344595,2,NaN
1,893524713,14,3022798.82022789,3022877.46971455,3022803.52905781,3022882.1785339,OK,OK,10,7,NO RESPONSE,NO RESPONSE,NaN,NaN,134,149,earring,2,BINOCULAR,mismatch,17,116,136,BINOCULAR,mismatch,plane,p,1,1,3022965.46178122,3022970.09533844,3022971.328753,3022976.53793081,OK,OK,4,2,1,1,,,0,0,NaN,NaN,pot,4.62253321195021,2,NaN,p,5.13143744925037,2,NaN
1,893524713,15,3022805.47925464,3022890.85437964,3022810.18801664,3022895.56320896,OK,OK,10,2,NO RESPONSE,NO RESPONSE,NaN,NaN,178,84,athletic tape,2,BINOCULAR,match,14,134,149,BINOCULAR,mismatch,earring,p,1,1,3022978.46310847,3022996.30623289,3022997.52303764,3023000.43194115,OK,OK,4,0,1,1,,,0,0,NaN,NaN,pie dish,17.820409911219,2,NaN,q,2.83248044503853,2,NaN
1,893524713,16,3022812.2049102,3022897.56340939,3022815.9136076,3022902.27220762,SPACE,OK,0,0,space,NO RESPONSE,3.64400075981393,NaN,35,38,table,2,NOT STUDIED,mismatch,24,20,71,CFS,match,broach,q,0,0,3023002.33183403,3023003.26556985,3023004.49036588,3023009.09944999,OK,OK,10,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.919468700885773,2,NaN,p,4.55294170230627,2,NaN
1,893524713,17,3022819.71397291,3022904.17237155,3022824.42274397,3022908.88120057,OK,OK,9,2,NO RESPONSE,NO RESPONSE,NaN,NaN,116,136,plane,2,BINOCULAR,mismatch,21,159,162,CFS,mismatch,maskera,p,1,1,3023010.7746552,3023013.49126058,3023014.71642547,3023018.72546539,OK,OK,8,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.7003499395214,2,NaN,q,3.9265719265677,2,NaN
1,893524713,18,3022826.44796627,3022910.86470456,3022829.05655293,3022911.97317666,SPACE,SPACE,0,0,space,space,2.56855962285772,1.02135072974488,148,55,box,2,NOT STUDIED,match,18,148,55,NOT STUDIED,match,box,q,0,0,3023020.6419714,3023025.16743172,3023026.39254288,3023029.10146306,OK,OK,6,5,0,0,,,0,0,NaN,NaN,jar,4.51271152030677,2,NaN,q,2.65814472781494,2,NaN
1,893524713,19,3022832.43190161,3022914.64843258,3022833.64039632,3022915.15679227,SPACE,SPACE,0,0,space,space,1.12049101991579,0.437543561216444,168,17,necklace,2,NOT STUDIED,match,22,119,7,NOT STUDIED,mismatch,piggy bank,p,0,0,3023030.90998717,3023038.20206764,3023039.42718846,3023043.93626415,OK,OK,3,6,0,0,,,0,0,NaN,NaN,briefcase,7.27630407642573,2,NaN,p,4.41505031427369,2,NaN
1,893524713,20,3022836.54897564,3022917.87373452,3022841.25781371,3022922.58255115,OK,OK,0,1,NO RESPONSE,NO RESPONSE,NaN,NaN,59,79,ethernet cable,2,BINOCULAR,match,13,56,99,CFS,match,computer drive,q,1,1,3023045.74480789,3023047.05293038,3023048.28637513,3023052.19543289,OK,OK,0,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.29723975760862,2,NaN,q,3.84361191140488,2,NaN
1,893524713,21,3022843.79972024,3022924.65776832,3022845.50823714,3022927.26632992,OK,OK,0,7,Return,Return,1.6643073768355,2.59580344613642,159,162,maskera,2,CFS,mismatch,16,35,38,NOT STUDIED,mismatch,table,p,0,1,3023053.86226799,3023056.5622219,3023057.78736325,3023061.69640229,OK,OK,4,7,0.60311512471049,0.60311512471049,1,1,3.24301081300357,3.10574354170724,2.2457063559788,2.2457063559788,tire,2.68344823364168,2,NaN,p,3.87034831847996,2,NaN
1,893524713,22,3022850.63371116,3022931.53344768,3022852.84225176,3022935.04213307,SPACE,SPACE,0,0,space,space,2.13414326775819,3.431961981114,119,7,piggy bank,2,NOT STUDIED,mismatch,23,127,138,CFS,mismatch,pfd,p,0,0,3023063.90489519,3023072.8054938,3023074.01394354,3023079.62312726,OK,OK,6,10,0,0,,,0,0,NaN,NaN,spatula,8.88034994527698,2,NaN,q,5.52322297822684,2,NaN
1,893524713,23,3022855.87592809,3022937.51704011,3022857.88445214,3022940.52598796,OK,OK,4,4,Return,Return,1.97976009268314,2.93622944038361,127,138,pfd,2,CFS,mismatch,19,168,17,NOT STUDIED,match,necklace,q,0,1,3023081.39007251,3023083.10650885,3023084.33998589,3023088.34901283,OK,OK,10,8,0.60311512471049,0.60311512471049,2,2,1.7691520212892,1.49504214074786,2.2457063559788,2.2457063559788,NO RESPONSE,1.70692371344194,2,NaN,q,3.98893645126373,2,NaN
1,893524713,24,3022863.11828386,3022945.1681133,3022865.62689862,3022946.97664436,OK,OK,10,6,Return,Return,2.41715816035867,1.77297025127336,20,71,broach,2,CFS,match,15,178,84,BINOCULAR,match,athletic tape,q,0,1,3023090.13252986,3023098.63305946,3023099.84984519,3023101.9587245,OK,OK,8,3,0.60311512471049,0.60311512471049,3,3,1.65157018164993,2.01901145584382,2.2457063559788,2.2457063559788,pie dish,8.47599340882152,2,NaN,q,2.03867593593895,2,NaN
1,893524713,25,3023105.79242534,3023172.05732839,3023110.50121541,3023176.76608315,OK,OK,5,2,NO RESPONSE,NO RESPONSE,NaN,NaN,171,173,paint brush,3,BINOCULAR,match,28,187,2,BINOCULAR,mismatch,vinyl,p,1,1,3023247.61485616,3023249.04800232,3023250.27312314,3023253.38210809,OK,OK,2,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.42126971203834,2,NaN,p,3.07494217250496,2,NaN
1,893524713,26,3023112.59282596,3023181.69995783,3023117.30191849,3023186.40874911,OK,OK,2,0,NO RESPONSE,NO RESPONSE,NaN,NaN,23,53,button,3,BINOCULAR,mismatch,30,141,155,NOT STUDIED,match,headphones,q,1,1,3023255.33229828,3023260.13243749,3023261.3658916,3023264.87491507,OK,OK,10,3,1,1,,,0,0,NaN,NaN,key,4.79151887120679,2,NaN,q,3.40586520265788,2,NaN
1,893524713,27,3023119.3687586,3023192.55936515,3023119.97716083,3023193.06777948,SPACE,SPACE,0,0,space,space,0.51924122357741,0.486464720685035,11,103,bike,3,NOT STUDIED,match,26,23,53,BINOCULAR,mismatch,button,p,0,0,3023268.53363603,3023271.10852281,3023272.34198296,3023276.95107582,OK,OK,8,8,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.5658691986464,2,NaN,p,4.54941846337169,2,NaN
1,893524713,28,3023126.14444433,3023198.69331493,3023130.8532655,3023203.40213972,OK,OK,5,8,NO RESPONSE,NO RESPONSE,NaN,NaN,187,2,vinyl,3,BINOCULAR,mismatch,25,171,173,BINOCULAR,match,paint brush,q,1,1,3023278.85932673,3023281.67624177,3023282.9096989,3023285.61859432,OK,OK,8,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.80783498007804,2,NaN,q,2.6134247709997,2,NaN
1,893524713,29,3023133.85353475,3023205.55232532,3023138.56231879,3023210.26113984,OK,OK,4,7,NO RESPONSE,NO RESPONSE,NaN,NaN,177,179,bottle cap,3,BINOCULAR,match,35,181,184,CFS,match,microscope,q,1,1,3023287.33548404,3023293.01069861,3023294.22752207,3023298.73662825,OK,OK,10,10,1,1,,,0,0,NaN,NaN,clipboard,5.65132343303412,2,NaN,q,4.48726101079956,2,NaN
1,893524713,30,3023140.64587648,3023212.11963647,3023140.95422537,3023212.52803544,SPACE,SPACE,0,0,space,space,0.297395212110132,0.357646759133786,141,155,headphones,3,NOT STUDIED,match,27,11,103,NOT STUDIED,match,bike,q,0,0,3023300.41176071,3023304.49517713,3023305.72061007,3023309.72937078,OK,OK,0,7,0,0,,,0,0,NaN,NaN,NO RESPONSE,4.07074821460992,2,NaN,p,3.96984871989116,2,NaN
1,893524713,31,3023143.53783241,3023214.7365706,3023144.04620025,3023215.0449557,SPACE,SPACE,0,0,space,space,0.429448443464935,0.260630011092871,100,124,sand castle,3,NOT STUDIED,mismatch,31,100,124,NOT STUDIED,mismatch,sand castle,p,0,0,3023311.67954194,3023316.21301196,3023317.43812855,3023321.44713014,OK,OK,7,0,0,0,,,0,0,NaN,NaN,solar panel,4.52261927071959,2,NaN,p,3.93999053956941,2,NaN
1,893524713,32,3023146.54646482,3023217.41186606,3023146.85485748,3023218.42030257,SPACE,SPACE,0,0,space,space,0.228686926420778,0.905232365708798,146,147,hole punch,3,NOT STUDIED,mismatch,29,177,179,BINOCULAR,match,bottle cap,q,0,0,3023323.08901913,3023325.14724856,3023326.38068274,3023329.38967527,OK,OK,3,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.04888191819191,2,NaN,q,2.98117065615952,2,NaN
1,893524713,33,3023149.9384538,3023220.74551453,3023150.14685615,3023223.05405901,SPACE,OK,0,7,space,Return,0.124656301457435,2.25143735297024,152,158,knife,3,CFS,match,33,152,158,CFS,match,knife,q,0,1,3023331.09814598,3023333.52307718,3023334.7565654,3023337.86549662,OK,OK,9,4,0.60311512471049,0.60311512471049,,2,1.57528914297087,3.37931568041384,2.2457063559788,2.2457063559788,NO RESPONSE,2.41551577299833,2,NaN,q,3.07703884970397,2,NaN
1,893524713,34,3023153.48881948,3023228.35460679,3023156.39747185,3023230.66319082,OK,OK,4,7,Return,Return,2.88609573384747,2.29011600557715,164,54,mouse trap,3,CFS,mismatch,36,122,32,CFS,mismatch,helmet,p,0,1,3023339.43229311,3023342.59895661,3023343.82408196,3023347.4331208,OK,OK,8,5,0.60311512471049,0.60311512471049,3,3,2.48244399226671,3.81719095328539,2.2457063559788,2.2457063559788,NO RESPONSE,3.1530858068727,2,NaN,p,3.55324838543311,2,NaN
1,893524713,35,3023160.03947343,3023234.2635097,3023161.84801264,3023236.97214522,OK,OK,1,10,Return,Return,1.77530629886314,2.65305033931509,181,184,microscope,3,CFS,match,32,146,147,NOT STUDIED,mismatch,hole punch,p,0,1,3023349.23328507,3023351.27483918,3023352.5083123,3023356.51732173,OK,OK,4,7,0.60311512471049,0.60311512471049,3,3,1.2476136326856,2.01499149612007,2.2457063559788,2.2457063559788,NO RESPONSE,2.03186973463744,2,NaN,q,3.97275949688628,2,NaN
1,893524713,36,3023166.2567536,3023240.58882972,3023168.46530959,3023242.79772076,OK,OK,9,5,Return,Return,2.18978067627177,2.19156946241856,122,32,helmet,3,CFS,mismatch,34,164,54,CFS,mismatch,mouse trap,p,0,1,3023358.275819,3023361.20915668,3023362.43426241,3023365.24320791,OK,OK,1,3,0.60311512471049,0.60311512471049,2,2,5.57212438927859,3.00676132430804,2.2457063559788,2.2457063559788,NO RESPONSE,2.91700255451724,2,NaN,q,2.75051232147962,2,NaN
1,893524713,37,3023513.79960373,3023589.91548846,3023516.50825978,3023591.52401384,OK,OK,4,4,Return,Return,2.6127778980881,1.50266038952395,142,9,high heel,4,CFS,match,39,153,8,BINOCULAR,mismatch,ladle,p,0,1,3023691.48393217,3023695.05062241,3023696.28410609,3023699.39305633,OK,OK,6,2,0.60311512471049,0.60311512471049,3,3,1.95775915397115,1.42991957042864,2.2457063559788,2.2457063559788,plane,3.55509814620018,2,NaN,p,3.05090132076293,2,NaN
1,893524713,38,3023520.0752398,3023595.86608312,3023524.78402716,3023600.57491365,OK,OK,0,1,NO RESPONSE,NO RESPONSE,NaN,NaN,115,118,puzzle piece,4,BINOCULAR,match,40,50,80,BINOCULAR,match,boot,q,1,1,3023700.9512355,3023704.3432281,3023705.55999633,3023707.76891152,OK,OK,0,4,1,1,,,0,0,NaN,NaN,cabinet,3.36754092620686,2,NaN,q,2.18266235757619,2,NaN
1,893524713,39,3023526.55088125,3023636.54511886,3023531.25969487,3023641.25392282,OK,OK,2,7,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,ladle,4,BINOCULAR,mismatch,37,142,9,CFS,match,high heel,q,1,1,3023709.46905167,3023711.51891854,3023712.74435329,3023715.95303334,OK,OK,4,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.03351634740829,2,NaN,q,3.15016506845132,2,NaN
1,893524713,40,3023533.28489514,3023644.03754821,3023537.99370001,3023648.74636243,OK,OK,1,0,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,boot,4,BINOCULAR,match,45,117,135,CFS,mismatch,pillow,p,1,1,3023717.62815977,3023719.76975581,3023721.00322984,3023723.91213305,OK,OK,9,6,1,1,,,0,0,NaN,NaN,plane,2.13014792930335,2,NaN,p,2.85907045332715,2,NaN
1,893524713,41,3023539.93553276,3023650.22150009,3023543.04416455,3023651.2299683,OK,SPACE,0,0,Return,space,3.07603941112757,0.930883306078613,25,85,camera,4,NOT STUDIED,mismatch,46,175,67,NOT STUDIED,mismatch,paper clip,p,0,0,3023725.72067829,3023728.57062943,3023729.79576867,3023734.1048399,OK,OK,0,0,0,0,0,,0,0,NaN,NaN,NO RESPONSE,2.83738919300959,2,NaN,q,4.28223641123623,2,NaN
1,893524713,42,3023554.13693904,3023653.98022525,3023554.74534066,3023654.48857106,SPACE,SPACE,0,0,space,space,0.530289378017187,0.420101839583367,145,15,hinge,4,NOT STUDIED,match,43,76,113,BINOCULAR,mismatch,tent,p,0,0,3023735.91332537,3023738.96331419,3023740.18011984,3023742.88901466,OK,OK,9,7,0,0,,,0,0,NaN,NaN,grater,3.02842860016972,2,NaN,p,2.62563415756449,2,NaN
1,893524713,43,3023557.62062187,3023656.83880066,3023562.32937724,3023661.54763632,OK,OK,5,9,NO RESPONSE,NO RESPONSE,NaN,NaN,76,113,tent,4,BINOCULAR,mismatch,44,62,123,CFS,match,water bottle,q,1,1,3023744.37253027,3023746.46408225,3023747.69783127,3023749.70637736,OK,OK,0,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.08102543419227,2,NaN,p,1.97966802725568,2,NaN
1,893524713,44,3023564.50463693,3023663.9811773,3023564.71300909,3023665.78972616,SPACE,OK,10,4,space,Return,0.16229687910527,1.77880901144817,62,123,water bottle,4,CFS,match,47,78,98,NOT STUDIED,match,glasses,q,0,1,3023751.56486553,3023754.90656837,3023756.13168588,3023757.94051094,OK,OK,7,0,0.60311512471049,0.60311512471049,,1,3.6713388735304,2.80242247977914,2.2457063559788,2.2457063559788,sweater,3.32843213155866,2,NaN,q,1.79352680314332,2,NaN
1,893524713,45,3023567.58831143,3023671.05687893,3023572.29705895,3023674.36553601,OK,OK,1,10,NO RESPONSE,Return,NaN,3.23886574199423,117,135,pillow,4,CFS,mismatch,41,25,85,NOT STUDIED,mismatch,camera,p,0,1,3023759.56569382,3023765.39093973,3023766.6243878,3023768.33318693,OK,OK,7,1,0.60311512471049,0.60311512471049,,2,2.19820418001468,3.76649298762898,2.2457063559788,2.2457063559788,calculator,5.81530133634806,2,NaN,p,1.62061794940382,2,NaN
1,893524713,46,3023575.63905941,3023678.66596486,3023576.14750906,3023679.57441227,SPACE,SPACE,0,0,space,space,0.491555486340076,0.805583451874554,175,67,paper clip,4,NOT STUDIED,mismatch,48,170,172,CFS,mismatch,binky,p,0,0,3023769.85004955,3023771.29153894,3023772.51664709,3023776.8257325,OK,OK,9,7,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.42677703639492,2,NaN,p,4.26409951969981,2,NaN
1,893524713,47,3023578.43104465,3023682.53304953,3023579.63947929,3023682.7414078,SPACE,SPACE,0,0,space,space,1.15544600272551,0.130443444475532,78,98,glasses,4,NOT STUDIED,match,42,145,15,NOT STUDIED,match,hinge,q,0,0,3023778.4176206,3023782.14260846,3023783.37607675,3023786.98509264,OK,OK,10,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,3.71490050433204,2,NaN,q,3.59629878820851,2,NaN
1,893524713,48,3023582.423092,3023685.15828433,3023585.43171718,3023687.46685086,OK,OK,8,8,Return,Return,2.93924224376678,2.28907913714647,170,172,binky,4,CFS,mismatch,38,115,118,BINOCULAR,match,puzzle piece,q,0,1,3023788.5018973,3023789.94338428,3023791.17683175,3023792.68561072,OK,OK,1,8,0.60311512471049,0.60311512471049,3,3,1.37460681307743,2.36636025952888,2.2457063559788,2.2457063559788,NO RESPONSE,1.43038177583367,2,NaN,q,1.49144259328023,2,NaN
1,893524713,49,3023796.71104432,3023869.66829909,3023801.3198456,3023870.07667632,OK,SPACE,0,0,Return,space,4.56494039436802,0.341678084339947,157,33,lighter,5,NOT STUDIED,match,60,22,83,CFS,mismatch,bucket,p,0,0,3023952.38452655,3023957.24333741,3023958.47679302,3023961.58575956,OK,OK,5,9,0,0,0,,0,0,NaN,NaN,broom,4.84681759960949,2,NaN,q,3.02650548890233,2,NaN
1,893524713,50,3023813.07100207,3023872.94360705,3023817.77979275,3023877.65243607,OK,OK,8,8,NO RESPONSE,NO RESPONSE,NaN,NaN,111,125,rake,5,BINOCULAR,match,59,48,65,BINOCULAR,match,dress,q,1,1,3023963.36927327,3023965.55250341,3023966.78599132,3023968.49477627,OK,OK,6,0,1,1,,,0,0,NaN,NaN,door,2.17384520499036,2,NaN,q,1.6051458241418,2,NaN
1,893524713,51,3023819.94662257,3023879.85261501,3023820.15503548,3023883.46130731,SPACE,OK,10,2,space,Return,0.176833256613463,3.50092895515263,3,6,bandana,5,CFS,mismatch,57,192,133,BINOCULAR,mismatch,razor,p,0,1,3023970.09491494,3023972.10314106,3023973.3365837,3023976.24554667,OK,OK,5,10,0.60311512471049,0.60311512471049,,1,3.46432146706664,2.78893172993887,2.2457063559788,2.2457063559788,ladder,1.99999517016113,2,NaN,p,2.83830290473998,2,NaN
1,893524713,52,3023822.76361791,3023888.42016191,3023822.87200851,3023891.12876091,SPACE,OK,0,2,space,Return,0.0397550635971129,2.60521374130622,75,101,thimble,5,CFS,match,50,111,125,BINOCULAR,match,rake,q,0,1,3023977.79567691,3023981.84576987,3023983.07088495,3023984.57970407,OK,OK,2,2,0.60311512471049,0.60311512471049,,2,4.64963451304577,4.03075458237037,2.2457063559788,2.2457063559788,rattle,4.03492540121078,2,NaN,q,1.44773354521021,2,NaN
1,893524713,53,3023825.33886873,3023895.39582373,3023826.24731403,3023899.20455673,SPACE,OK,0,0,space,Return,0.824398307129741,3.70935816504061,61,121,watering pot,5,NOT STUDIED,mismatch,54,105,106,BINOCULAR,mismatch,bathrobe,p,0,0,3023986.17984063,3023989.72989661,3023990.95500053,3023993.16390546,OK,OK,7,7,0,0,,1,0,0,NaN,NaN,blanket,3.53055863222107,2,NaN,p,2.13934179535136,2,NaN
1,893524713,54,3023828.63920098,3023903.99663674,3023833.34803,3023908.70550892,OK,OK,7,5,NO RESPONSE,NO RESPONSE,NaN,NaN,105,106,bathrobe,5,BINOCULAR,mismatch,52,75,101,CFS,match,thimble,q,1,1,3023994.62238138,3023998.29741091,3023999.53085203,3024002.73982035,OK,OK,9,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.66378033952788,2,NaN,q,3.11522668786347,2,NaN
1,893524713,55,3023835.27318774,3023910.68907177,3023837.68174819,3023911.29743234,SPACE,SPACE,0,0,space,space,2.36178034637123,0.535773761570454,140,144,purse,5,NOT STUDIED,mismatch,55,140,144,NOT STUDIED,mismatch,purse,p,0,0,3024004.36498392,3024006.56489844,3024007.78167089,3024010.39057328,OK,OK,1,4,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.1849703323096,2,NaN,p,2.52823314955458,2,NaN
1,893524713,56,3023840.23204203,3023913.68933831,3023842.14056642,3023915.49785065,OK,OK,0,4,Return,Return,1.82678083982319,1.70336244115606,128,143,knot,5,CFS,match,51,3,6,CFS,mismatch,bandana,p,0,1,3024012.06576129,3024014.36567396,3024015.5907815,3024018.09967125,OK,OK,8,1,0.60311512471049,0.60311512471049,2,2,2.90602856850813,4.05712648435224,2.2457063559788,2.2457063559788,NO RESPONSE,2.28394580958411,2,NaN,q,2.43888017022982,2,NaN
1,893524713,57,3023845.94091723,3023923.44029104,3023850.64973779,3023928.14906149,OK,OK,9,7,NO RESPONSE,NO RESPONSE,NaN,NaN,192,133,razor,5,BINOCULAR,mismatch,56,128,143,CFS,match,knot,q,1,1,3024019.62482066,3024023.8416073,3024025.06671816,3024027.97567239,OK,OK,1,3,1,1,,,0,0,NaN,NaN,backpack,4.2045866092667,2,NaN,q,2.89069025218487,2,NaN
1,893524713,58,3023852.84163326,3023930.14926222,3023853.55003092,3023933.75795302,SPACE,SPACE,0,0,space,space,0.648857588879764,3.58683838509023,183,185,mailbox,5,NOT STUDIED,match,53,61,121,NOT STUDIED,mismatch,watering pot,p,0,0,3024029.81748887,3024032.6758068,3024033.90096536,3024037.80999505,OK,OK,0,8,0,0,,,0,0,NaN,NaN,vest,2.84365054825321,2,NaN,p,3.88011359376833,2,NaN
