subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
49,31748411,1,173998.708192869,174028.236390496,OK,4,NO RESPONSE,NaN,10,CFS,0,1,0.5,,2.12288740420644,2.34671662001737,j
49,31748411,2,174038.862979167,174052.881635109,OK,1,j,13.9992227194016,20,CATCH,0,0,0,,0,NaN,f
49,31748411,3,174056.784104959,174060.996660561,OK,5,j,4.18201587040676,12,CFS,0,1,1,3#,1.75066445526012,2,j
49,31748411,4,174070.322436815,174080.838929049,OK,0,f,10.4672431321524,16,CFS,0,1,1,,3.09747525193171,2,j
49,31748411,5,174085.882067367,174095.39796766,OK,6,j,9.49926558302832,17,CFS,0,1,1,1!,4.77877388785988,2,j
49,31748411,6,174102.432253432,174116.450967028,OK,1,f,13.9885913321341,5,CFS,0,1,1,,3.17704610015863,2,j
49,31748411,7,174119.622921718,174133.641566792,OK,1,f,13.9095728367683,19,CATCH,0,0,0,,0,NaN,f
49,31748411,8,174138.194427909,174151.812834457,OK,11,f,13.5777618665888,15,CFS,0,1,1,,1.84996425182829,2,j
49,31748411,9,174156.085457095,174165.401221372,OK,8,j,9.27043176352163,2,CFS,0,1,1,3#,2.11259721838177,2,j
49,31748411,10,174172.365528647,174184.082789287,OK,10,j,11.6779743132356,11,CFS,0,1,1,1!,4.88065530883984,2,j
49,31748411,11,174193.528617207,174205.245888714,OK,6,f,11.6184765783255,9,CFS,0,1,1,,2.056134824681,2,j
49,31748411,12,174210.369023241,174230.891739454,OK,1,f,20.4815755824384,8,CFS,0,1,1,,2.76291453228217,2,j
49,31748411,13,174234.003675405,174249.223054474,OK,5,j,15.166477503255,18,CFS,0,1,1,3#,3.50332783279123,2,j
49,31748411,14,174256.267452741,174266.783930788,OK,1,j,10.4703652343305,13,CFS,0,1,1,3#,3.43219157077943,2,j
49,31748411,15,174272.897684519,174279.311690421,OK,12,j,6.33585494224099,4,CFS,0,1,1,3#,2.10303185986678,2,j
49,31748411,16,174284.224727363,174291.939464181,OK,12,j,7.68058567412663,6,CFS,0,1,1,3#,1.55136039694242,2,j
49,31748411,17,174295.511674905,174314.833621506,OK,1,f,19.2491587258119,1,CATCH,0,0,0,,0,NaN,f
49,31748411,18,174318.025588379,174326.140642206,OK,2,j,8.03903035225812,3,CFS,0,1,1,3#,1.28733550075427,2,j
49,31748411,19,174331.854123602,174344.37188635,OK,1,j,12.5060443753318,7,CATCH,0,0,0,,0,NaN,f
49,31748411,20,174347.583828277,174356.499390854,OK,4,j,8.84021133577335,14,CFS,0,1,1,3#,3.48797224328668,2,j
