subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
60,283762076,1,2331921.85478798,2332090.79732317,2331925.76733265,2332094.70988898,OK,OK,8,7,NO RESPONSE,NO RESPONSE,NaN,NaN,32,122,1,Binocular,12,50,80,CFS,go,chain,dresser,z,z,1,1,2332299.24614203,2332304.10907579,2332307.18147594,2332309.19275162,Return,Return,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,4.84489356679842,1,Return,1.99736935831606,1
60,283762076,2,2331929.94013638,2332097.63183363,2331936.95484624,2332103.74594975,OK,OK,9,7,j,j,6.95581970969215,6.05820464389399,85,25,1,CFS,7,61,121,Not Studied,go,foot stool,glass,j,j,0,1,2332311.10401011,2332316.18711544,2332318.61909245,2332319.72981273,Return,Return,2,0.90483741803596,1,3#,3#,2.03939419168002,0.853331996344298,2.04568180093028,2,wine glass,5.06656413758174,1,Return,1.00744005199522,1
60,283762076,3,2331946.76137832,2332110.97076864,2331950.67394442,2332114.88333353,OK,OK,4,9,NO RESPONSE,NO RESPONSE,NaN,NaN,184,181,1,Binocular,11,172,170,CFS,go,mailbox,paint brush,z,z,1,1,2332321.74112796,2332326.84420957,2332329.3662327,2332332.07799135,Return,Return,4,1,1,,,0,0,NaN,NaN,NO RESPONSE,5.08512804564089,1,Return,2.60380454454571,1
60,283762076,4,2331953.35578681,2332117.03475918,2331964.17294439,2332136.95803168,OK,OK,0,0,f,f,10.8031803146005,19.8141695442609,50,80,1,Not Studied,1,153,8,Binocular,go,dresser,knife,f,f,0,0,2332333.9793023,2332336.54065496,2332339.22277112,2332342.03466078,Return,Return,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.55055661546066,1,Return,2.71493262657896,1
60,283762076,5,2331967.57523786,2332139.99009865,2331978.19232752,2332151.70785057,OK,OK,7,2,j,j,10.5193429887295,11.6982655571774,61,121,1,CFS,2,53,23,Not Studied,nogo,glass,floss,j,j,0,1,2332343.89586583,2332348.04835611,2332350.05001087,2332353.96258905,Return,OK,3,1,1,3#,3#,1.23335962243357,4.37989899861576,2,2,NO RESPONSE,4.13761711865664,1,NO RESPONSE,NaN,1
60,283762076,6,2331983.96613219,2332156.57117251,2331987.87876742,2332160.48370089,OK,OK,1,1,NO RESPONSE,NO RESPONSE,NaN,NaN,143,128,1,Binocular,8,56,99,Binocular,go,high heel,clothes pin,z,z,1,1,2332355.80379821,2332362.78816558,2332365.41020049,2332369.32280433,Return,OK,7,1,1,,,0,0,NaN,NaN,flower,6.97319673513994,1,NO RESPONSE,NaN,1
60,283762076,7,2331990.46047276,2332162.46506786,2332003.77935724,2332177.1848274,OK,OK,0,0,f,f,13.2330742436461,14.686445328407,172,170,1,Not Studied,3,85,25,CFS,nogo,paint brush,foot stool,f,f,0,0,2332372.46489399,2332375.90690064,2332378.70909933,2332382.62168476,Return,OK,6,0,0,,,0,0,NaN,NaN,NO RESPONSE,3.43168693082407,1,NO RESPONSE,NaN,1
60,283762076,8,2332006.91141514,2332180.60715209,2332018.12892046,2332194.12613828,OK,OK,4,7,j,j,11.1816839124076,13.4397503077053,141,155,1,CFS,10,143,128,Binocular,go,purse,high heel,j,j,0,1,2332384.41289573,2332392.68809857,2332396.15072082,2332398.76242091,Return,Return,10,1,1,3#,3#,2.29226431356738,2.34444143488363,2,2,bag,8.25899942032993,1,Return,2.51300499867648,1
60,283762076,9,2332025.93409782,2332200.6304916,2332039.35303241,2332213.54904675,OK,OK,7,10,f,f,13.3422780181281,12.8717487500981,153,8,1,CFS,4,8,153,Not Studied,go,knife,bed,j,j,0,1,2332401.17406909,2332402.74476407,2332405.29681425,2332407.20804104,Return,Return,8,1,1,,,1.84214548286499,4.08338750213401,2,2,NO RESPONSE,1.55348126078025,1,Return,1.88663308089599,1
60,283762076,10,2332042.4851534,2332216.89131028,2332046.39774275,2332220.80388121,OK,OK,4,3,NO RESPONSE,NO RESPONSE,NaN,NaN,8,153,1,Binocular,9,141,155,Not Studied,go,bed,purse,z,z,1,1,2332409.04926559,2332415.32316474,2332418.57564808,2332420.4868812,Return,Return,1,1,1,,,0,0,NaN,NaN,bag,6.26189056038857,1,Return,1.83130659768358,1
60,283762076,11,2332048.2489399,2332222.68514465,2332067.57181938,2332245.21013348,OK,OK,0,0,f,f,19.2424183795229,22.4640032239258,53,23,1,Not Studied,5,184,181,Binocular,nogo,floss,mailbox,f,f,0,0,2332422.40816842,2332423.93888248,2332425.69037544,2332429.60299528,Return,OK,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.51867710240185,1,NO RESPONSE,NaN,1
60,283762076,12,2332070.24333601,2332247.74187414,2332087.17487805,2332253.55564524,OK,OK,0,0,f,f,16.9193251794204,5.78295803023502,56,99,1,Not Studied,6,32,122,CFS,go,clothes pin,chain,f,f,0,0,2332431.36412125,2332436.03692256,2332438.60900304,2332440.32013112,Return,Return,6,0,0,,,0,0,NaN,NaN,chain,4.65824026241899,1,Return,1.63730922946706,1
60,283762076,13,2332449.446251,2332591.87108739,2332455.96052347,2332594.28266795,OK,OK,0,7,j,j,6.45549552049488,2.32180580031127,107,64,2,CFS,21,147,146,CFS,go,ring,hole punch,j,j,0,1,2332736.88767085,2332740.91001606,2332743.44205103,2332746.55408074,Return,Return,9,1,1,3#,3#,1.72260579350877,1.39677171001334,2,2,NO RESPONSE,4.01200556615368,1,Return,3.02551194140688,1
60,283762076,14,2332461.33415095,2332600.60690215,2332465.24675086,2332604.51955881,OK,OK,1,3,NO RESPONSE,NO RESPONSE,NaN,NaN,155,141,2,Binocular,24,161,163,Not Studied,go,lamp,pen,z,z,1,1,2332748.47538275,2332752.71787689,2332754.4894062,2332757.30127925,Return,Return,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,4.22390699340031,1,Return,2.78577883914113,1
