subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
41,22824074,1,2420045.74360922,2420057.46080807,OK,7,j,11.6909671602771,3,CFS,0,1,0.5,1,2.45969364742666,2.34671662001737,j
41,22824074,2,2420072.79021774,2420087.20908983,OK,12,j,14.3304193387739,1,CFS,0,1,1,1,2.32503279737425,2,j
41,22824074,3,2420093.55302299,2420099.96693036,OK,11,j,6.34281272022054,15,CFS,0,1,1,1,2.49906632719316,2,j
41,22824074,4,2420105.94059182,2420113.85547172,OK,3,j,7.89828033838421,7,CFS,0,1,1,1,2.56173222554446,2,j
41,22824074,5,2420119.45891883,2420125.27246332,OK,1,j,5.77930641267449,13,CATCH,0,0,0,,0,NaN,f
41,22824074,6,2420130.77590192,2420138.49061449,OK,8,f,7.62140225525945,17,CFS,0,1,1,,2.07393929116456,2,j
41,22824074,7,2420142.36299547,2420145.57493953,OK,6,j,3.16981006227434,19,CFS,0,1,1,1,3.58185943827493,2,j
41,22824074,8,2420150.71812098,2420157.7324362,OK,1,f,6.92600403586403,5,CATCH,0,0,0,,0,NaN,f
41,22824074,9,2420161.45470389,2420168.06880335,OK,1,f,6.55672388989478,8,CATCH,0,0,0,,0,NaN,f
41,22824074,10,2420173.51214798,2420179.72599486,OK,0,j,6.11454135784879,14,CFS,0,1,1,1,1.25990936615013,2,j
41,22824074,11,2420188.37128197,2420197.68700939,OK,5,j,9.27024055132642,2,CFS,0,1,1,2,1.92028520292353,2,j
41,22824074,12,2420203.96088323,2420210.67499422,OK,6,j,6.61583264358342,20,CFS,0,1,1,2,1.13438133856263,2,j
41,22824074,13,2420217.59924424,2420227.0150333,OK,1,j,9.31238360190764,16,CFS,0,1,1,3,2.95305892130925,2,j
41,22824074,14,2420231.92805627,2420240.04304647,OK,1,f,8.01474745664746,10,CATCH,0,0,0,,0,NaN,f
41,22824074,15,2420243.48514992,2420253.80147469,OK,3,j,10.2327697318979,12,CFS,0,1,1,3,2.42969458906452,2,j
41,22824074,16,2420258.4243442,2420270.84197843,OK,0,j,12.3564515067264,9,CFS,0,1,1,3,2.83034736196036,2,j
41,22824074,17,2420275.99511618,2420283.4097048,OK,12,f,7.40079710772261,6,CFS,0,1,1,,3.96679327558526,2,j
41,22824074,18,2420288.3827339,2420296.8979951,OK,7,f,8.46037794370204,4,CFS,0,1,1,,1.79288976309657,2,j
41,22824074,19,2420300.01993584,2420307.63459794,OK,5,j,7.57445386005566,11,CFS,0,1,1,0,2.80862592927342,2,j
41,22824074,20,2420314.39875212,2420323.01405171,OK,1,j,8.56265209103003,18,CFS,0,1,1,0,3.47487342836392,2,j
