subject,seed,dominantEye,sex,ethnicity,race,trial,item,tStart,tEnd,exitFlag,jitter,tType,eyes_1,eyes_2,transparency,pas,response,rt,RoboRT,meanRoboRT
6,788062814,Right,Male,Not Hispanic or Latino,White,63,87,490346.573362584,490348.823439781,OK,6,CFS,1,0,0.367879441171442,2@,Return,2.12778494326631,4.71758709203894,2.52478821136401
6,788062814,Right,Male,Not Hispanic or Latino,White,64,30,490350.848486952,490352.473550302,OK,1,CFS,1,0,0.252839595804746,2@,Return,1.62041884736391,2.88928532021807,2.76588431346151
6,788062814,Right,Male,Not Hispanic or Latino,White,65,7,490355.365295995,490357.740374814,OK,2,CFS,1,0,0.173773943450445,2@,Return,2.35143825033447,2.56410628208657,3.03568827256864
6,788062814,Right,Male,Not Hispanic or Latino,White,66,88,490359.965442571,490363.715586627,SPACE,7,CFS,1,0,0.11943296826672,,space,3.67886767949676,5.22723149732145,3.33761839801065
6,788062814,Right,Male,Not Hispanic or Latino,White,67,100,490365.532315469,490367.782369122,OK,6,CFS,1,0,1,2@,Return,2.14374776068144,0.726339962757488,2
6,788062814,Right,Male,Not Hispanic or Latino,White,68,19,490369.940801081,490372.065846169,OK,5,CFS,1,0,0.687289278790972,2@,Return,2.03911288705422,3.33083917556909,2.17860838536917
6,788062814,Right,Male,Not Hispanic or Latino,White,69,1,490374.299255135,490376.54933535,OK,7,CFS,1,0,0.472366552741015,2@,Return,2.1763567745802,3.64937641479792,2.3784840742878
6,788062814,Right,Male,Not Hispanic or Latino,White,70,20,490378.707720221,490381.957814926,SPACE,5,NULL,0,0,0,,space,3.18360288674012,0,NaN
6,788062814,Right,Male,Not Hispanic or Latino,White,71,63,490384.374577152,490386.874662725,OK,4,CFS,1,0,0.32465246735835,2@,Return,2.42846720549278,4.48412467830531,2.60215941258796
6,788062814,Right,Male,Not Hispanic or Latino,White,72,46,490388.999739205,490392.124803612,SPACE,5,CFS,1,0,0.22313016014843,,space,3.06701219966635,3.22713585987081,2.85246827823525
6,788062814,Right,Male,Not Hispanic or Latino,White,73,53,490394.024899568,490396.8999885,OK,0,CFS,1,0,1,3#,Return,2.77758154441835,2.5391086641348,2
6,788062814,Right,Male,Not Hispanic or Latino,White,74,44,490400.016758181,490402.266816966,OK,8,CFS,1,0,0.687289278790972,2@,Return,2.12945415097056,3.77723317375639,2.17860838536917
6,788062814,Right,Male,Not Hispanic or Latino,White,75,77,490404.900234504,490406.02528412,OK,0,CFS,1,0,0.472366552741015,2@,Return,1.01375421113335,2.15854775136774,2.3784840742878
6,788062814,Right,Male,Not Hispanic or Latino,White,76,11,490408.142024221,490410.642115227,OK,8,CFS,1,0,0.32465246735835,2@,Return,2.38768662000075,3.09017314846491,2.60215941258796
6,788062814,Right,Male,Not Hispanic or Latino,White,77,96,490412.817160481,490414.817227491,OK,6,CFS,1,0,0.22313016014843,2@,Return,1.96034439408686,3.12152323345932,2.85246827823525
6,788062814,Right,Male,Not Hispanic or Latino,White,78,76,490416.900622376,490418.650684934,OK,2,CFS,1,0,0.153354966844928,2@,Return,1.6686942660599,1.92997235700468,3.13258198544045
6,788062814,Right,Male,Not Hispanic or Latino,White,79,23,490420.717414002,490422.967485766,SPACE,8,CFS,1,0,0.105399224561864,,space,2.20359142264351,5.16362872323282,3.44604946395477
6,788062814,Right,Male,Not Hispanic or Latino,White,80,54,490424.884230032,490426.759293608,OK,8,CFS,1,0,1,2@,Return,1.78859650419327,1.58922900358781,2
6,788062814,Right,Male,Not Hispanic or Latino,White,81,59,490430.467731015,490432.96782655,OK,7,CFS,1,0,0.687289278790972,2@,Return,2.4527214273694,1.18716911408133,2.17860838536917
6,788062814,Right,Male,Not Hispanic or Latino,White,82,98,490435.117872928,490437.867968689,OK,7,CFS,1,0,0.472366552741015,2@,Return,2.6423678722349,3.4568245442048,2.3784840742878
6,788062814,Right,Male,Not Hispanic or Latino,White,83,64,490440.059735601,490442.434776388,OK,6,CFS,1,0,0.32465246735835,3#,Return,2.3002240601927,2.22969391635326,2.60215941258796
6,788062814,Right,Male,Not Hispanic or Latino,White,84,57,490444.943198643,490448.318320626,SPACE,3,NULL,0,0,0,,space,3.36045408487553,0,NaN
6,788062814,Right,Male,Not Hispanic or Latino,White,85,2,490450.151715285,490452.651820176,OK,6,CFS,1,0,0.22313016014843,2@,Return,2.4716432399,1.48003708424385,2.85246827823525
6,788062814,Right,Male,Not Hispanic or Latino,White,86,28,490454.993517558,490458.868665047,SPACE,3,NULL,0,0,0,,space,3.83752723026555,0,NaN
6,788062814,Right,Male,Not Hispanic or Latino,White,87,34,490460.652037807,490463.152135454,SPACE,4,NULL,0,0,0,,space,2.38671709102346,0,NaN
6,788062814,Right,Male,Not Hispanic or Latino,White,88,69,490464.943855459,490466.31889202,OK,3,CFS,1,0,0.153354966844928,2@,Return,1.32673367444659,3.47530452584237,3.13258198544045
6,788062814,Right,Male,Not Hispanic or Latino,White,89,72,490468.393978296,490471.019043456,OK,4,CFS,1,0,0.105399224561864,2@,Return,2.50030350597808,4.06954699723905,3.44604946395477
6,788062814,Right,Male,Not Hispanic or Latino,White,90,42,490473.719127279,490475.969202061,OK,6,CFS,1,0,0.0724397570342515,1!,Return,2.1909615873592,5.60757097271707,3.79684222260455
6,788062814,Right,Male,Not Hispanic or Latino,White,91,13,490479.635988661,490482.511080611,OK,7,CFS,1,0,0.0666666666666667,1!,Return,2.8336883544107,4.52892553810281,3.88001507126398
6,788062814,Right,Male,Not Hispanic or Latino,White,92,50,490484.969474326,490489.719630456,SPACE,4,CFS,1,0,0.0666666666666667,,space,4.67589147912804,5.21542386549757,3.88001507126398
6,788062814,Right,Male,Not Hispanic or Latino,White,93,26,490491.744700266,490493.244774972,OK,0,CFS,1,0,1,2@,Return,1.38044563925359,3.74538001678824,2
6,788062814,Right,Male,Not Hispanic or Latino,White,94,94,490495.661499468,490499.661629563,SPACE,2,NULL,0,0,0,,space,3.89523352158722,0,NaN
6,788062814,Right,Male,Not Hispanic or Latino,White,95,55,490501.636700716,490503.636760481,OK,2,CFS,1,0,0.687289278790972,2@,Return,1.87980074551888,2.19233849965556,2.17860838536917
6,788062814,Right,Male,Not Hispanic or Latino,White,96,25,490505.97845726,490508.103574791,OK,4,CFS,1,0,0.472366552741015,2@,Return,2.06585431896383,2.07983904623014,2.3784840742878
6,788062814,Right,Male,Not Hispanic or Latino,White,97,8,490510.211993001,490513.712097289,OK,5,CFS,1,0,0.32465246735835,2@,Return,3.47194900974864,4.15628991760263,2.60215941258796
6,788062814,Right,Male,Not Hispanic or Latino,White,98,15,490515.945494181,490518.695592658,OK,6,CFS,1,0,0.367879441171442,2@,Return,2.72220610704971,1.07527607903627,2.52478821136401
6,788062814,Right,Male,Not Hispanic or Latino,White,99,39,490521.037315093,490523.662363351,OK,8,CFS,1,0,0.252839595804746,2@,Return,2.57411176571622,2.57164223553082,2.76588431346151
6,788062814,Right,Male,Not Hispanic or Latino,White,100,41,490525.920811639,490533.546067869,OK,6,CFS,1,0,0.173773943450445,1!,Return,7.59406377823325,3.77676737619577,3.03568827256864
