subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
27,1818934396,1,781843.831351558,781846.042672986,OK,5,j,2.18846226867754,5,CFS,0,1,0.5,2,2.57745763187422,2.34671662001737,j
27,1818934396,2,781850.785478694,781854.397662921,OK,7,j,3.51393490796909,10,CFS,0,1,0.389400391535702,3,3.52160724083859,2.49054657589196,j
27,1818934396,3,781858.910322224,781860.221119676,OK,9,j,1.29270717024338,8,CFS,0,1,0.580917121364142,2,2.99636450442268,2.26545643839594,j
27,1818934396,4,781864.213511024,781866.124632237,OK,9,j,1.81322807329707,6,CFS,0,1,0.534469552873623,3,4.71588567938727,2.31014918091457,j
27,1818934396,5,781870.026968803,781872.938666242,OK,10,f,2.88739514967892,4,CFS,0,1,0.491735726910809,,2.8755369110354,2.35597332559661,j
27,1818934396,6,781875.860405821,781877.27129597,OK,6,j,1.32575758267194,17,CFS,0,1,0.491735726910809,2,3.66482808526021,2.35597332559661,j
27,1818934396,7,781881.56379547,781885.175960982,OK,10,j,3.5339567073388,1,CFS,0,1,0.45241870901798,2,2.67244741090434,2.40295751402422,j
27,1818934396,8,781888.828138701,781890.939367734,OK,12,j,2.0052965056384,2,CFS,0,1,0.602039094443609,3,2.23724732938739,2.24664180635705,j
27,1818934396,9,781893.680984769,781895.392020197,OK,0,j,1.61624768818729,19,CFS,0,1,0.565563389644723,2,1.84947374483642,2.27970029505303,j
27,1818934396,10,781898.213709941,781901.025339736,OK,1,f,2.7791930368403,20,CATCH,0,0,0,,0,NaN,f
27,1818934396,11,781905.538037072,781907.048927553,OK,12,j,1.49447393999435,16,CFS,0,1,0.53129763608132,2,3.02373742053517,2.31338447796456,j
27,1818934396,12,781909.950629335,781912.562174854,OK,0,j,2.50565404316876,7,CFS,0,1,0.499107939576712,2,4.04330427469236,2.34770619753412,j
27,1818934396,13,781915.934192872,781918.94597516,OK,10,j,2.98568491602782,13,CFS,0,1,0.468868518192283,3,1.28285686453005,2.38267752034477,j
27,1818934396,14,781921.547511439,781923.458621484,OK,3,j,1.81218519271351,14,CFS,0,1,0.440461210731828,3,1.16524574173183,2.41831074136237,j
27,1818934396,15,781926.64050138,781929.352153783,OK,9,j,2.6228970711818,12,CFS,0,1,0.413775015024118,2,1.800996109256,2.4546183882582,j
27,1818934396,16,781931.643510792,781935.956008849,OK,1,f,4.20349846465979,18,CATCH,0,0,0,,0,NaN,f
27,1818934396,17,781938.617598453,781943.23032872,OK,4,f,4.58904404821806,3,CFS,0,1,0.388705654179499,,4.94421048167697,2.49161322581334,j
27,1818934396,18,781945.391587651,781949.504030711,OK,1,f,4.09472948336042,11,CATCH,0,0,0,,0,NaN,f
27,1818934396,19,781951.915433396,781955.827764411,OK,1,f,3.82655038323719,9,CATCH,0,0,0,,0,NaN,f
27,1818934396,20,781958.109135423,781960.920747409,OK,4,j,2.70460971363354,15,CFS,0,1,0.388705654179499,3,3.8641218298655,2.49161322581334,j
