subject,seed,dominantEye,sex,ethnicity,race,trial,item,tStart,tEnd,exitFlag,jitter,tType,eyes_1,eyes_2,transparency,pas,response,rt,RoboRT,meanRoboRT
1,772596437,Right,Male,Not Hispanic or Latino,White,27,11,1813370.5328494,1813374.90824125,OK,4,CFS,1,0,0.56886913825228,2@,Return,4.32350919628516,3.42070157778243,2.27659136538206
1,772596437,Right,Male,Not Hispanic or Latino,White,28,26,1813377.21683644,1813381.34222474,OK,1,CFS,1,0,0.568691919150272,3#,Return,4.03139069234021,3.03756218701349,2.27675743680769
1,772596437,Right,Male,Not Hispanic or Latino,White,29,15,1813383.57578238,1813388.3262609,OK,1,CFS,1,0,0.568535523841671,2@,Return,4.68820001813583,3.33759454651704,2.27690405022039
1,772596437,Right,Male,Not Hispanic or Latino,White,30,62,1813390.48481147,1813394.98525232,OK,0,CFS,1,0,0.568397505466251,3#,Return,4.46691696392372,2.18453607466579,2.27703347966094
1,772596437,Right,Male,Not Hispanic or Latino,White,31,29,1813398.81064977,1813402.56100392,OK,6,CFS,1,0,0.568275704677444,3#,Return,3.70092315971851,1.91315013798518,2.27714773468334
1,772596437,Right,Male,Not Hispanic or Latino,White,32,82,1813404.72788505,1813407.47816042,OK,1,CFS,1,0,0.568168215858589,3#,Return,2.65555300982669,3.47781067220076,2.2772485908339
1,772596437,Right,Male,Not Hispanic or Latino,White,33,40,1813409.57836625,1813413.57879398,OK,1,CFS,1,0,0.568073357308888,2@,Return,3.98889177665114,2.12889625012999,2.27733761668045
1,772596437,Right,Male,Not Hispanic or Latino,White,34,51,1813415.51228651,1813417.76251343,OK,4,CFS,1,0,0.567989644932592,2,Return,2.23084789840505,2.11567284921105,2.27741619776852
1,772596437,Right,Male,Not Hispanic or Latino,White,35,77,1813421.37954294,1813425.25492075,OK,5,CFS,1,0,0.567915769019803,2,Return,3.86734245717525,3.15091086374783,2.27748555784266
1,772596437,Right,Male,Not Hispanic or Latino,White,36,99,1813427.23845311,1813429.98872696,OK,1,CFS,1,0,0.567850573755592,1,Return,2.72828953596763,3.49704013441186,2.27754677763688
1,772596437,Right,Male,Not Hispanic or Latino,White,37,14,1813431.65558652,1813434.03082049,OK,3,CFS,1,0,0.567793039136862,2,Return,2.27110615256242,4.33820498456978,2.27760081150602
1,772596437,Right,Male,Not Hispanic or Latino,White,38,94,1813436.24767867,1813440.1230767,OK,3,CFS,1,0,0.567742265014041,1,Return,3.862809517188,1.81349046991535,2.27764850214094
1,772596437,Right,Male,Not Hispanic or Latino,White,39,86,1813441.68155289,1813444.80688716,OK,1,CFS,1,0,0.56769745700792,2,Return,3.10872867889702,1.9694193833509,2.27769059358435
1,772596437,Right,Male,Not Hispanic or Latino,White,40,38,1813447.09041339,1813449.96574019,SPACE,1,NULL,0,0,0,,space,2.78780999267474,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,41,58,1813453.59107581,1813456.21634442,OK,1,CFS,1,0,0.567657914081308,2,Return,2.58293631998822,2.42760714845547,2.27772774274046
1,772596437,Right,Male,Not Hispanic or Latino,White,42,37,1813458.3665765,1813461.1168407,OK,7,CFS,1,0,0.567623017571053,3,Return,2.63122207671404,3.5522046102643,2.27776052955019
1,772596437,Right,Male,Not Hispanic or Latino,White,43,97,1813462.50862593,1813465.0089222,SPACE,2,NULL,0,0,0,,space,2.40913760033436,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,44,6,1813467.09241468,1813471.09284271,OK,6,CFS,1,0,0.567592221508842,1,Return,3.98514395882376,1.02644027961526,2.27778946598492
1,772596437,Right,Male,Not Hispanic or Latino,White,45,88,1813473.09301115,1813475.09322667,OK,2,CFS,1,0,0.56756504407933,1,Return,1.98447535210289,3.83329218969718,2.27781500399436
1,772596437,Right,Male,Not Hispanic or Latino,White,46,3,1813476.7516974,1813480.12707053,SPACE,5,NULL,0,0,0,,space,3.26960020349361,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,47,27,1813482.12724289,1813486.62769401,OK,7,CFS,1,0,0.567541060081964,2,Return,4.40587546536699,4.96787764104494,2.27783754252912
1,772596437,Right,Male,Not Hispanic or Latino,White,48,53,1813489.28630419,1813494.53680882,OK,8,CFS,1,0,0.567519894278578,1,Return,5.13455831678584,4.69476649191791,2.27785743374479
1,772596437,Right,Male,Not Hispanic or Latino,White,49,69,1813496.19530611,1813497.94548217,OK,1,CFS,1,0,0.567501215522649,3,Return,1.63344372133724,2.40680639867137,2.27787498848209
1,772596437,Right,Male,Not Hispanic or Latino,White,50,71,1813499.36230436,1813501.48749676,OK,0,CFS,1,0,0.567484731578397,2,Return,2.05839152308181,2.72492807541878,2.27789048110734
1,772596437,Right,Male,Not Hispanic or Latino,White,51,52,1813504.6044751,1813507.104759,OK,3,CFS,1,0,0.567470184548653,1,Return,2.39202972897328,3.3068115525281,2.27790415378708
1,772596437,Right,Male,Not Hispanic or Latino,White,52,91,1813509.07993574,1813512.58027186,SPACE,1,NULL,0,0,0,,space,3.50035482924432,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,53,5,1813514.58880345,1813517.71410874,OK,5,CFS,1,0,0.567457346839961,1,Return,3.03940249839798,2.9132270827698,2.2779162202631
1,772596437,Right,Male,Not Hispanic or Latino,White,54,10,1813519.87265992,1813523.37303829,OK,8,CFS,1,0,0.567446017601805,3,Return,3.4353560260497,2.63115239037022,2.27792686918559
1,772596437,Right,Male,Not Hispanic or Latino,White,55,1,1813524.80643981,1813529.18190289,SPACE,2,NULL,0,0,0,,space,4.30143824336119,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,56,85,1813530.9487763,1813536.19931111,OK,2,CFS,1,0,0.567436019584223,3,Return,5.13486439664848,2.50562635299762,2.27793626705629
1,772596437,Right,Male,Not Hispanic or Latino,White,57,96,1813538.132797,1813541.38312142,OK,8,CFS,1,0,0.567427196364676,2,Return,3.14267456438392,2.46763888571277,2.27794456082689
1,772596437,Right,Male,Not Hispanic or Latino,White,58,28,1813542.89161543,1813546.6419877,OK,8,CFS,1,0,0.567419409900754,3,Return,3.6797487125732,2.84714409040089,2.27795188019301
1,772596437,Right,Male,Not Hispanic or Latino,White,59,78,1813548.19213936,1813552.192552,SPACE,7,NULL,0,0,0,,space,3.94704486546107,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,60,50,1813553.96772156,1813559.46829915,SPACE,4,NULL,0,0,0,,space,5.44322414975613,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,61,60,1813562.54356703,1813566.66900271,SPACE,4,NULL,0,0,0,,space,4.00322289415635,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,62,25,1813568.40251432,1813570.40270449,OK,3,CFS,1,0,0.567412538370461,1,Return,1.98411765531637,2.38396044318415,2.2779583396194
1,772596437,Right,Male,Not Hispanic or Latino,White,63,31,1813572.36123218,1813575.48653052,OK,1,CFS,1,0,0.567406474266261,3,Return,3.03325946978293,2.44812270673367,2.27796404012766
1,772596437,Right,Male,Not Hispanic or Latino,White,64,72,1813576.95336418,1813581.32879224,OK,8,CFS,1,0,0.567401122713088,2,Return,4.3449957605917,4.15463141188455,2.27796907087433
1,772596437,Right,Male,Not Hispanic or Latino,White,65,18,1813582.78725971,1813584.91247414,OK,5,CFS,1,0,0.567396399983989,2,Return,2.10298379557207,2.20890444711103,2.27797351054391
1,772596437,Right,Male,Not Hispanic or Latino,White,66,84,1813586.42093737,1813590.1713368,OK,5,CFS,1,0,0.567392232190187,3,Return,3.63716256129555,2.63405656855372,2.27797742857848
1,772596437,Right,Male,Not Hispanic or Latino,White,67,42,1813592.01315751,1813595.01345755,OK,5,CFS,1,0,0.567388554125066,1,Return,2.98076888825744,4.86841213754436,2.27798088626293
1,772596437,Right,Male,Not Hispanic or Latino,White,68,17,1813596.56360499,1813600.9390397,OK,0,CFS,1,0,0.56738530824399,2,Return,4.33416916662827,2.17387375200187,2.27798393768294
1,772596437,Right,Male,Not Hispanic or Latino,White,69,81,1813603.41431198,1813607.03967749,OK,6,CFS,1,0,0.567382443763993,3,Return,3.53925202414393,3.56725571812148,2.27798663057051
1,772596437,Right,Male,Not Hispanic or Latino,White,70,100,1813609.79828734,1813613.54862821,OK,4,CFS,1,0,0.567379915869269,1,Return,3.73110673832707,4.41258469723273,2.27798900705012
1,772596437,Right,Male,Not Hispanic or Latino,White,71,63,1813621.03270557,1813624.1580175,OK,2,CFS,1,0,0.567377685010005,2,Return,3.03239163965918,4.10122606910528,2.27799110429746
1,772596437,Right,Male,Not Hispanic or Latino,White,72,33,1813625.65819423,1813627.90834569,SPACE,0,NULL,0,0,0,,space,2.24668919085525,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,73,21,1813630.18361682,1813633.93400417,OK,6,CFS,1,0,0.567375716283614,1,Return,3.65716249495745,2.91173253127569,2.27799295512064
1,772596437,Right,Male,Not Hispanic or Latino,White,74,24,1813635.2757873,1813638.77615783,OK,2,CFS,1,0,0.567373978888673,2,Return,3.38086475688033,1.02604382278528,2.2779945884733
1,772596437,Right,Male,Not Hispanic or Latino,White,75,47,1813641.16804629,1813643.668284,OK,4,CFS,1,0,0.567372445643018,1,Return,2.37645829399116,2.96331170975575,2.27799602990736
1,772596437,Right,Male,Not Hispanic or Latino,White,76,68,1813645.66848534,1813648.04372263,OK,0,CFS,1,0,0.567371092558477,1,Return,2.31584482407197,2.3617777090101,2.27799730197266
1,772596437,Right,Male,Not Hispanic or Latino,White,77,19,1813649.6188998,1813652.86922904,OK,4,CFS,1,0,0.56736989846556,1,Return,3.18134536896832,3.3270911832461,2.27799842456963
1,772596437,Right,Male,Not Hispanic or Latino,White,78,80,1813654.3443024,1813659.46988449,OK,3,CFS,1,0,0.56736884468226,2,Return,5.09574986691587,2.38034685101348,2.27799941526052
1,772596437,Right,Male,Not Hispanic or Latino,White,79,44,1813661.0616766,1813663.06192623,SPACE,0,NULL,0,0,0,,space,1.93025756301358,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,80,57,1813664.86178201,1813667.48734523,OK,7,CFS,1,0,0.567367914721761,1,Return,2.52204997441731,3.21262513406722,2.27800028954416
1,772596437,Right,Male,Not Hispanic or Latino,White,81,8,1813670.37096878,1813675.62147461,OK,1,CFS,1,0,0.567367094034502,2,Return,5.20456306496635,3.2854434732762,2.2780010610983
1,772596437,Right,Male,Not Hispanic or Latino,White,82,9,1813677.60498977,1813680.105264,SPACE,3,NULL,0,0,0,,space,2.45840468397364,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,83,79,1813681.88044744,1813684.63068598,OK,3,CFS,1,0,0.567366369780537,3,Return,2.64684995845892,4.61897698025203,2.27800174199365
1,772596437,Right,Male,Not Hispanic or Latino,White,84,70,1813686.12249261,1813691.49806134,SPACE,8,CFS,1,0,0.567365730628657,,space,5.35658664838411,1.68717812034698,2.27800234288263
1,772596437,Right,Male,Not Hispanic or Latino,White,85,93,1813693.2148916,1813696.34016881,OK,5,CFS,1,0,0.567365166579102,1,Return,3.06405913201161,3.3010998137245,2.27800287316602
1,772596437,Right,Male,Not Hispanic or Latino,White,86,45,1813697.74869244,1813699.9988922,OK,6,CFS,1,0,0.567364668807118,1,Return,2.18619857588783,2.32610546495578,2.27800334114004
1,772596437,Right,Male,Not Hispanic or Latino,White,87,74,1813701.94073582,1813704.69101149,SPACE,2,NULL,0,0,0,,space,2.7059870606754,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,88,16,1813706.48285183,1813709.85820474,SPACE,0,NULL,0,0,0,,space,3.25169573980384,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,89,83,1813711.67503828,1813715.67545092,OK,5,CFS,1,0,0.567364229524883,2,Return,3.92336321994662,4.79344804288891,2.2780037541261
1,772596437,Right,Male,Not Hispanic or Latino,White,90,46,1813718.24241796,1813721.61771834,OK,4,CFS,1,0,0.567363841859671,1,Return,3.33181017870083,3.39060811655807,2.27800411858537
1,772596437,Right,Male,Not Hispanic or Latino,White,91,73,1813725.22638227,1813728.85175231,SPACE,2,NULL,0,0,0,,space,3.53949320525862,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,92,66,1813730.57693275,1813734.32731406,SPACE,7,NULL,0,0,0,,space,3.70091470796615,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,93,2,1813736.25250471,1813738.87773619,OK,0,CFS,1,0,0.567363499746323,1,Return,2.5451789253857,2.65140130075506,2.27800444021982
1,772596437,Right,Male,Not Hispanic or Latino,White,94,67,1813740.40291458,1813744.02825081,OK,4,CFS,1,0,0.567363197832352,1,Return,3.5226645488292,2.83445880290794,2.27800472406143
1,772596437,Right,Male,Not Hispanic or Latino,White,95,39,1813746.57016458,1813750.32053895,OK,4,CFS,1,0,0.567362931394209,3,Return,3.71522288420238,2.16844893100694,2.27800497455093
1,772596437,Right,Male,Not Hispanic or Latino,White,96,98,1813752.52076317,1813757.27122599,SPACE,4,NULL,0,0,0,,space,4.66839055437595,0,NaN
1,772596437,Right,Male,Not Hispanic or Latino,White,97,95,1813759.50478182,1813762.00502889,OK,0,CFS,1,0,0.567362696263372,3,Return,2.38027372723445,2.8231905645529,2.27800519560727
1,772596437,Right,Male,Not Hispanic or Latino,White,98,54,1813763.53018343,1813767.28058557,OK,3,CFS,1,0,0.567362488761137,2,Return,3.72268893872388,2.1743135917869,2.27800539068891
1,772596437,Right,Male,Not Hispanic or Latino,White,99,87,1813768.97239063,1813771.72267294,OK,8,CFS,1,0,0.567362305641057,3,Return,2.66436080494896,2.51439897734368,2.27800556284792
1,772596437,Right,Male,Not Hispanic or Latino,White,100,4,1813773.33947515,1813776.46481938,SPACE,5,NULL,0,0,0,,space,3.08917760197073,0,NaN
