subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
3,1315998790,1,1806437.97828405,1806439.98955782,OK,2,j,1.93718785000965,17,CFS,0,1,0.5,2@,2.23716489564228,2.34671662001737,j
3,1315998790,2,1806454.23857696,1806455.6494366,OK,5,j,1.31620237207972,19,CFS,0,1,0.389400391535702,2@,3.86029276661475,2.49054657589196,j
3,1315998790,3,1806466.15610928,1806467.96727982,OK,1,j,1.70198164158501,14,CFS,0,1,0.343644639395486,3#,4.1073463689921,2.56660933584118,j
3,1315998790,4,1806474.10113586,1806475.71212801,OK,1,j,1.59661053260788,18,CFS,0,1,0.303265329856317,2@,3.98960557274616,2.64557860575162,j
3,1315998790,5,1806481.97612341,1806484.28761814,OK,1,f,2.22533935424872,5,CFS,0,1,0.267630714259495,,2.60316588923068,2.72756544917343,j
3,1315998790,6,1806488.67034631,1806490.68158809,OK,1,f,1.94684340967797,10,CATCH,0,0,0,,0,NaN,f
3,1315998790,7,1806495.14445095,1806496.45529157,OK,4,j,1.25647663231939,6,CFS,0,1,0.267630714259495,2@,2.6176893994486,2.72756544917343,j
3,1315998790,8,1806502.21891902,1806503.62982484,OK,1,f,1.34974327706732,1,CATCH,0,0,0,,0,NaN,f
3,1315998790,9,1806508.00259047,1806508.9131546,OK,10,f,0.805772870313376,12,CFS,0,1,0.236183276370507,,3.28367639972638,2.81268517361682,j
3,1315998790,10,1806513.81623859,1806514.62677223,OK,12,f,0.711945993127301,8,CFS,0,1,0.236183276370507,,4.83980292653186,2.81268517361682,j
3,1315998790,11,1806521.01081255,1806523.02209508,OK,0,f,1.96499421959743,7,CFS,0,1,0.236183276370507,,5.01871860849376,2.81268517361682,j
3,1315998790,12,1806527.30480665,1806528.61562463,OK,5,j,1.2387411671225,16,CFS,0,1,0.236183276370507,2@,2.56879472784893,2.81268517361682,j
3,1315998790,13,1806538.04157191,1806539.2523579,OK,7,j,1.19737240066752,9,CFS,0,1,0.208431009839254,2@,3.5684271698471,2.90105749272224,j
3,1315998790,14,1806545.96660428,1806547.47757138,OK,5,f,1.42407792550512,4,CFS,0,1,0.183939720585721,,2.34054075379461,2.99280669462744,j
3,1315998790,15,1806551.97041181,1806554.08175139,OK,3,f,2.01196983922273,13,CFS,0,1,0.183939720585721,,3.0073835750216,2.99280669462744,j
3,1315998790,16,1806558.84475944,1806560.95608966,OK,0,j,2.08931785053574,15,CFS,0,1,0.183939720585721,1!,5.33929713125427,2.99280669462744,j
3,1315998790,17,1806566.95990142,1806568.97116312,OK,3,f,1.95787147851661,3,CFS,0,1,0.162326233679175,,4.71173965098872,3.0880618167681,j
3,1315998790,18,1806572.74355627,1806574.45464531,OK,1,f,1.68598784762435,11,CATCH,0,0,0,,0,NaN,f
3,1315998790,19,1806578.23702576,1806580.34837288,OK,1,f,2.03214092738926,20,CATCH,0,0,0,,0,NaN,f
3,1315998790,20,1806583.64045899,1806585.75177925,OK,1,f,2.0205112725962,2,CFS,0,1,0.162326233679175,,2.81083925577296,3.0880618167681,j
