subject,seed,dominantEye,sex,ethnicity,race,trial,item,tStart,tEnd,exitFlag,jitter,tType,eyes_1,eyes_2,transparency,pas,response,rt,RoboRT,meanRoboRT
2,772989789,Right,Female,Not Hispanic or Latino,Asian,14,82,1817561.04812366,1817570.79909027,OK,3,CFS,1,0,0.153354966844928,2,Return,9.68527716677636,4.68171388238263,3.13258198544045
2,772989789,Right,Female,Not Hispanic or Latino,Asian,15,26,1817574.39111511,1817630.52168684,OK,0,CFS,1,0,0.135335283236613,,NO RESPONSE,NaN,4.99698197634998,3.23317820058576
2,772989789,Right,Female,Not Hispanic or Latino,Asian,16,22,1817631.76343438,1817640.01430606,OK,3,CFS,1,0,0.11943296826672,2,Return,8.17590747098438,3.169899776896,3.33761839801065
2,772989789,Right,Female,Not Hispanic or Latino,Asian,17,75,1817644.58974735,1817700.72027501,OK,0,NULL,0,0,0,,NO RESPONSE,NaN,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,18,69,1817701.96211462,1817723.21424503,CAUGHT,6,NULL,0,0,0,,Return,21.1428396785632,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,19,1,1817725.51444839,1817741.26600754,OK,4,CFS,1,0,0.105399224561864,2,Return,15.6698946922552,3.81776259923261,3.44604946395477
2,772989789,Right,Female,Not Hispanic or Latino,Asian,20,77,1817747.27493155,1817803.40550117,OK,0,NULL,0,0,0,,NO RESPONSE,NaN,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,21,80,1817807.4225704,1817833.67512884,OK,5,CFS,1,0,0.0930144892106635,1,Return,26.1751190284267,4.31449899999843,3.55862389747432
2,772989789,Right,Female,Not Hispanic or Latino,Asian,22,10,1817837.17552713,1817867.30350866,OK,4,CFS,1,0,0.0820849986238988,2,Return,30.0131804505363,1.9103747529106,3.67550002491901
2,772989789,Right,Female,Not Hispanic or Latino,Asian,23,56,1817871.10388211,1817897.8565376,OK,5,CFS,1,0,0.0724397570342515,2,Return,26.6439775167964,4.98680264280357,3.79684222260455
2,772989789,Right,Female,Not Hispanic or Latino,Asian,24,58,1817901.3235424,1817916.07509129,OK,0,CFS,1,0,0.0666666666666667,2,Return,14.7516273700166,4.98979938983639,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,25,68,1817919.20001171,1817954.70383514,OK,6,CFS,1,0,0.0666666666666667,1,Return,35.4581312043592,3.56648654100968,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,26,7,1817958.68756492,1818014.81812729,OK,1,NULL,0,0,0,,NO RESPONSE,NaN,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,27,38,1818016.0599509,1818030.1863157,OK,7,CFS,1,0,0.0666666666666667,1,Return,14.0119751477614,2.55684988724005,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,28,28,1818033.40330699,1818058.40578581,OK,8,CFS,1,0,0.0666666666666667,1,Return,24.8996954595204,3.99083444967238,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,29,89,1818061.58109803,1818077.45767269,OK,5,CFS,1,0,0.0666666666666667,2,Return,15.7614315843675,3.73373835773071,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,30,67,1818081.15804014,1818117.16160805,OK,5,CFS,1,0,0.0666666666666667,3,Return,35.9673339750152,4.02108673526132,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,31,27,1818125.82913711,1818162.58277453,OK,0,CFS,1,0,0.0666666666666667,2,Return,36.7269076488446,3.7013649698057,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,32,15,1818165.76642757,1818209.52076136,OK,8,CFS,1,0,0.0666666666666667,1,Return,43.6922668956686,2.97623223772376,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,33,9,1818214.52125791,1818267.65152326,OK,1,CFS,1,0,0.0666666666666667,1,Return,53.0157277954277,4.67682366122965,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,34,18,1818271.56857049,1818312.5725933,OK,2,CFS,1,0,0.0666666666666667,2,Return,40.935127975652,5.11138176259225,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,35,79,1818316.02298285,1818342.02555948,OK,1,CFS,1,0,0.0666666666666667,1,Return,25.9357570391148,4.41277256165461,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,36,43,1818346.04263837,1818402.17318475,OK,5,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,3.83269084054558,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,37,45,1818403.41496127,1818433.6679743,OK,3,CFS,1,0,0.0666666666666667,1,Return,30.2451310211327,4.98830118954627,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,38,32,1818436.90996151,1818493.04052117,OK,1,NULL,0,0,0,,NO RESPONSE,NaN,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,39,50,1818494.28231338,1818530.66091544,OK,5,CFS,1,0,0.0666666666666667,0,Return,36.2789857466705,5.31619979042524,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,40,6,1818539.42011603,1818582.54939069,OK,1,CFS,1,0,0.0666666666666667,1,Return,43.0356272116769,4.38362230657521,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,41,100,1818592.7170654,1818622.09497652,OK,7,CFS,1,0,0.0666666666666667,1,Return,29.3694564907346,4.27928834451794,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,42,39,1818625.55364955,1818672.05826022,OK,7,CFS,1,0,0.0666666666666667,2,Return,46.4354607695714,3.40244083563621,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,43,31,1818675.64194664,1818719.14625636,OK,6,CFS,1,0,0.0666666666666667,1,Return,43.4258162355982,2.93808631593879,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,44,83,1818722.26322867,1818758.14178379,CAUGHT,7,NULL,0,0,0,,Return,35.7873339690268,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,45,55,1818761.19208865,1818794.945439,OK,3,CFS,1,0,0.0666666666666667,1,Return,33.7454064630438,4.67658417022098,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,46,34,1818798.62913144,1818849.75920088,SPACE,7,CFS,1,0,0.0666666666666667,,space,51.0587772924919,4.67919130367974,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,47,86,1818853.50123171,1818909.63179047,OK,0,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,5.17607073144647,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,48,17,1818910.87358208,1818943.62683976,OK,1,CFS,1,0,0.0666666666666667,2,Return,32.6515935922507,4.22678267522354,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,49,36,1818946.73546762,1818984.3641982,OK,6,CFS,1,0,0.0666666666666667,0,Return,37.5324805355631,6.252773680836,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,50,29,1818991.28988569,1819035.04421526,OK,8,CFS,1,0,0.0666666666666667,1,Return,43.6565756909549,4.19981782571814,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,51,65,1819043.99510604,1819092.4999099,OK,5,CFS,1,0,0.0666666666666667,1,Return,48.4137043480296,4.9050794782128,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,52,41,1819095.79190524,1819151.92246913,OK,2,NULL,0,0,0,,NO RESPONSE,NaN,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,53,92,1819153.16425833,1819182.5421628,OK,8,CFS,1,0,0.0666666666666667,1,Return,29.3378372951411,2.71911351817151,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,54,62,1819185.57579114,1819241.70635412,OK,7,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,4.40119083616008,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,55,21,1819242.94814814,1819275.20134168,OK,8,CFS,1,0,0.0666666666666667,1,Return,32.2471682331525,3.40129675083614,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,56,49,1819278.13496461,1819312.13832877,OK,4,CFS,1,0,0.0666666666666667,2,Return,33.9713730821386,5.05720828374125,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,57,35,1819315.8637015,1819347.2418067,OK,4,CFS,1,0,0.0666666666666667,1,Return,31.3296060413122,5.19150053527407,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,58,97,1819350.96719301,1819407.09773848,OK,1,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,5.86659582398892,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,59,98,1819408.33952496,1819428.96656606,OK,0,CFS,1,0,0.0666666666666667,1,Return,20.6033751491923,2.5638462838148,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,60,93,1819432.7836112,1819482.66355123,OK,6,CFS,1,0,0.0666666666666667,1,Return,49.7817762352061,5.1982068766721,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,61,24,1819513.14990849,1819560.02955814,OK,4,CFS,1,0,0.0666666666666667,1,Return,46.7811673956458,2.82261321987674,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,62,12,1819563.47158151,1819601.47532269,OK,6,CFS,1,0,0.0666666666666667,2,Return,37.9463303773664,4.87053155106107,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,63,53,1819604.57563297,1819660.70619353,OK,5,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,2.87188718440529,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,64,57,1819661.94800355,1819712.57800312,OK,1,CFS,1,0,0.0666666666666667,2,Return,50.5946147455834,5.26594472760438,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,65,71,1819715.31160861,1819769.8170047,CAUGHT,2,NULL,0,0,0,,Return,54.4373367915396,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,66,46,1819772.83397251,1819809.33758827,OK,7,CFS,1,0,0.0666666666666667,2,Return,36.4578009762336,4.73829250993542,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,67,81,1819812.22953936,1819863.48463035,OK,6,CFS,1,0,0.0666666666666667,2,Return,51.1806671030354,4.37660622565154,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,68,74,1819866.15988295,1819922.29044684,OK,3,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,3.48258014453395,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,69,59,1819923.53223543,1819963.91123413,OK,6,CFS,1,0,0.0666666666666667,1,Return,40.2670172397047,3.79503857905146,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,70,44,1819966.63650512,1820022.76706388,OK,2,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,4.29534869154431,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,71,23,1820050.3781357,1820084.88155253,OK,0,CFS,1,0,0.0666666666666667,2,Return,34.433538261801,4.2842172448319,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,72,96,1820087.28981868,1820121.91855016,OK,8,CFS,1,0,0.0666666666666667,2,Return,34.5128395063803,5.36589229206351,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,73,60,1820124.87687832,1820146.62933549,OK,2,CFS,1,0,0.0666666666666667,2,Return,21.7169974835124,3.69329781606653,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,74,51,1820149.02123753,1820205.15180142,OK,2,NULL,0,0,0,,NO RESPONSE,NaN,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,75,16,1820206.39359182,1820217.3946782,CAUGHT,7,NULL,0,0,0,,Return,10.9502414981835,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,76,61,1820220.20328985,1820254.83173004,OK,7,CFS,1,0,0.0666666666666667,1,Return,34.5953769264743,4.07967443453416,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,77,73,1820258.4654243,1820313.97091306,CAUGHT,6,NULL,0,0,0,,Return,55.491553373402,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,78,11,1820316.39615215,1820362.15068607,CAUGHT,1,NULL,0,0,0,,Return,45.7033811560832,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,79,20,1820365.42601244,1820421.55657451,OK,2,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,2.66698067167859,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,80,90,1820422.7983619,1820464.17746021,SPACE,2,NULL,0,0,0,,space,41.2662236657925,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,81,64,1820476.64536363,1820503.14799082,SPACE,8,CFS,1,0,0.0666666666666667,,space,26.4420490325429,3.37926122720812,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,82,72,1820508.74020612,1820549.74427119,OK,6,CFS,1,0,0.0666666666666667,2,Return,40.9458468072116,5.35333444321394,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,83,37,1820553.38629964,1820574.63839956,OK,0,CFS,1,0,0.0666666666666667,2,Return,21.2429926882032,2.58888681544205,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,84,95,1820577.89706148,1820619.77620824,SPACE,4,NULL,0,0,0,,space,41.8349662120454,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,85,8,1820623.78493604,1820658.66339185,OK,4,CFS,1,0,0.0666666666666667,2,Return,34.7859225003049,4.83363949901489,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,86,66,1820662.45543505,1820718.58599138,OK,6,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,5.58201528405803,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,87,76,1820719.82778571,1820739.45472478,OK,5,CFS,1,0,0.0666666666666667,1,Return,19.5247032700572,4.51643441205344,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,88,70,1820743.65513977,1820775.40828728,CAUGHT,3,NULL,0,0,0,,Return,31.7203121411148,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,89,88,1820777.95854157,1820802.58597569,OK,0,CFS,1,0,0.0666666666666667,2,Return,24.5520907759201,2.49001703912247,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,90,14,1820805.39459186,1820857.52477602,OK,5,CFS,1,0,0.0666666666666667,2,Return,52.0584757404868,4.83520880527574,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,91,40,1820874.94314672,1820915.44715549,OK,3,CFS,1,0,0.0666666666666667,2,Return,40.4601970924996,5.48994219413808,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,92,54,1820918.33077693,1820955.9594571,OK,8,CFS,1,0,0.0666666666666667,2,Return,37.5273982216604,5.18860880349459,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,93,85,1820958.4347496,1821006.81449569,SPACE,4,NULL,0,0,0,,space,48.3099091690965,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,94,13,1821010.9816177,1821067.11218038,OK,3,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,3.98811914789437,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,95,3,1821068.35396535,1821103.10740807,CAUGHT,8,NULL,0,0,0,,Return,34.7158459108323,0,NaN
2,772989789,Right,Female,Not Hispanic or Latino,Asian,96,78,1821106.28272572,1821138.53587398,OK,7,CFS,1,0,0.0666666666666667,2,Return,32.234077433357,3.87456716395651,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,97,33,1821142.37798356,1821169.63072341,OK,8,CFS,1,0,0.0666666666666667,2,Return,27.2178926311899,4.14414158901252,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,98,25,1821173.11434588,1821213.36832726,OK,2,CFS,1,0,0.0666666666666667,1,Return,40.1762639603112,4.69227471950649,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,99,91,1821216.26861556,1821272.39918035,OK,6,CFS,1,0,0.0666666666666667,,NO RESPONSE,NaN,5.10294596088966,3.88001507126398
2,772989789,Right,Female,Not Hispanic or Latino,Asian,100,99,1821273.64096562,1821288.76747198,SPACE,6,CFS,1,0,0.0666666666666667,,space,15.1114646827336,3.17476158531168,3.88001507126398
