subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT
0,911142687,1,3602.7543419906,3605.76283867587,OK,6,Return,2.98968348043854,2,CFS,0,1,0.5,2@,3.71188546336459,2.34671662001737
0,911142687,2,3621.52187227112,3629.83061686315,SPACE,6,space,8.26885976469839,4,CATCH,0,0,0,,0,NaN
0,911142687,3,3633.69750122172,3641.10615830838,SPACE,7,space,7.35671438562576,1,CFS,0,1,0.343644639395486,,2.2755353939395,2.56660933584118
0,911142687,4,3654.24014538149,3659.74874726036,SPACE,1,space,5.46103142858919,5,CFS,0,1,0.343644639395486,,3.05692240133264,2.56660933584118
0,911142687,5,3662.90720022313,3665.01570508844,SPACE,6,space,2.025684445141,3,CFS,0,1,0.343644639395486,,1.27899973930521,2.56660933584118
