subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
43,22857406,1,85058.5059128743,85087.9343908777,OK,5,NO RESPONSE,NaN,2,\LEFT,1,0,left,3
43,22857406,2,85089.7455412771,85094.8687796423,OK,6,RightArrow,5.06583853332268,3,\RIGHT,0,1,right,3
43,22857406,3,85099.3916229377,85108.2071982521,OK,12,RightArrow,8.75540323203313,3,\RIGHT,0,1,right,3
43,22857406,4,85111.1790166239,85114.4911368883,OK,4,LeftArrow,3.29585381931975,1,\LEFT,0,1,right,3
43,22857406,5,85117.3729691092,85120.0846698535,OK,6,RightArrow,2.66182227169338,3,\RIGHT,0,1,right,3
43,22857406,6,85122.3361118222,85128.7501183278,OK,1,RightArrow,6.30648581033165,4,\RIGHT,1,0,left,3
43,22857406,7,85131.8320763021,85138.8464941778,OK,11,RightArrow,6.90630825831613,4,\RIGHT,1,0,left,3
43,22857406,8,85140.8678067587,85143.279314194,OK,1,RightArrow,2.39848866467946,3,\RIGHT,0,1,right,3
43,22857406,9,85146.8515738196,85158.9692015774,OK,4,LeftArrow,12.1023767580191,2,\LEFT,1,0,left,3
43,22857406,10,85161.7109128987,85175.6297080564,OK,8,LeftArrow,13.8667279234214,2,\LEFT,1,0,left,3
43,22857406,11,85183.4446150605,85189.7585518976,OK,7,RightArrow,6.26073039622861,3,\RIGHT,0,1,right,3
43,22857406,12,85192.3201792303,85196.03253772,OK,10,RightArrow,3.67307035188423,4,\RIGHT,1,0,left,3
43,22857406,13,85198.7342068659,85201.3458949926,OK,11,LeftArrow,2.50691915558127,1,\LEFT,0,1,right,3
43,22857406,14,85203.8774749218,85206.8893445246,OK,9,RightArrow,2.93954266319633,3,\RIGHT,0,1,right,3
43,22857406,15,85208.7605278505,85220.4778630489,OK,1,LeftArrow,11.6242193989892,2,\LEFT,1,0,left,3
43,22857406,16,85223.3696840045,85228.382822914,OK,12,LeftArrow,4.92687947954983,2,\LEFT,1,0,left,3
43,22857406,17,85230.6842456847,85235.6973728218,OK,7,LeftArrow,4.94018380648049,2,\LEFT,1,0,left,3
43,22857406,18,85238.339019908,85247.7549392785,OK,10,LeftArrow,9.31716821136069,2,\LEFT,1,0,left,3
43,22857406,19,85250.5266503101,85256.740495745,OK,11,LeftArrow,6.15330176718999,2,\LEFT,1,0,left,3
43,22857406,20,85258.4316056474,85260.1426335534,OK,1,LeftArrow,1.64827404468087,1,\LEFT,0,1,right,3
43,22857406,21,85271.4497001357,85274.1613815611,OK,7,LeftArrow,2.60595888955868,1,\LEFT,0,1,right,3
43,22857406,22,85276.472829893,85278.4840843121,OK,3,LeftArrow,1.90273125833482,1,\LEFT,0,1,right,3
43,22857406,23,85280.8355539913,85283.0469160525,OK,3,RightArrow,2.1879093174648,4,\RIGHT,1,0,left,3
43,22857406,24,85285.7086033943,85298.7266565283,OK,11,RightArrow,12.9704781286855,4,\RIGHT,1,0,left,3
43,22857406,25,85300.4978100308,85302.6090988013,OK,0,RightArrow,2.03725453026709,1,\LEFT,0,1,right,3
43,22857406,26,85308.1325512432,85312.8454591117,OK,5,RightArrow,4.61026457122352,4,\RIGHT,1,0,left,3
43,22857406,27,85315.2769739003,85317.9886444589,OK,5,LeftArrow,2.64173130420386,1,\LEFT,0,1,right,3
43,22857406,28,85320.6902991157,85323.9023325058,OK,8,LeftArrow,3.14831992688414,1,\LEFT,0,1,right,3
43,22857406,29,85325.8535503762,85331.1668152807,OK,3,RightArrow,5.26490386472142,3,\RIGHT,0,1,right,3
43,22857406,30,85334.8991427878,85337.5107871453,OK,11,LeftArrow,2.55519748661027,1,\LEFT,0,1,right,3
43,22857406,31,85344.1248433365,85352.6401906284,OK,9,RightArrow,8.44120528901112,4,\RIGHT,1,0,left,3
43,22857406,32,85354.4212746073,85368.6401302571,OK,0,RightArrow,14.1924290154129,4,\RIGHT,1,0,left,3
43,22857406,33,85371.4318090987,85374.5437595387,OK,8,LeftArrow,3.03777070494834,2,\LEFT,1,0,left,3
43,22857406,34,85376.3848858016,85381.0978229503,OK,2,LeftArrow,4.61259309256275,2,\LEFT,1,0,left,3
43,22857406,35,85382.8888781562,85386.3010484685,OK,1,RightArrow,3.38039598747855,4,\RIGHT,1,0,left,3
43,22857406,36,85388.3223145635,85392.2347103626,OK,3,RightArrow,3.81890599944745,3,\RIGHT,0,1,right,3
43,22857406,37,85394.7062787971,85402.1208392095,OK,9,RightArrow,7.34678335636272,4,\RIGHT,1,0,left,3
43,22857406,38,85404.0520618009,85406.5636075116,OK,1,RightArrow,2.42486579458637,3,\RIGHT,0,1,right,3
43,22857406,39,85408.1746025757,85410.5861027665,OK,0,LeftArrow,2.3582560178038,1,\LEFT,0,1,right,3
43,22857406,40,85412.4872640689,85416.199575469,OK,2,RightArrow,3.69340521947015,3,\RIGHT,0,1,right,3
