subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
9,232050847,11,12192770.5084148,12192888.142475,12192776.1219007,12192893.255692,OK,OK,4,1,j,j,5.50580651126802,5.01829051785171,61,121,1,CFS,8,85,25,Binocular,go,glass,foot stool,j,j,0,1,12193114.0847814,12193123.520432,12193126.1724208,12193127.2830766,Return,Return,6,1,1,2,3,0.1,0.1,screw ,9.41706694290042,1,Return,1.04936100170016,1
9,232050847,12,12192785.1376381,12192902.8417009,12192790.0506816,12192907.7548256,OK,OK,2,9,NO RESPONSE,NO RESPONSE,NaN,NaN,32,122,1,Binocular,6,153,8,CFS,go,chain,knife,z,z,1,1,12193129.0542319,12193135.2778559,12193137.3894913,12193139.7009347,Return,Return,3,1,1,,,0.1,0.1,match,6.20706482790411,1,Return,2.24771960824728,1
9,232050847,13,12193149.5171418,12193261.7478607,12193154.4302091,12193266.6609519,OK,OK,5,0,NO RESPONSE,NO RESPONSE,NaN,NaN,45,165,2,Binocular,19,161,163,CFS,nogo,cutting board,pen,z,z,1,1,12193361.8209063,12193367.7643069,12193371.5470315,12193376.460132,Return,OK,2,1,1,,,0.1,0.1,pipe,5.92551191337407,1,NO RESPONSE,NaN,1
9,232050847,14,12193158.0424604,12193268.9124069,12193162.9556358,12193273.8254938,OK,OK,8,2,NO RESPONSE,NO RESPONSE,NaN,NaN,177,179,2,Binocular,15,16,13,Not Studied,nogo,paper towel,book,z,z,1,1,12193378.9917318,12193382.1633967,12193385.896063,12193390.8091822,Return,OK,7,1,1,,,0.1,0.1,book,3.15397539176047,1,NO RESPONSE,NaN,1
9,232050847,15,12193168.1088487,12193275.746762,12193173.0219571,12193280.5597272,OK,OK,0,0,f,f,4.83072239346802,4.7957728523761,81,96,2,Not Studied,17,177,179,CFS,go,stroller,paper towel,f,f,0,0,12193393.1906174,12193400.0746801,12193402.9768256,12193404.0875243,Return,Return,8,1,1,,,0.1,0.1,paper towels,6.86629615910351,1,Return,1.01600039191544,1
9,232050847,16,12193176.9845254,12193285.6729452,12193178.1952037,12193286.9837648,OK,OK,6,10,j,j,1.17089400626719,1.20537417382002,107,64,2,CFS,18,155,141,Binocular,go,ring,lamp,j,j,0,1,12193406.1788372,12193411.7920586,12193413.7936445,12193414.7042276,Return,Return,2,1,1,2,2,0.1,0.1,lamp ,5.59749876148999,1,Return,0.838677914813161,1
9,232050847,17,12193188.6317836,12193294.1182589,12193193.5448992,12193299.0313482,OK,OK,5,3,NO RESPONSE,NO RESPONSE,NaN,NaN,155,141,2,Binocular,16,81,96,Not Studied,go,lamp,stroller,z,z,1,1,12193416.6754569,12193422.3186749,12193424.4103333,12193425.8212522,Return,Return,2,1,1,,,0.1,0.1,stroller ,5.62842345423996,1,Return,1.30946213938296,1
9,232050847,18,12193197.7275137,12193302.073252,12193204.0415045,12193305.4854178,OK,OK,4,10,j,j,6.22657239809632,3.30807484313846,16,13,2,CFS,14,107,64,Binocular,nogo,book,ring,j,j,0,1,12193427.6023468,12193430.3937799,12193433.4460363,12193438.3591286,Return,OK,7,1,1,3,2,0.1,0.1,ring,2.78111447952688,1,NO RESPONSE,NaN,1
9,232050847,19,12193210.5055816,12193310.9988904,12193214.0177904,12193312.4097719,OK,OK,0,0,j,j,3.42408431880176,1.39017494954169,69,30,2,CFS,23,45,165,CFS,go,umbrella,cutting board,j,j,0,1,12193440.4804382,12193447.974856,12193450.6868779,12193452.0977709,Return,Return,8,1,1,3,2,0.1,0.1,cutting board,7.4782607126981,1,Return,1.37570342049003,1
9,232050847,20,12193220.8618285,12193318.1634018,12193225.3749485,12193322.7763024,OK,OK,2,8,j,j,4.42732315510511,4.57722238264978,4,34,2,CFS,20,4,34,Binocular,go,bandana,bandana,j,j,0,1,12193453.8488922,12193459.3920325,12193462.134108,12193463.3448753,Return,Return,9,1,1,1,1,0.1,0.1,jacket,5.5252123568207,1,Return,1.13592152297497,1
9,232050847,21,12193232.4093562,12193331.0515358,12193237.3224335,12193335.9646116,OK,OK,5,9,NO RESPONSE,NO RESPONSE,NaN,NaN,25,85,2,Binocular,22,110,102,Not Studied,go,calculator,lazy chair,z,z,1,1,12193465.0859665,12193469.52844,12193471.7501554,12193472.6607391,Return,Return,3,1,1,,,0.1,0.1,chair,4.4236741065979,1,Return,0.895333088934422,1
9,232050847,22,12193240.0141639,12193337.8257917,12193243.5263844,12193341.4380717,OK,OK,0,0,f,f,3.45016886852682,3.52195752412081,110,102,2,Not Studied,21,25,85,Not Studied,go,lazy chair,calculator,f,f,0,0,12193474.7420713,12193479.2945931,12193481.1860972,12193482.5970028,Return,Return,1,1,1,,,0.1,0.1,calculator ,4.53512959368527,1,Return,1.35505214519799,1
9,232050847,23,12193246.0079371,12193343.9396463,12193250.7209114,12193348.0522364,OK,OK,0,0,f,f,4.65600698441267,4.03177318908274,147,146,2,Not Studied,24,69,30,Binocular,go,hole punch,umbrella,f,f,0,0,12193484.2880695,12193493.1933543,12193495.4951265,12193496.3056196,Return,Return,6,1,1,,,0.1,0.1,umbrella ,8.89245103858411,1,Return,0.789377886801958,1
9,232050847,24,12193253.1724709,12193350.2936495,12193259.2862983,12193355.7070611,OK,OK,0,0,f,f,6.02710570208728,5.38938712328672,161,163,2,Not Studied,13,147,146,CFS,go,pen,hole punch,f,f,0,0,12193497.9966788,12193504.8306822,12193507.112451,12193509.2237812,Return,Return,6,1,1,,,0.1,0.1,stapler ,6.82329299300909,1,Return,2.09936976991594,1
9,232050847,25,12193528.2157478,12193635.3432203,12193529.7266942,12193637.054321,OK,OK,8,9,j,j,1.47516223601997,1.61468662507832,11,103,3,CFS,36,122,32,CFS,nogo,bib,lure,j,j,0,1,12193736.1066863,12193741.239643,12193745.0323582,12193749.9454632,Return,OK,8,1,1,2,2,0.1,0.1,hook,5.11821961216629,1,NO RESPONSE,NaN,1
9,232050847,26,12193535.5203378,12193641.7172641,12193540.4334443,12193646.6303541,OK,OK,6,6,NO RESPONSE,NO RESPONSE,NaN,NaN,113,76,3,Binocular,26,113,76,Not Studied,nogo,radio,radio,z,z,1,1,12193751.7065144,12193756.1490242,12193758.9010688,12193763.8142022,Return,OK,8,1,1,,,0.1,0.1,radio,4.42971077747643,1,NO RESPONSE,NaN,1
9,232050847,27,12193542.7749193,12193648.8817807,12193546.5873274,12193653.3946136,OK,OK,0,0,f,f,3.74723921716213,4.42727003060281,78,98,3,Not Studied,30,97,151,CFS,go,sweater,scissors,f,f,0,0,12193765.9955302,12193770.2179084,12193772.5796746,12193774.290781,Return,Return,6,1,1,,,0.1,0.1,scissors,4.20404453016818,1,Return,1.60371623933315,1
9,232050847,28,12193549.4391279,12193656.6166414,12193556.9538624,12193659.5284859,OK,OK,5,9,j,j,7.47449273616076,2.83621694333851,121,61,3,CFS,29,52,26,Binocular,go,mug,deoderant,j,j,0,1,12193776.1819284,12193784.41683,12193786.8286765,12193788.3396283,Return,Return,1,1,1,1,2,0.1,0.1,deoderant,8.22494875453413,1,Return,1.45014502294362,1
9,232050847,29,12193562.3972802,12193663.9312479,12193567.4104284,12193666.9431553,OK,OK,0,0,f,f,4.96385604515672,2.91326742246747,163,161,3,Not Studied,35,121,61,Not Studied,go,moccosin,mug,f,f,0,0,12193790.1207129,12193793.5125595,12193796.5347755,12193797.7455452,Return,Return,8,1,1,,,0.1,0.1,mug,3.37375197000802,1,Return,1.18360968120396,1
9,232050847,30,12193570.5924525,12193670.0451179,12193577.106555,12193679.461059,OK,OK,10,7,j,j,6.48824827745557,9.39872299879789,174,131,3,CFS,31,78,98,Binocular,nogo,paint tray,sweater,j,j,0,1,12193799.7367992,12193804.4895097,12193806.8812959,12193811.794397,Return,OK,6,1,1,2,2,0.1,0.1,sweater ,4.74116692878306,1,NO RESPONSE,NaN,1
9,232050847,31,12193582.7501155,12193684.6042728,12193584.5612582,12193690.3178735,OK,OK,4,0,j,j,1.7382426187396,5.67113140970469,97,151,3,CFS,27,174,131,CFS,go,scissors,paint tray,j,j,0,1,12193815.6968549,12193825.1725047,12193827.8545123,12193829.4655327,Return,Return,7,1,1,2,2,0.1,0.1,band aide,9.4600972738117,1,Return,1.52635364793241,1
9,232050847,32,12193589.8245686,12193695.1809576,12193594.7376652,12193700.0940331,OK,OK,1,0,NO RESPONSE,NO RESPONSE,NaN,NaN,52,26,3,Binocular,28,111,125,Binocular,go,deoderant,kid toy,z,z,1,1,12193831.3466864,12193837.4302303,12193840.3323951,12193841.54315,Return,Return,6,1,1,,,0.1,0.1,pacifier,6.06575138121843,1,Return,1.12790532968938,1
9,232050847,33,12193596.758931,12193701.9351741,12193606.4750638,12193704.8470551,OK,OK,0,0,f,f,9.70431574061513,2.83553959429264,95,66,3,Not Studied,33,95,66,Not Studied,go,shoe,shoe,f,f,0,0,12193843.2141706,12193848.1069588,12193850.5588286,12193851.7695899,Return,Return,7,1,1,,,0.1,0.1,sneaker,4.87776006571949,1,Return,1.14104540459812,1
9,232050847,34,12193609.0666805,12193708.3092059,12193613.9797897,12193713.2223,OK,OK,2,8,NO RESPONSE,NO RESPONSE,NaN,NaN,117,135,3,Binocular,34,117,135,Not Studied,go,plane,plane,z,z,1,1,12193853.5807075,12193857.9631657,12193860.0047583,12193861.3155942,Return,Return,3,1,1,,,0.1,0.1,airplane,4.36675692908466,1,Return,1.27062267437577,1
9,232050847,35,12193617.2818674,12193715.9540251,12193622.1949695,12193720.8671299,OK,OK,5,6,NO RESPONSE,NO RESPONSE,NaN,NaN,111,125,3,Binocular,32,163,161,Binocular,go,kid toy,moccosin,z,z,1,1,12193862.9465945,12193870.8912983,12193873.3531789,12193874.864118,Return,Return,4,1,1,,,0.1,0.1,slipper,7.92823881283402,1,Return,1.47360047139227,1
9,232050847,36,12193625.7071697,12193723.0485016,12193631.921095,12193727.6613926,OK,OK,0,0,f,f,6.13100018538535,4.52115973830223,122,32,3,Not Studied,25,11,103,CFS,go,lure,bib,f,f,0,0,12193876.7052946,12193881.9782983,12193884.0999442,12193885.8110153,Return,Return,4,1,1,,,0.1,0.1,bib,5.25703707337379,1,Return,1.63832016475499,1
9,232050847,37,12193909.0556865,12194000.3232126,12193913.9687783,12194005.2363016,OK,OK,9,2,NO RESPONSE,NO RESPONSE,NaN,NaN,139,14,4,Binocular,40,119,7,CFS,nogo,bobby pin,pill,z,z,1,1,12194082.8551637,12194085.6766534,12194089.66947,12194094.5825814,Return,OK,8,1,1,,,0.1,0.1, pill,2.80958393588662,1,NO RESPONSE,NaN,1
9,232050847,38,12193917.3408945,12194008.248186,12193920.4528846,12194011.7604161,OK,OK,7,0,j,j,3.09177495725453,3.47611003927886,62,123,4,CFS,46,59,79,Not Studied,nogo,watering pot,keys,j,j,0,1,12194096.6338519,12194100.3258646,12194103.5681926,12194108.4813362,Return,OK,10,1,1,2,2,0.1,0.1,keys,3.67824417166412,1,NO RESPONSE,NaN,1
9,232050847,39,12193925.5760892,12194017.584059,12193928.4879111,12194019.3952152,OK,OK,0,8,j,j,2.84820848330855,1.78794953972101,133,192,4,CFS,39,133,192,CFS,go,guitar,guitar,j,j,0,1,12194110.5125794,12194114.2346088,12194117.3769356,12194118.4876352,Return,Return,2,1,1,3,3,0.1,0.1,guitar,3.71088396571577,1,Return,1.07040226459503,1
9,232050847,40,12193933.0608146,12194023.5878417,12193936.272844,12194028.0005992,OK,OK,0,0,f,f,3.17108688689768,4.34364951215684,157,33,4,Not Studied,47,139,14,Binocular,go,axe,bobby pin,f,f,0,0,12194120.2687548,12194126.2821977,12194128.7941163,12194130.0048887,Return,Return,5,1,1,,,0.1,0.1,bobby pin,5.994180964306,1,Return,1.1485723014921,1
9,232050847,41,12193939.5148876,12194031.3227441,12193943.0270846,12194034.2345647,OK,OK,10,9,j,j,3.45266908034682,2.82456921041012,125,111,4,CFS,45,43,44,Not Studied,go,cork screw,crayon,j,j,0,1,12194131.6559457,12194145.5043534,12194149.3470752,12194151.058152,Return,Return,10,1,1,2,1,0.1,0.1,pool stick,13.8380672745407,1,Return,1.60268089920282,1
9,232050847,42,12193948.9508283,12194038.6373352,12193954.2641776,12194040.0482113,OK,OK,8,2,j,j,5.24813615903258,1.30160320922732,59,79,4,CFS,38,64,107,Binocular,nogo,keys,watch,j,j,0,1,12194152.7792424,12194155.450612,12194157.6623045,12194162.5754134,Return,OK,4,1,1,2,2,0.1,0.1,clock,2.65829258039594,1,NO RESPONSE,NaN,1
9,232050847,43,12193959.3673893,12194044.8312497,12193964.280462,12194049.744333,OK,OK,5,9,NO RESPONSE,NO RESPONSE,NaN,NaN,26,52,4,Binocular,44,89,72,CFS,go,camera,sponge,z,z,1,1,12194164.3865313,12194168.1986239,12194170.7905732,12194172.501641,Return,Return,9,1,1,,,0.1,0.1,sponge,3.79439038410783,1,Return,1.64623071067035,1
9,232050847,44,12193966.1816902,12194051.655531,12193968.5932062,12194054.2671762,OK,OK,0,0,f,f,2.34469722956419,2.50685392506421,43,44,4,Not Studied,41,26,52,Binocular,go,crayon,camera,f,f,0,0,12194174.2927618,12194178.1549256,12194180.4566752,12194181.5674093,Return,Return,1,1,1,,,0.1,0.1,camera,3.84768658690155,1,Return,1.09169677831233,1
9,232050847,45,12193971.8352317,12194057.599277,12193976.7483325,12194062.5123669,OK,OK,4,10,NO RESPONSE,NO RESPONSE,NaN,NaN,119,7,4,Binocular,37,125,111,Not Studied,go,pill,cork screw,z,z,1,1,12194183.2684183,12194187.8910323,12194190.1327636,12194191.9439123,Return,Return,5,1,1,,,0.1,0.1,gavel,4.60760284215212,1,Return,1.77516957186162,1
9,232050847,46,12193978.7796179,12194064.5536628,12193983.7927692,12194067.7656586,OK,OK,0,0,f,f,4.91395473480225,3.13609327562153,64,107,4,Not Studied,42,62,123,Not Studied,go,watch,watering pot,f,f,0,0,12194194.0752557,12194202.8004162,12194205.5724945,12194207.2835831,Return,Return,10,1,1,,,0.1,0.1,watering can,8.71203733049333,1,Return,1.65471386536956,1
9,232050847,47,12193986.2943039,12194069.9770779,12193991.2074409,12194074.8901639,OK,OK,1,1,NO RESPONSE,NO RESPONSE,NaN,NaN,154,176,4,Binocular,48,157,33,Binocular,go,ladle,axe,z,z,1,1,12194209.2747903,12194211.9361841,12194214.2980055,12194215.8089724,Return,Return,6,1,1,,,0.1,0.1,axe,2.64809673838317,1,Return,1.45681134983897,1
9,232050847,48,12193993.4588739,12194076.7513474,12193997.7715875,12194078.8626737,OK,OK,0,0,f,f,4.2421124689281,2.07383186928928,89,72,4,Not Studied,43,154,176,CFS,go,sponge,ladle,f,f,0,0,12194217.4700042,12194222.0625464,12194224.6645333,12194225.9753815,Return,Return,1,1,1,,,0.1,0.1,spoon,4.58038152940571,1,Return,1.27382075972855,1
9,232050847,49,12194245.8678612,12194343.4193568,12194250.7809796,12194348.3324431,OK,OK,8,3,NO RESPONSE,NO RESPONSE,NaN,NaN,144,140,5,Binocular,54,20,71,CFS,nogo,marker,briefcase,z,z,1,1,12194442.7816288,12194450.3864076,12194452.6381532,12194457.5512501,Return,OK,1,1,1,,,0.1,0.1,pocketbook,7.59409330412745,1,NO RESPONSE,NaN,1
9,232050847,50,12194252.6821863,12194356.9378581,12194260.1969254,12194361.1505253,OK,OK,0,0,f,f,7.43054448440671,4.1621693726629,124,100,5,Not Studied,58,181,184,Not Studied,nogo,magnifying glass,clipboard,f,f,0,0,12194460.413027,12194464.9956114,12194468.0678299,12194472.9809603,Return,OK,1,1,1,,,0.1,0.1,clipboard,4.57001635059714,1,NO RESPONSE,NaN,1
9,232050847,51,12194262.6684516,12194363.4319641,12194265.980545,12194367.9448091,OK,OK,0,0,f,f,3.22790505923331,4.4276222884655,159,162,5,Not Studied,59,71,20,CFS,go,crowbar,truck,f,f,0,0,12194475.0722731,12194488.150195,12194490.8021944,12194492.213084,Return,Return,6,1,1,,,0.1,0.1,gun,13.0616664644331,1,Return,1.33163593709469,1
9,232050847,52,12194268.3320465,12194373.4582738,12194273.2451467,12194378.3713734,OK,OK,2,8,NO RESPONSE,NO RESPONSE,NaN,NaN,86,29,5,Binocular,55,151,97,Binocular,go,steering wheel,key,z,z,1,1,12194494.4744955,12194496.7756293,12194498.8372432,12194499.9479372,Return,Return,1,1,1,,,0.1,0.1,key,2.28308570198715,1,Return,1.04031580500305,1
9,232050847,53,12194275.8567852,12194380.6328015,12194280.7698866,12194385.5459011,OK,OK,8,6,NO RESPONSE,NO RESPONSE,NaN,NaN,151,97,5,Binocular,52,185,183,Not Studied,go,key,lock,z,z,1,1,12194501.7390775,12194504.2203193,12194506.0114727,12194506.9223307,Return,Return,0,1,1,,,0.1,0.1,lock,2.46615296043456,1,Return,0.825691180303693,1
9,232050847,54,12194283.851827,12194388.2075922,12194288.7649236,12194393.1206788,OK,OK,7,8,NO RESPONSE,NO RESPONSE,NaN,NaN,20,71,5,Binocular,49,144,140,Binocular,nogo,briefcase,marker,z,z,1,1,12194508.8535328,12194512.4755181,12194515.0974956,12194520.0105949,Return,OK,9,1,1,,,0.1,0.1,marker,3.6072792597115,1,NO RESPONSE,NaN,1
9,232050847,55,12194290.7961903,12194395.48216,12194297.410397,12194399.8949208,OK,OK,0,0,f,f,6.50675823912025,4.3999554477632,98,78,5,Not Studied,60,86,29,CFS,go,scarf,steering wheel,f,f,0,0,12194522.3120375,12194530.4369068,12194532.6985646,12194533.709219,Return,Return,5,1,1,,,0.1,0.1,key,8.10794770531356,1,Return,0.985382981598377,1
9,232050847,56,12194300.4022586,12194402.7166985,12194302.9138135,12194403.92748,OK,OK,6,3,j,j,2.40445027500391,1.1012563239783,185,183,5,CFS,53,170,172,Binocular,go,lock,notebook,j,j,0,1,12194535.7705172,12194539.6226228,12194541.954419,12194543.0651208,Return,Return,4,1,1,3,2,0.1,0.1,notebook,3.84102991968393,1,Return,1.00907236151397,1
9,232050847,57,12194308.587408,12194407.9799905,12194313.8007045,12194411.5923284,OK,OK,0,0,f,f,5.12288015335798,3.51763565465808,72,89,5,Not Studied,57,72,89,Not Studied,go,blanket,blanket,f,f,0,0,12194544.9463129,12194547.8478055,12194550.1796045,12194551.3903657,Return,Return,2,1,1,,,0.1,0.1,towel,2.88884032517672,1,Return,1.11147087998688,1
9,232050847,58,12194317.1728077,12194414.5641596,12194318.6837734,12194420.177707,OK,OK,9,5,j,j,1.48915986157954,5.54111555404961,181,184,5,CFS,50,124,100,Not Studied,go,clipboard,magnifying glass,j,j,0,1,12194553.0613791,12194561.4563791,12194563.678096,12194564.7887528,Return,Return,0,1,1,3,2,0.1,0.1,magnifying glass,8.38111858442426,1,Return,1.05239095911384,1
9,232050847,59,12194326.6787972,12194425.0007432,12194328.0897001,12194426.4116605,OK,OK,10,6,j,j,1.34273460879922,1.34422212094069,170,172,5,CFS,56,159,162,Binocular,go,notebook,crowbar,j,j,0,1,12194566.5299082,12194573.704099,12194575.5756009,12194577.0865162,Return,Return,0,1,1,3,2,0.1,0.1,fishing pole,7.16002986952662,1,Return,1.4742648396641,1
9,232050847,60,12194332.662577,12194430.404149,12194336.7751663,12194434.6168095,OK,OK,5,3,j,j,4.07854704558849,4.14045529067516,71,20,5,CFS,51,98,78,CFS,go,truck,scarf,j,j,0,1,12194579.1478578,12194585.4815158,12194587.6732187,12194588.8839929,Return,Return,5,1,1,3,2,0.1,0.1,scarf,6.31753115542233,1,Return,1.13607878610492,1
9,232050847,61,12194594.0072187,12194686.6955519,12194598.6201253,12194689.6074583,OK,OK,0,0,f,f,4.57766851596534,2.80511446297169,7,119,6,Not Studied,65,128,143,CFS,nogo,battery,pfd,f,f,0,0,12194765.5452883,12194772.2591971,12194776.1920053,12194781.1050892,Return,OK,9,1,1,,,0.1,0.1,lifejacket,6.69534902647138,1,NO RESPONSE,NaN,1
9,232050847,62,12194602.5626192,12194692.089039,12194605.3743834,12194699.6037552,OK,OK,9,3,j,j,2.74996883422136,7.49904027208686,165,45,6,CFS,72,90,57,Not Studied,nogo,mouse trap,speakers,j,j,0,1,12194783.4565738,12194787.4187482,12194789.8606142,12194794.7737101,Return,OK,6,1,1,2,1,0.1,0.1,radio,3.94333245046437,1,NO RESPONSE,NaN,1
9,232050847,63,12194615.9010196,12194704.0565622,12194617.4119929,12194705.0671495,OK,OK,3,2,j,j,1.41097352467477,0.971366338431835,90,57,6,CFS,62,103,11,CFS,go,speakers,rug,j,j,0,1,12194796.7849332,12194799.3462608,12194801.898197,12194802.8087623,Return,Return,8,1,1,2,2,0.1,0.1,rug,2.54242316260934,1,Return,0.877086943015456,1
9,232050847,64,12194622.0648923,12194708.8495701,12194627.3782498,12194711.8614678,OK,OK,0,0,f,f,5.27052789367735,2.92200352624059,103,11,6,Not Studied,63,123,62,Binocular,go,rug,helmet,f,f,0,0,12194804.699948,12194807.731525,12194809.8231892,12194810.6336684,Return,Return,4,1,1,,,0.1,0.1,table,3.01902491413057,1,Return,0.727731646969914,1
9,232050847,65,12194630.3801421,12194714.7432931,12194632.2913322,12194717.0547683,OK,OK,8,9,j,j,1.80315878614783,2.24404822476208,13,16,6,CFS,69,7,119,Not Studied,go,binder,battery,j,j,0,1,12194812.4348021,12194815.5764681,12194817.5180471,12194818.5286773,Return,Return,4,1,1,3,3,0.1,0.1,battery,3.12381196022034,1,Return,0.992444125935435,1
9,232050847,66,12194638.1650487,12194720.9471916,12194643.0781432,12194725.8603027,OK,OK,10,7,NO RESPONSE,NO RESPONSE,NaN,NaN,128,143,6,Binocular,61,129,166,Binocular,nogo,pfd,knot,z,z,1,1,12194820.1796998,12194822.4908418,12194824.5524554,12194829.4655734,Return,OK,6,1,1,,,0.1,0.1,rope,2.29859166406095,1,NO RESPONSE,NaN,1
9,232050847,67,12194644.7792029,12194727.6214058,12194648.7917408,12194730.2330537,OK,OK,0,0,f,f,3.97132468223572,2.52530110254884,150,156,6,Not Studied,68,140,144,CFS,go,eletric kettle,hammer,f,f,0,0,12194831.5468326,12194834.3182927,12194837.8708462,12194838.9815471,Return,Return,6,1,1,,,0.1,0.1,hammer,2.7549079824239,1,Return,1.00682600401342,1
9,232050847,68,12194651.3033108,12194732.9647586,12194656.2164227,12194737.8778693,OK,OK,3,7,NO RESPONSE,NO RESPONSE,NaN,NaN,73,68,6,Binocular,71,150,156,Binocular,go,toothbrush,eletric kettle,z,z,1,1,12194840.4424772,12194847.496608,12194849.0578903,12194850.4687932,Return,Return,0,1,1,,,0.1,0.1,teapot,7.04264064319432,1,Return,1.33921294286847,1
9,232050847,69,12194658.487855,12194739.8291713,12194662.2001926,12194741.9404293,OK,OK,0,0,f,f,3.61400806903839,2.01302614994347,123,62,6,Not Studied,64,13,16,Not Studied,go,helmet,binder,f,f,0,0,12194852.16983,12194854.7911712,12194856.3624909,12194857.5732627,Return,Return,1,1,1,,,0.1,0.1,binder,2.60295859910548,1,Return,1.1862656455487,1
