subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
44,23127502,1,2423094.3695509,2423104.78594666,OK,1,f,10.3880508714356,10,CATCH,0,0,0,,0,NaN,f
44,23127502,2,2423108.77838277,2423113.09103622,OK,5,f,4.25871074292809,4,CFS,0,1,0.5,,4.41838274680889,2.34671662001737,j
44,23127502,3,2423117.29364276,2423122.60687122,OK,5,f,5.22287319740281,7,CFS,0,1,0.5,,2.63833752222641,2.34671662001737,j
44,23127502,4,2423125.55873417,2423129.57118248,OK,1,j,3.95729370974004,17,CFS,0,1,0.5,1!,3.73137210732584,2.34671662001737,j
44,23127502,5,2423137.01547248,2423144.63040564,OK,7,j,7.59557624580339,9,CFS,0,1,1,2@,4.06130343794142,2,j
44,23127502,6,2423152.61535241,2423157.92867203,OK,10,j,5.23486724030226,1,CFS,0,1,1,1!,2.68300408420973,2,j
44,23127502,7,2423163.84228781,2423172.65767325,OK,1,f,8.72696619201452,14,CATCH,0,0,0,,0,NaN,f
44,23127502,8,2423175.64952559,2423181.86333595,OK,1,f,6.1591396019794,16,CATCH,0,0,0,,0,NaN,f
44,23127502,9,2423184.84516016,2423188.75759151,OK,5,j,3.89898152044043,3,CFS,0,1,1,1!,2.09315473275423,2,j
44,23127502,10,2423192.78004231,2423196.79252503,OK,4,j,3.98764072684571,12,CFS,0,1,1,2@,2.89231162848535,2,j
44,23127502,11,2423205.3077497,2423208.91997955,OK,9,j,3.55516668083146,13,CFS,0,1,1,1!,2.46272271237245,2,j
44,23127502,12,2423213.74290804,2423217.15503665,OK,11,j,3.37546340469271,2,CFS,0,1,1,2@,1.92843143287457,2,j
44,23127502,13,2423221.47768926,2423225.0899191,OK,4,j,3.56015373487026,8,CFS,0,1,1,3#,1.79857800301184,2,j
44,23127502,14,2423232.48446262,2423235.89657523,OK,3,j,3.34467811137438,18,CFS,0,1,1,3#,1.34989843725267,2,j
44,23127502,15,2423240.17915483,2423243.39114386,OK,1,j,3.19341812701896,20,CFS,0,1,1,3#,3.88296342865636,2,j
44,23127502,16,2423248.95460248,2423256.46923282,OK,10,j,7.40919710323215,5,CFS,0,1,1,3#,2.53591519433216,2,j
44,23127502,17,2423260.71177684,2423267.72613461,OK,11,j,6.93932407675311,15,CFS,0,1,1,3#,3.83098393837594,2,j
44,23127502,18,2423271.62853089,2423276.84170707,OK,7,j,5.12592598004267,6,CFS,0,1,1,3#,3.76280748859851,2,j
44,23127502,19,2423280.38388543,2423282.0949457,OK,2,j,1.60217212419957,19,CFS,0,1,1,2@,4.55777508768581,2,j
44,23127502,20,2423286.0573813,2423297.67454598,OK,1,f,11.5278390017338,11,CATCH,0,0,0,,0,NaN,f
