subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
20,1749826886,1,90840.0270466797,90841.0476923964,OK,7,RightArrow,0.935929698680411,3,\RIGHT,0,1,right,3
20,1749826886,2,90845.8605657997,90847.0712841377,OK,8,LeftArrow,1.15803490494727,2,\LEFT,1,0,left,3
20,1749826886,3,90850.6934923945,90851.9041772275,OK,9,LeftArrow,1.1648955806304,1,\LEFT,0,1,right,3
20,1749826886,4,90855.1661253044,90856.4768983069,OK,9,RightArrow,1.21185841334227,3,\RIGHT,0,1,right,3
20,1749826886,5,90859.278601568,90860.0890496324,OK,6,LeftArrow,0.747315601038281,1,\LEFT,0,1,right,3
20,1749826886,6,90862.7606448534,90863.7712632198,OK,3,RightArrow,0.913122155281599,4,\RIGHT,1,0,left,3
20,1749826886,7,90866.0927125431,90867.103286538,OK,4,RightArrow,0.96489401103463,3,\RIGHT,0,1,right,3
20,1749826886,8,90869.4346572635,90870.2451436625,OK,6,LeftArrow,0.758710921028978,2,\LEFT,1,0,left,3
20,1749826886,9,90872.8767130937,90873.9874141963,OK,8,RightArrow,1.03650293590908,4,\RIGHT,1,0,left,3
20,1749826886,10,90876.5389211815,90877.9497775238,OK,8,RightArrow,1.309989408197,4,\RIGHT,1,0,left,3
20,1749826886,11,90885.5443166928,90886.7550311068,OK,7,LeftArrow,1.18424969491025,2,\LEFT,1,0,left,3
20,1749826886,12,90888.8262699675,90889.7368312547,OK,4,RightArrow,0.846111866238061,3,\RIGHT,0,1,right,3
20,1749826886,13,90891.2177003561,90892.2283087615,OK,0,RightArrow,0.990496051992523,4,\RIGHT,1,0,left,3
20,1749826886,14,90894.1194374542,90894.9299416621,OK,5,RightArrow,0.776680464085075,3,\RIGHT,0,1,right,3
20,1749826886,15,90897.1912920824,90898.4020360773,OK,8,LeftArrow,1.16058188816532,1,\LEFT,0,1,right,3
20,1749826886,16,90900.3731825428,90901.884092644,OK,5,LeftArrow,1.4825760450185,1,\LEFT,0,1,right,3
20,1749826886,17,90904.6256976057,90905.5362815313,OK,12,RightArrow,0.805863917208626,3,\RIGHT,0,1,right,3
20,1749826886,18,90907.577497503,90908.5881034936,OK,6,LeftArrow,0.925898424320621,1,\LEFT,0,1,right,3
20,1749826886,19,90910.6293327465,90911.5399018817,OK,5,RightArrow,0.865860494261142,4,\RIGHT,1,0,left,3
20,1749826886,20,90913.1708476975,90914.181436181,OK,1,LeftArrow,0.972215908579528,2,\LEFT,1,0,left,3
20,1749826886,21,90920.2550837791,90921.4658126817,OK,9,RightArrow,1.11159638012759,4,\RIGHT,1,0,left,3
20,1749826886,22,90924.4576172396,90925.368177923,OK,12,LeftArrow,0.868888017546851,1,\LEFT,0,1,right,3
20,1749826886,23,90927.1091933778,90928.2198564477,OK,3,RightArrow,1.00916708698787,3,\RIGHT,0,1,right,3
20,1749826886,24,90930.010928363,90931.0215367684,OK,3,RightArrow,0.95527656863851,3,\RIGHT,0,1,right,3
20,1749826886,25,90932.6024771359,90933.613093993,OK,1,LeftArrow,0.915614202371216,2,\LEFT,1,0,left,3
20,1749826886,26,90936.3447446512,90937.6554832431,OK,12,LeftArrow,1.27711678361811,1,\LEFT,0,1,right,3
20,1749826886,27,90939.3365268724,90940.4471663982,OK,2,RightArrow,1.02910829328175,3,\RIGHT,0,1,right,3
20,1749826886,28,90942.478381582,90943.5890766477,OK,5,LeftArrow,1.0391308140679,1,\LEFT,0,1,right,3
20,1749826886,29,90945.5402299891,90946.5508033803,OK,4,RightArrow,0.921088797593256,4,\RIGHT,1,0,left,3
20,1749826886,30,90948.7121084934,90949.7227392355,OK,6,LeftArrow,0.965082061578869,1,\LEFT,0,1,right,3
20,1749826886,31,90953.3148536692,90954.325463282,OK,1,RightArrow,0.986108105222229,4,\RIGHT,1,0,left,3
20,1749826886,32,90956.5668163525,90957.4773546993,OK,6,RightArrow,0.885988543712301,4,\RIGHT,1,0,left,3
20,1749826886,33,90960.2389959489,90961.2495968081,OK,12,LeftArrow,0.917574395425618,2,\LEFT,1,0,left,3
20,1749826886,34,90963.2107618039,90964.421529343,OK,5,LeftArrow,1.12162071200146,1,\LEFT,0,1,right,3
20,1749826886,35,90966.4427035934,90967.5533603245,OK,5,RightArrow,1.03345186857041,4,\RIGHT,1,0,left,3
20,1749826886,36,90969.5545840114,90970.7653141214,OK,4,RightArrow,1.10547854940523,3,\RIGHT,0,1,right,3
20,1749826886,37,90973.3568085618,90974.5675610085,OK,7,LeftArrow,1.12705546345387,2,\LEFT,1,0,left,3
20,1749826886,38,90976.4286668122,90977.6393709634,OK,3,LeftArrow,1.17504427337553,2,\LEFT,1,0,left,3
20,1749826886,39,90980.1308683921,90981.4416435075,OK,2,LeftArrow,1.24060690523766,2,\LEFT,1,0,left,3
20,1749826886,40,90983.8430680432,90985.1538830024,OK,7,LeftArrow,1.24828166169755,2,\LEFT,1,0,left,3
