subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
33,1870252066,1,5950647.37015653,5950655.48525041,OK,5,j,8.09195188991725,18,CFS,0,1,0.5,2,2.27253382563701,2.34671662001737,j
33,1870252066,2,5950671.25511366,5950675.36766146,OK,3,j,4.02190321031958,19,CFS,0,1,1,3,2.34940788384408,2,j
33,1870252066,3,5950684.59347546,5950687.10503604,OK,10,j,2.48295939061791,8,CFS,0,1,1,3,3.01154182742738,2,j
33,1870252066,4,5950692.39836894,5950705.01625385,OK,1,f,12.5411023264751,3,CATCH,0,0,0,,0,NaN,f
33,1870252066,5,5950710.54973786,5950716.96376993,OK,11,j,6.34911026153713,6,CFS,0,1,0.90483741803596,3,2.43442558058633,2.04568180093028,j
33,1870252066,6,5950722.06693422,5950730.88248652,OK,0,f,8.74316520802677,1,CFS,0,1,1,,0.803387306133234,2,j
33,1870252066,7,5950736.5460182,5950739.55793059,OK,3,j,2.98358768504113,9,CFS,0,1,1,3#,1.21189901198732,2,j
33,1870252066,8,5950746.60229754,5950752.91623872,OK,6,j,6.21462785732001,7,CFS,0,1,0.931062779704023,3#,4.28736651171003,2.03248971804528,j
33,1870252066,9,5950756.65862879,5950766.97507742,OK,1,f,10.2375217285007,2,CATCH,0,0,0,,0,NaN,f
33,1870252066,10,5950770.78746062,5950775.60048736,OK,3,j,4.7962030088529,12,CFS,0,1,1,3#,1.90167000451258,2,j
33,1870252066,11,5950786.74745566,5950789.05892925,OK,0,j,2.29156981129199,13,CFS,0,1,1,3#,2.56726944579591,2,j
33,1870252066,12,5950792.81124283,5950798.42478567,OK,3,j,5.595215305686,5,CFS,0,1,0.945959468906766,3#,1.2652825406815,2.02520949557939,j
33,1870252066,13,5950804.14837068,5950806.65994967,OK,1,j,2.47363685164601,4,CFS,0,1,1,3#,3.35911904203736,2,j
33,1870252066,14,5950811.05266834,5950813.16402113,OK,3,j,2.08113068249077,20,CFS,0,1,0.955563036268284,3#,1.47654299132707,2.02059464435333,j
33,1870252066,15,5950815.88569424,5950824.60118584,OK,1,f,8.60747330356389,17,CATCH,0,0,0,,0,NaN,f
33,1870252066,16,5950828.78378896,5950831.89570922,OK,10,j,3.08498043566942,15,CFS,0,1,0.913100716282262,3#,1.69172724015496,2.04147204829069,j
33,1870252066,17,5950835.89822692,5950840.11090002,OK,6,j,4.16208236850798,14,CFS,0,1,1,3#,4.88471001630762,2,j
33,1870252066,18,5950843.92328473,5950847.43551994,OK,8,j,3.48867395427078,16,CFS,0,1,1,3#,1.39158637836152,2,j
33,1870252066,19,5950850.90763186,5950854.41984111,OK,0,j,3.43202032987028,11,CFS,0,1,1,3#,1.86763333301966,2,j
33,1870252066,20,5950857.25161797,5950864.36604236,OK,1,f,7.02333124727011,10,CATCH,0,0,0,,0,NaN,f
