subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
2,1316011517,1,1806216.80622028,1806218.61728667,OK,10,j,1.79046371695586,16,CFS,0,1,0.5,2,1.90541427041507,2.34671662001737,j
2,1316011517,2,1806233.6559514,1806240.67000013,OK,1,j,6.92335120635107,20,CFS,0,1,0.389400391535702,2,2.09093865193386,2.49054657589196,j
2,1316011517,3,1806251.35618304,1806265.97462185,OK,10,j,14.5974986781366,15,CFS,0,1,0.580917121364142,3,4.07682661106197,2.26545643839594,j
2,1316011517,4,1806275.8603503,1806298.28333144,OK,11,f,22.3633838298265,5,CFS,0,1,0.866626508933698,,1.58162190672514,2.06581939534725,j
2,1316011517,5,1806301.54517732,1806331.3723981,OK,1,NO RESPONSE,NaN,11,CATCH,0,0,0,,0,NaN,f
2,1316011517,6,1806335.5548481,1806340.36761689,OK,8,j,4.77834014687687,13,CFS,0,1,0.866626508933698,1,1.223430219894,2.06581939534725,j
2,1316011517,7,1806349.08263195,1806351.19386876,OK,11,j,2.03386208368465,19,CFS,0,1,1,2,1.7903540702935,2,j
2,1316011517,8,1806356.96720644,1806371.6856909,OK,9,f,14.6840730123222,10,CFS,0,1,0.920044414629323,,3.30264029834907,2.03797268078664,j
2,1316011517,9,1806377.38901583,1806379.20003121,OK,3,j,1.70973519817926,8,CFS,0,1,0.920044414629323,3,1.30668468902209,2.03797268078664,j
2,1316011517,10,1806386.54429835,1806409.46761846,OK,1,f,22.8406078778207,7,CATCH,0,0,0,,0,NaN,f
2,1316011517,11,1806417.21204129,1806421.32441273,OK,8,j,4.06016659387387,2,CFS,0,1,0.846481724890614,1,1.85185879118349,2.07690664456404,j
2,1316011517,12,1806427.82815681,1806444.44777704,OK,1,f,16.5305541737471,12,CATCH,0,0,0,,0,NaN,f
2,1316011517,13,1806446.93921131,1806450.9515196,OK,3,j,3.92320390651003,18,CFS,0,1,1,3,2.7946694513868,2,j
2,1316011517,14,1806456.54475172,1806459.95671102,OK,0,j,3.38104442902841,6,CFS,0,1,1,2,2.47753777388562,2,j
2,1316011517,15,1806466.37042133,1806472.58400081,OK,10,j,6.20254074293189,1,CFS,0,1,1,2,1.16059521605147,2,j
2,1316011517,16,1806477.57691532,1806481.48914719,OK,4,j,3.80349161243066,4,CFS,0,1,1,1,2.41028499493579,2,j
2,1316011517,17,1806487.8128026,1806490.12416057,OK,1,j,2.2471125589218,3,CFS,0,1,1,1,1.62314366525459,2,j
2,1316011517,18,1806500.96040318,1806503.77203975,OK,6,j,2.7946439567022,9,CFS,0,1,0.939413062813476,2,2.58297565502384,2.02839032757804,j
2,1316011517,19,1806508.56481379,1806525.1843987,OK,1,f,16.5329318000004,14,CATCH,0,0,0,,0,NaN,f
2,1316011517,20,1806527.78591855,1806529.99716961,OK,2,j,2.15155021101236,17,CFS,0,1,0.882496902584595,3,2.63733450607161,2.05731799562274,j
