subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
44,23153816,1,2423315.4354629,2423411.10425545,2423321.74934394,2423417.31806248,OK,OK,0,0,f,f,6.30006326641887,6.20108736027032,32,122,chain,1,Not Studied,11,153,8,Binocular,knife,f,f,go,0,0,2423545.11662347,2423552.09094386,2423556.17317169,2423559.68556417,Return,Return,1,0,0,,,0,0,NaN,NaN,rod,6.95599850034341,2,Return,3.47507469123229,2
44,23153816,2,2423324.89124558,2423419.94967851,2423331.90558012,2423424.66258394,OK,OK,0,0,f,f,6.90770720457658,4.63527889410034,8,153,bed,1,Not Studied,8,141,155,CFS,purse,f,f,go,0,0,2423562.16712607,2423567.00011289,2423570.50224994,2423573.01376858,Return,Return,1,0,0,,,0,0,NaN,NaN,knife,4.80851517897099,2,Return,2.45708483457565,2
44,23153816,3,2423335.64788538,2423427.10409185,2423338.65974178,2423431.01650479,OK,OK,9,0,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,glass,1,Binocular,12,85,25,Binocular,foot stool,z,z,go,1,1,2423574.8749391,2423584.47081417,2423587.42263879,2423589.13367822,Return,Return,8,1,1,,,0,0,NaN,NaN,glass,9.57957100821659,2,Return,1.62371165771037,2
44,23153816,4,2423341.47147129,2423433.17779744,2423348.18556356,2423438.29095666,OK,OK,3,1,f,j,6.67044332949445,5.02225610939786,50,80,dresser,1,CFS,6,172,170,Not Studied,paint brush,j,j,go,0,1,2423591.78532396,2423595.40755538,2423597.9090818,2423600.92094997,Return,Return,5,0.90483741803596,1,,3#,3.70962447821388,4.30197384779627,2.04568180093028,2,rod,3.60448575252667,2,Return,2.98447952279821,2
44,23153816,5,2423352.43820031,2423442.5936203,2423355.95036128,2423446.00572687,OK,OK,4,5,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,purse,1,Binocular,2,184,181,CFS,mailbox,z,z,nogo,1,1,2423603.35243246,2423609.45619047,2423612.45800666,2423615.36981411,Return,OK,10,1,1,,,0,0,NaN,NaN,cup,6.07646836154163,2,NO RESPONSE,NaN,2
44,23153816,6,2423358.18169876,2423451.68918598,2423363.39492143,2423458.80361355,OK,OK,0,0,f,f,5.19913141569123,7.01356755150482,184,181,mailbox,1,Not Studied,5,50,80,Not Studied,dresser,f,f,go,0,0,2423617.75097812,2423621.73372295,2423624.35533982,2423627.56729263,Return,OK,7,0,0,,,0,0,NaN,NaN,chair,3.95713524194434,2,NO RESPONSE,NaN,2
44,23153816,7,2423366.09661036,2423461.9755676,2423370.509317,2423463.48650489,OK,OK,2,7,f,j,4.33981813350692,1.47887459537014,172,170,paint brush,1,CFS,4,143,128,Binocular,high heel,j,j,nogo,0,1,2423632.07011849,2423634.54160336,2423636.47276951,2423640.38520268,Return,OK,0,0.90483741803596,1,,2@,2.86314912041718,2.07991893782942,2.04568180093028,2,bag,2.45318290684372,2,NO RESPONSE,NaN,2
44,23153816,8,2423373.81132081,2423467.63899428,2423377.92385944,2423470.25061048,OK,OK,0,9,j,j,4.03259031614289,2.55101633630693,53,23,floss,1,CFS,10,8,153,Not Studied,bed,j,j,go,0,1,2423642.37641904,2423646.22877997,2423648.99049556,2423650.30125283,Return,Return,8,0.90483741803596,0.931062779704023,2@,1!,2.30905360704245,4.39275318719638,2.04568180093028,2.03248971804528,chair,3.84211908467114,2,Return,1.23584038298577,2
44,23153816,9,2423382.8368652,2423473.61269559,2423388.45034739,2423477.92531463,OK,OK,0,0,f,f,5.59829343855381,4.28083283361048,143,128,high heel,1,Not Studied,7,56,99,CFS,clothes pin,f,f,go,0,0,2423654.9341366,2423657.94599602,2423659.79713539,2423661.90845034,Return,Return,1,0,0,,,0,0,NaN,NaN,flower,2.99562961189076,2,Return,2.06848672078922,2
44,23153816,10,2423391.26199238,2423480.64694634,2423395.37458444,2423482.35803981,OK,OK,1,1,j,j,4.08487197896466,1.63029787689447,56,99,clothes pin,1,CFS,9,53,23,CFS,floss,j,j,go,0,1,2423664.24987881,2423668.17197518,2423671.19409607,2423672.60500885,Return,Return,11,1,0.866877899750182,3#,3#,1.33009205598208,2.21120097808052,2,2.06568315727633,purse,3.89516139263287,2,Return,1.30275057675317,2
44,23153816,11,2423400.12755322,2423485.2998719,2423402.93925254,2423489.21223805,OK,OK,11,0,NO RESPONSE,NO RESPONSE,NaN,NaN,85,25,foot stool,1,Binocular,3,32,122,Not Studied,chain,z,z,nogo,1,1,2423675.23662608,2423677.87793248,2423680.77002202,2423683.7818757,Return,OK,9,1,1,,,0,0,NaN,NaN,chain,2.61980822123587,2,NO RESPONSE,NaN,2
44,23153816,12,2423406.31130119,2423492.03399026,2423409.22306366,2423495.64616698,OK,OK,10,3,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,knife,1,Binocular,1,61,121,Binocular,glass,z,z,go,1,1,2423685.62298452,2423689.25523079,2423691.10639642,2423692.51719933,Return,Return,0,1,1,,,0,0,NaN,NaN,cup,3.61679250514135,2,Return,1.30116408877075,2
