subject,seed,dominantEye,sex,ethnicity,race,trial,item,tStart,tEnd,exitFlag,jitter,tType,eyes_1,eyes_2,transparency,pas,response,rt,RoboRT,meanRoboRT
3,773034252,Right,Female,Not Hispanic or Latino,White,44,97,361257.19887154,361257.698928289,SPACE,0,CFS,1,0,0.0666666666666667,,space,0.383718220575247,4.48726456394659,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,45,72,361259.549120511,361271.425365367,OK,4,CFS,1,0,0.0666666666666667,3#,Return,11.7932044244953,5.73529782378747,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,46,93,361273.108892331,361285.610240423,OK,5,CFS,1,0,0.0666666666666667,2@,Return,12.4651539830375,3.82743547984795,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,47,88,361287.19371915,361291.569180387,SPACE,4,CFS,1,0,0.0666666666666667,,space,4.37210157350637,4.82833601422015,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,48,100,361293.369385167,361304.370563313,OK,7,CFS,1,0,0.0666666666666667,2@,Return,10.8922770608333,3.88121000789693,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,49,76,361306.104055986,361311.354592083,CAUGHT,8,NULL,0,0,0,,Return,5.22143078793306,0,NaN
3,773034252,Right,Female,Not Hispanic or Latino,White,50,40,361313.596510176,361313.971582924,SPACE,0,CFS,1,0,0.0666666666666667,,space,0.328951785049867,4.38499512507464,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,51,87,361318.855442413,361319.730504294,SPACE,8,CFS,1,0,0.0666666666666667,,space,0.829921046388336,4.70362353344949,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,52,49,361321.389020632,361322.014100323,SPACE,0,CFS,1,0,0.0666666666666667,,space,0.536230934725609,3.50158068695439,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,53,84,361323.65591011,361324.155965047,SPACE,7,NULL,0,0,0,,space,0.461305915901903,0,NaN
3,773034252,Right,Female,Not Hispanic or Latino,White,54,98,361326.139505112,361331.140053284,SPACE,4,NULL,0,0,0,,space,4.93761772406287,0,NaN
3,773034252,Right,Female,Not Hispanic or Latino,White,55,34,361333.373638929,361355.250936963,OK,1,CFS,1,0,0.0666666666666667,2@,Return,21.7989931273041,3.87986983389932,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,56,4,361357.176147477,361371.17763231,OK,4,CFS,1,0,0.0666666666666667,2@,Return,13.8840873910813,4.76334225966833,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,57,13,361372.752778589,361373.877904162,SPACE,8,CFS,1,0,0.0666666666666667,,space,1.10742500674678,3.15847743983123,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,58,60,361375.744760374,361393.496661769,OK,5,CFS,1,0,0.0666666666666667,2@,Return,17.6350602747407,3.77393354815279,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,59,46,361395.355186137,361412.857028367,OK,3,CFS,1,0,0.0666666666666667,2@,Return,17.4481848159339,3.70520950015302,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,60,91,361415.207276433,361417.457513994,SPACE,4,CFS,1,0,0.0666666666666667,,space,2.16400680749211,4.03955265095195,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,61,33,361422.558037957,361436.309527619,OK,4,CFS,1,0,0.0666666666666667,2@,Return,13.7409222683054,5.13740400606844,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,62,39,361438.08471966,361448.710799703,CAUGHT,7,NULL,0,0,0,,Return,10.6139493339579,0,NaN
3,773034252,Right,Female,Not Hispanic or Latino,White,63,23,361451.061074935,361451.936164889,SPACE,7,CFS,1,0,0.0666666666666667,,space,0.75747970311204,4.68621566064689,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,64,27,361454.119745583,361454.619799012,SPACE,3,CFS,1,0,0.0666666666666667,,space,0.490786131063942,5.22160262694488,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,65,2,361456.845000592,361457.345089941,SPACE,5,CFS,1,0,0.0666666666666667,,space,0.49340141605353,2.22003532558519,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,66,44,361459.586939513,361460.21204969,SPACE,7,CFS,1,0,0.0666666666666667,,space,0.543508695904166,5.35469802430473,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,67,77,361462.228923471,361462.728978107,SPACE,6,CFS,1,0,0.0666666666666667,,space,0.445453919819556,2.62372888754674,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,68,85,361464.754228708,361465.254300248,SPACE,6,CFS,1,0,0.0666666666666667,,space,0.424021199985873,5.01925085814859,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,69,42,361467.204477619,361467.704502673,SPACE,4,CFS,1,0,0.0666666666666667,,space,0.389738145517185,6.0471659408298,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,70,9,361469.779724115,361470.279807729,SPACE,3,CFS,1,0,0.0666666666666667,,space,0.470456998737063,3.61464594468636,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,71,17,361474.746920158,361495.374127031,OK,4,CFS,1,0,0.0666666666666667,2@,Return,20.5986935045221,5.63423666128564,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,72,47,361497.365937059,361498.241101269,SPACE,0,NULL,0,0,0,,space,0.867686016077641,0,NaN
3,773034252,Right,Female,Not Hispanic or Latino,White,73,53,361500.066281055,361514.69284105,OK,2,CFS,1,0,0.0666666666666667,2@,Return,14.5509802489541,4.44106122650308,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,74,55,361516.418015764,361534.544934666,OK,0,CFS,1,0,0.0666666666666667,1!,Return,18.1268250246067,4.97111921772743,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,75,6,361537.161863928,361538.912045947,SPACE,1,CFS,1,0,0.0666666666666667,,space,1.67095916724065,4.04331430476532,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,76,86,361540.853908076,361541.2289769,SPACE,6,NULL,0,0,0,,space,0.362808316247538,0,NaN
3,773034252,Right,Female,Not Hispanic or Latino,White,77,95,361543.512533084,361543.887578664,SPACE,3,CFS,1,0,0.0666666666666667,,space,0.36809110752074,4.74540023232626,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,78,19,361545.88781713,361546.262829205,SPACE,0,CFS,1,0,0.0666666666666667,,space,0.312842305283993,4.61709681917304,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,79,70,361548.188027947,361548.563065981,SPACE,7,CFS,1,0,0.0666666666666667,,space,0.300621341506485,2.38098222345773,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,80,54,361550.438285129,361550.813294185,SPACE,6,CFS,1,0,0.0666666666666667,,space,0.338300583942328,2.52318917924286,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,81,22,361554.688744253,361561.939491046,OK,1,CFS,1,0,0.0666666666666667,2@,Return,7.18358522251947,5.14920514669614,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,82,64,361563.664669986,361576.291028944,OK,2,CFS,1,0,0.0666666666666667,2@,Return,12.5833317234064,6.89521346494335,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,83,58,361577.932873143,361586.683747621,OK,1,CFS,1,0,0.0666666666666667,2@,Return,8.74691713915672,4.37409488279573,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,84,63,361588.542299157,361590.292502306,SPACE,2,CFS,1,0,0.0666666666666667,,space,1.65744957787683,5.0845657402195,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,85,75,361592.426049978,361592.801110047,SPACE,3,CFS,1,0,0.0666666666666667,,space,0.325670000805985,5.21841595293067,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,86,5,361594.676286935,361595.051324064,SPACE,7,CFS,1,0,0.0666666666666667,,space,0.299359581142198,4.07683576749455,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,87,26,361597.018224287,361597.393241492,SPACE,7,CFS,1,0,0.0666666666666667,,space,0.261408969701733,4.46351208367507,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,88,56,361599.118420735,361610.244629972,OK,6,CFS,1,0,0.0666666666666667,2@,Return,11.0649776384817,3.36741222783623,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,89,16,361612.653216945,361621.779184999,OK,2,CFS,1,0,0.0666666666666667,1!,Return,9.07389568805229,3.48897544269033,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,90,89,361624.296147828,361629.296620535,SPACE,7,CFS,1,0,0.0666666666666667,,space,4.91084757697536,4.5920150465873,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,91,92,361632.655305793,361636.905788763,CAUGHT,0,NULL,0,0,0,,Return,4.2394972036127,0,NaN
3,773034252,Right,Female,Not Hispanic or Latino,White,92,7,361638.897633807,361639.772727684,SPACE,8,CFS,1,0,0.0666666666666667,,space,0.797106825804804,4.7726282494851,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,93,59,361641.606298478,361641.981290932,SPACE,8,NULL,0,0,0,,space,0.360447496292181,0,NaN
3,773034252,Right,Female,Not Hispanic or Latino,White,94,71,361644.064849651,361644.439918173,SPACE,2,NULL,0,0,0,,space,0.365833220654167,0,NaN
3,773034252,Right,Female,Not Hispanic or Latino,White,95,1,361646.581810366,361646.956855645,SPACE,8,NULL,0,0,0,,space,0.296880131587386,0,NaN
3,773034252,Right,Female,Not Hispanic or Latino,White,96,52,361649.082073887,361649.45708566,SPACE,8,CFS,1,0,0.0666666666666667,,space,0.340475762146525,3.10755914463606,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,97,81,361651.315607311,361651.940714772,SPACE,5,CFS,1,0,0.0666666666666667,,space,0.5308853572933,4.02411873553811,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,98,61,361653.732550277,361663.108548819,OK,3,CFS,1,0,0.0666666666666667,0),Return,9.36176177969901,2.79366056920247,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,99,28,361665.88355069,361683.760752432,OK,7,CFS,1,0,0.0666666666666667,2@,Return,17.8263126533711,5.94822648045921,3.88001507126398
3,773034252,Right,Female,Not Hispanic or Latino,White,100,57,361686.769398207,361688.519572076,SPACE,1,NULL,0,0,0,,space,1.6443991123233,0,NaN
