subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
1,1092348281,18,1815516.97076751,1815570.6078214,1815517.08744155,1815570.72449739,OK,OK,0,0,f,f,0.10444886260666,0.104217630112544,6,3,tub,2,Not Studied,13,53,23,Binocular,floss,f,f,nogo,0,0,1815635.17897705,1815635.19564303,1815636.55406854,1815641.27106542,OK,OK,8,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00622440851293504,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,19,1815519.68761815,1815572.52462153,1815523.30453908,1815576.94159732,OK,OK,10,2,NO RESPONSE,NO RESPONSE,NaN,NaN,45,165,cutting board,2,Binocular,19,45,165,CFS,cutting board,z,z,go,1,1,1815642.5628194,1815642.57949076,1815643.94625506,1815646.46309235,OK,OK,7,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00565267540514469,2,NaN,Return,2.50559765310027,2,NaN
1,1092348281,20,1815524.77132029,1815578.40836455,1815524.88797712,1815578.52503627,OK,OK,0,0,f,f,0.104335505748168,0.104202656308189,144,140,marker,2,Not Studied,17,86,29,Binocular,steering wheel,f,f,go,0,0,1815647.75484949,1815647.77152088,1815649.13827933,1815651.45511019,OK,OK,6,3,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.0060864647384733,2,NaN,Return,2.30567226721905,2,NaN
1,1092348281,21,1815527.38815652,1815580.42517297,1815530.40502972,1815583.7420689,OK,OK,9,3,j,j,3.00465423380956,3.30461610853672,39,18,mouse,2,CFS,15,118,115,CFS,pillow,j,j,go,1,0,1815652.74686189,1815652.76353192,1815654.13029445,1815656.94715417,OK,OK,5,9,0.733256396768632,0.798729026518067,2@,2@,2.17416339065627,2.9627191237959,2.14632093551749,2.10461711030269,NO RESPONSE,0.00555415498092771,2,NaN,Return,2.80566200916655,2,NaN
1,1092348281,22,1815532.14681795,1815585.48386173,1815532.26348834,1815585.60052717,OK,OK,0,0,f,f,0.104339859215543,0.104226703988388,53,23,floss,2,Not Studied,18,23,53,Not Studied,bucket,f,f,nogo,0,0,1815658.23890647,1815658.25557603,1815659.61400592,1815664.3309989,OK,OK,6,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00580300390720367,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,23,1815533.86360545,1815587.60066721,1815537.98055718,1815591.01757164,OK,OK,0,4,j,j,4.10467960056849,3.40468572825193,23,53,bucket,2,CFS,22,128,143,Not Studied,pfd,j,j,go,1,0,1815665.61442539,1815665.63108863,1815666.99785186,1815669.11466776,OK,OK,1,1,0.764454187161902,0.829250057748544,2@,2@,4.03272036010231,3.05640093775169,2.12587000840539,2.08666633027368,NO RESPONSE,0.00583136826753616,2,NaN,Return,2.10550892679021,2,NaN
1,1092348281,24,1815540.72241586,1815593.75943212,1815544.73936163,1815598.47643015,OK,OK,10,10,j,j,4.00471033086069,4.70473711378872,118,115,pillow,2,CFS,21,122,32,Not Studied,lure,j,j,go,1,0,1815670.39772269,1815670.41438398,1815671.78117381,1815674.19835272,OK,OK,3,4,0.796979346985171,0.860937358535335,2@,2@,3.13748836661405,3.79134749446274,2.10567312678996,2.06891636482005,NO RESPONSE,0.00530765787698329,2,NaN,Return,2.40600292966701,2,NaN
1,1092348281,25,1815676.66519283,1815729.30218992,1815680.68213635,1815733.0191115,OK,OK,6,9,NO RESPONSE,NO RESPONSE,NaN,NaN,26,52,camera,3,Binocular,26,66,95,Binocular,wallet,z,z,go,1,1,1815783.5976314,1815783.61429676,1815784.98105762,1815786.99786529,OK,OK,9,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00575126963667572,2,NaN,Return,2.00561558525078,2,NaN
1,1092348281,26,1815682.24891805,1815734.88590975,1815684.46573562,1815737.20273672,OK,OK,1,4,j,j,2.20468054548837,2.30477776098996,126,167,stove,3,CFS,36,26,52,CFS,camera,j,j,nogo,1,0,1815788.28129013,1815788.29796152,1815789.6563884,1815794.37337789,OK,OK,9,2,0.893835494367321,0.955352315331365,2@,2@,2.08792019864971,1.94502548952129,2.0513649674381,2.02069525531848,NO RESPONSE,0.00570312049239874,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,27,1815686.70756199,1815739.94459839,1815690.82450453,1815743.56150712,OK,OK,5,10,NO RESPONSE,NO RESPONSE,NaN,NaN,11,103,bib,3,Binocular,34,121,61,Not Studied,mug,z,z,nogo,1,1,1815795.66513455,1815795.68180806,1815797.04023071,1815801.75722626,OK,OK,10,7,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00573813472874463,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,28,1815692.29128213,1815745.02827928,1815692.40795282,1815745.14495798,OK,OK,0,0,f,f,0.104200260015205,0.10443118144758,66,95,wallet,3,Not Studied,25,71,20,Binocular,truck,f,f,nogo,0,0,1815803.04898397,1815803.06564934,1815804.42408044,1815809.14107218,OK,OK,0,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00565767893567681,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,29,1815694.70811152,1815747.74513896,1815697.72498652,1815752.96215998,OK,OK,7,10,j,j,3.004592172103,5.20482133352198,76,113,thimble,3,CFS,29,76,113,CFS,thimble,j,j,nogo,1,0,1815810.43282973,1815810.44949857,1815811.80792592,1815816.52492143,OK,OK,2,7,0.862476120160988,0.924701972192388,2@,2@,2.33045909997046,4.36007041808586,2.06807609900162,2.03564462464144,NO RESPONSE,0.00577708194032311,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,30,1815700.06683057,1815755.30399363,1815703.58373473,1815758.52088544,OK,OK,6,6,j,j,3.50466720853001,3.20472111157142,64,107,watch,3,CFS,31,34,4,Binocular,chess board,j,j,nogo,1,0,1815817.8166831,1815817.83334784,1815819.1917815,1815823.90876676,OK,OK,0,4,0.892385639868977,0.954055163710915,2@,2@,2.98560950577923,2.63472725786088,2.05212068633236,2.02131523027299,NO RESPONSE,0.00592026626691222,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,31,1815705.82555145,1815760.86271819,1815709.94250496,1815764.87965675,OK,OK,5,6,NO RESPONSE,NO RESPONSE,NaN,NaN,79,59,glasses,3,Binocular,35,64,107,CFS,watch,z,z,go,1,1,1815825.20052371,1815825.21719044,1815826.58395702,1815828.80077459,OK,OK,10,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00555099942721426,2,NaN,Return,2.20572281023487,2,NaN
1,1092348281,32,1815712.40934735,1815766.44643905,1815715.42621962,1815770.66339277,OK,OK,10,1,j,j,3.00464634899981,4.20477532502264,34,4,chess board,3,CFS,30,113,76,Binocular,radio,j,j,go,1,0,1815830.09253202,1815830.10919814,1815831.47562911,1815833.59278039,OK,OK,6,1,0.923332381765791,0.984340125549213,2@,2@,2.07730225740639,4.01708459851322,2.03632762241238,2.00711954623027,NO RESPONSE,0.00568380230106413,2,NaN,Return,2.10619752970524,2,NaN
1,1092348281,33,1815717.96806797,1815772.70520821,1815721.78499637,1815777.02217222,OK,OK,8,3,NO RESPONSE,NO RESPONSE,NaN,NaN,71,20,truck,3,Binocular,28,47,31,CFS,dice,z,z,go,1,1,1815834.8761971,1815834.89286308,1815836.25963148,1815839.17649937,OK,OK,10,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00570087041705847,2,NaN,Return,2.90561585687101,2,NaN
1,1092348281,34,1815723.25176612,1815778.48893957,1815723.3684448,1815778.60561916,OK,OK,0,0,f,f,0.104399945121259,0.104480372974649,47,31,dice,3,Not Studied,33,11,103,Not Studied,bib,f,f,nogo,0,0,1815840.45991561,1815840.47658774,1815841.83501672,1815846.55201195,OK,OK,0,8,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.0056547976564616,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,35,1815724.96855456,1815780.20572602,1815725.08522631,1815780.32240835,OK,OK,0,0,f,f,0.10444988659583,0.104334892705083,121,61,mug,3,Not Studied,27,79,59,Not Studied,glasses,f,f,go,0,0,1815847.8437695,1815847.86043774,1815849.22719618,1815851.34400875,OK,OK,9,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00574523257091641,2,NaN,Return,2.10567130125128,2,NaN
1,1092348281,36,1815726.68533997,1815781.92251429,1815726.80201336,1815782.03918606,OK,OK,0,0,f,f,0.104298506397754,0.104174319887534,113,76,radio,3,Not Studied,32,126,167,Not Studied,stove,f,f,go,0,0,1815852.63576645,1815852.65243877,1815854.01919962,1815856.136009,OK,OK,6,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00572003307752311,2,NaN,Return,2.10559463244863,2,NaN
1,1092348281,37,1815858.50284123,1815912.93996718,1815862.21976369,1815916.25686386,OK,OK,5,3,j,j,3.70464461180381,3.30478062387556,141,155,purse,4,CFS,40,50,80,Binocular,dresser,j,j,go,1,0,1815967.13539625,1815967.1520696,1815968.51883437,1815970.53563741,OK,OK,8,0,1,1,2@,2@,3.20615991279788,3.03291623269428,2,2,NO RESPONSE,0.00566206034272909,2,NaN,Return,2.00570404459722,2,NaN
1,1092348281,38,1815864.26157461,1815918.79870151,1815868.57854116,1815922.61563591,OK,OK,3,8,NO RESPONSE,NO RESPONSE,NaN,NaN,110,102,lazy chair,4,Binocular,39,73,68,CFS,toothbrush,z,z,nogo,1,1,1815971.82739483,1815971.84406065,1815973.20248842,1815977.91948288,OK,OK,1,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.0057556324172765,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,39,1815870.74535991,1815924.38242676,1815874.66229919,1815928.6993894,OK,OK,7,3,NO RESPONSE,NO RESPONSE,NaN,NaN,103,11,rug,4,Binocular,41,110,102,Not Studied,lazy chair,z,z,nogo,1,1,1815979.20290527,1815979.21957185,1815980.5780013,1815985.29499803,OK,OK,6,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00564668467268348,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,40,1815876.12907182,1815930.16616639,1815876.2457389,1815930.28283512,OK,OK,0,0,f,f,0.104385135928169,0.1042769565247,43,44,crayon,4,Not Studied,42,141,155,Binocular,purse,f,f,nogo,0,0,1815986.58675138,1815986.60341884,1815987.96185101,1815992.67884004,OK,OK,6,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00585870817303658,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,41,1815877.84585676,1815931.88295269,1815877.96253139,1815931.99961694,OK,OK,0,0,f,f,0.104264718247578,0.104158486938104,73,68,toothbrush,4,Not Studied,38,103,11,CFS,rug,f,f,nogo,0,0,1815993.96226815,1815993.97893518,1815995.33736704,1816000.05435593,OK,OK,4,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00573739386163652,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,42,1815879.56264443,1815933.59973361,1815879.67930987,1815933.71640808,OK,OK,0,0,f,f,0.104161486960948,0.104138683527708,137,28,flask,4,Not Studied,44,43,44,Binocular,crayon,f,f,nogo,0,0,1816001.33780443,1816001.35444446,1816002.71287828,1816007.4298664,OK,OK,9,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00582476425915957,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,43,1815881.37943922,1815935.41652599,1815885.89640964,1815939.93350741,OK,OK,1,1,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,dresser,4,Binocular,37,143,128,CFS,high heel,z,z,go,1,1,1816008.72162817,1816008.73831664,1816010.10505967,1816013.02192981,OK,OK,7,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00585540640167892,2,NaN,Return,2.90572950639762,2,NaN
1,1092348281,44,1815887.46319242,1815941.90031082,1815890.78008354,1815947.11733728,OK,OK,1,5,j,j,3.30474907625467,5.20492533338256,99,56,saw,4,CFS,45,137,28,Binocular,flask,j,j,go,1,0,1816014.31368363,1816014.33035729,1816015.69711571,1816017.91393087,OK,OK,8,2,1,1,2@,2@,3.1722995700535,4.77502490661983,2,2,NO RESPONSE,0.00565723981708288,2,NaN,Return,2.20569897349924,2,NaN
1,1092348281,45,1815893.12191793,1815949.55917713,1815896.93884703,1815952.57605456,OK,OK,6,7,j,j,3.80474287900142,3.00516117014922,80,50,sundial,4,CFS,46,99,56,CFS,saw,j,j,go,1,0,1816019.19735766,1816019.21402545,1816020.58078553,1816022.89762032,OK,OK,0,3,1,1,2@,2@,3.2604186094844,2.34136180814773,2,2,NO RESPONSE,0.00564697710797191,2,NaN,Return,2.30572192533873,2,NaN
1,1092348281,46,1815898.98066009,1815955.01788855,1815903.0976124,1815957.63474079,OK,OK,3,7,j,j,4.1047281883657,2.60467340331525,4,34,bandana,4,CFS,47,80,50,Not Studied,sundial,j,j,nogo,1,0,1816024.18937142,1816024.20603903,1816025.5644724,1816030.28145857,OK,OK,6,4,1,1,2@,2@,3.77658744980161,1.9666809226075,2,2,NO RESPONSE,0.00560079468414187,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,47,1815905.13942316,1815959.87656087,1815909.45638536,1815963.9935094,OK,OK,3,5,NO RESPONSE,NO RESPONSE,NaN,NaN,143,128,high heel,4,Binocular,43,4,34,Not Studied,bandana,z,z,go,1,1,1816031.57322023,1816031.58988664,1816032.95664854,1816035.27347145,OK,OK,8,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00605702097527683,2,NaN,Return,2.30570201296359,2,NaN
1,1092348281,48,1815910.92315363,1815965.46028565,1815911.03983141,1815965.57695725,OK,OK,0,0,f,f,0.10438166023232,0.104411543114111,129,166,knot,4,Not Studied,48,129,166,Not Studied,knot,f,f,go,0,0,1816036.55689311,1816036.57356315,1816037.94032563,1816040.55717458,OK,OK,8,7,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00637846835888922,2,NaN,Return,2.6078255798202,2,NaN
1,1092348281,49,1816043.0240133,1816095.56101308,1816047.04096243,1816100.07798608,OK,OK,6,1,NO RESPONSE,NO RESPONSE,NaN,NaN,112,37,rake,5,Binocular,49,112,37,Binocular,rake,z,z,go,1,1,1816145.74782753,1816145.7644947,1816147.13126035,1816149.54809771,OK,OK,5,4,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.0057741729542613,2,NaN,Return,2.4055951803457,2,NaN
1,1092348281,50,1816048.50773114,1816101.54475719,1816048.62440785,1816101.66143166,OK,OK,0,0,f,f,0.104367629159242,0.104343655286357,8,153,bed,5,Not Studied,50,8,153,CFS,bed,f,f,nogo,0,0,1816150.83985022,1816150.85652145,1816152.21494713,1816156.93194112,OK,OK,3,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00567864323966205,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,51,1816051.02457019,1816103.96158962,1816054.04144928,1816106.37842521,OK,OK,8,7,j,j,3.00463822670281,2.40467862086371,98,78,scarf,5,CFS,53,96,81,Not Studied,truck,j,j,nogo,1,0,1816158.22369809,1816158.24036632,1816159.59879756,1816164.31578647,OK,OK,4,8,0.970445533548508,0.999008428440233,2@,2@,2.30689383882319,1.80072862664768,2.0135609326608,2.00044649501084,NO RESPONSE,0.00572590529918671,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,52,1816055.9832537,1816108.12021821,1816059.20013827,1816111.63712463,OK,OK,2,0,j,j,3.20457110321149,3.50467520277016,74,58,wheel,5,CFS,58,37,112,Binocular,comb,j,j,nogo,1,0,1816165.5992105,1816165.61588402,1816166.97430817,1816171.69130476,OK,OK,2,7,0.99884681927067,0.973503233692297,2@,2@,2.94921703060491,3.43112726043334,2.00051932064647,2.01213316783717,NO RESPONSE,0.00581239815801382,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,53,1816060.94193115,1816113.3789125,1816061.05860396,1816113.49558216,OK,OK,0,0,f,f,0.104437208967283,0.104448999511078,97,151,scissors,5,Not Studied,57,98,78,CFS,scarf,f,f,nogo,0,0,1816172.98305586,1816172.99973087,1816174.35815532,1816179.07515324,OK,OK,5,4,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00573117379099131,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,54,1816062.65872076,1816115.0956964,1816062.77538724,1816115.21237285,OK,OK,0,0,f,f,0.104262614389881,0.104294600896537,14,139,binoculars,5,Not Studied,56,57,90,Binocular,computer drive,f,f,nogo,0,0,1816180.36691022,1816180.38358085,1816181.74200531,1816186.45900264,OK,OK,2,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00567746348679066,2,NaN,NO RESPONSE,NaN,2,NaN
1,1092348281,55,1816064.37550001,1816116.81248681,1816064.49217641,1816116.92915961,OK,OK,0,0,f,f,0.104405963560566,0.104503459762782,56,99,clothes pin,5,Not Studied,55,56,99,CFS,clothes pin,f,f,go,0,0,1816187.74241842,1816187.75908754,1816189.12585309,1816191.14265355,OK,OK,9,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.00570447416976094,2,NaN,Return,2.00562161300331,2,NaN
1,1092348281,56,1816066.59232599,1816118.72928886,1816068.70913103,1816121.44613648,OK,OK,5,2,j,j,2.10453442204744,2.70467345230281,96,81,truck,5,CFS,51,14,139,Binocular,binoculars,j,j,go,1,0,1816192.4260791,1816192.44274507,1816193.80950821,1816196.12633665,OK,OK,10,3,1,0.998147585384138,2@,2@,1.63806454143544,2.46193238788704,2,2.00083459170093,NO RESPONSE,0.00572017929516733,2,NaN,Return,2.30569549067877,2,NaN
1,1092348281,57,1816071.35098534,1816123.38794451,1816075.06791227,1816127.80491443,OK,OK,9,2,NO RESPONSE,NO RESPONSE,NaN,NaN,37,112,comb,5,Binocular,52,97,151,CFS,scissors,z,z,go,1,1,1816197.40939326,1816197.42605395,1816198.7845412,1816201.10168326,OK,OK,2,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00553856999613345,2,NaN,Return,2.30590329039842,2,NaN
1,1092348281,58,1816076.83470174,1816129.87172722,1816081.15166711,1816133.88867361,OK,OK,3,6,NO RESPONSE,NO RESPONSE,NaN,NaN,140,144,hammer,5,Binocular,60,74,58,Not Studied,wheel,z,z,nogo,1,1,1816202.39343887,1816202.41010364,1816203.76853805,1816208.48553205,OK,OK,3,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00559353176504374,2,NaN,NO RESPONSE,NaN,2,NaN
