subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
3,894101106,68,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,,,NaN,NaN,189,19,fire hydrant,6,CFS,match,66,36,46,BINOCULAR,mismatch,comb,p,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,69,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,3,,,NaN,NaN,111,125,rake,6,CFS,mismatch,62,92,94,NOT STUDIED,mismatch,sled,p,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,70,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,8,,,NaN,NaN,41,42,couch,6,BINOCULAR,match,69,111,125,CFS,mismatch,rake,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,71,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,0,,,NaN,NaN,164,54,mouse trap,6,BINOCULAR,mismatch,64,48,65,NOT STUDIED,mismatch,dress,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,72,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,58,74,keys,6,NOT STUDIED,match,72,58,74,NOT STUDIED,match,keys,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,73,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,43,44,crib,7,NOT STUDIED,mismatch,81,78,98,BINOCULAR,mismatch,glasses,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,74,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,7,,,NaN,NaN,3,6,bandana,7,CFS,mismatch,77,26,52,BINOCULAR,mismatch,brush,p,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,75,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,9,,,NaN,NaN,157,33,lighter,7,BINOCULAR,match,79,137,28,CFS,mismatch,fork,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,76,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,3,,,NaN,NaN,37,112,compass,7,BINOCULAR,match,84,177,179,CFS,match,bottle cap,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,77,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,5,,,NaN,NaN,26,52,brush,7,BINOCULAR,mismatch,76,37,112,BINOCULAR,match,compass,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,78,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,150,156,key,7,NOT STUDIED,mismatch,80,100,124,NOT STUDIED,match,sand castle,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,79,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,0,,,NaN,NaN,137,28,fork,7,CFS,mismatch,74,3,6,CFS,mismatch,bandana,p,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,80,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,100,124,sand castle,7,NOT STUDIED,match,82,62,123,CFS,match,water bottle,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,81,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,9,,,NaN,NaN,78,98,glasses,7,BINOCULAR,mismatch,83,102,110,NOT STUDIED,match,rug,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,82,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,10,,,NaN,NaN,62,123,water bottle,7,CFS,match,73,43,44,NOT STUDIED,mismatch,crib,p,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,83,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,102,110,rug,7,NOT STUDIED,match,75,157,33,BINOCULAR,match,lighter,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,84,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,4,,,NaN,NaN,177,179,bottle cap,7,CFS,match,78,150,156,NOT STUDIED,mismatch,key,p,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,85,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,0,,,NaN,NaN,22,83,bucket,8,CFS,mismatch,91,18,39,NOT STUDIED,mismatch,necklace,p,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,86,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,3,,,NaN,NaN,30,69,cell phone,8,CFS,mismatch,89,151,97,NOT STUDIED,match,key ring,q,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,87,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,148,55,box,8,NOT STUDIED,mismatch,93,145,15,BINOCULAR,mismatch,hinge,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,88,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,8,,,NaN,NaN,122,32,helmet,8,BINOCULAR,match,86,30,69,CFS,mismatch,cell phone,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,89,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,151,97,key ring,8,NOT STUDIED,match,90,64,107,CFS,match,wardrobe,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,90,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,64,107,wardrobe,8,CFS,match,92,63,77,NOT STUDIED,match,watch,q,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,91,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,18,39,necklace,8,NOT STUDIED,mismatch,95,186,188,BINOCULAR,match,jacket,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,92,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,63,77,watch,8,NOT STUDIED,match,85,22,83,CFS,mismatch,bucket,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,93,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,5,,,NaN,NaN,145,15,hinge,8,BINOCULAR,mismatch,87,148,55,NOT STUDIED,mismatch,box,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,94,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,8,,,NaN,NaN,66,95,vest,8,CFS,match,88,122,32,BINOCULAR,match,helmet,q,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,95,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,7,,,NaN,NaN,186,188,jacket,8,BINOCULAR,match,96,176,154,BINOCULAR,mismatch,paper towel,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
3,894101106,96,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,10,,,NaN,NaN,176,154,paper towel,8,BINOCULAR,mismatch,94,66,95,CFS,match,vest,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
