subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
36,1945712331,1,174200.315364907,174205.768737372,OK,2,RightArrow,5.42051803541835,3,\RIGHT,0,1,right,3
36,1945712331,2,174209.130788976,174211.442212414,OK,6,LeftArrow,2.22869062217069,1,\LEFT,0,1,right,3
36,1945712331,3,174214.594144302,174216.60538766,OK,8,RightArrow,1.92502515861997,4,\RIGHT,1,0,left,3
36,1945712331,4,174219.196980179,174221.408340774,OK,3,LeftArrow,2.13791549476446,2,\LEFT,1,0,left,3
36,1945712331,5,174222.929261227,174225.140619105,OK,0,LeftArrow,2.15736234892393,1,\LEFT,0,1,right,3
36,1945712331,6,174227.692182683,174230.103713336,OK,10,LeftArrow,2.3060162186448,1,\LEFT,0,1,right,3
36,1945712331,7,174231.764720744,174233.575818191,OK,1,RightArrow,1.75335362926126,4,\RIGHT,1,0,left,3
36,1945712331,8,174235.977295352,174237.38816527,OK,8,LeftArrow,1.39650308573619,1,\LEFT,0,1,right,3
36,1945712331,9,174239.52948284,174241.340594172,OK,5,LeftArrow,1.79603365913499,1,\LEFT,0,1,right,3
36,1945712331,10,174243.081660065,174244.592593129,OK,2,RightArrow,1.49169961284497,3,\RIGHT,0,1,right,3
36,1945712331,11,174251.777007876,174253.488081116,OK,11,LeftArrow,1.62777839152841,2,\LEFT,1,0,left,3
36,1945712331,12,174255.849551974,174257.660633122,OK,8,LeftArrow,1.77897891262546,2,\LEFT,1,0,left,3
36,1945712331,13,174259.501759142,174261.112754446,OK,3,RightArrow,1.55852076289011,3,\RIGHT,0,1,right,3
36,1945712331,14,174263.644307327,174265.255300518,OK,10,LeftArrow,1.55173804351944,2,\LEFT,1,0,left,3
36,1945712331,15,174267.226509201,174269.237753767,OK,5,LeftArrow,1.94527853792533,2,\LEFT,1,0,left,3
36,1945712331,16,174271.419101485,174273.430331563,OK,7,RightArrow,1.96038247158867,4,\RIGHT,1,0,left,3
36,1945712331,17,174275.891845645,174277.602895039,OK,10,RightArrow,1.67139775754185,4,\RIGHT,1,0,left,3
36,1945712331,18,174280.234513178,174281.645382191,OK,11,LeftArrow,1.30442097713239,1,\LEFT,0,1,right,3
36,1945712331,19,174283.206331584,174285.11753353,OK,1,RightArrow,1.87640938151162,3,\RIGHT,0,1,right,3
36,1945712331,20,174287.729118334,174289.240072829,OK,11,RightArrow,1.48941194298095,4,\RIGHT,1,0,left,3
36,1945712331,21,174296.844729425,174298.255596928,OK,10,LeftArrow,1.30911916709738,1,\LEFT,0,1,right,3
36,1945712331,22,174300.216802828,174302.228083012,OK,5,RightArrow,1.94481973617803,4,\RIGHT,1,0,left,3
36,1945712331,23,174304.19925487,174305.61012509,OK,5,RightArrow,1.3141496864846,4,\RIGHT,1,0,left,3
36,1945712331,24,174308.101706984,174309.912772134,OK,10,LeftArrow,1.7634170827514,1,\LEFT,0,1,right,3
36,1945712331,25,174311.873971696,174313.785149494,OK,5,LeftArrow,1.81487471394939,1,\LEFT,0,1,right,3
36,1945712331,26,174315.396134837,174316.807021055,OK,2,RightArrow,1.34061258481233,3,\RIGHT,0,1,right,3
36,1945712331,27,174318.638131313,174320.049016927,OK,3,LeftArrow,1.3863677935733,2,\LEFT,1,0,left,3
36,1945712331,28,174322.620582147,174323.831311286,OK,10,RightArrow,1.19571213572635,3,\RIGHT,0,1,right,3
36,1945712331,29,174325.642447671,174326.853185563,OK,2,LeftArrow,1.10154519588104,2,\LEFT,1,0,left,3
36,1945712331,30,174329.31469723,174331.025755076,OK,10,RightArrow,1.62111369287595,3,\RIGHT,0,1,right,3
36,1945712331,31,174337.389682334,174339.100701544,OK,5,LeftArrow,1.65754586958792,2,\LEFT,1,0,left,3
36,1945712331,32,174341.622264923,174343.333325787,OK,10,RightArrow,1.62473007669905,4,\RIGHT,1,0,left,3
36,1945712331,33,174345.134425281,174346.345169814,OK,3,RightArrow,1.13636945368489,3,\RIGHT,0,1,right,3
36,1945712331,34,174347.986191879,174349.697239161,OK,1,LeftArrow,1.67639054651954,2,\LEFT,1,0,left,3
36,1945712331,35,174352.268816455,174353.979866151,OK,10,RightArrow,1.61748885744601,4,\RIGHT,1,0,left,3
36,1945712331,36,174356.041092033,174357.652125671,OK,6,RightArrow,1.58896799196373,4,\RIGHT,1,0,left,3
36,1945712331,37,174359.793441429,174361.604559101,OK,6,RightArrow,1.72436611409648,3,\RIGHT,0,1,right,3
36,1945712331,38,174363.895976671,174365.406900378,OK,7,LeftArrow,1.46959261427401,2,\LEFT,1,0,left,3
36,1945712331,39,174366.977860402,174368.588832766,OK,1,RightArrow,1.57147859115503,3,\RIGHT,0,1,right,3
36,1945712331,40,174370.510052285,174372.221087795,OK,4,LeftArrow,1.62305575227947,1,\LEFT,0,1,right,3
