subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
50,31764260,1,10439336.9408396,10439431.9732646,10439346.6572337,10439436.2861179,OK,OK,11,9,j,j,9.60887256264687,4.2284957934171,50,80,dresser,1,CFS,4,56,99,Binocular,clothes pin,j,j,go,0,1,10439601.9149096,10439608.9792095,10439613.7826684,10439616.7946878,Return,OK,9,1,1,3,3,1.4420342875097,1.19979928408252,2,2, flower,7.04719053581357,2,NO RESPONSE,NaN,2
50,31764260,2,10439354.0620747,10439441.3693901,10439357.7745073,10439444.7816696,OK,OK,2,5,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,glass,1,Binocular,12,141,155,CFS,purse,z,z,go,1,1,10439623.1688748,10439639.3091382,10439649.4861542,10439650.9971204,Return,Return,10,1,1,,,0,0,NaN,NaN,glass,16.1278459113091,2,Return,1.49016755633056,2
50,31764260,3,10439362.7977905,10439446.5728233,10439365.509629,10439450.4854288,OK,OK,12,0,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,knife,1,Binocular,3,153,8,Binocular,knife,z,z,go,1,1,10439653.5187904,10439667.5977232,10439671.4905911,10439673.702023,Return,Return,12,1,1,,,0,0,NaN,NaN,i dont know,14.0646754652262,2,Return,2.14073126018047,2
50,31764260,4,10439369.5922467,10439453.0070714,10439372.6042211,10439456.2191665,OK,OK,9,7,NO RESPONSE,NO RESPONSE,NaN,NaN,85,25,foot stool,1,Binocular,6,50,80,Not Studied,dresser,z,z,go,1,1,10439677.9848749,10439687.7909949,10439691.2535855,10439692.8646561,Return,Return,11,1,1,,,0,0,NaN,NaN,drawer,9.78974315710366,2,Return,1.51287538744509,2
50,31764260,5,10439375.8864074,10439458.5907118,10439378.9984687,10439462.2030943,OK,OK,8,3,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,purse,1,Binocular,2,184,181,CFS,mailbox,z,z,go,1,1,10439695.0960826,10439701.5100477,10439704.09202,10439706.2034529,Return,Return,1,1,1,,,0,0,NaN,NaN,curtain,6.39791693724692,2,Return,2.03390463255346,2
50,31764260,6,10439384.9023303,10439464.884884,10439392.6173597,10439473.7006426,OK,OK,3,2,j,j,7.66943110525608,8.78728338517249,56,99,clothes pin,1,CFS,1,85,25,Not Studied,foot stool,j,j,go,0,1,10439708.6850234,10439720.5324914,10439722.8443302,10439723.8549828,Return,Return,0,1,1,3,3,2.49492458845249,1.46095309583898,2,2,wine glass,11.832129156217,2,Return,0.984791617840528,2
50,31764260,7,10439395.529325,10439477.6632634,10439398.4412227,10439479.2743389,OK,OK,0,0,f,f,2.84213395416737,1.57666190899909,184,181,mailbox,1,Not Studied,5,53,23,Binocular,floss,f,f,go,0,0,10439729.4086661,10439740.5856987,10439743.5779469,10439746.5899828,Return,Return,9,0,0,,,0,0,NaN,NaN,drawer,11.1635984685272,2,Return,2.96211789548397,2
50,31764260,8,10439402.3938308,10439483.1268522,10439406.5065335,10439485.6384816,OK,OK,4,11,j,j,4.06531327590346,2.45678059384227,172,170,paint brush,1,CFS,10,32,122,Not Studied,chain,j,j,nogo,0,1,10439749.631942,10439754.6549206,10439757.6071952,10439760.9193878,Return,OK,6,1,1,3,3,2.38591021321857,2.99669714385215,2,2,chain,5.01168640144169,2,NO RESPONSE,NaN,2
50,31764260,9,10439409.548541,10439489.4009623,10439412.6605622,10439491.6124311,OK,OK,1,9,j,j,3.09422833658755,2.18240881711245,53,23,floss,1,CFS,7,143,128,CFS,high heel,j,j,go,0,1,10439762.91069,10439766.7728969,10439769.6951864,10439772.0066697,Return,Return,6,1,0.962268714363257,2,3,1.86591377406362,4.71976750567117,2,2.01740792953551,belt,3.84440174885094,2,Return,2.27579288370907,2
50,31764260,10,10439415.3122786,10439494.1040659,10439420.6257945,10439496.5156364,OK,OK,0,0,f,f,5.29018717631698,2.37504942715168,8,153,bed,1,Not Studied,11,172,170,CFS,paint brush,f,f,nogo,0,0,10439774.0079827,10439776.4692772,10439779.7317198,10439780.3421086,Return,Return,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.45070195011795,2,Return,0.582878798246384,2
