subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
58,283480327,1,12706896.6179988,12706903.2321578,OK,5,RightArrow,6.54685037583113,3,\RIGHT,0,1,right,3
58,283480327,2,12706905.6937012,12706935.6225211,OK,0,NO RESPONSE,NaN,2,\LEFT,1,0,left,3
58,283480327,3,12706936.9333186,12706941.6462817,OK,1,LeftArrow,4.69379450567067,1,\LEFT,0,1,right,3
58,283480327,4,12706944.5280884,12706973.856522,OK,6,NO RESPONSE,NaN,2,\LEFT,1,0,left,3
58,283480327,5,12706976.0679138,12706992.8884947,OK,10,RightArrow,16.7806988339871,4,\RIGHT,1,0,left,3
58,283480327,6,12706995.3600411,12707000.4732896,OK,3,RightArrow,5.08034726977348,3,\RIGHT,0,1,right,3
58,283480327,7,12707002.9648229,12707013.0811426,OK,4,LeftArrow,10.0109088085592,2,\LEFT,1,0,left,3
58,283480327,8,12707015.4226614,12707019.7353757,OK,3,RightArrow,4.23279168643057,4,\RIGHT,1,0,left,3
58,283480327,9,12707022.437078,12707025.8492212,OK,6,RightArrow,3.33010435849428,3,\RIGHT,0,1,right,3
58,283480327,10,12707028.7110255,12707031.7229169,OK,7,RightArrow,2.94386461004615,4,\RIGHT,1,0,left,3
58,283480327,11,12707039.1976218,12707041.4090136,OK,9,RightArrow,2.15282142534852,3,\RIGHT,0,1,right,3
58,283480327,12,12707044.0706863,12707047.6829645,OK,2,RightArrow,3.5595171507448,4,\RIGHT,1,0,left,3
58,283480327,13,12707050.3646455,12707052.5760434,OK,7,LeftArrow,2.13725086674094,1,\LEFT,0,1,right,3
58,283480327,14,12707055.2277043,12707057.0388431,OK,7,LeftArrow,1.71402862481773,1,\LEFT,0,1,right,3
58,283480327,15,12707059.6404787,12707062.0520028,OK,9,RightArrow,2.34900279715657,4,\RIGHT,1,0,left,3
58,283480327,16,12707064.0332541,12707081.8544613,OK,2,LeftArrow,17.7472730241716,2,\LEFT,1,0,left,3
58,283480327,17,12707084.1258832,12707099.4455319,OK,2,LeftArrow,15.293859584257,2,\LEFT,1,0,left,3
58,283480327,18,12707101.4968232,12707106.5099877,OK,0,RightArrow,4.99445715546608,3,\RIGHT,0,1,right,3
58,283480327,19,12707109.3317479,12707128.9541048,OK,6,LeftArrow,19.566577995196,2,\LEFT,1,0,left,3
58,283480327,20,12707131.1855306,12707146.3050355,OK,4,RightArrow,15.0800061821938,4,\RIGHT,1,0,left,3
58,283480327,21,12707152.1486601,12707154.8604125,OK,10,RightArrow,2.65241981297731,4,\RIGHT,1,0,left,3
58,283480327,22,12707157.6621707,12707161.3745141,OK,10,LeftArrow,3.62665612995625,1,\LEFT,0,1,right,3
58,283480327,23,12707163.5558868,12707168.5690498,OK,3,RightArrow,4.97263259254396,4,\RIGHT,1,0,left,3
58,283480327,24,12707170.5602935,12707177.7748387,OK,0,RightArrow,7.11176729761064,3,\RIGHT,0,1,right,3
58,283480327,25,12707179.7560369,12707209.6849304,OK,0,NO RESPONSE,NaN,2,\LEFT,1,0,left,3
58,283480327,26,12707211.0958224,12707213.407278,OK,2,LeftArrow,2.20655832439661,1,\LEFT,0,1,right,3
58,283480327,27,12707216.259067,12707245.5875359,OK,6,NO RESPONSE,NaN,2,\LEFT,1,0,left,3
58,283480327,28,12707247.2986185,12707249.2098117,OK,5,RightArrow,1.87408505938947,3,\RIGHT,0,1,right,3
58,283480327,29,12707251.3111356,12707255.1235337,OK,1,RightArrow,3.79719516262412,3,\RIGHT,0,1,right,3
58,283480327,30,12707257.6451163,12707259.8565135,OK,1,LeftArrow,2.17510630376637,1,\LEFT,0,1,right,3
58,283480327,31,12707263.9090627,12707265.7202081,OK,0,RightArrow,1.79090976901352,3,\RIGHT,0,1,right,3
58,283480327,32,12707267.8015204,12707271.5138662,OK,2,RightArrow,3.66612343862653,4,\RIGHT,1,0,left,3
58,283480327,33,12707273.3550144,12707275.0660907,OK,1,LeftArrow,1.68849283643067,1,\LEFT,0,1,right,3
58,283480327,34,12707276.9873103,12707278.3981902,OK,0,LeftArrow,1.33603930473328,1,\LEFT,0,1,right,3
58,283480327,35,12707280.6095796,12707284.1217905,OK,5,RightArrow,3.49740304611623,4,\RIGHT,1,0,left,3
58,283480327,36,12707286.7734614,12707288.0842967,OK,8,LeftArrow,1.26144647784531,1,\LEFT,0,1,right,3
58,283480327,37,12707290.5158215,12707291.8266511,OK,6,RightArrow,1.24691940844059,3,\RIGHT,0,1,right,3
58,283480327,38,12707294.5783788,12707323.6066526,OK,9,NO RESPONSE,NaN,2,\LEFT,1,0,left,3
58,283480327,39,12707324.917189,12707330.4309523,OK,1,LeftArrow,5.48372447304428,2,\LEFT,1,0,left,3
58,283480327,40,12707332.4622362,12707333.7730657,OK,1,LeftArrow,1.20251959003508,1,\LEFT,0,1,right,3
