subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
5,1341203549,1,2058067.57186607,2058097.39922028,OK,1,NO RESPONSE,NaN,14,CATCH,0,0,0,,0,NaN,f
5,1341203549,2,2058106.95477348,2058110.16660167,OK,11,j,3.16960713174194,6,CFS,0,1,0.5,2@,2.57322748912419,2.34671662001737,j
5,1341203549,3,2058122.25361277,2058127.36659424,OK,4,j,5.01372032565996,1,CFS,0,1,1,2@,1.43855350599299,2,j
5,1341203549,4,2058140.35410967,2058142.36525738,OK,8,j,1.95229504187591,19,CFS,0,1,1,2@,1.9652473330805,2,j
5,1341203549,5,2058148.60891684,2058151.72069425,OK,8,j,3.07285219756886,13,CFS,0,1,0.90483741803596,2@,3.04537544726662,2.04568180093028,j
5,1341203549,6,2058159.77534042,2058161.68647931,OK,12,j,1.85785012110136,17,CFS,0,1,1,2@,2.2916250197503,2,j
5,1341203549,7,2058167.22966567,2058168.84062448,OK,8,j,1.51506805978715,11,CFS,0,1,0.931062779704023,2@,3.98157079710005,2.03248971804528,j
5,1341203549,8,2058176.1448218,2058178.45617766,OK,3,j,2.22334021935239,15,CFS,0,1,0.866877899750182,2@,2.49374751974922,2.06568315727633,j
5,1341203549,9,2058187.18120579,2058196.59668068,OK,0,j,9.36183174722828,3,CFS,0,1,0.807117747005389,2@,2.52567209393398,2.09959556016176,j
5,1341203549,10,2058201.22935205,2058203.4406511,OK,6,j,2.17729480029084,8,CFS,0,1,1,3#,3.01782310840902,2,j
5,1341203549,11,2058211.04506111,2058217.25857177,OK,1,f,6.11273878882639,9,CATCH,0,0,0,,0,NaN,f
5,1341203549,12,2058222.85182229,2058228.86534853,OK,7,j,5.99325227388181,20,CFS,0,1,0.945959468906766,2@,1.44770883088768,2.02520949557939,j
5,1341203549,13,2058234.87882255,2058240.09182582,OK,9,j,5.18155865068547,10,CFS,0,1,1,3#,2.6151406581385,2,j
5,1341203549,14,2058245.98522986,2058254.40013939,OK,1,f,8.30625469377264,5,CATCH,0,0,0,,0,NaN,f
5,1341203549,15,2058257.93217683,2058262.14458787,OK,6,j,4.1108269081451,12,CFS,0,1,1,3#,2.22436636799614,2,j
5,1341203549,16,2058266.35702096,2058273.07089987,OK,7,j,6.66131185088307,16,CFS,0,1,1,2@,3.86544753727785,2,j
5,1341203549,17,2058277.78358077,2058282.69647971,OK,9,j,4.85019716457464,18,CFS,0,1,1,2@,3.99756518265958,2,j
5,1341203549,18,2058286.82888123,2058291.94186361,OK,4,j,5.01231010979973,7,CFS,0,1,1,3#,1.50246793828139,2,j
5,1341203549,19,2058296.044193,2058302.05767578,OK,11,j,5.98036564211361,4,CFS,0,1,1,3#,2.17257393900749,2,j
5,1341203549,20,2058306.17003726,2058313.18408901,OK,1,f,6.98981577856466,2,CATCH,0,0,0,,0,NaN,f
