subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
39,14465989,1,1133.376498114,1150.83751002164,OK,0,LeftArrow,17.4408023105309,1,\LEFT,0,1,right,3
39,14465989,2,1154.3494306382,1160.16339615169,OK,0,LeftArrow,5.71573083090243,1,\LEFT,0,1,right,3
39,14465989,3,1162.52491010712,1185.84961084655,OK,0,LeftArrow,23.2357436175453,3,\RIGHT,0,1,right,3
39,14465989,4,1189.171734033,1197.08670014054,OK,1,RightArrow,7.85268948138628,4,\RIGHT,1,0,left,3
39,14465989,5,1199.23805432935,1204.95166461807,OK,2,LeftArrow,5.63420300214443,1,\LEFT,0,1,right,3
39,14465989,6,1207.63335478527,1210.74531367724,OK,10,LeftArrow,3.04676965206795,1,\LEFT,0,1,right,3
39,14465989,7,1213.40699649122,1221.62218428221,OK,7,LeftArrow,8.1288676878271,2,\LEFT,1,0,left,3
39,14465989,8,1223.46329877277,1227.0756204963,OK,0,LeftArrow,3.53650622790406,2,\LEFT,1,0,left,3
39,14465989,9,1229.4070903686,1233.21949890607,OK,6,LeftArrow,3.72853286855479,2,\LEFT,1,0,left,3
39,14465989,10,1236.14133647586,1239.25333460918,OK,12,LeftArrow,3.05016372698651,2,\LEFT,1,0,left,3
39,14465989,11,1248.03884410679,1257.15458465748,OK,3,LeftArrow,9.07231395977828,1,\LEFT,0,1,right,3
39,14465989,12,1259.96635476837,1272.68440506491,OK,7,RightArrow,12.6164936827463,3,\RIGHT,0,1,right,3
39,14465989,13,1275.11590023279,1282.03031182988,OK,4,LeftArrow,6.85077510721953,2,\LEFT,1,0,left,3
39,14465989,14,1284.12155310019,1294.73823061357,OK,5,RightArrow,10.6047810453413,4,\RIGHT,1,0,left,3
39,14465989,15,1297.44992954668,1314.47061034185,OK,9,RightArrow,16.9720348028513,3,\RIGHT,0,1,right,3
39,14465989,16,1316.77205001642,1319.58383522014,OK,7,LeftArrow,2.79377583891983,1,\LEFT,0,1,right,3
39,14465989,17,1321.25486049398,1324.86712546848,OK,0,LeftArrow,3.57488577748586,1,\LEFT,0,1,right,3
39,14465989,18,1327.44873751521,1345.16979581216,OK,10,RightArrow,17.6206686605296,4,\RIGHT,1,0,left,3
39,14465989,19,1347.35115423903,1353.56503619864,OK,6,RightArrow,6.16605399851233,4,\RIGHT,1,0,left,3
39,14465989,20,1356.15664663949,1362.47058226919,OK,9,RightArrow,6.25631393321487,3,\RIGHT,0,1,right,3
39,14465989,21,1370.5756503801,1373.38738457006,OK,10,LeftArrow,2.72515026418478,1,\LEFT,0,1,right,3
39,14465989,22,1375.1684863585,1395.69125298234,OK,2,RightArrow,20.4678356765448,4,\RIGHT,1,0,left,3
39,14465989,23,1399.30350165659,1406.61803888637,OK,4,LeftArrow,7.25259264580882,2,\LEFT,1,0,left,3
39,14465989,24,1408.21899329637,1412.03139941899,OK,1,LeftArrow,3.80092138689793,2,\LEFT,1,0,left,3
39,14465989,25,1414.49294259413,1416.60423559058,OK,8,LeftArrow,2.04691756177203,1,\LEFT,0,1,right,3
39,14465989,26,1418.97570628393,1422.6879708962,OK,8,RightArrow,3.69208157854064,4,\RIGHT,1,0,left,3
39,14465989,27,1424.71926647654,1430.73299974161,OK,3,LeftArrow,5.99627358103271,2,\LEFT,1,0,left,3
39,14465989,28,1432.36371328217,1435.47594444874,OK,0,LeftArrow,3.07978732395713,2,\LEFT,1,0,left,3
39,14465989,29,1437.59721621863,1446.5127836244,OK,5,RightArrow,8.89406163669037,4,\RIGHT,1,0,left,3
39,14465989,30,1449.06436547341,1457.07933363358,OK,8,RightArrow,7.92265469543895,3,\RIGHT,0,1,right,3
39,14465989,31,1465.04427148736,1470.75780933051,OK,11,RightArrow,5.61447577178683,3,\RIGHT,0,1,right,3
39,14465989,32,1472.97918487868,1475.49074205997,OK,6,RightArrow,2.46350826120965,3,\RIGHT,0,1,right,3
39,14465989,33,1477.15177195825,1483.26557579738,OK,0,RightArrow,6.07467870390042,4,\RIGHT,1,0,left,3
39,14465989,34,1485.75709876021,1489.66952414128,OK,9,RightArrow,3.80528200645244,4,\RIGHT,1,0,left,3
39,14465989,35,1492.38120315187,1494.69263548529,OK,11,LeftArrow,2.26910087804026,1,\LEFT,0,1,right,3
39,14465989,36,1496.65380616946,1506.16974147799,OK,4,LeftArrow,9.50018051021016,2,\LEFT,1,0,left,3
39,14465989,37,1508.87141605732,1512.28352448902,OK,11,RightArrow,3.31450010142362,3,\RIGHT,0,1,right,3
39,14465989,38,1514.56498035518,1517.77692892365,OK,8,RightArrow,3.14084263856421,3,\RIGHT,0,1,right,3
39,14465989,39,1520.01833235129,1525.63182769304,OK,7,RightArrow,5.56734087330733,4,\RIGHT,1,0,left,3
39,14465989,40,1527.62302344339,1531.13520093986,OK,4,RightArrow,3.40242608137078,3,\RIGHT,0,1,right,3
