subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
51,31965476,1,2511458.73253912,2511487.76038688,OK,9,NO RESPONSE,NaN,3,CFS,0,1,0.5,,2.96560375552934,2.34671662001737,j
51,31965476,2,2511495.02487792,2511524.3528638,OK,6,NO RESPONSE,NaN,15,CFS,0,1,1,,1.14909927174093,2,j
51,31965476,3,2511529.0957821,2511534.60918002,OK,10,f,5.45025261258706,17,CFS,0,1,1,,3.6224299464782,2,j
51,31965476,4,2511539.40211828,2511568.12977478,OK,12,NO RESPONSE,NaN,13,CFS,0,1,1,,3.08361845929084,2,j
51,31965476,5,2511571.66197904,2511595.48662352,OK,5,f,23.792151955422,16,CFS,0,1,1,,3.83402294880481,2,j
51,31965476,6,2511599.48904883,2511628.51689235,OK,9,NO RESPONSE,NaN,14,CFS,0,1,1,,3.46806906806427,2,j
51,31965476,7,2511632.32926509,2511659.35583967,OK,9,f,26.9607688309625,1,CFS,0,1,1,,2.07149972372321,2,j
51,31965476,8,2511663.24823437,2511690.07479434,OK,1,f,26.8157126307487,20,CFS,0,1,1,,1.6563457812067,2,j
51,31965476,9,2511692.93644178,2511710.15712691,OK,1,f,17.1582778394222,7,CFS,0,1,1,,2.86323855704638,2,j
51,31965476,10,2511713.95942623,2511736.68336433,OK,1,j,22.6855780510232,11,CATCH,0,0,0,,0,NaN,f
51,31965476,11,2511751.00220044,2511779.92998384,OK,10,NO RESPONSE,NaN,8,CFS,0,1,1,,1.05102203261996,2,j
51,31965476,12,2511784.67289188,2511800.09233022,OK,1,f,15.3519869432785,6,CATCH,0,0,0,,0,NaN,f
51,31965476,13,2511803.57447469,2511829.10019958,OK,1,f,25.4964714525267,10,CATCH,0,0,0,,0,NaN,f
51,31965476,14,2511832.23213163,2511857.95792335,OK,1,f,25.637056147214,12,CATCH,0,0,0,,0,NaN,f
51,31965476,15,2511861.80028331,2511881.72249801,OK,9,f,19.827374947723,5,CFS,0,1,1,,3.14463823548719,2,j
51,31965476,16,2511886.61553744,2511915.34319214,OK,12,NO RESPONSE,NaN,2,CFS,0,1,1,,2.32829679785859,2,j
51,31965476,17,2511918.77527801,2511929.49187106,OK,4,j,10.6172703229822,19,CFS,0,1,1,3#,2.3557131083759,2,j
51,31965476,18,2511941.40920284,2511960.63102019,OK,11,f,19.1733367987908,18,CFS,0,1,1,,2.3271872556821,2,j
51,31965476,19,2511964.0530894,2511993.68131542,OK,3,NO RESPONSE,NaN,4,CFS,0,1,1,,1.57694178608692,2,j
51,31965476,20,2512040.01976892,2512068.94755142,OK,10,NO RESPONSE,NaN,9,CFS,0,1,1,,1.5091041605853,2,j
