subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
65,285050193,1,2706944.89704066,2706956.81443188,OK,6,RightArrow,11.8366554654203,3,\RIGHT,0,1,right,3
65,285050193,2,2706960.10646571,2706963.11828188,OK,3,RightArrow,2.92306250380352,3,\RIGHT,0,1,right,3
65,285050193,3,2706965.95009376,2706968.7617715,OK,10,RightArrow,2.75127081619576,3,\RIGHT,0,1,right,3
65,285050193,4,2706971.77363748,2706977.08692291,OK,9,LeftArrow,5.22365245176479,2,\LEFT,1,0,left,3
65,285050193,5,2706979.72855189,2706982.04001199,OK,10,LeftArrow,2.27670464431867,1,\LEFT,0,1,right,3
65,285050193,6,2706984.77168779,2706987.18316443,OK,9,LeftArrow,2.36936343321577,2,\LEFT,1,0,left,3
65,285050193,7,2706989.19444542,2706990.90548238,OK,3,LeftArrow,1.68255015648901,1,\LEFT,0,1,right,3
65,285050193,8,2706993.29693598,2706995.20813672,OK,7,RightArrow,1.85991230467334,3,\RIGHT,0,1,right,3
65,285050193,9,2706997.73976405,2706999.55080366,OK,7,LeftArrow,1.74498616252095,2,\LEFT,1,0,left,3
65,285050193,10,2707001.86227131,2707003.57335114,OK,6,LeftArrow,1.64643875695765,2,\LEFT,1,0,left,3
65,285050193,11,2707007.38562112,2707008.99666237,OK,0,RightArrow,1.52298456430435,4,\RIGHT,1,0,left,3
65,285050193,12,2707010.6876796,2707012.79899162,OK,0,RightArrow,2.04494945704937,3,\RIGHT,0,1,right,3
65,285050193,13,2707014.99036715,2707017.00160648,OK,7,LeftArrow,1.92609344515949,1,\LEFT,0,1,right,3
65,285050193,14,2707019.43310497,2707022.14478096,OK,10,LeftArrow,2.6352326348424,2,\LEFT,1,0,left,3
65,285050193,15,2707023.95590329,2707025.76703346,OK,2,LeftArrow,1.72032116353512,2,\LEFT,1,0,left,3
65,285050193,16,2707027.47807525,2707030.79010768,OK,1,RightArrow,3.27808684529737,3,\RIGHT,0,1,right,3
65,285050193,17,2707032.51119405,2707034.22223161,OK,2,LeftArrow,1.62088478961959,1,\LEFT,0,1,right,3
65,285050193,18,2707036.58371538,2707039.19536125,OK,8,RightArrow,2.54829493351281,3,\RIGHT,0,1,right,3
65,285050193,19,2707040.77628054,2707043.38786543,OK,0,LeftArrow,2.53957490157336,2,\LEFT,1,0,left,3
65,285050193,20,2707045.29909666,2707047.31032271,OK,4,RightArrow,1.96865219855681,4,\RIGHT,1,0,left,3
65,285050193,21,2707051.57296084,2707053.88440796,OK,8,RightArrow,2.25480646174401,3,\RIGHT,0,1,right,3
65,285050193,22,2707055.95568897,2707057.26646658,OK,6,RightArrow,1.23192724538967,4,\RIGHT,1,0,left,3
65,285050193,23,2707059.13765534,2707060.74863863,OK,3,RightArrow,1.54591207765043,4,\RIGHT,1,0,left,3
65,285050193,24,2707063.16011859,2707064.67106301,OK,8,RightArrow,1.45138358976692,4,\RIGHT,1,0,left,3
65,285050193,25,2707067.4027385,2707069.1138298,OK,10,LeftArrow,1.60861703846604,1,\LEFT,0,1,right,3
65,285050193,26,2707071.23511394,2707072.94619045,OK,5,LeftArrow,1.68815382104367,1,\LEFT,0,1,right,3
65,285050193,27,2707075.54776699,2707076.95869667,OK,10,RightArrow,1.3834371920675,4,\RIGHT,1,0,left,3
65,285050193,28,2707079.13001112,2707081.84165481,OK,6,LeftArrow,2.66506572021171,2,\LEFT,1,0,left,3
65,285050193,29,2707084.58342681,2707086.89480783,OK,10,LeftArrow,2.25158565212041,1,\LEFT,0,1,right,3
65,285050193,30,2707088.98612728,2707091.09741273,OK,3,RightArrow,2.06479833554477,4,\RIGHT,1,0,left,3
65,285050193,31,2707094.45951742,2707096.47075976,OK,0,LeftArrow,1.98327654367313,2,\LEFT,1,0,left,3
65,285050193,32,2707099.10237012,2707101.41379279,OK,8,RightArrow,2.20433423714712,4,\RIGHT,1,0,left,3
65,285050193,33,2707103.64519571,2707105.45632981,OK,6,RightArrow,1.70142041612417,4,\RIGHT,1,0,left,3
65,285050193,34,2707107.36748106,2707110.57946011,OK,2,RightArrow,3.15505374222994,3,\RIGHT,0,1,right,3
65,285050193,35,2707113.08101437,2707116.79332245,OK,9,RightArrow,3.64138175407425,3,\RIGHT,0,1,right,3
65,285050193,36,2707119.3549199,2707121.46624187,OK,9,LeftArrow,2.03933643503115,1,\LEFT,0,1,right,3
65,285050193,37,2707123.39740047,2707125.60878789,OK,4,LeftArrow,2.14880712330341,1,\LEFT,0,1,right,3
65,285050193,38,2707127.34988946,2707129.26104433,OK,1,RightArrow,1.81221233075485,4,\RIGHT,1,0,left,3
65,285050193,39,2707130.88210299,2707133.29351051,OK,0,LeftArrow,2.3359267837368,1,\LEFT,0,1,right,3
65,285050193,40,2707135.50490819,2707137.91640717,OK,5,LeftArrow,2.33704184228554,2,\LEFT,1,0,left,3
