subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
5,894417996,11,1557275.94198303,1557359.35716968,1557280.65069984,1557364.06582944,OK,OK,1,9,NO RESPONSE,NO RESPONSE,NaN,NaN,11,103,bike,1,BINOCULAR,match,3,43,44,CFS,match,crib,q,1,1,1557574.20811794,1557576.2329532,1557577.46637307,1557581.27536275,OK,OK,10,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.01526512950659,2,NaN,q,3.73290068237111,2,NaN
5,894417996,12,1557282.70085665,1557366.22435231,1557287.40954267,1557370.93306519,OK,OK,0,0,NO RESPONSE,NO RESPONSE,NaN,NaN,18,39,necklace,1,NOT STUDIED,mismatch,1,189,19,NOT STUDIED,mismatch,fire hydrant,p,0,0,1557583.4255108,1557586.37543489,1557587.60887347,1557590.51776233,OK,OK,2,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.94141132733785,2,NaN,p,2.81397804361768,2,NaN
5,894417996,13,1557603.82718848,1557683.73375763,1557608.53590801,1557688.4424675,OK,OK,6,6,NO RESPONSE,NO RESPONSE,NaN,NaN,35,38,table,2,BINOCULAR,match,16,142,9,CFS,mismatch,high heel,p,1,1,1557761.44850358,1557765.13181584,1557766.35690043,1557770.26589645,OK,OK,7,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.67053285497241,2,NaN,p,3.89793565170839,2,NaN
5,894417996,14,1557610.75278803,1557691.63440329,1557615.46149729,1557696.34312704,OK,OK,2,3,NO RESPONSE,NO RESPONSE,NaN,NaN,169,21,notebook,2,BINOCULAR,mismatch,19,40,88,NOT STUDIED,match,cooler,q,1,1,1557772.59110993,1557775.64100987,1557776.87446384,1557783.08362165,OK,OK,5,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.03949035750702,2,NaN,q,6.17189359199256,2,NaN
5,894417996,15,1557617.6283494,1557698.49330649,1557622.33707073,1557703.20203869,OK,OK,0,2,NO RESPONSE,NO RESPONSE,NaN,NaN,181,184,microscope,2,BINOCULAR,match,14,169,21,BINOCULAR,mismatch,notebook,p,1,1,1557785.35010882,1557786.8669336,1557788.09235747,1557791.10092698,OK,OK,10,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.50396630144678,2,NaN,p,2.96160595980473,2,NaN
5,894417996,16,1557624.2872034,1557705.30219626,1557628.9959199,1557710.01094476,OK,OK,5,2,NO RESPONSE,NO RESPONSE,NaN,NaN,142,9,high heel,2,CFS,mismatch,23,72,89,NOT STUDIED,match,toothbrush,q,0,1,1557793.5677975,1557798.75122294,1557799.9847071,1557803.29360562,OK,OK,2,0,0.727495707309101,0.727495707309101,,,3.33387895078137,2.52084628718121,2.15022107250873,2.15022107250873,NO RESPONSE,5.17375721037388,2,NaN,q,3.22076935390942,2,NaN
5,894417996,17,1557631.99616832,1557711.93610451,1557636.70488906,1557716.44475823,OK,SPACE,0,6,NO RESPONSE,space,NaN,4.40119804046117,115,118,puzzle piece,2,CFS,match,17,115,118,CFS,match,puzzle piece,q,0,1,1557805.4854578,1557807.35193078,1557808.58536725,1557814.19447344,OK,OK,0,10,0.727495707309101,0.727495707309101,,,2.82230013150432,2.73793812903621,2.15022107250873,2.15022107250873,NO RESPONSE,1.8557244236581,2,NaN,q,5.50763347023167,2,NaN
5,894417996,18,1557638.86341857,1557719.92840071,1557643.57212571,1557724.63715163,OK,OK,10,6,NO RESPONSE,NO RESPONSE,NaN,NaN,122,32,helmet,2,CFS,match,15,181,184,BINOCULAR,match,microscope,q,0,1,1557816.2030037,1557817.78612821,1557819.01122397,1557822.62019403,OK,OK,2,10,0.727495707309101,0.727495707309101,,,1.20632577411157,4.35157364436563,2.15022107250873,2.15022107250873,NO RESPONSE,1.56970246718265,2,NaN,p,3.58540920214728,2,NaN
5,894417996,19,1557645.5556387,1557726.49561956,1557650.26434132,1557727.30398502,OK,SPACE,0,0,NO RESPONSE,space,NaN,0.721185302361846,40,88,cooler,2,NOT STUDIED,match,21,134,149,NOT STUDIED,mismatch,earring,p,0,0,1557825.03701912,1557826.32850847,1557827.55359306,1557832.8627225,OK,OK,4,7,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.27936527109705,2,NaN,p,5.25060384976678,2,NaN
5,894417996,20,1557651.95617599,1557729.88754962,1557656.66487982,1557730.79595582,OK,SPACE,0,0,NO RESPONSE,space,NaN,0.841114005539566,81,96,lamp,2,NOT STUDIED,mismatch,20,81,96,NOT STUDIED,mismatch,lamp,p,0,0,1557835.20456577,1557836.76269715,1557837.98780438,1557841.09671437,OK,OK,4,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.5433181100525,2,NaN,p,3.04801217047498,2,NaN
5,894417996,21,1557658.37336632,1557733.62121609,1557660.88187605,1557734.82963769,SPACE,SPACE,0,0,space,space,2.49430802534334,1.16328544984572,134,149,earring,2,NOT STUDIED,mismatch,24,128,143,CFS,mismatch,knot,p,0,0,1557843.3802195,1557844.50500104,1557845.73008594,1557849.93913327,OK,OK,0,3,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.11133203143254,2,NaN,p,4.16133218212053,2,NaN
5,894417996,22,1557665.78229744,1557737.91318327,1557670.49105379,1557742.62191548,OK,OK,3,3,NO RESPONSE,NO RESPONSE,NaN,NaN,20,71,broach,2,BINOCULAR,mismatch,13,35,38,BINOCULAR,match,table,q,1,1,1557852.34763546,1557853.9224413,1557855.14784646,1557859.95656809,OK,OK,7,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.55949723976664,2,NaN,q,4.78313929447904,2,NaN
5,894417996,23,1557672.40785291,1557744.32206761,1557673.71628568,1557748.63077355,SPACE,SPACE,0,0,space,space,1.25936110550538,4.29374417057261,72,89,toothbrush,2,NOT STUDIED,match,18,122,32,CFS,match,helmet,q,0,0,1557862.08975131,1557864.38161526,1557865.61511451,1557868.72395809,OK,OK,0,4,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.28091889014468,2,NaN,q,3.08349789166823,2,NaN
5,894417996,24,1557676.63320042,1557751.6393497,1557681.34192266,1557756.34808552,OK,OK,6,9,NO RESPONSE,NO RESPONSE,NaN,NaN,128,143,knot,2,CFS,mismatch,22,20,71,BINOCULAR,mismatch,broach,p,0,1,1557870.92414041,1557873.22402752,1557874.44911392,1557876.8579572,OK,OK,9,1,0.727495707309101,0.727495707309101,,,1.86516708730437,2.70909019368535,2.15022107250873,2.15022107250873,NO RESPONSE,2.28615326108411,2,NaN,q,2.31307913572527,2,NaN
5,894417996,25,1557882.33340537,1557954.09767334,1557884.5419127,1557955.10610792,SPACE,SPACE,0,0,space,space,2.18848263309337,0.965129448100924,177,179,bottle cap,3,NOT STUDIED,mismatch,28,68,73,NOT STUDIED,match,umbrella,q,0,0,1558026.91198644,1558030.61192396,1558031.84543257,1558035.05427223,OK,OK,4,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,3.69133450649679,2,NaN,q,3.18981892056763,2,NaN
5,894417996,26,1557888.15893912,1557957.81463909,1557889.2673082,1557958.7230456,SPACE,SPACE,0,0,space,space,1.01067249034531,0.895881264470518,62,123,water bottle,3,NOT STUDIED,mismatch,34,148,55,BINOCULAR,match,box,q,0,0,1558037.17115859,1558038.20425185,1558039.43800133,1558041.5465156,OK,OK,2,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.02384489774704,2,NaN,q,2.028952189954,2,NaN
5,894417996,27,1557891.57585084,1557961.51494336,1557896.28455436,1557966.22363994,OK,OK,1,5,NO RESPONSE,NO RESPONSE,NaN,NaN,3,6,bandana,3,CFS,match,32,161,163,NOT STUDIED,match,egg beater,q,0,1,1558043.54665324,1558046.1299009,1558047.34670939,1558049.4554926,OK,OK,2,1,0.727495707309101,0.727495707309101,,,1.77314843033153,3.386403623353,2.15022107250873,2.15022107250873,NO RESPONSE,2.56801271392033,2,NaN,q,2.08779441658407,2,NaN
5,894417996,28,1557898.13470846,1557968.47384022,1557899.24313157,1557970.28230257,SPACE,SPACE,0,0,space,space,1.0825280493591,1.77225249097683,68,73,umbrella,3,NOT STUDIED,match,35,100,124,BINOCULAR,mismatch,sand castle,p,0,0,1558051.57230652,1558052.73877799,1558053.96391088,1558056.97278375,OK,OK,10,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.15809333766811,2,NaN,p,2.96637457702309,2,NaN
5,894417996,29,1557901.94336973,1557972.98251386,1557906.65211249,1557977.6912847,OK,OK,1,7,NO RESPONSE,NO RESPONSE,NaN,NaN,23,53,button,3,CFS,match,33,41,42,BINOCULAR,mismatch,couch,p,0,1,1558058.95624783,1558060.46439988,1558061.68953216,1558065.79850947,OK,OK,0,4,0.727495707309101,0.727495707309101,,,1.7990330233373,2.44485091023586,2.15022107250873,2.15022107250873,NO RESPONSE,1.49373511504382,2,NaN,p,4.06436546728946,2,NaN
5,894417996,30,1557908.33554941,1557979.58306655,1557913.04428161,1557984.29177883,OK,OK,2,7,NO RESPONSE,NO RESPONSE,NaN,NaN,24,27,calculator,3,CFS,mismatch,26,62,123,NOT STUDIED,mismatch,water bottle,p,0,1,1558068.11532369,1558070.45689801,1558071.68201068,1558074.99092822,OK,OK,7,3,0.727495707309101,0.727495707309101,,,2.59241816135155,3.74742261621644,2.15022107250873,2.15022107250873,NO RESPONSE,2.3262578821741,2,NaN,p,3.27144564734772,2,NaN
5,894417996,31,1557914.7444259,1557986.28361712,1557919.4531258,1557990.99236472,OK,OK,6,0,NO RESPONSE,NO RESPONSE,NaN,NaN,4,34,basket,3,BINOCULAR,match,27,3,6,CFS,match,bandana,q,1,1,1558077.11609612,1558078.19086694,1558079.41595304,1558082.22482772,OK,OK,6,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.06112330243923,2,NaN,q,2.76122110174038,2,NaN
5,894417996,32,1557921.35328065,1557992.583842,1557924.0618414,1557993.39220534,SPACE,SPACE,0,0,space,space,2.68685475923121,0.717248883796856,161,163,egg beater,3,NOT STUDIED,match,30,24,27,CFS,mismatch,calculator,p,0,0,1558084.44140891,1558086.57488764,1558087.79997314,1558093.50908235,OK,OK,4,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.11945661064237,2,NaN,q,5.68071393435821,2,NaN
5,894417996,33,1557926.68707903,1557995.90109088,1557931.39572521,1558000.60982158,OK,OK,10,0,NO RESPONSE,NO RESPONSE,NaN,NaN,41,42,couch,3,BINOCULAR,mismatch,29,23,53,CFS,match,button,q,1,1,1558095.83431062,1558097.36742411,1558098.59252772,1558101.50141567,OK,OK,7,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.51809647702612,2,NaN,q,2.83976232376881,2,NaN
5,894417996,34,1557933.37095212,1558002.73496775,1557938.07964207,1558007.44371776,OK,OK,1,7,NO RESPONSE,NO RESPONSE,NaN,NaN,148,55,box,3,BINOCULAR,match,36,37,112,CFS,mismatch,compass,p,1,1,1558103.45992224,1558104.95973147,1558106.18513935,1558110.49381601,OK,OK,8,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.48421327467076,2,NaN,p,4.25476725911722,2,NaN
5,894417996,35,1557940.52987223,1558009.1104953,1557945.23860262,1558013.8192426,OK,OK,6,1,NO RESPONSE,NO RESPONSE,NaN,NaN,100,124,sand castle,3,BINOCULAR,mismatch,25,177,179,NOT STUDIED,mismatch,bottle cap,p,1,1,1558112.71901621,1558113.95244483,1558115.18586862,1558118.59449215,OK,OK,0,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.22465777816251,2,NaN,p,3.38969003083184,2,NaN
5,894417996,36,1557947.61377067,1558015.91107908,1557952.32252159,1558020.6197968,OK,OK,4,6,NO RESPONSE,NO RESPONSE,NaN,NaN,37,112,compass,3,CFS,mismatch,31,4,34,BINOCULAR,match,basket,q,0,1,1558120.61135226,1558121.86975408,1558123.09488244,1558125.40339369,OK,OK,6,1,0.727495707309101,0.727495707309101,,,4.11280171637321,2.4836452536099,2.15022107250873,2.15022107250873,NO RESPONSE,1.24396255845204,2,NaN,q,2.27226396137849,2,NaN
5,894417996,37,1558130.1037532,1558197.97602983,1558134.81250079,1558202.68477622,OK,OK,8,7,NO RESPONSE,NO RESPONSE,NaN,NaN,78,98,glasses,4,CFS,mismatch,47,170,172,BINOCULAR,mismatch,binky,p,0,1,1558267.34842359,1558269.35657111,1558270.59000999,1558279.699412,OK,OK,5,7,0.727495707309101,0.727495707309101,,,1.32037707622935,1.3129261651318,2.15022107250873,2.15022107250873,NO RESPONSE,1.99656495335512,2,NaN,p,9.02641544723883,2,NaN
5,894417996,38,1558136.66263044,1558204.34321337,1558141.37137471,1558209.05191207,OK,OK,2,10,NO RESPONSE,NO RESPONSE,NaN,NaN,150,156,key,4,CFS,match,38,150,156,CFS,match,key,q,0,1,1558281.74957877,1558283.14935449,1558284.3745061,1558288.18344567,OK,OK,0,10,0.727495707309101,0.727495707309101,,,2.14366423991127,2.05856728339383,2.15022107250873,2.15022107250873,NO RESPONSE,1.38661841093563,2,NaN,q,3.76959048071876,2,NaN
5,894417996,39,1558144.53828175,1558210.9604043,1558149.24702422,1558215.66915763,OK,OK,5,9,NO RESPONSE,NO RESPONSE,NaN,NaN,165,45,nail,4,CFS,mismatch,48,92,94,BINOCULAR,match,sled,q,0,1,1558290.200278,1558291.37502437,1558292.6001633,1558296.00907873,OK,OK,9,5,0.727495707309101,0.727495707309101,,,2.53886290599598,1.54275774274118,2.15022107250873,2.15022107250873,NO RESPONSE,1.15955911879428,2,NaN,q,3.39157025096938,2,NaN
5,894417996,40,1558151.13050792,1558217.77763175,1558152.23890205,1558218.6860941,SPACE,SPACE,0,0,space,space,1.09157779719681,0.841533274389803,153,8,ladle,4,NOT STUDIED,match,42,22,83,NOT STUDIED,match,bucket,q,0,0,1558298.09257873,1558299.0923448,1558300.3174629,1558304.32643235,OK,OK,3,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.986948030535132,2,NaN,q,3.97792394016869,2,NaN
5,894417996,41,1558154.5391212,1558220.69454769,1558159.24785672,1558225.40327235,OK,OK,5,6,NO RESPONSE,NO RESPONSE,NaN,NaN,151,97,key ring,4,BINOCULAR,mismatch,37,78,98,CFS,mismatch,glasses,p,1,1,1558306.35959987,1558307.5430389,1558308.7681244,1558312.57711347,OK,OK,9,7,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.1675086254254,2,NaN,p,3.78285857453011,2,NaN
5,894417996,42,1558161.05632963,1558227.48679348,1558161.7646966,1558230.39536329,SPACE,SPACE,0,0,space,space,0.661309543531388,2.81982818734832,22,83,bucket,4,NOT STUDIED,match,40,153,8,NOT STUDIED,match,ladle,q,0,0,1558314.51893501,1558315.60201605,1558316.83545312,1558319.54432387,OK,OK,3,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.07182205375284,2,NaN,q,2.61121431016363,2,NaN
5,894417996,43,1558164.2732332,1558232.67854424,1558168.98198653,1558237.38760606,OK,OK,6,9,NO RESPONSE,NO RESPONSE,NaN,NaN,76,113,tent,4,BINOCULAR,match,39,165,45,CFS,mismatch,nail,p,1,1,1558321.54454151,1558323.24433112,1558324.46940847,1558327.57834985,OK,OK,2,7,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.68588823708706,2,NaN,q,3.03294777078554,2,NaN
5,894417996,44,1558170.74047469,1558239.22942308,1558171.54883562,1558239.9377831,SPACE,SPACE,0,0,space,space,0.736749564530328,0.612789662322029,102,110,rug,4,NOT STUDIED,mismatch,46,111,125,NOT STUDIED,mismatch,rake,p,0,0,1558329.85352122,1558330.71191551,1558331.94502748,1558335.15393476,OK,OK,5,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.848601984325796,2,NaN,p,3.14899680344388,2,NaN
5,894417996,45,1558174.22404895,1558241.99628484,1558178.9328056,1558246.70504783,OK,OK,10,3,NO RESPONSE,NO RESPONSE,NaN,NaN,168,17,necklace,4,CFS,match,41,151,97,BINOCULAR,mismatch,key ring,p,0,1,1558337.02911338,1558338.49559843,1558339.72068695,1558343.22959785,OK,OK,7,9,0.727495707309101,0.727495707309101,,,1.35154721952733,3.35946634648084,2.15022107250873,2.15022107250873,NO RESPONSE,1.45664898841642,2,NaN,q,3.42099574091844,2,NaN
5,894417996,46,1558181.09128712,1558248.63020366,1558182.29976848,1558249.23858753,SPACE,SPACE,0,0,space,space,1.12145545776002,0.59549218066968,111,125,rake,4,NOT STUDIED,mismatch,45,168,17,CFS,match,necklace,q,0,0,1558345.47148277,1558346.64622975,1558347.87971451,1558350.18853395,OK,OK,6,4,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.16588135506026,2,NaN,q,2.29355551465414,2,NaN
5,894417996,47,1558184.29987805,1558251.68876547,1558189.00861207,1558256.39749888,OK,OK,2,2,NO RESPONSE,NO RESPONSE,NaN,NaN,170,172,binky,4,BINOCULAR,mismatch,43,76,113,BINOCULAR,match,tent,q,1,1,1558352.28870691,1558353.41347154,1558354.64692551,1558357.15577393,OK,OK,10,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.11647373437881,2,NaN,q,2.44615338160656,2,NaN
5,894417996,48,1558190.95876103,1558258.70600167,1558195.66752281,1558263.41473025,OK,OK,6,4,NO RESPONSE,NO RESPONSE,NaN,NaN,92,94,sled,4,BINOCULAR,match,44,102,110,NOT STUDIED,mismatch,rug,p,1,1,1558359.50595519,1558360.58072782,1558361.80581362,1558364.31466535,OK,OK,3,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.05883860425092,2,NaN,p,2.45491999480873,2,NaN
5,894417996,49,1558369.21510273,1558459.03080283,1558373.92380264,1558461.53934275,OK,OK,10,2,NO RESPONSE,Return,NaN,2.48962664231658,152,158,knife,5,CFS,mismatch,50,58,74,NOT STUDIED,match,keys,q,0,1,1558533.08686623,1558534.49500439,1558535.72844206,1558539.03732549,OK,OK,0,0,0.727495707309101,0.727495707309101,,2,4.54181287294023,2.86884193492058,2.15022107250873,2.15022107250873,NO RESPONSE,1.3982365957927,2,NaN,q,3.20454615424387,2,NaN
5,894417996,50,1558376.30731713,1558469.98139551,1558381.01605296,1558473.7903209,OK,SPACE,0,0,NO RESPONSE,space,NaN,3.77850650949404,58,74,keys,5,NOT STUDIED,match,59,190,93,BINOCULAR,mismatch,hose,p,0,0,1558541.24587538,1558542.39562439,1558543.6207603,1558550.22991298,OK,OK,8,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.13488564430736,2,NaN,p,6.55976618733257,2,NaN
5,894417996,51,1558383.0328705,1558476.44886972,1558384.24131956,1558477.85734083,SPACE,SPACE,0,0,space,space,1.16297605424188,1.31884778034873,157,33,lighter,5,NOT STUDIED,mismatch,51,157,33,NOT STUDIED,mismatch,lighter,p,0,0,1558552.18845396,1558553.00515046,1558554.23857183,1558556.94717122,OK,OK,2,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.807820918736979,2,NaN,p,2.69355913670734,2,NaN
5,894417996,52,1558387.37484417,1558480.19086604,1558392.08363131,1558484.89956685,OK,OK,8,4,NO RESPONSE,NO RESPONSE,NaN,NaN,127,138,pfd,5,BINOCULAR,match,53,59,79,BINOCULAR,mismatch,ethernet cable,p,1,1,1558559.01398438,1558559.72238757,1558560.94715854,1558563.9560803,OK,OK,5,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.694025494158268,2,NaN,p,2.9766688500531,2,NaN
5,894417996,53,1558393.72543836,1558486.47471226,1558398.43413253,1558491.18344477,OK,OK,8,0,NO RESPONSE,NO RESPONSE,NaN,NaN,59,79,ethernet cable,5,BINOCULAR,mismatch,56,166,129,CFS,mismatch,nail clippers,p,1,1,1558565.78956657,1558566.89796131,1558568.12309088,1558570.53159367,OK,OK,5,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.09414170635864,2,NaN,p,2.34452671511099,2,NaN
5,894417996,54,1558400.30931749,1558492.93357562,1558403.6179202,1558497.6423045,SPACE,OK,0,1,space,NO RESPONSE,3.29358177562244,NaN,48,65,dress,5,CFS,match,55,180,182,BINOCULAR,match,clipboard,q,0,1,1558572.34812023,1558573.30652297,1558574.53164046,1558576.64042458,OK,OK,10,3,0.727495707309101,0.727495707309101,,,1.16617832495343,2.4005331638406,2.15022107250873,2.15022107250873,NO RESPONSE,0.943283095723018,2,NaN,q,2.08763292687945,2,NaN
5,894417996,55,1558407.12651053,1558499.55080367,1558411.83526356,1558504.25951505,OK,OK,9,1,NO RESPONSE,NO RESPONSE,NaN,NaN,180,182,clipboard,5,BINOCULAR,match,52,127,138,BINOCULAR,match,pfd,q,1,1,1558578.96560607,1558580.16542013,1558581.39883818,1558588.3080784,OK,OK,6,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.18950016750023,2,NaN,p,6.89993449859321,2,NaN
5,894417996,56,1558413.94376243,1558506.35965571,1558418.65251003,1558511.06833147,OK,OK,10,1,NO RESPONSE,NO RESPONSE,NaN,NaN,166,129,nail clippers,5,CFS,mismatch,60,26,52,NOT STUDIED,mismatch,brush,p,0,1,1558590.3665738,1558591.42468887,1558592.64977225,1558595.55862972,OK,OK,4,0,0.727495707309101,0.727495707309101,,,2.33549220634913,2.29033019905554,2.15022107250873,2.15022107250873,NO RESPONSE,1.0440274560824,2,NaN,p,2.83276092633605,2,NaN
5,894417996,57,1558420.66098445,1558512.94355023,1558423.36950174,1558513.85195704,OK,SPACE,0,0,Return,space,2.6291417516768,0.806590580381453,174,131,pants,5,NOT STUDIED,match,58,164,54,CFS,match,mouse trap,q,0,0,1558597.30877356,1558598.25856996,1558599.48368957,1558601.9925256,OK,OK,5,3,0,0,0),,0,0,NaN,NaN,NO RESPONSE,0.933539093937725,2,NaN,q,2.43054052186199,2,NaN
