subject,seed,dominantEye,sex,ethnicity,race,trial,item,tStart,tEnd,exitFlag,jitter,tType,eyes_1,eyes_2,transparency,pas,response,rt,RoboRT,meanRoboRT
0,770436139,Right,,rather not say,rather not say,18,37,1791574.03843355,1791576.7886902,OK,1,CFS,1,0,0.573326008366522,2@,Return,2.75558678735979,2.62771002586923,2.27243683080814
0,770436139,Right,,rather not say,rather not say,19,91,1791578.21385081,1791580.58909595,OK,1,CFS,1,0,0.572625093221312,2@,Return,2.38055988471024,2.2410875088005,2.27308741142654
0,770436139,Right,,rather not say,rather not say,20,74,1791582.01420675,1791582.38928648,CAUGHT,4,NULL,0,0,0,,Return,0.380289121763781,0,NaN
0,770436139,Right,,rather not say,rather not say,21,38,1791584.04775963,1791586.17295987,OK,1,CFS,1,0,0.57200653777669,2@,Return,2.13053822657093,2.04899192350037,2.27366240731501
0,770436139,Right,,rather not say,rather not say,22,8,1791587.58976546,1791589.83998574,OK,6,CFS,1,0,0.571460664512734,2@,Return,2.25552656757645,1.83760564294826,2.27417051124625
0,770436139,Right,,rather not say,rather not say,23,87,1791591.26513005,1791594.14044356,OK,3,CFS,1,0,0.570978933048089,2@,Return,2.88578542834148,2.63040582854777,2.27461943577795
0,770436139,Right,,rather not say,rather not say,24,72,1791595.5655604,1791599.69097587,OK,2,CFS,1,0,0.570553806522662,2@,Return,4.13054064149037,3.96194846602278,2.27501601947602
0,770436139,Right,,rather not say,rather not say,25,95,1791601.09113512,1791601.34115769,CAUGHT,3,NULL,0,0,0,,Return,0.255152872297913,0,NaN
0,770436139,Right,,rather not say,rather not say,26,85,1791602.74126714,1791606.11663121,OK,3,CFS,1,0,0.570178633680767,2@,Return,3.38052758621052,3.10891273364774,2.27536632258739
0,770436139,Right,,rather not say,rather not say,27,94,1791607.53344285,1791610.15867705,OK,1,CFS,1,0,0.56984754480986,2@,Return,2.6305555831641,2.49460354613876,2.27567571299009
0,770436139,Right,,rather not say,rather not say,28,50,1791611.57547359,1791613.07563463,OK,1,CFS,1,0,0.569555359906804,2@,Return,1.50551954936236,1.31124024468881,2.27594894323787
0,770436139,Right,,rather not say,rather not say,29,14,1791614.50081395,1791615.87588221,OK,1,CFS,1,0,0.569297507634876,2@,Return,1.38030632748269,1.21348476605254,2.27619021948882
0,770436139,Right,,rather not say,rather not say,30,69,1791617.28437263,1791621.28478044,OK,3,CFS,1,0,0.569069953803575,2@,Return,4.00559908780269,3.78219230262246,2.2764032630697
0,770436139,Right,,rather not say,rather not say,31,42,1791622.96828391,1791626.96869594,OK,8,CFS,1,0,0.56886913825228,2@,Return,4.00558188208379,3.43993700988067,2.27659136538206
0,770436139,Right,,rather not say,rather not say,32,10,1791628.37716976,1791630.62737465,OK,5,CFS,1,0,0.568691919150272,2@,Return,2.25541639095172,1.84482210510986,2.27675743680769
0,770436139,Right,,rather not say,rather not say,33,61,1791632.03586839,1791635.161225,OK,3,CFS,1,0,0.568535523841671,2@,Return,3.13057565642521,2.90844033667018,2.27690405022039
0,770436139,Right,,rather not say,rather not say,34,89,1791636.5613263,1791640.1866912,OK,5,CFS,1,0,0.568397505466251,2@,Return,3.63072371575981,3.18968131596808,2.27703347966094
0,770436139,Right,,rather not say,rather not say,35,19,1791641.60347325,1791643.72868134,OK,0,CFS,1,0,0.568275704677444,2@,Return,2.13039363850839,2.12422206669564,2.27714773468334
0,770436139,Right,,rather not say,rather not say,36,12,1791645.15382414,1791648.77918029,OK,7,CFS,1,0,0.568168215858589,2@,Return,3.63044419907965,3.15596554305671,2.2772485908339
0,770436139,Right,,rather not say,rather not say,37,92,1791650.18766196,1791650.43770294,CAUGHT,3,NULL,0,0,0,,Return,0.255309534491971,0,NaN
0,770436139,Right,,rather not say,rather not say,38,70,1791651.87114823,1791656.62162795,OK,6,CFS,1,0,0.568073357308888,2@,Return,4.75575220328756,4.27533658787541,2.27733761668045
0,770436139,Right,,rather not say,rather not say,39,97,1791658.04677226,1791661.29718659,OK,2,CFS,1,0,0.567989644932592,2@,Return,3.25625403551385,3.06436225275994,2.27741619776852
0,770436139,Right,,rather not say,rather not say,40,68,1791662.72223103,1791664.22239418,OK,7,CFS,1,0,0.567915769019803,2@,Return,1.50530070532113,0.992053554760851,2.27748555784266
0,770436139,Right,,rather not say,rather not say,41,33,1791665.897536,1791668.89785083,OK,5,CFS,1,0,0.567850573755592,2@,Return,3.00555954524316,2.58057990987332,2.27754677763688
0,770436139,Right,,rather not say,rather not say,42,84,1791670.30632496,1791673.18163907,OK,1,CFS,1,0,0.567793039136862,2@,Return,2.88046706444584,2.7693551978707,2.27760081150602
0,770436139,Right,,rather not say,rather not say,43,24,1791674.60675591,1791678.35715021,OK,1,CFS,1,0,0.567742265014041,2@,Return,3.75555207417347,3.5874623237878,2.27764850214094
0,770436139,Right,,rather not say,rather not say,44,16,1791679.76562735,1791684.01602633,OK,7,CFS,1,0,0.56769745700792,2@,Return,4.25567870191298,3.71332036168229,2.27769059358435
0,770436139,Right,,rather not say,rather not say,45,31,1791685.4161877,1791689.04152121,OK,7,CFS,1,0,0.567657914081308,2@,Return,3.63045506598428,3.08526441413343,2.27772774274046
0,770436139,Right,,rather not say,rather not say,46,46,1791690.45832922,1791693.95870669,OK,1,CFS,1,0,0.567623017571053,2@,Return,3.50561704835854,3.40301792493829,2.27776052955019
0,770436139,Right,,rather not say,rather not say,47,30,1791695.35881161,1791698.7341772,OK,2,CFS,1,0,0.567592221508842,2@,Return,3.38056833669543,3.22517854978917,2.27778946598492
0,770436139,Right,,rather not say,rather not say,48,20,1791700.15098762,1791700.77601898,CAUGHT,8,NULL,0,0,0,,Return,0.630224449560046,0,NaN
0,770436139,Right,,rather not say,rather not say,49,15,1791702.1928288,1791703.69298591,OK,3,CFS,1,0,0.56756504407933,2@,Return,1.50549359014258,1.18623164552602,2.27781500399436
0,770436139,Right,,rather not say,rather not say,50,6,1791705.10145219,1791707.85172333,OK,8,CFS,1,0,0.567541060081964,2@,Return,2.75549170351587,2.17119006709332,2.27783754252912
0,770436139,Right,,rather not say,rather not say,51,9,1791709.51857111,1791714.26905807,OK,5,CFS,1,0,0.567519894278578,2@,Return,4.75566406198777,4.40921566497203,2.27785743374479
0,770436139,Right,,rather not say,rather not say,52,100,1791715.6941885,1791715.94415099,CAUGHT,2,NULL,0,0,0,,Return,0.255182454129681,0,NaN
0,770436139,Right,,rather not say,rather not say,53,77,1791717.37770827,1791717.7527237,CAUGHT,5,NULL,0,0,0,,Return,0.380140307592228,0,NaN
0,770436139,Right,,rather not say,rather not say,54,98,1791719.15286757,1791719.77790949,CAUGHT,8,NULL,0,0,0,,Return,0.63022203464061,0,NaN
0,770436139,Right,,rather not say,rather not say,55,44,1791721.20304202,1791723.20325091,OK,3,CFS,1,0,0.567501215522649,2@,Return,2.00543065345846,1.73226062809371,2.27787498848209
0,770436139,Right,,rather not say,rather not say,56,49,1791724.61171326,1791730.36232066,OK,3,CFS,1,0,0.567484731578397,2@,Return,5.75579295377247,5.47129893385362,2.27789048110734
0,770436139,Right,,rather not say,rather not say,57,57,1791731.76243766,1791733.88768047,OK,6,CFS,1,0,0.567470184548653,2@,Return,2.13035469944589,1.63281810902019,2.27790415378708
0,770436139,Right,,rather not say,rather not say,58,25,1791735.31278976,1791739.56322345,OK,5,CFS,1,0,0.567457346839961,2@,Return,4.25567206111737,3.79872434641042,2.2779162202631
0,770436139,Right,,rather not say,rather not say,59,35,1791740.97974319,1791743.98031852,OK,5,CFS,1,0,0.567446017601805,2@,Return,3.00577416317537,2.59617957860691,2.27792686918559
0,770436139,Right,,rather not say,rather not say,60,75,1791745.42208683,1791748.54743649,OK,6,CFS,1,0,0.567436019584223,2@,Return,3.13058380642906,2.60128976238741,2.27793626705629
0,770436139,Right,,rather not say,rather not say,61,86,1791750.2142559,1791751.83943606,OK,6,CFS,1,0,0.567427196364676,2@,Return,1.63040465628728,1.1281530759916,2.27794456082689
0,770436139,Right,,rather not say,rather not say,62,88,1791753.25627034,1791756.38155178,OK,1,CFS,1,0,0.567419409900754,2@,Return,3.13102300395258,2.93968171052874,2.27795188019301
0,770436139,Right,,rather not say,rather not say,63,13,1791757.80671057,1791760.30693591,OK,3,CFS,1,0,0.567412538370461,2@,Return,2.50554249039851,2.23454464274438,2.2779583396194
0,770436139,Right,,rather not say,rather not say,64,54,1791761.72376746,1791764.97410124,OK,3,CFS,1,0,0.567406474266261,2@,Return,3.25556943076663,3.00164671510578,2.27796404012766
0,770436139,Right,,rather not say,rather not say,65,66,1791766.39921264,1791768.0243913,OK,1,CFS,1,0,0.567401122713088,2@,Return,1.63037175429054,1.45753088830374,2.27796907087433
0,770436139,Right,,rather not say,rather not say,66,51,1791769.44951931,1791774.32502782,OK,0,CFS,1,0,0.567396399983989,2@,Return,4.88070884952322,4.81499865689951,2.27797351054391
0,770436139,Right,,rather not say,rather not say,67,65,1791775.74183734,1791778.7421066,OK,4,CFS,1,0,0.567392232190187,2@,Return,3.00539171416312,2.67440714001942,2.27797742857848
0,770436139,Right,,rather not say,rather not say,68,73,1791780.1589143,1791780.40893475,CAUGHT,3,NULL,0,0,0,,Return,0.255173398647457,0,NaN
0,770436139,Right,,rather not say,rather not say,69,32,1791781.82574397,1791785.57607639,OK,6,CFS,1,0,0.567388554125066,2@,Return,3.75563598936424,3.23696294094655,2.27798088626293
0,770436139,Right,,rather not say,rather not say,70,67,1791786.9762604,1791791.47673114,OK,5,CFS,1,0,0.56738530824399,2@,Return,4.50568134314381,4.13103448862532,2.27798393768294
0,770436139,Right,,rather not say,rather not say,71,93,1791793.14353696,1791793.26854673,CAUGHT,1,NULL,0,0,0,,Return,0.130148533266038,0,NaN
0,770436139,Right,,rather not say,rather not say,72,4,1791794.71871503,1791796.8439192,OK,5,CFS,1,0,0.567382443763993,2@,Return,2.13025780441239,1.67015955752153,2.27798663057051
0,770436139,Right,,rather not say,rather not say,73,56,1791798.24407514,1791800.9943493,OK,2,CFS,1,0,0.567379915869269,2@,Return,2.75538575276732,2.49298150978634,2.27798900705012
0,770436139,Right,,rather not say,rather not say,74,78,1791802.42779006,1791803.80295762,OK,5,CFS,1,0,0.567377685010005,2@,Return,1.3802079227753,0.990944390161521,2.27799110429746
0,770436139,Right,,rather not say,rather not say,75,99,1791805.20308489,1791805.70314239,CAUGHT,7,NULL,0,0,0,,Return,0.505232184426859,0,NaN
0,770436139,Right,,rather not say,rather not say,76,17,1791807.11158935,1791809.86188434,OK,6,CFS,1,0,0.567375716283614,2@,Return,2.75550287193619,2.24320543261279,2.27799295512064
0,770436139,Right,,rather not say,rather not say,77,11,1791811.26203273,1791814.26231949,OK,4,CFS,1,0,0.567373978888673,2@,Return,3.00553992460482,2.71940738902606,2.2779945884733
0,770436139,Right,,rather not say,rather not say,78,52,1791815.704153,1791819.70453997,OK,4,CFS,1,0,0.567372445643018,2@,Return,4.0055085318163,3.62504429989111,2.27799602990736
0,770436139,Right,,rather not say,rather not say,79,55,1791821.10470044,1791825.23005976,OK,2,CFS,1,0,0.567371092558477,2@,Return,4.13058591959998,3.98118349385982,2.27799730197266
0,770436139,Right,,rather not say,rather not say,80,7,1791826.67191017,1791828.17201869,OK,8,CFS,1,0,0.56736989846556,2@,Return,1.50528682000004,0.885316023174346,2.27799842456963
0,770436139,Right,,rather not say,rather not say,81,2,1791829.84718828,1791830.47227668,CAUGHT,8,NULL,0,0,0,,Return,0.630241957027465,0,NaN
0,770436139,Right,,rather not say,rather not say,82,3,1791831.88909163,1791834.88938655,OK,3,CFS,1,0,0.56736884468226,2@,Return,3.00547291291878,2.7679623364312,2.27799941526052
0,770436139,Right,,rather not say,rather not say,83,40,1791836.28955727,1791839.66485403,OK,4,CFS,1,0,0.567367914721761,2@,Return,3.38051702128723,3.04108870874136,2.27800028954416
0,770436139,Right,,rather not say,rather not say,84,1,1791841.08163427,1791843.33189047,OK,0,CFS,1,0,0.567367094034502,2@,Return,2.25542393722571,2.2392526542297,2.2780010610983
0,770436139,Right,,rather not say,rather not say,85,53,1791844.75701848,1791847.13225819,OK,3,CFS,1,0,0.567366369780537,2@,Return,2.38039446854964,2.06785974160679,2.27800174199365
0,770436139,Right,,rather not say,rather not say,86,18,1791848.56574212,1791848.94077928,CAUGHT,4,NULL,0,0,0,,Return,0.380138496635482,0,NaN
0,770436139,Right,,rather not say,rather not say,87,22,1791850.35759031,1791852.98284896,OK,3,CFS,1,0,0.567365730628657,2@,Return,2.63040465628728,2.31929453047834,2.27800234288263
0,770436139,Right,,rather not say,rather not say,88,79,1791854.39965939,1791857.02491019,OK,5,CFS,1,0,0.567365166579102,2@,Return,2.63038714881986,2.19675569217095,2.27800287316602
0,770436139,Right,,rather not say,rather not say,89,62,1791858.42502779,1791860.55026939,OK,1,CFS,1,0,0.567364668807118,2@,Return,2.1304410295561,1.97047083408852,2.27800334114004
0,770436139,Right,,rather not say,rather not say,90,96,1791861.9504039,1791862.32544529,CAUGHT,5,NULL,0,0,0,,Return,0.380169285694137,0,NaN
0,770436139,Right,,rather not say,rather not say,91,28,1791863.98389821,1791867.60930084,OK,1,CFS,1,0,0.567364229524883,2@,Return,3.63058727793396,3.46142043593955,2.2780037541261
0,770436139,Right,,rather not say,rather not say,92,41,1791869.0511096,1791871.6763429,OK,0,CFS,1,0,0.567363841859671,2@,Return,2.63036028365605,2.57852526343175,2.27800411858537
0,770436139,Right,,rather not say,rather not say,93,64,1791873.09316479,1791874.46830096,OK,2,CFS,1,0,0.567363499746323,2@,Return,1.38030904415064,1.22931701437813,2.27800444021982
0,770436139,Right,,rather not say,rather not say,94,83,1791875.88509509,1791879.63549633,OK,0,CFS,1,0,0.567363197832352,2@,Return,3.75538846943527,3.64394875732782,2.27800472406143
0,770436139,Right,,rather not say,rather not say,95,59,1791881.0356085,1791884.66099936,OK,2,CFS,1,0,0.567362931394209,2@,Return,3.63051271997392,3.47634076734567,2.27800497455093
0,770436139,Right,,rather not say,rather not say,96,23,1791886.0611239,1791890.0615308,OK,1,CFS,1,0,0.567362696263372,2@,Return,4.00553147261962,3.81670755599237,2.27800519560727
0,770436139,Right,,rather not say,rather not say,97,43,1791891.47833066,1791891.60336609,CAUGHT,1,NULL,0,0,0,,Return,0.130203772569075,0,NaN
0,770436139,Right,,rather not say,rather not say,98,5,1791893.01185229,1791897.13720195,OK,8,CFS,1,0,0.567362488761137,2@,Return,4.13040571263991,3.57560441766284,2.27800539068891
0,770436139,Right,,rather not say,rather not say,99,58,1791898.55403139,1791898.80403826,CAUGHT,3,NULL,0,0,0,,Return,0.254989267559722,0,NaN
0,770436139,Right,,rather not say,rather not say,100,34,1791900.22086106,1791904.47127211,OK,4,CFS,1,0,0.567362305641057,2@,Return,4.25564036634751,3.89813141619369,2.27800556284792
