subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
197,1109145375,22,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,10,,,NaN,NaN,79,59,glasses,2,Binocular,23,59,79,CFS,keys,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,23,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,4,,,NaN,NaN,56,99,clothes pin,2,Binocular,14,79,59,Not Studied,glasses,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,24,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,4,,,NaN,NaN,34,4,chess board,2,CFS,24,34,4,Not Studied,chess board,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,25,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,121,61,mug,3,Not Studied,26,73,68,Binocular,toothbrush,f,f,nogo,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,26,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,,,NaN,NaN,96,81,truck,3,CFS,28,121,61,CFS,mug,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,27,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,110,102,lazy chair,3,Not Studied,31,4,34,Binocular,bandana,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,28,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,3,,,NaN,NaN,53,23,floss,3,CFS,29,96,81,CFS,truck,j,j,nogo,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,29,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,9,,,NaN,NaN,117,135,plane,3,Binocular,34,53,23,Binocular,floss,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,30,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,8,,,NaN,NaN,85,25,foot stool,3,Binocular,30,85,25,Binocular,foot stool,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,31,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,3,,,NaN,NaN,73,68,toothbrush,3,CFS,25,110,102,Not Studied,lazy chair,j,j,nogo,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,32,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,16,13,book,3,Not Studied,36,30,69,CFS,cane,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,33,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,30,69,cane,3,Not Studied,32,23,53,Not Studied,bucket,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,34,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,5,,,NaN,NaN,78,98,sweater,3,Binocular,35,117,135,CFS,plane,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,35,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,2,,,NaN,NaN,4,34,bandana,3,Binocular,27,78,98,Not Studied,sweater,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,36,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,6,,,NaN,NaN,23,53,bucket,3,CFS,33,16,13,Not Studied,book,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,37,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,0,,,NaN,NaN,98,78,scarf,4,CFS,39,47,31,Binocular,dice,j,j,nogo,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,38,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,2,,,NaN,NaN,147,146,hole punch,4,Binocular,47,40,88,CFS,cookie cutter,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,39,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,10,,,NaN,NaN,144,140,marker,4,Binocular,44,98,78,Binocular,scarf,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,40,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,10,,,NaN,NaN,45,165,cutting board,4,Binocular,46,11,103,CFS,bib,z,z,nogo,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,41,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,129,166,knot,4,Not Studied,45,115,118,Binocular,pot,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,42,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,4,,,NaN,NaN,11,103,bib,4,CFS,40,76,113,Binocular,thimble,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,43,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,115,118,pot,4,Not Studied,41,13,16,Not Studied,binder,f,f,nogo,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,44,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,3,,,NaN,NaN,47,31,dice,4,CFS,37,144,140,CFS,marker,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,45,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,6,3,tub,4,Not Studied,48,129,166,Not Studied,knot,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,46,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,40,88,cookie cutter,4,Not Studied,38,45,165,CFS,cutting board,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,47,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,4,,,NaN,NaN,76,113,thimble,4,CFS,42,147,146,Not Studied,hole punch,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,48,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,9,,,NaN,NaN,13,16,binder,4,Binocular,43,6,3,Not Studied,tub,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,49,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,7,,,NaN,NaN,123,62,helmet,5,Binocular,51,31,47,Binocular,cell phone,z,z,nogo,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,50,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,33,157,office chair,5,CFS,56,69,30,CFS,umbrella,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,51,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,143,128,high heel,5,Not Studied,58,123,62,Binocular,helmet,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,52,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,6,,,NaN,NaN,69,30,umbrella,5,CFS,50,68,73,CFS,vase,j,j,nogo,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,53,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,31,47,cell phone,5,Not Studied,49,97,151,Binocular,scissors,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,54,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,6,,,NaN,NaN,8,153,bed,5,CFS,55,118,115,Binocular,pillow,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,55,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,2,,,NaN,NaN,141,155,purse,5,Binocular,59,8,153,Not Studied,bed,z,z,nogo,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,56,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,6,,,NaN,NaN,118,115,pillow,5,CFS,54,33,157,CFS,office chair,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,57,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,4,,,NaN,NaN,14,139,binoculars,5,Binocular,57,14,139,Not Studied,binoculars,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,58,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,97,151,scissors,5,Not Studied,53,143,128,CFS,high heel,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,59,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,7,,,NaN,NaN,66,95,wallet,5,Binocular,60,141,155,Not Studied,purse,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,60,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,68,73,vase,5,Not Studied,52,66,95,Not Studied,wallet,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,61,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,103,11,rug,6,Not Studied,71,146,147,Binocular,hinge,f,f,nogo,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,62,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,4,,,NaN,NaN,137,28,flask,6,CFS,72,57,90,CFS,computer drive,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,63,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,5,,,NaN,NaN,57,90,computer drive,6,Binocular,62,44,43,Binocular,crib,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,64,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,4,,,NaN,NaN,3,6,balloon,6,Binocular,66,131,174,CFS,glove,z,z,nogo,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,65,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,113,76,radio,6,Not Studied,69,25,85,Binocular,calculator,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,66,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,7,,,NaN,NaN,25,85,calculator,6,Binocular,65,3,6,Binocular,balloon,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,67,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,1,,,NaN,NaN,111,125,kid toy,6,CFS,70,140,144,Not Studied,hammer,j,j,nogo,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,68,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,6,,,NaN,NaN,102,110,saddle,6,CFS,68,102,110,CFS,saddle,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,69,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,0,,,NaN,NaN,140,144,hammer,6,CFS,67,113,76,Not Studied,radio,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,70,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,146,147,hinge,6,Not Studied,61,111,125,CFS,kid toy,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,71,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,5,,,NaN,NaN,44,43,crib,6,Binocular,63,103,11,Not Studied,rug,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,72,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,131,174,glove,6,Not Studied,64,137,28,Not Studied,flask,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,73,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,3,,,NaN,NaN,133,192,guitar,7,Binocular,83,26,52,Binocular,camera,z,z,nogo,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
197,1109145375,74,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,,,NaN,NaN,26,52,camera,7,Binocular,73,126,167,CFS,stove,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
