subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
68,318129609,1,1108925.79126749,1109067.49049949,1108949.31607891,1109075.5055454,OK,OK,6,1,f,j,23.4363576762844,7.9228908920195,207,206,1,CFS,8,197,194,Binocular,nogo,axe,pipe,j,j,1,0,1109209.53992796,1109214.23288184,1109218.49557446,1109222.40803621,Return,OK,4,0.5,0.90483741803596,,3#,2.40341863055912,2.61605846333894,2.34671662001737,2.04568180093028,NO RESPONSE,4.68242422328331,1,NO RESPONSE,NaN,1
68,318129609,2,1108953.22854187,1109080.73883745,1108957.14100393,1109084.65130282,OK,OK,0,7,NO RESPONSE,NO RESPONSE,NaN,NaN,203,201,1,Binocular,11,202,208,CFS,nogo,bowling pin,zip tie,z,z,1,1,1109225.00967512,1109237.52724342,1109241.81024948,1109245.722723,Return,OK,8,1,1,,,0,0,NaN,NaN,hockey stick,12.4914928751532,1,NO RESPONSE,NaN,1
68,318129609,3,1108960.77324808,1109087.29297036,1108968.98848994,1109089.30421509,OK,OK,9,8,j,j,8.14144824724644,1.99170552683063,200,196,1,CFS,4,205,204,Not Studied,go,tape,cheese grater,j,j,1,0,1109247.94412709,1109253.01730553,1109258.12052296,1109260.53204249,Return,Return,8,0.5,1,3#,3#,3.447867531573,2.16941872022439,2.34671662001737,2,k,5.04426596523263,1,Return,2.3236238991376,1
68,318129609,4,1108977.21364871,1109093.17667327,1108993.63398884,1109098.69014488,OK,OK,0,0,f,f,16.3878317344934,5.42752349958755,205,204,1,Not Studied,9,199,195,Not Studied,go,cheese grater,scroll,f,f,0,0,1109262.81343609,1109269.30756349,1109272.09932117,1109274.41079842,Return,Return,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,6.47017910750583,1,Return,2.23213054076768,1
68,318129609,5,1108997.00611242,1109101.35181678,1109006.1218526,1109103.06289812,OK,OK,1,4,j,j,9.05073244846426,1.66015540924855,198,193,1,CFS,7,201,203,Not Studied,go,chest,bellow,j,j,1,0,1109276.3319884,1109282.92613515,1109285.84798195,1109287.45899565,Return,Return,2,1,0.931062779704023,1!,3#,1.48428124652184,2.15771790054624,2,2.03248971804528,paddle,6.57496644207276,1,Return,1.5628451439552,1
68,318129609,6,1109011.82544087,1109107.66579513,1109015.73790474,1109111.578259,OK,OK,6,10,NO RESPONSE,NO RESPONSE,NaN,NaN,208,202,1,Binocular,5,198,193,CFS,nogo,hockey stick,chest,z,z,1,1,1109289.43023862,1109295.48404056,1109298.40588404,1109302.3183636,Return,OK,8,1,1,,,0,0,NaN,NaN,coffee mug,6.03607653523795,1,NO RESPONSE,NaN,1
68,318129609,7,1109018.06937396,1109114.32002557,1109025.88430449,1109119.53327524,OK,OK,0,0,f,f,7.70646367617883,5.11515157739632,201,203,1,Not Studied,1,207,206,CFS,nogo,bellow,axe,f,f,0,0,1109304.2195456,1109309.9030767,1109313.35529617,1109317.26776306,Return,OK,6,0,0,,,0,0,NaN,NaN,hockey stick,5.67003005510196,1,NO RESPONSE,NaN,1
68,318129609,8,1109028.95622967,1109122.83535898,1109032.86869595,1109126.74783854,OK,OK,6,9,NO RESPONSE,NO RESPONSE,NaN,NaN,197,194,1,Binocular,3,200,196,CFS,go,pipe,tape,z,z,1,1,1109319.36908639,1109322.68116642,1109325.42289346,1109327.13398446,Return,Return,8,1,1,,,0,0,NaN,NaN,guitar,3.29584787366912,1,Return,1.6659436407499,1
68,318129609,9,1109035.18015599,1109128.92917929,1109041.3940667,1109133.84227341,OK,OK,0,0,f,f,6.17887796577998,4.84930495033041,199,195,1,Not Studied,2,203,201,Binocular,go,scroll,bowling pin,f,f,0,0,1109328.74507271,1109334.61868214,1109337.14027285,1109338.8513551,Return,Return,6,0,0,,,0,0,NaN,NaN,bowling pin,5.86330253374763,1,Return,1.60387892392464,1
68,318129609,10,1109044.47600567,1109136.78412456,1109048.38846893,1109140.69661167,OK,OK,6,7,NO RESPONSE,NO RESPONSE,NaN,NaN,204,205,1,Binocular,6,208,202,Binocular,nogo,bowtie,hockey stick,z,z,1,1,1109341.20286127,1109344.7850953,1109347.76698112,1109351.67942718,Return,OK,5,1,1,,,0,0,NaN,NaN,hockey stick,3.56499912915751,1,NO RESPONSE,NaN,1
68,318129609,11,1109050.51976484,1109143.42831102,1109053.23152322,1109147.84110556,OK,OK,1,5,j,j,2.63874354097061,4.3174206269905,202,208,1,CFS,12,206,207,Not Studied,go,zip tie,frame,j,j,1,0,1109353.36050848,1109357.23291082,1109359.154134,1109360.76516309,Return,Return,0,1,0.866877899750182,2@,3#,1.14493011229228,3.90100307551059,2,2.06568315727633,picture frame,3.85473217209801,1,Return,1.55698024318554,1
68,318129609,12,1109058.91509296,1109151.73354002,1109064.72875905,1109157.14695938,OK,OK,0,0,f,f,5.79477193742059,5.34775028377771,206,207,1,Not Studied,10,204,205,Binocular,go,frame,bowtie,f,f,0,0,1109362.69636023,1109365.06785929,1109367.11914864,1109368.83024116,Return,Return,3,0,0,,,0,0,NaN,NaN,bow,2.35846014204435,1,Return,1.63160454086028,1
