subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
22,1773964478,1,4987680.40652665,4987682.82808497,OK,8,LeftArrow,2.39907556399703,1,\LEFT,0,1,right,3
22,1773964478,2,4987686.4603073,4987688.47159124,OK,3,RightArrow,1.92108849529177,3,\RIGHT,0,1,right,3
22,1773964478,3,4987690.60262957,4987693.4146904,OK,3,LeftArrow,2.73846424557269,1,\LEFT,0,1,right,3
22,1773964478,4,4987695.3959433,4987697.60733325,OK,3,RightArrow,2.16088494192809,3,\RIGHT,0,1,right,3
22,1773964478,5,4987700.29900641,4987702.21020459,OK,10,LeftArrow,1.87357117049396,1,\LEFT,0,1,right,3
22,1773964478,6,4987704.95192426,4987706.76305842,OK,11,LeftArrow,1.740524048917,1,\LEFT,0,1,right,3
22,1773964478,7,4987708.43411847,4987710.34530277,OK,1,RightArrow,1.89801411982626,4,\RIGHT,1,0,left,3
22,1773964478,8,4987711.92631105,4987713.63737817,OK,0,LeftArrow,1.60576968081295,2,\LEFT,1,0,left,3
22,1773964478,9,4987715.36845472,4987716.97945993,OK,1,RightArrow,1.55542556010187,3,\RIGHT,0,1,right,3
22,1773964478,10,4987718.56047244,4987720.37157098,OK,0,LeftArrow,1.76325492281467,2,\LEFT,1,0,left,3
22,1773964478,11,4987727.14581071,4987728.95698895,OK,5,LeftArrow,1.71330561768264,2,\LEFT,1,0,left,3
22,1773964478,12,4987730.61800293,4987732.12899272,OK,0,LeftArrow,1.48107647057623,2,\LEFT,1,0,left,3
22,1773964478,13,4987734.15022492,4987736.061389,OK,5,RightArrow,1.88459220062941,3,\RIGHT,0,1,right,3
22,1773964478,14,4987738.10268224,4987739.81374242,OK,4,RightArrow,1.69989486690611,3,\RIGHT,0,1,right,3
22,1773964478,15,4987742.40540771,4987744.51669349,OK,10,RightArrow,2.05297894030809,3,\RIGHT,0,1,right,3
22,1773964478,16,4987745.89755441,4987748.20904792,OK,0,LeftArrow,2.29659797530621,2,\LEFT,1,0,left,3
22,1773964478,17,4987751.60114358,4987753.0120292,OK,2,RightArrow,1.38484499696642,4,\RIGHT,1,0,left,3
22,1773964478,18,4987755.16337307,4987756.77438069,OK,6,RightArrow,1.59830561373383,3,\RIGHT,0,1,right,3
22,1773964478,19,4987758.50518135,4987760.01644039,OK,2,LeftArrow,1.41640609782189,1,\LEFT,0,1,right,3
22,1773964478,20,4987762.26786035,4987763.77880728,OK,8,RightArrow,1.46945597231388,4,\RIGHT,1,0,left,3
22,1773964478,21,4987768.31163206,4987770.22280036,OK,3,RightArrow,1.80134315788746,4,\RIGHT,1,0,left,3
22,1773964478,22,4987773.21469336,4987774.9257638,OK,10,RightArrow,1.66611609794199,3,\RIGHT,0,1,right,3
22,1773964478,23,4987777.49740095,4987779.00832161,OK,11,RightArrow,1.4231677679345,4,\RIGHT,1,0,left,3
22,1773964478,24,4987780.69938354,4987782.81070946,OK,2,LeftArrow,2.04494921304286,1,\LEFT,0,1,right,3
22,1773964478,25,4987785.44239903,4987786.75317354,OK,12,RightArrow,1.23779852315784,4,\RIGHT,1,0,left,3
22,1773964478,26,4987788.88454028,4987790.39549113,OK,7,LeftArrow,1.45946393813938,1,\LEFT,0,1,right,3
22,1773964478,27,4987792.50678476,4987794.41800951,OK,6,LeftArrow,1.86900392640382,2,\LEFT,1,0,left,3
22,1773964478,28,4987796.48926799,4987798.2003656,OK,7,RightArrow,1.65433984808624,3,\RIGHT,0,1,right,3
22,1773964478,29,4987800.56184826,4987801.97267441,OK,9,LeftArrow,1.3735562292859,1,\LEFT,0,1,right,3
22,1773964478,30,4987804.66443874,4987806.37547899,OK,12,LeftArrow,1.63063310272992,2,\LEFT,1,0,left,3
22,1773964478,31,4987810.33795491,4987811.8489779,OK,10,RightArrow,1.45290239248425,3,\RIGHT,0,1,right,3
22,1773964478,32,4987813.97023157,4987815.28108456,OK,6,LeftArrow,1.27645392809063,2,\LEFT,1,0,left,3
22,1773964478,33,4987816.7519743,4987818.26295292,OK,1,LeftArrow,1.494469714351,2,\LEFT,1,0,left,3
22,1773964478,34,4987820.34425898,4987821.65505402,OK,7,RightArrow,1.28606654051691,4,\RIGHT,1,0,left,3
22,1773964478,35,4987823.95649543,4987825.267346,OK,9,LeftArrow,1.27363075502217,2,\LEFT,1,0,left,3
22,1773964478,36,4987827.50875039,4987828.81954573,OK,9,RightArrow,1.24121240992099,4,\RIGHT,1,0,left,3
22,1773964478,37,4987830.27046318,4987831.88144847,OK,1,LeftArrow,1.59129612706602,1,\LEFT,0,1,right,3
22,1773964478,38,4987834.44306943,4987836.05410453,OK,12,RightArrow,1.53052229434252,4,\RIGHT,1,0,left,3
22,1773964478,39,4987838.27546598,4987839.48624077,OK,9,RightArrow,1.1859261514619,4,\RIGHT,1,0,left,3
22,1773964478,40,4987841.75765325,4987843.36869408,OK,9,LeftArrow,1.58352900575846,1,\LEFT,0,1,right,3
