subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,item,tType_study,eyes_1,eyes_2,transparency,pas,RoboRT,meanRoboRT,roboBCFS
22,1773983221,1,4987880.59201332,4987885.30497634,OK,6,j,4.65896474383771,13,CFS,0,1,0.5,2,2.85896632943819,2.34671662001737,j
22,1773983221,2,4987896.72211592,4987901.83532718,OK,1,f,5.04789584130049,8,CATCH,0,0,0,,0,NaN,f
22,1773983221,3,4987904.98729255,4987907.49888271,OK,1,j,2.47852314822376,11,CFS,0,1,1,3,0.895460732983595,2,j
22,1773983221,4,4987913.14238837,4987915.05359984,OK,5,j,1.8030301798135,6,CFS,0,1,0.90483741803596,3,3.30817745336921,2.04568180093028,j
22,1773983221,5,4987920.77719119,4987923.78908063,OK,9,j,2.92774633038789,7,CFS,0,1,0.818730753077982,2,1.30327087117483,2.09275481981804,j
22,1773983221,6,4987928.00170121,4987931.01359126,OK,1,f,2.94278373382986,19,CATCH,0,0,0,,0,NaN,f
22,1773983221,7,4987933.46513715,4987937.37759524,OK,0,j,3.87107006832957,4,CFS,0,1,0.740818220681718,2,2.25018629134071,2.14126142555782,j
22,1773983221,8,4987941.51016726,4987943.32132979,OK,1,j,1.76977028604597,14,CFS,0,1,1,3,1.61758015400486,2,j
22,1773983221,9,4987947.0336532,4987949.24501417,OK,0,j,2.16591793578118,15,CFS,0,1,0.931062779704023,2,2.67379807495582,2.03248971804528,j
22,1773983221,10,4987952.6371545,4987955.24880537,OK,1,f,2.57014451455325,3,CATCH,0,0,0,,0,NaN,f
22,1773983221,11,4987961.77288384,4987963.68406602,OK,8,j,1.80995514895767,17,CFS,0,1,0.866877899750182,2,2.70213473377879,2.06568315727633,j
22,1773983221,12,4987967.09588314,4987968.40702198,OK,1,j,1.22270165476948,18,CFS,0,1,0.807117747005389,2,3.44966519058072,2.09959556016176,j
22,1773983221,13,4987972.19936709,4987973.6102838,OK,6,j,1.3189530512318,16,CFS,0,1,0.751477293075286,2,0.953281149564647,2.13424249931919,j
22,1773983221,14,4987977.28261341,4987979.59403327,OK,6,j,2.25927401613444,12,CFS,0,1,0.69967253737513,2,3.55808995892311,2.16963988466618,j
22,1773983221,15,4987983.0662107,4987985.37768187,OK,3,j,2.2115375502035,10,CFS,0,1,0.651439057531056,2,2.97764256962608,2.20580397072615,j
22,1773983221,16,4987990.41080593,4987992.12193222,OK,10,j,1.60254293866456,2,CFS,0,1,0.606530659712633,2,3.31690638060076,2.24275136409242,j
22,1773983221,17,4987995.61405356,4987997.82545679,OK,3,j,2.16695719398558,5,CFS,0,1,0.564718122007759,3,4.36064115312059,2.28049903105402,j
22,1773983221,18,4988001.23762798,4988004.74982546,OK,1,f,3.47905047424138,1,CATCH,0,0,0,,0,NaN,f
22,1773983221,19,4988006.86113056,4988008.47219191,OK,0,j,1.55132044386119,9,CFS,0,1,0.52578802442578,2,3.26691208540273,2.31906430538657,j
22,1773983221,20,4988011.85425871,4988013.36524458,OK,1,j,1.413958420977,20,CFS,0,1,0.489541659556953,3,3.07515606689093,2.35846489631207,j
