subject,seed,trial,tStart,tEnd,exitFlag,jitter,response,rt,tType_study,correctDirection,eyes_1,eyes_2,eyePresent,RoboRT
26,1818927499,1,5437288.39617814,5437317.12415562,OK,12,NO RESPONSE,NaN,1,\LEFT,0,1,right,3
26,1818927499,2,5437318.45498664,5437348.28371002,OK,1,NO RESPONSE,NaN,1,\LEFT,0,1,right,3
26,1818927499,3,5437350.695209,5437379.42321184,OK,12,NO RESPONSE,NaN,3,\RIGHT,0,1,right,3
26,1818927499,4,5437381.03420377,5437403.66838719,OK,4,RightArrow,22.5907965712249,4,\RIGHT,1,0,left,3
26,1818927499,5,5437407.41073047,5437412.5239861,OK,9,LeftArrow,5.01380134094507,2,\LEFT,1,0,left,3
26,1818927499,6,5437414.90540333,5437417.11682074,OK,3,LeftArrow,2.11888990458101,1,\LEFT,0,1,right,3
26,1818927499,7,5437420.52898348,5437422.74034204,OK,7,RightArrow,2.19104426633567,4,\RIGHT,1,0,left,3
26,1818927499,8,5437425.51211115,5437427.42329726,OK,7,LeftArrow,1.84765249211341,1,\LEFT,0,1,right,3
26,1818927499,9,5437431.01556201,5437433.02684505,OK,10,RightArrow,1.99985541589558,4,\RIGHT,1,0,left,3
26,1818927499,10,5437436.73913072,5437438.04993331,OK,11,RightArrow,1.29998680949211,3,\RIGHT,0,1,right,3
26,1818927499,11,5437448.23632521,5437449.84739743,OK,1,RightArrow,1.50622211955488,4,\RIGHT,1,0,left,3
26,1818927499,12,5437451.8085573,5437453.21944684,OK,1,RightArrow,1.36582834739238,4,\RIGHT,1,0,left,3
26,1818927499,13,5437455.3608195,5437456.77166951,OK,4,LeftArrow,1.35737633612007,2,\LEFT,1,0,left,3
26,1818927499,14,5437460.57405434,5437464.18627388,OK,12,RightArrow,3.53573850821704,3,\RIGHT,0,1,right,3
26,1818927499,15,5437467.3983629,5437468.30890095,OK,8,LeftArrow,0.895180683583021,1,\LEFT,0,1,right,3
26,1818927499,16,5437471.52093262,5437472.93183122,OK,10,LeftArrow,1.34841631539166,2,\LEFT,1,0,left,3
26,1818927499,17,5437475.87368104,5437478.3852546,OK,10,RightArrow,2.49928085040301,3,\RIGHT,0,1,right,3
26,1818927499,18,5437481.89746023,5437483.80861284,OK,11,LeftArrow,1.85927902720869,2,\LEFT,1,0,left,3
26,1818927499,19,5437486.88057371,5437488.59161005,OK,7,LeftArrow,1.69988822657615,2,\LEFT,1,0,left,3
26,1818927499,20,5437491.03314338,5437492.04377654,OK,6,LeftArrow,0.955188127234578,1,\LEFT,0,1,right,3
26,1818927499,21,5437500.75923523,5437503.17077948,OK,1,LeftArrow,2.3485044548288,1,\LEFT,0,1,right,3
26,1818927499,22,5437506.47285235,5437507.38342088,OK,5,LeftArrow,0.874691323377192,1,\LEFT,0,1,right,3
26,1818927499,23,5437510.03508727,5437511.74614806,OK,0,LeftArrow,1.63219938520342,2,\LEFT,1,0,left,3
26,1818927499,24,5437514.09761242,5437515.30835581,OK,7,LeftArrow,1.16148229688406,1,\LEFT,0,1,right,3
26,1818927499,25,5437521.76239858,5437522.97321955,OK,12,RightArrow,1.1443008761853,3,\RIGHT,0,1,right,3
26,1818927499,26,5437524.84433308,5437528.55667762,OK,1,LeftArrow,3.62207212392241,2,\LEFT,1,0,left,3
26,1818927499,27,5437532.21898622,5437533.22961938,OK,5,RightArrow,0.903164531104267,3,\RIGHT,0,1,right,3
26,1818927499,28,5437535.33090196,5437536.44159883,OK,4,RightArrow,1.06309594027698,3,\RIGHT,0,1,right,3
26,1818927499,29,5437538.33279122,5437539.34343796,OK,2,RightArrow,0.909042393788695,3,\RIGHT,0,1,right,3
26,1818927499,30,5437541.83497764,5437543.64612539,OK,8,RightArrow,1.75860950071365,4,\RIGHT,1,0,left,3
26,1818927499,31,5437553.03200029,5437558.8456926,OK,4,LeftArrow,5.74475111067295,2,\LEFT,1,0,left,3
26,1818927499,32,5437562.34783526,5437564.15898784,OK,12,RightArrow,1.77265413012356,4,\RIGHT,1,0,left,3
26,1818927499,33,5437567.78128242,5437568.89196239,OK,3,LeftArrow,1.01899250224233,2,\LEFT,1,0,left,3
26,1818927499,34,5437571.73372374,5437573.44484459,OK,9,RightArrow,1.67429131641984,4,\RIGHT,1,0,left,3
26,1818927499,35,5437576.48669444,5437577.79751846,OK,7,RightArrow,1.21709243580699,3,\RIGHT,0,1,right,3
26,1818927499,36,5437580.99955387,5437582.41041414,OK,12,RightArrow,1.36001025047153,3,\RIGHT,0,1,right,3
26,1818927499,37,5437584.25157541,5437585.56239792,OK,0,LeftArrow,1.21981750894338,1,\LEFT,0,1,right,3
26,1818927499,38,5437587.55364738,5437588.96456017,OK,4,RightArrow,1.31753014493734,4,\RIGHT,1,0,left,3
26,1818927499,39,5437590.60560849,5437592.11648901,OK,0,LeftArrow,1.48140246514231,2,\LEFT,1,0,left,3
26,1818927499,40,5437595.15842882,5437596.56927731,OK,3,RightArrow,1.4003620352596,4,\RIGHT,1,0,left,3
