subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
2,894012391,21,3027749.24002486,3027836.89040319,3027753.94885629,3027841.59920474,OK,OK,2,6,NO RESPONSE,NO RESPONSE,NaN,NaN,177,179,bottle cap,2,CFS,mismatch,14,167,126,BINOCULAR,match,nail polish,q,0,1,3027928.44952958,3027929.68294867,3027930.90784159,3027932.31657984,OK,OK,4,7,0.1958028133384,0.134573174364592,,,2.05824441781749,5.03801175829468,2.9465020318903,3.23781255036919,NO RESPONSE,1.21742264460772,2,NaN,q,1.31111145298928,2,NaN
2,894012391,22,3027756.65743054,3027844.06612894,3027761.3662822,3027848.77492204,OK,OK,9,10,NO RESPONSE,NO RESPONSE,NaN,NaN,37,112,compass,2,BINOCULAR,mismatch,18,148,55,NOT STUDIED,mismatch,box,p,1,1,3027933.94173193,3027934.90015096,3027936.13360084,3027938.04212281,OK,OK,2,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.949038006830961,2,NaN,q,1.82915703393519,2,NaN
2,894012391,23,3027764.48320591,3027851.6335385,3027766.29170346,3027852.94205854,SPACE,SPACE,0,0,space,space,1.740593704395,1.21172907669097,180,182,clipboard,2,NOT STUDIED,match,16,117,135,NOT STUDIED,match,pillow,q,0,0,3027940.1590272,3027941.35046596,3027942.57559463,3027944.68444767,OK,OK,8,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.17952730273828,2,NaN,q,2.0189712154679,2,NaN
2,894012391,24,3027769.78373376,3027857.10070057,3027772.8923743,3027860.00937709,OK,OK,7,2,Return,Return,3.00785695482045,2.88834635680541,41,42,couch,2,CFS,mismatch,15,20,71,BINOCULAR,mismatch,broach,p,0,1,3027946.54299199,3027947.28443512,3027948.51784877,3027952.52689443,OK,OK,8,9,0.162326233679175,0.111565080074215,1,1,3.35121627647376,4.00025246288262,3.0880618167681,3.39622817832047,NO RESPONSE,0.731407082639635,2,NaN,q,3.93250637408346,2,NaN
2,894012391,25,3027958.36882592,3028035.03508538,3027959.47757935,3028037.54365366,SPACE,SPACE,0,0,space,space,1.09722834732383,2.48472966440022,43,44,crib,3,NOT STUDIED,mismatch,33,50,80,BINOCULAR,mismatch,boot,p,0,0,3028124.86897307,3028126.402201,3028127.62730522,3028129.53614504,OK,OK,5,4,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.52016670815647,2,NaN,p,1.88983117602766,2,NaN
2,894012391,26,3027963.48627153,3028040.75232194,3027968.19513888,3028045.46115186,OK,OK,2,1,NO RESPONSE,NO RESPONSE,NaN,NaN,142,9,high heel,3,BINOCULAR,mismatch,29,183,185,CFS,match,mailbox,q,1,1,3028131.97805341,3028133.37788003,3028134.60299813,3028137.71196135,OK,OK,6,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.38686863100156,2,NaN,p,3.00987364072353,2,NaN
2,894012391,27,3027970.1203244,3028049.8199188,3027974.42909588,3028053.92865955,OK,OK,8,6,Return,Return,4.28934265580028,4.05138277728111,57,90,cd,3,CFS,match,34,120,132,NOT STUDIED,match,mug,q,0,1,3028139.60383608,3028140.39528583,3028141.62039246,3028143.62923437,OK,OK,7,1,0.0924906999536521,0.0833333333333333,1,0,3.65290320463117,3.38311434453956,3.56381006974578,3.66115384901671,NO RESPONSE,0.776907331775874,2,NaN,q,1.95232610125095,2,NaN
2,894012391,28,3027981.33808783,3028063.57959118,3027986.0469084,3028068.28841808,OK,OK,7,10,NO RESPONSE,NO RESPONSE,NaN,NaN,139,14,hammer,3,BINOCULAR,match,27,57,90,CFS,match,cd,q,1,1,3028145.55438939,3028146.82952771,3028148.06266728,3028150.97162996,OK,OK,6,7,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.26617204863578,2,NaN,q,2.80583791481331,2,NaN
2,894012391,29,3027988.81383282,3028073.8639466,3027991.22243402,3028076.8726086,OK,OK,6,10,Return,Return,2.30734824063256,2.91076081991196,183,185,mailbox,3,CFS,match,28,139,14,BINOCULAR,match,hammer,q,0,1,3028152.67180301,3028153.85523117,3028155.08869313,3028158.09734245,OK,OK,4,5,0.111565080074215,0.100519187451748,2,2,4.52283758654303,2.90959538254669,3.39622817832047,3.48824752354445,NO RESPONSE,1.1725611188449,2,NaN,q,2.93961865594611,2,NaN
2,894012391,30,3027995.43115452,3028081.69808483,3027996.93959632,3028083.50653619,OK,OK,5,7,Return,Return,1.44185162009671,1.71638924814761,191,60,ladder,3,CFS,mismatch,35,150,156,CFS,mismatch,key,p,0,1,3028160.12219438,3028161.28065953,3028162.50575892,3028164.41463044,OK,OK,3,0,0.0924906999536521,0.0833333333333333,2,2,6.28748870726637,5.02622486430024,3.56381006974578,3.66115384901671,NO RESPONSE,1.14592583244666,2,NaN,q,1.88237176230177,2,NaN
2,894012391,31,3028001.12338972,3028087.59865687,3028005.83221632,3028092.30746989,OK,OK,2,3,NO RESPONSE,NO RESPONSE,NaN,NaN,105,106,bathrobe,3,BINOCULAR,match,36,10,12,NOT STUDIED,match,bench,q,1,1,3028166.78153022,3028168.59806644,3028169.83149972,3028173.64053216,OK,OK,0,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.80637068673968,2,NaN,q,3.78034091973677,2,NaN
2,894012391,32,3028007.64070633,3028094.48266015,3028009.64926902,3028097.99136879,SPACE,SPACE,0,0,space,space,1.91195585951209,3.48339214967564,152,158,knife,3,NOT STUDIED,mismatch,32,152,158,NOT STUDIED,mismatch,knife,p,0,0,3028175.47406547,3028176.67415264,3028177.89896256,3028180.80792976,OK,OK,8,6,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.18560030171648,2,NaN,p,2.84873588103801,2,NaN
2,894012391,33,3028012.30785717,3028100.62496344,3028017.01666022,3028105.33376378,OK,OK,4,4,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,boot,3,BINOCULAR,mismatch,25,43,44,NOT STUDIED,mismatch,crib,p,1,1,3028182.81642031,3028185.01635112,3028186.24145746,3028189.05036704,OK,OK,6,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.18701690156013,2,NaN,p,2.70594963105395,2,NaN
2,894012391,34,3028019.90858566,3028107.54228988,3028021.31708967,3028109.55085348,SPACE,SPACE,0,0,space,space,1.36372911510989,1.9594577010721,120,132,mug,3,NOT STUDIED,match,31,105,106,BINOCULAR,match,bathrobe,q,0,0,3028191.03393079,3028191.85067861,3028193.07550272,3028193.98423477,OK,OK,4,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.801315539516509,2,NaN,q,0.887733291368932,2,NaN
2,894012391,35,3028023.89233505,3028112.85115343,3028025.90087541,3028114.55968119,OK,OK,2,2,Return,Return,1.93184078671038,1.62639814941213,150,156,key,3,CFS,mismatch,30,191,60,CFS,mismatch,ladder,p,0,1,3028195.60103639,3028196.39249307,3028197.61758794,3028200.12651331,OK,OK,1,5,0.0833333333333333,0.0833333333333333,2,2,4.31526201658739,3.27918144436877,3.66115384901671,3.66115384901671,NO RESPONSE,0.778007891029119,2,NaN,p,2.48149016825482,2,NaN
2,894012391,36,3028029.4512266,3028117.76833136,3028031.2597157,3028118.7767564,SPACE,SPACE,0,0,space,space,1.74078538129106,0.973047466017306,10,12,bench,3,NOT STUDIED,match,26,142,9,BINOCULAR,mismatch,high heel,p,0,0,3028202.01836751,3028203.01011663,3028204.23491055,3028206.5438227,OK,OK,1,7,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.976530557963997,2,NaN,q,2.24796301452443,2,NaN
2,894012391,37,3028211.42763672,3028285.39328333,3028216.13642559,3028290.10206978,OK,OK,0,5,NO RESPONSE,NO RESPONSE,NaN,NaN,35,38,table,4,BINOCULAR,mismatch,45,170,172,BINOCULAR,mismatch,binky,p,1,1,3028360.25910052,3028365.4592541,3028366.68437342,3028369.19326739,OK,OK,6,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,5.18704527569935,2,NaN,p,2.41774254944175,2,NaN
2,894012391,38,3028218.30328981,3028292.06064094,3028221.5119273,3028295.76934046,OK,OK,2,4,Return,Return,3.15517795644701,3.66764769190922,51,114,deoderant,4,CFS,mismatch,44,186,188,CFS,mismatch,jacket,p,0,1,3028371.8518972,3028372.85196632,3028374.07678922,3028376.48570737,OK,OK,9,8,0.0833333333333333,0.121249284551517,1,2,6.62214391747819,4.26864935789328,3.66115384901671,3.3247986932832,NO RESPONSE,0.986019938718528,2,NaN,p,2.38509795628488,2,NaN
2,894012391,39,3028226.25379785,3028300.41143743,3028227.7625901,3028301.7199315,SPACE,SPACE,0,0,space,space,1.42848492600024,1.21265124017373,161,163,egg beater,4,NOT STUDIED,mismatch,39,161,163,NOT STUDIED,mismatch,egg beater,p,0,0,3028378.30253518,3028379.16062914,3028380.39438509,3028382.60296523,OK,OK,10,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.847218159586191,2,NaN,p,2.13136772112921,2,NaN
2,894012391,40,3028230.0795062,3028304.13681015,3028233.28810747,3028306.14534446,OK,OK,1,10,Return,Return,3.19449442671612,1.9511262322776,23,53,button,4,CFS,match,38,51,114,CFS,mismatch,deoderant,p,0,1,3028384.44481764,3028385.42790023,3028386.65302257,3028388.56188412,OK,OK,0,3,0.100519187451748,0.146254554746692,2,1,4.93401314525826,4.23736930828204,3.48824752354445,3.17029005954292,NO RESPONSE,0.968746953178197,2,NaN,p,1.88851479114965,2,NaN
2,894012391,41,3028236.63852707,3028309.92906252,3028238.14696632,3028311.13753369,SPACE,SPACE,0,0,space,space,1.41939054522663,1.16672507533804,159,162,maskera,4,NOT STUDIED,match,37,35,38,BINOCULAR,mismatch,table,p,0,0,3028390.22038685,3028391.19514251,3028392.42026092,3028394.6291257,OK,OK,6,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.960992930456996,2,NaN,p,2.11310978652909,2,NaN
2,894012391,42,3028240.31383538,3028313.71276036,3028242.02230942,3028315.82130249,SPACE,SPACE,0,0,space,space,1.67199197271839,2.00689947418869,127,138,pfd,4,NOT STUDIED,match,47,61,121,NOT STUDIED,mismatch,watering pot,p,0,0,3028396.34602418,3028397.06271256,3028398.29615942,3028400.30472241,OK,OK,9,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.707196891307831,2,NaN,q,1.92505480907857,2,NaN
2,894012391,43,3028244.20589062,3028318.62158267,3028246.8144809,3028320.63014536,OK,OK,1,9,Return,Return,2.55581897357479,1.95399384386837,141,155,headphones,4,CFS,match,43,141,155,CFS,match,headphones,q,0,1,3028402.18823337,3028403.371395,3028404.59651009,3028407.70545127,OK,OK,3,9,0.121249284551517,0.121249284551517,1,2,2.87927193077192,2.1886986176091,3.3247986932832,3.3247986932832,NO RESPONSE,1.16880816919729,2,NaN,p,3.05648320261389,2,NaN
2,894012391,44,3028249.88142062,3028324.78887735,3028253.79014423,3028326.89743065,OK,OK,7,5,Return,Return,3.88807951798663,2.06650143209845,186,188,jacket,4,CFS,mismatch,40,23,53,CFS,match,button,q,0,1,3028409.68899057,3028410.77208642,3028411.99722325,3028414.60611598,OK,OK,6,10,0.100519187451748,0.100519187451748,1,2,4.67312791357598,4.06437816606498,3.48824752354445,3.48824752354445,NO RESPONSE,1.06780634634197,2,NaN,q,2.51156175881624,2,NaN
2,894012391,45,3028258.19057848,3028331.08117485,3028262.89938847,3028335.78998334,OK,OK,10,5,NO RESPONSE,NO RESPONSE,NaN,NaN,170,172,binky,4,BINOCULAR,mismatch,41,159,162,NOT STUDIED,match,maskera,q,1,1,3028416.5146621,3028417.17306944,3028418.40653079,3028423.31538963,OK,OK,1,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.649974146392196,2,NaN,q,4.81399521464482,2,NaN
2,894012391,46,3028265.48300306,3028338.81525455,3028270.19180068,3028343.52406938,OK,OK,2,6,NO RESPONSE,NO RESPONSE,NaN,NaN,168,17,necklace,4,BINOCULAR,match,48,29,86,BINOCULAR,match,cane,q,1,1,3028424.9154963,3028425.77389815,3028427.00702927,3028428.71587247,OK,OK,4,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.848886506166309,2,NaN,q,1.64534099074081,2,NaN
2,894012391,47,3028273.14209289,3028346.17431217,3028274.85059681,3028347.2827885,SPACE,SPACE,0,0,space,space,1.62680867081508,1.04045234620571,61,121,watering pot,4,NOT STUDIED,mismatch,46,168,17,BINOCULAR,match,necklace,q,0,0,3028430.34104027,3028431.28246854,3028432.50757608,3028434.61646052,OK,OK,10,3,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.927159636281431,2,NaN,p,2.03264821553603,2,NaN
2,894012391,48,3028278.32594335,3028349.78300931,3028283.03474429,3028354.49183953,OK,OK,7,4,NO RESPONSE,NO RESPONSE,NaN,NaN,29,86,cane,4,BINOCULAR,match,42,127,138,NOT STUDIED,match,pfd,q,1,1,3028436.7166748,3028437.38338765,3028438.61653809,3028441.42543469,OK,OK,3,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.655354390386492,2,NaN,p,2.75547449756414,2,NaN
2,894012391,49,3028445.80089053,3028519.09981614,3028448.10943743,3028522.20848747,OK,OK,1,9,Return,Return,2.29090052377433,3.06977171683684,1,104,backpack,5,CFS,mismatch,58,189,19,CFS,mismatch,fire hydrant,p,0,1,3028606.20849532,3028608.66673247,3028609.89188318,3028612.40074365,OK,OK,0,7,0.0833333333333333,0.0833333333333333,2,1,3.16784625815865,3.42501058885655,3.66115384901671,3.66115384901671,NO RESPONSE,2.44652009243146,2,NaN,p,2.43513386137784,2,NaN
2,894012391,50,3028452.23484716,3028526.41722789,3028456.94367376,3028531.12599412,OK,OK,3,0,NO RESPONSE,NO RESPONSE,NaN,NaN,62,123,water bottle,5,BINOCULAR,match,49,1,104,CFS,mismatch,backpack,p,1,1,3028614.17566991,3028614.83431843,3028616.06748517,3028619.37643475,OK,OK,10,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.647165094036609,2,NaN,p,3.21933126682416,2,NaN
2,894012391,51,3028459.38559571,3028532.93452427,3028464.09438519,3028537.64335208,OK,OK,0,4,NO RESPONSE,NO RESPONSE,NaN,NaN,157,33,lighter,5,BINOCULAR,mismatch,50,62,123,BINOCULAR,match,water bottle,q,1,1,3028620.98495107,3028621.65167509,3028622.87647324,3028625.78541116,OK,OK,2,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.653688458260149,2,NaN,q,2.81817136285827,2,NaN
2,894012391,52,3028467.53636751,3028539.58515585,3028469.34491305,3028542.39379497,OK,OK,8,5,Return,Return,1.77081924071535,2.7038448038511,13,16,binoculars,5,CFS,match,56,122,32,NOT STUDIED,mismatch,helmet,p,0,1,3028627.42723857,3028628.49371253,3028629.71882008,3028633.72786302,OK,OK,8,10,0.0833333333333333,0.100519187451748,1,1,1.98733972396246,5.4173843250669,3.66115384901671,3.48824752354445,NO RESPONSE,1.0511832521297,2,NaN,q,3.90347497211769,2,NaN
2,894012391,53,3028472.58686646,3028545.77748176,3028474.89545653,3028549.88620561,OK,OK,6,4,Return,Return,2.23212745692581,4.02331459103152,25,85,camera,5,CFS,match,54,3,6,BINOCULAR,match,bandana,q,0,1,3028636.36148966,3028636.97820253,3028638.2033309,3028641.01195402,OK,OK,6,5,0.0833333333333333,0.0833333333333333,1,1,4.11592616637639,3.98901373714287,3.66115384901671,3.66115384901671,NO RESPONSE,0.604712361935526,2,NaN,q,2.79473814321682,2,NaN
2,894012391,54,3028478.25412446,3028553.68658178,3028482.96289552,3028558.39538091,OK,OK,7,7,NO RESPONSE,NO RESPONSE,NaN,NaN,3,6,bandana,5,BINOCULAR,match,52,13,16,CFS,match,binoculars,q,1,1,3028642.72877763,3028643.27048947,3028644.50361908,3028648.1126555,OK,OK,9,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.533241811208427,2,NaN,q,3.58230544533581,2,NaN
2,894012391,55,3028485.09646798,3028560.32057397,3028489.8053151,3028565.02940963,OK,OK,2,8,NO RESPONSE,NO RESPONSE,NaN,NaN,174,131,pants,5,BINOCULAR,mismatch,57,153,8,NOT STUDIED,match,ladle,q,1,1,3028649.90445721,3028650.78790719,3028652.01272737,3028656.52182117,OK,OK,8,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.869322316721082,2,NaN,p,4.41704647429287,2,NaN
2,894012391,56,3028493.00555804,3028566.98791045,3028493.91401179,3028570.99662588,SPACE,OK,0,0,space,Return,0.884888318367302,3.94029903458431,122,32,helmet,5,NOT STUDIED,mismatch,53,25,85,CFS,match,camera,q,0,0,3028658.1803254,3028659.08037252,3028660.31383357,3028661.52231862,OK,OK,10,0,0,0,,1,0,0,NaN,NaN,NO RESPONSE,0.889159249141812,2,NaN,q,1.16367906797677,2,NaN
