subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
59,283603100,1,2692482.34689504,2692565.20814427,2692486.2593334,2692569.12057327,OK,OK,5,7,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,1,Binocular,6,143,128,Binocular,go,glass,high heel,z,z,1,1,2692661.67776332,2692671.49384001,2692673.96536921,2692675.57638329,Return,Return,5,1,1,,,0,0,NaN,NaN,shoe,9.78966968460009,1,Return,1.50187694374472,1
59,283603100,2,2692491.89279263,2692571.06177253,2692496.60575,2692573.47324012,OK,OK,0,0,f,j,4.63432766869664,2.35974718909711,143,128,1,Not Studied,1,8,153,CFS,go,high heel,bed,f,f,0,0,2692678.93844934,2692683.55128784,2692685.97279246,2692686.98341449,Return,Return,4,0,0,,,0,0,NaN,NaN,frame,4.58470335928723,1,Return,0.934411403723061,1
59,283603100,3,2692500.29801149,2692576.77529165,2692501.80894987,2692578.58642817,OK,OK,8,8,j,j,1.49291512556374,1.75811692234129,172,170,1,CFS,12,153,8,Binocular,nogo,paint brush,knife,j,j,1,0,2692689.00464135,2692694.51806974,2692696.1591119,2692700.07150649,Return,OK,0,1,0.751477293075286,1!,1!,2.20642421257821,1.13550102684986,2,2.13424249931919,hockey stick,5.49426412209868,1,NO RESPONSE,NaN,1
59,283603100,4,2692506.24168808,2692582.01852343,2692509.25355255,2692584.43002332,OK,OK,0,0,j,j,2.94115186063573,2.37878014985472,184,181,1,Not Studied,5,141,155,Not Studied,nogo,mailbox,purse,f,f,0,0,2692702.02271712,2692704.80443258,2692707.20592562,2692711.11830965,Return,OK,8,0,0,,,0,0,NaN,NaN,purse,2.76399044692516,1,NO RESPONSE,NaN,1
59,283603100,5,2692511.97524776,2692588.00223796,2692514.98709775,2692590.0134782,OK,OK,2,8,j,j,2.99151752935722,1.9389585708268,56,99,1,CFS,7,184,181,CFS,go,clothes pin,mailbox,j,j,1,0,2692713.86003003,2692717.97252623,2692720.44408259,2692722.15514249,Return,Return,9,0.931062779704023,0.69967253737513,1!,1!,3.36556623929234,2.2291661773434,2.03248971804528,2.16963988466618,bag,4.09441257547587,1,Return,1.62236237758771,1
59,283603100,6,2692519.23974865,2692593.27549028,2692522.05148193,2692595.3867881,OK,OK,0,0,f,f,2.75883835926652,2.08953849738464,32,122,1,Not Studied,8,61,121,Not Studied,go,chain,glass,f,f,0,0,2692723.95625103,2692728.56914054,2692730.17009737,2692730.98071378,Return,Return,0,0,0,,,0,0,NaN,NaN,wine glass,4.59795456007123,1,Return,0.784181630704552,1
59,283603100,7,2692526.59429455,2692597.95839632,2692530.50670967,2692601.87078638,OK,OK,3,1,NO RESPONSE,NO RESPONSE,NaN,NaN,85,25,1,Binocular,9,56,99,Binocular,go,foot stool,clothes pin,z,z,1,1,2692732.61162444,2692735.8035569,2692738.15503291,2692740.56654367,Return,Return,8,1,1,,,0,0,NaN,NaN,flower,3.16644097864628,1,Return,2.35108601907268,1
59,283603100,8,2692532.50791679,2692604.21225465,2692535.11954666,2692606.02338634,OK,OK,0,2,j,j,2.59432322578505,1.74459857912734,53,23,1,CFS,10,32,122,Not Studied,go,floss,chain,j,j,1,0,2692742.22757629,2692747.06056057,2692748.64153359,2692750.15245295,Return,Return,0,0.866877899750182,0.651439057531056,1!,1!,4.50459410540795,0.814672545058639,2.06568315727633,2.20580397072615,chain,4.81426706817001,1,Return,1.45635335566476,1
59,283603100,9,2692539.31211785,2692609.33543385,2692543.22455349,2692613.24785772,OK,OK,3,0,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,1,Binocular,4,85,25,CFS,nogo,purse,foot stool,z,z,1,1,2692751.79347006,2692755.05551081,2692756.71650932,2692760.62893349,Return,OK,3,1,1,,,0,0,NaN,NaN,table,3.23222276289016,1,NO RESPONSE,NaN,1
59,283603100,10,2692546.0062765,2692616.03957973,2692549.91870007,2692619.95198881,OK,OK,8,9,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,1,Binocular,3,53,23,CFS,go,knife,floss,z,z,1,1,2692763.26026554,2692767.03260051,2692768.75395674,2692770.56507665,Return,Return,2,1,1,,,0,0,NaN,NaN,book,3.75719475047663,1,Return,1.75152799766511,1
59,283603100,11,2692551.77979777,2692621.86311832,2692555.49212245,2692623.87442345,OK,OK,0,0,j,j,3.62608155189082,1.93337814882398,8,153,1,Not Studied,2,50,80,Not Studied,go,bed,dresser,f,f,0,0,2692771.95595792,2692777.41930016,2692779.8408389,2692780.85144945,Return,Return,8,0,0,,,0,0,NaN,NaN,dresser,5.45318808825687,1,Return,0.992322278674692,1
59,283603100,12,2692558.43396013,2692626.60610046,2692560.54526399,2692628.21707379,OK,OK,5,3,j,j,2.09180906228721,1.5502521712333,50,80,1,CFS,11,172,170,Binocular,go,dresser,paint brush,j,j,1,0,2692782.46247259,2692787.71569491,2692789.17658547,2692790.48739326,Return,Return,0,0.807117747005389,0.606530659712633,1!,1!,3.8974255119087,4.7147450690203,2.09959556016176,2.24275136409242,table,5.23453256906942,1,Return,1.21647128509358,1
59,283603100,13,2692798.21217285,2692866.14419536,2692801.12400629,2692866.95470643,OK,OK,7,1,j,j,2.81274057971314,0.703264759387821,147,146,2,CFS,21,69,30,Binocular,go,hole punch,umbrella,j,j,1,0,2692923.31951998,2692927.4320702,2692929.7735113,2692930.58403203,Return,Return,1,0.564718122007759,0.455794018328017,1!,1!,0.614441702791319,2.44006473042694,2.28049903105402,2.39871889663088,umbrella,4.09464138234034,1,Return,0.712674533482641,1
59,283603100,14,2692808.88877492,2692870.32676182,2692812.80118853,2692874.23920652,OK,OK,7,0,NO RESPONSE,NO RESPONSE,NaN,NaN,16,13,2,Binocular,23,45,165,CFS,go,book,cutting board,z,z,1,1,2692932.16501229,2692934.67657521,2692936.30756042,2692937.71843305,Return,Return,1,1,1,,,0,0,NaN,NaN,table,2.49697539722547,1,Return,1.37846923712641,1
59,283603100,15,2692814.76240147,2692876.23043517,2692818.67488874,2692880.14284515,OK,OK,2,2,NO RESPONSE,NO RESPONSE,NaN,NaN,69,30,2,Binocular,13,110,102,Binocular,nogo,umbrella,lazy chair,z,z,1,1,2692939.56957129,2692943.53202034,2692945.21307178,2692949.12551617,Return,OK,2,1,1,,,0,0,NaN,NaN,hand,3.94823371665552,1,NO RESPONSE,NaN,1
59,283603100,16,2692820.58600829,2692882.38425553,2692823.49780973,2692882.59437122,OK,OK,0,7,f,j,2.87037012446672,0.142872623633593,110,102,2,CFS,15,155,141,Not Studied,nogo,lazy chair,lamp,j,j,1,0,2692950.45629963,2692956.77019269,2692959.15165937,2692963.0641098,Return,OK,9,0.52578802442578,0.42437284567695,,1!,1.23630248012395,3.47403145647018,2.31906430538657,2.43984479103007,chair,6.3012211304158,1,NO RESPONSE,NaN,1
59,283603100,17,2692826.8198813,2692886.1265452,2692829.43147374,2692887.73754751,OK,OK,0,0,f,f,2.59632876003161,1.52851517964154,177,179,2,Not Studied,24,81,96,CFS,go,paper towel,stroller,f,f,0,0,2692964.71513285,2692974.17097003,2692976.46238415,2692977.97330471,Return,Return,4,0,0,,,0,0,NaN,NaN,storlwer,9.43406577827409,1,Return,1.46279165381566,1
59,283603100,18,2692832.41338649,2692890.80942589,2692834.12442828,2692891.5198691,OK,OK,3,6,j,f,1.68281609239057,0.637542742770165,81,96,2,CFS,17,161,163,Not Studied,go,stroller,pen,j,j,1,0,2692979.58431427,2692983.2165217,2692985.54771144,2692987.058955,Return,Return,7,0.52578802442578,0.395117761326887,1!,,2.39560780767711,1.89244835338656,2.31906430538657,2.48186146457152,light ,3.6126625193283,1,Return,1.42530831601471,1
59,283603100,19,2692837.83668807,2692894.45168243,2692839.4476946,2692894.86192961,OK,OK,0,7,j,j,1.57134771673009,0.323144669178873,161,163,2,CFS,18,4,34,Binocular,go,pen,bandana,j,j,1,0,2692988.71995109,2692994.05327647,2692996.09455566,2692997.90564931,Return,Return,7,0.489541659556953,0.395117761326887,1!,1!,1.88925150594095,2.92342844612904,2.35846489631207,2.48186146457152,car seat,5.30881916126236,1,Return,1.78222650615498,1
59,283603100,20,2692843.13998838,2692898.06391058,2692844.3507247,2692899.3747066,OK,OK,0,0,f,j,1.16394100245088,1.22293312801048,155,141,2,Not Studied,16,25,85,Not Studied,go,lamp,calculator,f,f,0,0,2692999.69675885,2693006.18076951,2693008.0819465,2693010.19328146,Return,Return,3,0,0,,,0,0,NaN,NaN,computer,6.45973263960332,1,Return,2.07459086365998,1
59,283603100,21,2692846.83226436,2692901.87627021,2692847.24249041,2692903.38720225,OK,OK,0,0,j,f,0.367627154104412,1.44246252160519,45,165,2,Not Studied,14,147,146,CFS,nogo,cutting board,hole punch,f,f,0,0,2693011.66415743,2693014.89614505,2693016.28699041,2693020.19946046,Return,OK,0,0,0,,,0,0,NaN,NaN,ring,3.22015242557973,1,NO RESPONSE,NaN,1
59,283603100,22,2692849.68401869,2692905.69866628,2692851.09487562,2692906.80933896,OK,OK,0,0,f,j,1.35577928461134,1.08384276693687,25,85,2,Not Studied,20,107,64,CFS,go,calculator,ring,f,f,0,0,2693021.82043641,2693025.77290276,2693027.67406014,2693029.08491043,Return,Return,3,0,0,,,0,0,NaN,NaN,ring,3.92766279727221,1,Return,1.39402149012312,1
59,283603100,23,2692853.6364467,2692909.61108321,2692857.54887993,2692913.52348414,OK,OK,3,2,NO RESPONSE,NO RESPONSE,NaN,NaN,107,64,2,Binocular,22,16,13,Not Studied,go,ring,book,z,z,1,1,2693030.60586652,2693033.73781013,2693035.30875577,2693036.31940074,Return,Return,2,1,1,,,0,0,NaN,NaN,book,3.11009915359318,1,Return,0.935283467173576,1
59,283603100,24,2692860.30057697,2692915.92495363,2692864.21294349,2692919.83738686,OK,OK,10,6,NO RESPONSE,NO RESPONSE,NaN,NaN,4,34,2,Binocular,19,177,179,Binocular,go,bandana,paper towel,z,z,1,1,2693037.75027318,2693041.50260925,2693043.02355839,2693044.93474978,Return,Return,1,1,1,,,0,0,NaN,NaN,blanket,3.73352225543931,1,Return,1.82026284467429,1
59,283603100,25,2693049.7777216,2693109.11439487,2693052.78958275,2693110.52527837,OK,OK,0,0,j,j,2.92992219375446,1.33604933787137,113,76,3,Not Studied,26,174,131,Binocular,go,radio,paint tray,f,f,0,0,2693163.68813269,2693167.16027586,2693169.56175804,2693170.47232338,Return,Return,10,0,0,,,0,0,NaN,NaN,paint tray,3.45707630226389,1,Return,0.815500755794346,1
59,283603100,26,2693055.53126328,2693113.56716368,2693059.44368383,2693117.47958061,OK,OK,3,6,NO RESPONSE,NO RESPONSE,NaN,NaN,11,103,3,Binocular,29,113,76,CFS,go,bib,radio,z,z,1,1,2693172.08335617,2693176.21586908,2693178.48730633,2693180.09828328,Return,Return,9,1,1,,,0,0,NaN,NaN,ring,4.11767967697233,1,Return,1.53770671132952,1
59,283603100,27,2693061.40492576,2693119.69096743,2693065.31726873,2693123.60334783,OK,OK,1,1,NO RESPONSE,NO RESPONSE,NaN,NaN,97,151,3,Binocular,33,52,26,Binocular,nogo,scissors,deoderant,z,z,1,1,2693181.53916649,2693185.96191114,2693187.62295613,2693191.53535736,Return,OK,3,1,1,,,0,0,NaN,NaN,mug,4.4056227421388,1,NO RESPONSE,NaN,1
59,283603100,28,2693067.44864968,2693126.02493365,2693069.15970173,2693126.73529657,OK,OK,3,7,j,j,1.62671816721559,0.657173982821405,122,32,3,CFS,34,163,161,Not Studied,nogo,lure,moccosin,j,j,1,0,2693193.18636864,2693201.22132242,2693203.25262344,2693207.16500112,Return,OK,4,0.367879441171442,0.296922025727896,1!,1!,4.26753082235066,1.96072416670716,2.524788211364,2.65922815544383,high chair,8.02213996928185,1,NO RESPONSE,NaN,1
59,283603100,29,2693073.53239404,2693129.73716929,2693074.24282698,2693131.24809408,OK,OK,9,1,j,f,0.670807031448931,1.41687203012407,78,98,3,CFS,31,11,103,CFS,go,sweater,bib,j,j,1,0,2693208.75569271,2693210.59681173,2693212.95860913,2693214.26939308,Return,Return,8,0.342518855093046,0.276453046629564,1!,,1.71298841537959,2.91284449260924,2.56864474342308,2.70599663142103,bib ,1.82860374450684,1,Return,1.24974281806499,1
59,283603100,30,2693077.46489348,2693133.42943802,2693078.57552994,2693134.23992614,OK,OK,0,0,f,j,1.09028951684013,0.796451193746179,117,135,3,Not Studied,35,95,66,Not Studied,go,plane,shoe,f,f,0,0,2693216.01049012,2693224.02542568,2693226.40684888,2693227.41752193,Return,Return,5,0,0,,,0,0,NaN,NaN,paint tray,7.99753473745659,1,Return,0.985225330106914,1
59,283603100,31,2693081.59737983,2693137.27179857,2693083.10833903,2693137.58200929,OK,OK,8,5,f,f,1.44568906584755,0.24210554594174,95,66,3,CFS,30,78,98,Binocular,go,shoe,sweater,j,j,1,0,2693229.25868653,2693232.22052431,2693234.34182265,2693235.15233069,Return,Return,7,0.318906557323971,0.276453046629564,,,5.86172506802748,2.77666620095777,2.61345119972286,2.70599663142103,sweater,2.94919211091474,1,Return,0.786049518734217,1
59,283603100,32,2693085.4197448,2693139.90338116,2693086.83061652,2693140.81400506,OK,OK,0,0,j,j,1.35119800828397,0.818475250154734,111,125,3,Not Studied,32,111,125,Not Studied,go,kid toy,kid toy,f,f,0,0,2693236.58320645,2693240.34551616,2693242.39680129,2693243.80767573,Return,Return,6,0,0,,,0,0,NaN,NaN,plate,3.74451164435595,1,Return,1.33891516365111,1
59,283603100,33,2693089.01199487,2693143.02535806,2693090.22272062,2693143.83587909,OK,OK,0,0,j,j,1.11885691760108,0.728468573186547,163,161,3,CFS,28,97,151,CFS,nogo,moccosin,scissors,j,j,1,0,2693245.21853236,2693247.86019605,2693249.50117362,2693253.41359809,Return,OK,0,0.318906557323971,0.276453046629564,1!,1!,3.56684941451267,3.32359232947209,2.61345119972286,2.70599663142103,scissors ,2.62898722290993,1,NO RESPONSE,NaN,1
59,283603100,34,2693093.42470913,2693146.80770108,2693094.63546989,2693147.71825737,OK,OK,0,0,f,f,1.17006536992267,0.802002334967256,52,26,3,Not Studied,27,122,32,CFS,go,deoderant,lure,f,f,0,0,2693255.06465163,2693258.17654774,2693260.80817077,2693263.51987212,Return,Return,8,0,0,,,0,0,NaN,NaN,hook,3.08666572859511,1,Return,2.62297967402264,1
59,283603100,35,2693097.78740818,2693150.95026491,2693101.69982571,2693154.86269512,OK,OK,7,6,NO RESPONSE,NO RESPONSE,NaN,NaN,121,61,3,Binocular,36,117,135,Not Studied,go,mug,plane,z,z,1,1,2693264.97077576,2693268.29281141,2693270.42414889,2693271.83498831,Return,Return,6,1,1,,,0,0,NaN,NaN,knife,3.3003252199851,1,Return,1.34295158926398,1
59,283603100,36,2693103.40055004,2693157.00401711,2693107.31329479,2693160.91645215,OK,OK,0,4,NO RESPONSE,NO RESPONSE,NaN,NaN,174,131,3,Binocular,25,121,61,Binocular,go,paint tray,mug,z,z,1,1,2693273.1358131,2693274.97694148,2693276.79805466,2693277.90876024,Return,Return,4,1,1,,,0,0,NaN,NaN,mug,1.8151666005142,1,Return,1.0409993622452,1
59,283603100,37,2693284.52283122,2693345.09027533,2693288.4352717,2693349.00271278,OK,OK,2,6,NO RESPONSE,NO RESPONSE,NaN,NaN,133,192,4,Binocular,46,64,107,Binocular,go,guitar,watch,z,z,1,1,2693399.17370274,2693401.78531752,2693403.48635276,2693404.49700166,Return,Return,2,1,1,,,0,0,NaN,NaN,clock,2.58267065742984,1,Return,0.918090322520584,1
59,283603100,38,2693290.94680292,2693350.76378126,2693292.95804888,2693352.5749383,OK,OK,0,0,j,j,1.99582683341578,1.77771133603528,154,176,4,Not Studied,45,157,33,CFS,go,ladle,axe,f,f,0,0,2693406.24809921,2693409.13987157,2693411.81151353,2693413.42251192,Return,Return,7,0,0,,,0,0,NaN,NaN,wood,2.86811072845012,1,Return,1.55275546712801,1
59,283603100,39,2693296.16009414,2693354.74634004,2693296.7704055,2693355.55674148,OK,OK,8,0,j,f,0.574527474120259,0.731071431189775,89,72,4,CFS,39,89,72,Binocular,nogo,sponge,sponge,j,j,1,0,2693415.49381526,2693420.24670071,2693422.83831537,2693426.75075796,Return,OK,8,0.257395142052568,0.207748187143601,1!,,4.1024189473824,4.23163910419319,2.75377810379683,2.9034222989488,sponge,4.72619619686157,1,NO RESPONSE,NaN,1
59,283603100,40,2693300.2625847,2693357.89820824,2693301.47331256,2693359.30904495,OK,OK,0,0,j,j,1.15994110191241,1.35506811086088,139,14,4,Not Studied,44,125,111,Not Studied,nogo,bobby pin,cork screw,f,f,0,0,2693428.49185983,2693434.40546306,2693436.31667951,2693440.22910036,Return,OK,5,0,0,,,0,0,NaN,NaN,blanket,5.89584802370518,1,NO RESPONSE,NaN,1
59,283603100,41,2693305.13558158,2693361.56048692,2693309.04800364,2693365.47287849,OK,OK,10,0,NO RESPONSE,NO RESPONSE,NaN,NaN,125,111,4,Binocular,40,62,123,CFS,go,cork screw,watering pot,z,z,1,1,2693441.79005999,2693448.9444747,2693451.37596956,2693452.98696433,Return,Return,9,1,1,,,0,0,NaN,NaN,bib,7.13333274936304,1,Return,1.51542547298595,1
59,283603100,42,2693311.64961187,2693367.26400675,2693312.76029089,2693368.87499668,OK,OK,8,0,j,j,1.02869025617838,1.50917794834822,64,107,4,CFS,37,59,79,Not Studied,go,watch,keys,j,j,1,0,2693454.40786342,2693458.95066728,2693460.55164041,2693462.26271691,Return,Return,2,0.239651036441776,0.207748187143601,1!,1!,4.77169832686363,1.43914309812285,2.80259451388281,2.9034222989488,plate,4.51533401012421,1,Return,1.61162202013657,1
59,283603100,43,2693315.68215533,2693371.94691762,2693316.89286991,2693372.95753512,OK,OK,0,0,f,f,1.17207211209461,0.937986592762172,26,52,4,Not Studied,47,43,44,Binocular,go,camera,crayon,f,f,0,0,2693463.57352984,2693467.96623161,2693471.14790306,2693473.45962216,Return,Return,3,0,0,,,0,0,NaN,NaN, tabe,4.37349645234644,1,Return,2.23112340131775,1
59,283603100,44,2693319.8747232,2693375.53914174,2693323.7871033,2693379.45151037,OK,OK,7,4,NO RESPONSE,NO RESPONSE,NaN,NaN,62,123,4,Binocular,41,139,14,Not Studied,go,watering pot,bobby pin,z,z,1,1,2693474.90056906,2693481.25445993,2693482.9755306,2693485.1868495,Return,Return,1,1,1,,,0,0,NaN,NaN,cooking tool,6.32618104387075,1,Return,2.18719452107325,1
59,283603100,45,2693326.15857158,2693381.56283748,2693330.07100903,2693385.47524535,OK,OK,5,3,NO RESPONSE,NO RESPONSE,NaN,NaN,59,79,4,Binocular,42,154,176,CFS,nogo,keys,ladle,z,z,1,1,2693486.51773226,2693489.27939539,2693491.43073147,2693495.3431653,Return,OK,7,1,1,,,0,0,NaN,NaN,keys,2.74878925364465,1,NO RESPONSE,NaN,1
59,283603100,46,2693333.09285771,2693387.43646976,2693334.30363296,2693388.7472845,OK,OK,0,0,j,j,1.18484577536583,1.2643010574393,119,7,4,Not Studied,48,133,192,CFS,go,pill,guitar,f,f,0,0,2693496.93411226,2693504.40877563,2693506.46002544,2693507.6708013,Return,Return,7,0,0,,,0,0,NaN,NaN,clock,7.4521660017781,1,Return,1.18230233248323,1
59,283603100,47,2693336.98527665,2693391.11874493,2693337.79579526,2693392.02931782,OK,OK,3,3,j,f,0.764490623027086,0.893895917572081,157,33,4,CFS,38,26,52,Not Studied,go,axe,camera,j,j,1,0,2693509.11168481,2693518.50749993,2693520.76888686,2693522.58003424,Return,Return,9,0.22313016014843,0.193426604600393,1!,,2.83248082343684,3.45534052134667,2.85246827823525,2.95547997417319,tv,9.37027685064822,1,Return,1.74508819030598,1
59,283603100,48,2693341.45804707,2693395.07117023,2693342.26854939,2693395.6815658,OK,OK,5,8,f,f,0.795625313650817,0.525405453983694,43,44,4,CFS,43,119,7,Binocular,go,crayon,pill,j,j,1,0,2693523.84080207,2693527.93330359,2693530.06461933,2693531.27537346,Return,Return,7,0.207748187143601,0.193426604600393,,,2.79552807990005,3.5238325900323,2.9034222989488,2.95547997417319,telescope,4.07297351676971,1,Return,1.10512365261093,1
59,283603100,49,2693536.29847846,2693596.40567828,2693538.00953323,2693597.41627345,OK,OK,7,0,j,f,1.6072260835208,0.954772231169045,98,78,5,CFS,55,71,20,Binocular,go,scarf,truck,j,j,1,0,2693651.81992175,2693655.75234482,2693658.24389556,2693659.15445697,Return,Return,10,0.193426604600393,0.167677248751797,1!,,3.21824550488983,3.58180721708434,2.95547997417319,3.06300242572819,camera,3.91524019325152,1,Return,0.827309987042099,1
59,283603100,50,2693541.81188844,2693600.53823526,2693542.32221344,2693601.04855362,OK,OK,0,9,f,j,0.421713205054402,0.414154113736004,124,100,5,CFS,54,20,71,CFS,go,magnifying glass,briefcase,j,j,1,0,2693660.42522863,2693662.91675853,2693665.2081817,2693666.01868462,Return,Return,4,0.180092312147952,0.167677248751797,,1!,3.8996124023359,4.31638898022466,3.00866520885767,3.06300242572819,book,2.47770729102194,1,Return,0.710830190218985,1
59,283603100,51,2693545.08390978,2693604.70077625,2693548.99630497,2693608.6132119,OK,OK,2,3,NO RESPONSE,NO RESPONSE,NaN,NaN,71,20,5,Binocular,49,170,172,Binocular,nogo,truck,notebook,z,z,1,1,2693667.55965561,2693669.45083361,2693670.79163417,2693674.70406528,Return,OK,0,1,1,,,0,0,NaN,NaN,lock,1.86324057495222,1,NO RESPONSE,NaN,1
59,283603100,52,2693551.38784309,2693611.00467485,2693555.30026304,2693614.91711955,OK,OK,5,7,NO RESPONSE,NO RESPONSE,NaN,NaN,170,172,5,Binocular,51,159,162,Not Studied,nogo,notebook,crowbar,z,z,1,1,2693676.30475014,2693679.51671772,2693681.8084681,2693685.72086269,Return,OK,9,1,1,,,0,0,NaN,NaN,scissors,3.18992481380701,1,NO RESPONSE,NaN,1
59,283603100,53,2693557.08133011,2693616.60809452,2693558.29210174,2693617.61877361,OK,OK,0,0,j,j,1.10387487197295,0.999887407291681,151,97,5,Not Studied,56,181,184,CFS,go,key,clipboard,f,f,0,0,2693687.36187196,2693692.4950571,2693694.34590405,2693695.35680348,Return,Return,5,0,0,,,0,0,NaN,NaN,guitar,5.10850927559659,1,Return,0.988567183725536,1
59,283603100,54,2693561.67416881,2693619.83012118,2693565.58659117,2693623.74256316,OK,OK,8,0,NO RESPONSE,NO RESPONSE,NaN,NaN,181,184,5,Binocular,53,124,100,Not Studied,go,clipboard,magnifying glass,z,z,1,1,2693696.62762162,2693698.72893313,2693700.38996031,2693701.40058868,Return,Return,3,1,1,,,0,0,NaN,NaN,book,2.08266401663423,1,Return,0.944276981055737,1
59,283603100,55,2693567.47779574,2693625.29350839,2693571.79043157,2693626.20411117,OK,OK,0,0,j,j,4.23521446296945,0.810389419086277,144,140,5,Not Studied,59,98,78,Binocular,go,marker,scarf,f,f,0,0,2693702.71139919,2693704.6826057,2693707.02402778,2693708.03467547,Return,Return,6,0,0,,,0,0,NaN,NaN,coat,1.94277041498572,1,Return,0.950133601669222,1
59,283603100,56,2693574.35201362,2693628.47547265,2693575.56277892,2693629.38604282,OK,OK,2,0,f,f,1.17691570241004,0.892243253067136,159,162,5,CFS,52,151,97,Not Studied,go,crowbar,key,j,j,1,0,2693709.57560842,2693722.41355885,2693724.16462109,2693726.07580885,Return,Return,3,0.180092312147952,0.156118045315971,,,5.27791720269001,4.43270560720513,3.00866520885767,3.11851657650237,screw,12.8221935192123,1,Return,1.89712487719953,1
